Datetime,100034981 (Weseler Straße),101034981 (Weseler Straße stadteinwärts),102034981 (Weseler Straße stadtauswärts),100034981-status,101034981-status,102034981-status
2019-06-01 18:15,37,27,10,0,0,0
2019-06-01 18:30,60,47,13,0,0,0
2019-06-01 18:45,67,43,24,0,0,0
2019-06-01 19:00,60,37,23,0,0,0
2019-06-01 19:15,52,37,15,0,0,0
2019-06-01 19:30,73,46,27,0,0,0
2019-06-01 19:45,55,37,18,0,0,0
2019-06-01 20:00,41,31,10,0,0,0
2019-06-01 20:15,52,30,22,0,0,0
2019-06-01 20:30,38,29,9,0,0,0
2019-06-01 20:45,35,19,16,0,0,0
2019-06-01 21:00,30,12,18,0,0,0
2019-06-01 21:15,25,6,19,0,0,0
2019-06-01 21:30,32,14,18,0,0,0
2019-06-01 21:45,18,10,8,0,0,0
2019-06-01 22:00,22,7,15,0,0,0
2019-06-01 22:15,17,5,12,0,0,0
2019-06-01 22:30,17,11,6,0,0,0
2019-06-01 22:45,24,10,14,0,0,0
2019-06-01 23:00,22,10,12,0,0,0
2019-06-01 23:15,20,9,11,0,0,0
2019-06-01 23:30,27,9,18,0,0,0
2019-06-01 23:45,21,5,16,0,0,0
2019-06-02 00:00,33,11,22,0,0,0
2019-06-02 00:15,23,7,16,0,0,0
2019-06-02 00:30,27,12,15,0,0,0
2019-06-02 00:45,23,10,13,0,0,0
2019-06-02 01:00,18,7,11,0,0,0
2019-06-02 01:15,12,5,7,0,0,0
2019-06-02 01:30,10,5,5,0,0,0
2019-06-02 01:45,3,1,2,0,0,0
2019-06-02 02:00,19,7,12,0,0,0
2019-06-02 02:15,9,3,6,0,0,0
2019-06-02 02:30,6,3,3,0,0,0
2019-06-02 02:45,7,1,6,0,0,0
2019-06-02 03:00,6,1,5,0,0,0
2019-06-02 03:15,3,1,2,0,0,0
2019-06-02 03:30,5,1,4,0,0,0
2019-06-02 03:45,8,2,6,0,0,0
2019-06-02 04:00,2,0,2,0,0,0
2019-06-02 04:15,2,2,0,0,0,0
2019-06-02 04:30,4,4,0,0,0,0
2019-06-02 04:45,2,1,1,0,0,0
2019-06-02 05:00,0,0,0,0,0,0
2019-06-02 05:15,3,2,1,0,0,0
2019-06-02 05:30,3,2,1,0,0,0
2019-06-02 05:45,4,1,3,0,0,0
2019-06-02 06:00,3,3,0,0,0,0
2019-06-02 06:15,4,4,0,0,0,0
2019-06-02 06:30,2,1,1,0,0,0
2019-06-02 06:45,3,3,0,0,0,0
2019-06-02 07:00,4,3,1,0,0,0
2019-06-02 07:15,4,1,3,0,0,0
2019-06-02 07:30,4,4,0,0,0,0
2019-06-02 07:45,5,4,1,0,0,0
2019-06-02 08:00,7,3,4,0,0,0
2019-06-02 08:15,4,3,1,0,0,0
2019-06-02 08:30,10,8,2,0,0,0
2019-06-02 08:45,13,11,2,0,0,0
2019-06-02 09:00,21,7,14,0,0,0
2019-06-02 09:15,21,15,6,0,0,0
2019-06-02 09:30,19,14,5,0,0,0
2019-06-02 09:45,48,39,9,0,0,0
2019-06-02 10:00,33,26,7,0,0,0
2019-06-02 10:15,16,14,2,0,0,0
2019-06-02 10:30,28,21,7,0,0,0
2019-06-02 10:45,28,17,11,0,0,0
2019-06-02 11:00,22,14,8,0,0,0
2019-06-02 11:15,26,18,8,0,0,0
2019-06-02 11:30,36,26,10,0,0,0
2019-06-02 11:45,39,26,13,0,0,0
2019-06-02 12:00,31,18,13,0,0,0
2019-06-02 12:15,46,29,17,0,0,0
2019-06-02 12:30,34,20,14,0,0,0
2019-06-02 12:45,30,19,11,0,0,0
2019-06-02 13:00,40,31,9,0,0,0
2019-06-02 13:15,42,28,14,0,0,0
2019-06-02 13:30,51,27,24,0,0,0
2019-06-02 13:45,69,39,30,0,0,0
2019-06-02 14:00,41,25,16,0,0,0
2019-06-02 14:15,40,24,16,0,0,0
2019-06-02 14:30,47,28,19,0,0,0
2019-06-02 14:45,40,29,11,0,0,0
2019-06-02 15:00,24,12,12,0,0,0
2019-06-02 15:15,46,29,17,0,0,0
2019-06-02 15:30,38,21,17,0,0,0
2019-06-02 15:45,35,23,12,0,0,0
2019-06-02 16:00,50,34,16,0,0,0
2019-06-02 16:15,53,34,19,0,0,0
2019-06-02 16:30,29,17,12,0,0,0
2019-06-02 16:45,39,28,11,0,0,0
2019-06-02 17:00,54,25,29,0,0,0
2019-06-02 17:15,46,24,22,0,0,0
2019-06-02 17:30,48,30,18,0,0,0
2019-06-02 17:45,54,29,25,0,0,0
2019-06-02 18:00,33,22,11,0,0,0
2019-06-02 18:15,57,42,15,0,0,0
2019-06-02 18:30,62,36,26,0,0,0
2019-06-02 18:45,50,29,21,0,0,0
2019-06-02 19:00,49,26,23,0,0,0
2019-06-02 19:15,39,22,17,0,0,0
2019-06-02 19:30,31,12,19,0,0,0
2019-06-02 19:45,29,11,18,0,0,0
2019-06-02 20:00,32,14,18,0,0,0
2019-06-02 20:15,42,12,30,0,0,0
2019-06-02 20:30,53,22,31,0,0,0
2019-06-02 20:45,33,13,20,0,0,0
2019-06-02 21:00,34,13,21,0,0,0
2019-06-02 21:15,24,11,13,0,0,0
2019-06-02 21:30,26,9,17,0,0,0
2019-06-02 21:45,18,8,10,0,0,0
2019-06-02 22:00,19,8,11,0,0,0
2019-06-02 22:15,17,6,11,0,0,0
2019-06-02 22:30,21,14,7,0,0,0
2019-06-02 22:45,18,5,13,0,0,0
2019-06-02 23:00,17,4,13,0,0,0
2019-06-02 23:15,19,6,13,0,0,0
2019-06-02 23:30,13,3,10,0,0,0
2019-06-02 23:45,4,1,3,0,0,0
2019-06-03 00:00,1,1,0,0,0,0
2019-06-03 00:15,4,0,4,0,0,0
2019-06-03 00:30,2,1,1,0,0,0
2019-06-03 00:45,4,2,2,0,0,0
2019-06-03 01:00,4,1,3,0,0,0
2019-06-03 01:15,2,0,2,0,0,0
2019-06-03 01:30,3,1,2,0,0,0
2019-06-03 01:45,1,0,1,0,0,0
2019-06-03 02:00,0,0,0,0,0,0
2019-06-03 02:15,5,1,4,0,0,0
2019-06-03 02:30,0,0,0,0,0,0
2019-06-03 02:45,0,0,0,0,0,0
2019-06-03 03:00,0,0,0,0,0,0
2019-06-03 03:15,1,0,1,0,0,0
2019-06-03 03:30,2,0,2,0,0,0
2019-06-03 03:45,2,0,2,0,0,0
2019-06-03 04:00,0,0,0,0,0,0
2019-06-03 04:15,2,2,0,0,0,0
2019-06-03 04:30,0,0,0,0,0,0
2019-06-03 04:45,2,2,0,0,0,0
2019-06-03 05:00,2,1,1,0,0,0
2019-06-03 05:15,2,1,1,0,0,0
2019-06-03 05:30,5,4,1,0,0,0
2019-06-03 05:45,7,6,1,0,0,0
2019-06-03 06:00,7,5,2,0,0,0
2019-06-03 06:15,12,10,2,0,0,0
2019-06-03 06:30,17,10,7,0,0,0
2019-06-03 06:45,32,17,15,0,0,0
2019-06-03 07:00,28,19,9,0,0,0
2019-06-03 07:15,49,34,15,0,0,0
2019-06-03 07:30,60,38,22,0,0,0
2019-06-03 07:45,51,39,12,0,0,0
2019-06-03 08:00,38,30,8,0,0,0
2019-06-03 08:15,40,20,20,0,0,0
2019-06-03 08:30,34,24,10,0,0,0
2019-06-03 08:45,37,29,8,0,0,0
2019-06-03 09:00,23,17,6,0,0,0
2019-06-03 09:15,38,30,8,0,0,0
2019-06-03 09:30,32,28,4,0,0,0
2019-06-03 09:45,36,30,6,0,0,0
2019-06-03 10:00,34,28,6,0,0,0
2019-06-03 10:15,35,30,5,0,0,0
2019-06-03 10:30,30,22,8,0,0,0
2019-06-03 10:45,27,21,6,0,0,0
2019-06-03 11:00,28,20,8,0,0,0
2019-06-03 11:15,37,29,8,0,0,0
2019-06-03 11:30,31,24,7,0,0,0
2019-06-03 11:45,49,35,14,0,0,0
2019-06-03 12:00,47,38,9,0,0,0
2019-06-03 12:15,47,30,17,0,0,0
2019-06-03 12:30,32,21,11,0,0,0
2019-06-03 12:45,48,34,14,0,0,0
2019-06-03 13:00,33,18,15,0,0,0
2019-06-03 13:15,32,19,13,0,0,0
2019-06-03 13:30,37,28,9,0,0,0
2019-06-03 13:45,57,40,17,0,0,0
2019-06-03 14:00,55,38,17,0,0,0
2019-06-03 14:15,49,32,17,0,0,0
2019-06-03 14:30,58,34,24,0,0,0
2019-06-03 14:45,61,42,19,0,0,0
2019-06-03 15:00,42,27,15,0,0,0
2019-06-03 15:15,57,34,23,0,0,0
2019-06-03 15:30,59,36,23,0,0,0
2019-06-03 15:45,77,48,29,0,0,0
2019-06-03 16:00,84,58,26,0,0,0
2019-06-03 16:15,93,47,46,0,0,0
2019-06-03 16:30,93,62,31,0,0,0
2019-06-03 16:45,60,39,21,0,0,0
2019-06-03 17:00,76,42,34,0,0,0
2019-06-03 17:15,100,54,46,0,0,0
2019-06-03 17:30,91,60,31,0,0,0
2019-06-03 17:45,100,55,45,0,0,0
2019-06-03 18:00,93,47,46,0,0,0
2019-06-03 18:15,82,44,38,0,0,0
2019-06-03 18:30,65,33,32,0,0,0
2019-06-03 18:45,68,31,37,0,0,0
2019-06-03 19:00,68,34,34,0,0,0
2019-06-03 19:15,53,28,25,0,0,0
2019-06-03 19:30,59,24,35,0,0,0
2019-06-03 19:45,74,31,43,0,0,0
2019-06-03 20:00,56,20,36,0,0,0
2019-06-03 20:15,30,16,14,0,0,0
2019-06-03 20:30,33,15,18,0,0,0
2019-06-03 20:45,29,19,10,0,0,0
2019-06-03 21:00,28,9,19,0,0,0
2019-06-03 21:15,28,16,12,0,0,0
2019-06-03 21:30,35,20,15,0,0,0
2019-06-03 21:45,24,14,10,0,0,0
2019-06-03 22:00,21,8,13,0,0,0
2019-06-03 22:15,26,16,10,0,0,0
2019-06-03 22:30,14,8,6,0,0,0
2019-06-03 22:45,14,5,9,0,0,0
2019-06-03 23:00,6,2,4,0,0,0
2019-06-03 23:15,10,7,3,0,0,0
2019-06-03 23:30,8,4,4,0,0,0
2019-06-03 23:45,10,8,2,0,0,0
2019-06-04 00:00,6,2,4,0,0,0
2019-06-04 00:15,7,1,6,0,0,0
2019-06-04 00:30,4,1,3,0,0,0
2019-06-04 00:45,6,3,3,0,0,0
2019-06-04 01:00,4,0,4,0,0,0
2019-06-04 01:15,2,0,2,0,0,0
2019-06-04 01:30,2,0,2,0,0,0
2019-06-04 01:45,1,0,1,0,0,0
2019-06-04 02:00,3,3,0,0,0,0
2019-06-04 02:15,1,0,1,0,0,0
2019-06-04 02:30,1,0,1,0,0,0
2019-06-04 02:45,0,0,0,0,0,0
2019-06-04 03:00,0,0,0,0,0,0
2019-06-04 03:15,0,0,0,0,0,0
2019-06-04 03:30,1,0,1,0,0,0
2019-06-04 03:45,1,1,0,0,0,0
2019-06-04 04:00,1,1,0,0,0,0
2019-06-04 04:15,1,1,0,0,0,0
2019-06-04 04:30,1,0,1,0,0,0
2019-06-04 04:45,2,2,0,0,0,0
2019-06-04 05:00,4,1,3,0,0,0
2019-06-04 05:15,8,3,5,0,0,0
2019-06-04 05:30,14,9,5,0,0,0
2019-06-04 05:45,16,9,7,0,0,0
2019-06-04 06:00,6,4,2,0,0,0
2019-06-04 06:15,27,20,7,0,0,0
2019-06-04 06:30,37,14,23,0,0,0
2019-06-04 06:45,59,29,30,0,0,0
2019-06-04 07:00,63,32,31,0,0,0
2019-06-04 07:15,89,56,33,0,0,0
2019-06-04 07:30,182,129,53,0,0,0
2019-06-04 07:45,124,77,47,0,0,0
2019-06-04 08:00,110,78,32,0,0,0
2019-06-04 08:15,90,50,40,0,0,0
2019-06-04 08:30,85,47,38,0,0,0
2019-06-04 08:45,95,52,43,0,0,0
2019-06-04 09:00,71,50,21,0,0,0
2019-06-04 09:15,37,26,11,0,0,0
2019-06-04 09:30,47,42,5,0,0,0
2019-06-04 09:45,80,66,14,0,0,0
2019-06-04 10:00,63,45,18,0,0,0
2019-06-04 10:15,41,33,8,0,0,0
2019-06-04 10:30,47,32,15,0,0,0
2019-06-04 10:45,46,33,13,0,0,0
2019-06-04 11:00,32,24,8,0,0,0
2019-06-04 11:15,34,23,11,0,0,0
2019-06-04 11:30,49,29,20,0,0,0
2019-06-04 11:45,60,37,23,0,0,0
2019-06-04 12:00,66,44,22,0,0,0
2019-06-04 12:15,69,36,33,0,0,0
2019-06-04 12:30,46,27,19,0,0,0
2019-06-04 12:45,45,20,25,0,0,0
2019-06-04 13:00,53,27,26,0,0,0
2019-06-04 13:15,58,24,34,0,0,0
2019-06-04 13:30,63,37,26,0,0,0
2019-06-04 13:45,91,61,30,0,0,0
2019-06-04 14:00,76,35,41,0,0,0
2019-06-04 14:15,69,40,29,0,0,0
2019-06-04 14:30,64,33,31,0,0,0
2019-06-04 14:45,86,47,39,0,0,0
2019-06-04 15:00,81,48,33,0,0,0
2019-06-04 15:15,62,42,20,0,0,0
2019-06-04 15:30,86,57,29,0,0,0
2019-06-04 15:45,100,63,37,0,0,0
2019-06-04 16:00,107,69,38,0,0,0
2019-06-04 16:15,104,63,41,0,0,0
2019-06-04 16:30,93,65,28,0,0,0
2019-06-04 16:45,96,65,31,0,0,0
2019-06-04 17:00,101,58,43,0,0,0
2019-06-04 17:15,85,54,31,0,0,0
2019-06-04 17:30,132,76,56,0,0,0
2019-06-04 17:45,127,83,44,0,0,0
2019-06-04 18:00,91,51,40,0,0,0
2019-06-04 18:15,116,68,48,0,0,0
2019-06-04 18:30,85,53,32,0,0,0
2019-06-04 18:45,76,45,31,0,0,0
2019-06-04 19:00,63,35,28,0,0,0
2019-06-04 19:15,77,52,25,0,0,0
2019-06-04 19:30,78,45,33,0,0,0
2019-06-04 19:45,72,41,31,0,0,0
2019-06-04 20:00,58,27,31,0,0,0
2019-06-04 20:15,48,21,27,0,0,0
2019-06-04 20:30,36,24,12,0,0,0
2019-06-04 20:45,43,19,24,0,0,0
2019-06-04 21:00,48,30,18,0,0,0
2019-06-04 21:15,25,6,19,0,0,0
2019-06-04 21:30,43,17,26,0,0,0
2019-06-04 21:45,34,12,22,0,0,0
2019-06-04 22:00,29,9,20,0,0,0
2019-06-04 22:15,38,12,26,0,0,0
2019-06-04 22:30,20,8,12,0,0,0
2019-06-04 22:45,34,17,17,0,0,0
2019-06-04 23:00,25,10,15,0,0,0
2019-06-04 23:15,12,4,8,0,0,0
2019-06-04 23:30,12,2,10,0,0,0
2019-06-04 23:45,8,1,7,0,0,0
2019-06-05 00:00,9,2,7,0,0,0
2019-06-05 00:15,12,2,10,0,0,0
2019-06-05 00:30,13,5,8,0,0,0
2019-06-05 00:45,8,2,6,0,0,0
2019-06-05 01:00,4,2,2,0,0,0
2019-06-05 01:15,1,0,1,0,0,0
2019-06-05 01:30,1,0,1,0,0,0
2019-06-05 01:45,3,2,1,0,0,0
2019-06-05 02:00,2,2,0,0,0,0
2019-06-05 02:15,1,0,1,0,0,0
2019-06-05 02:30,3,0,3,0,0,0
2019-06-05 02:45,5,0,5,0,0,0
2019-06-05 03:00,0,0,0,0,0,0
2019-06-05 03:15,0,0,0,0,0,0
2019-06-05 03:30,3,1,2,0,0,0
2019-06-05 03:45,0,0,0,0,0,0
2019-06-05 04:00,2,1,1,0,0,0
2019-06-05 04:15,2,2,0,0,0,0
2019-06-05 04:30,0,0,0,0,0,0
2019-06-05 04:45,3,2,1,0,0,0
2019-06-05 05:00,6,2,4,0,0,0
2019-06-05 05:15,6,0,6,0,0,0
2019-06-05 05:30,14,11,3,0,0,0
2019-06-05 05:45,12,7,5,0,0,0
2019-06-05 06:00,5,4,1,0,0,0
2019-06-05 06:15,23,15,8,0,0,0
2019-06-05 06:30,39,18,21,0,0,0
2019-06-05 06:45,58,27,31,0,0,0
2019-06-05 07:00,58,35,23,0,0,0
2019-06-05 07:15,100,64,36,0,0,0
2019-06-05 07:30,150,81,69,0,0,0
2019-06-05 07:45,126,76,50,0,0,0
2019-06-05 08:00,119,81,38,0,0,0
2019-06-05 08:15,90,55,35,0,0,0
2019-06-05 08:30,80,46,34,0,0,0
2019-06-05 08:45,112,70,42,0,0,0
2019-06-05 09:00,68,49,19,0,0,0
2019-06-05 09:15,63,41,22,0,0,0
2019-06-05 09:30,70,62,8,0,0,0
2019-06-05 09:45,89,70,19,0,0,0
2019-06-05 10:00,77,57,20,0,0,0
2019-06-05 10:15,54,29,25,0,0,0
2019-06-05 10:30,42,29,13,0,0,0
2019-06-05 10:45,53,43,10,0,0,0
2019-06-05 11:00,48,33,15,0,0,0
2019-06-05 11:15,41,30,11,0,0,0
2019-06-05 11:30,56,42,14,0,0,0
2019-06-05 11:45,78,49,29,0,0,0
2019-06-05 12:00,88,58,30,0,0,0
2019-06-05 12:15,54,36,18,0,0,0
2019-06-05 12:30,66,36,30,0,0,0
2019-06-05 12:45,49,24,25,0,0,0
2019-06-05 13:00,47,20,27,0,0,0
2019-06-05 13:15,37,16,21,0,0,0
2019-06-05 13:30,57,33,24,0,0,0
2019-06-05 13:45,83,46,37,0,0,0
2019-06-05 14:00,93,58,35,0,0,0
2019-06-05 14:15,51,27,24,0,0,0
2019-06-05 14:30,56,34,22,0,0,0
2019-06-05 14:45,60,38,22,0,0,0
2019-06-05 15:00,57,29,28,0,0,0
2019-06-05 15:15,56,33,23,0,0,0
2019-06-05 15:30,73,50,23,0,0,0
2019-06-05 15:45,89,48,41,0,0,0
2019-06-05 16:00,110,80,30,0,0,0
2019-06-05 16:15,83,54,29,0,0,0
2019-06-05 16:30,100,60,40,0,0,0
2019-06-05 16:45,88,51,37,0,0,0
2019-06-05 17:00,87,57,30,0,0,0
2019-06-05 17:15,110,75,35,0,0,0
2019-06-05 17:30,100,69,31,0,0,0
2019-06-05 17:45,106,54,52,0,0,0
2019-06-05 18:00,116,71,45,0,0,0
2019-06-05 18:15,91,48,43,0,0,0
2019-06-05 18:30,76,41,35,0,0,0
2019-06-05 18:45,102,65,37,0,0,0
2019-06-05 19:00,82,50,32,0,0,0
2019-06-05 19:15,76,38,38,0,0,0
2019-06-05 19:30,61,31,30,0,0,0
2019-06-05 19:45,88,57,31,0,0,0
2019-06-05 20:00,59,31,28,0,0,0
2019-06-05 20:15,67,33,34,0,0,0
2019-06-05 20:30,70,37,33,0,0,0
2019-06-05 20:45,48,31,17,0,0,0
2019-06-05 21:00,42,26,16,0,0,0
2019-06-05 21:15,37,20,17,0,0,0
2019-06-05 21:30,36,19,17,0,0,0
2019-06-05 21:45,40,20,20,0,0,0
2019-06-05 22:00,37,19,18,0,0,0
2019-06-05 22:15,38,17,21,0,0,0
2019-06-05 22:30,32,14,18,0,0,0
2019-06-05 22:45,21,6,15,0,0,0
2019-06-05 23:00,13,7,6,0,0,0
2019-06-05 23:15,22,3,19,0,0,0
2019-06-05 23:30,19,9,10,0,0,0
2019-06-05 23:45,14,3,11,0,0,0
2019-06-06 00:00,11,7,4,0,0,0
2019-06-06 00:15,7,4,3,0,0,0
2019-06-06 00:30,7,1,6,0,0,0
2019-06-06 00:45,6,2,4,0,0,0
2019-06-06 01:00,8,2,6,0,0,0
2019-06-06 01:15,5,0,5,0,0,0
2019-06-06 01:30,9,2,7,0,0,0
2019-06-06 01:45,2,0,2,0,0,0
2019-06-06 02:00,11,0,11,0,0,0
2019-06-06 02:15,4,0,4,0,0,0
2019-06-06 02:30,3,0,3,0,0,0
2019-06-06 02:45,4,0,4,0,0,0
2019-06-06 03:00,0,0,0,0,0,0
2019-06-06 03:15,5,0,5,0,0,0
2019-06-06 03:30,2,0,2,0,0,0
2019-06-06 03:45,1,0,1,0,0,0
2019-06-06 04:00,0,0,0,0,0,0
2019-06-06 04:15,3,1,2,0,0,0
2019-06-06 04:30,1,1,0,0,0,0
2019-06-06 04:45,7,3,4,0,0,0
2019-06-06 05:00,3,2,1,0,0,0
2019-06-06 05:15,5,2,3,0,0,0
2019-06-06 05:30,11,8,3,0,0,0
2019-06-06 05:45,10,5,5,0,0,0
2019-06-06 06:00,7,7,0,0,0,0
2019-06-06 06:15,15,14,1,0,0,0
2019-06-06 06:30,30,16,14,0,0,0
2019-06-06 06:45,28,18,10,0,0,0
2019-06-06 07:00,47,28,19,0,0,0
2019-06-06 07:15,53,35,18,0,0,0
2019-06-06 07:30,124,78,46,0,0,0
2019-06-06 07:45,106,70,36,0,0,0
2019-06-06 08:00,74,50,24,0,0,0
2019-06-06 08:15,87,56,31,0,0,0
2019-06-06 08:30,82,48,34,0,0,0
2019-06-06 08:45,69,48,21,0,0,0
2019-06-06 09:00,53,33,20,0,0,0
2019-06-06 09:15,49,38,11,0,0,0
2019-06-06 09:30,47,39,8,0,0,0
2019-06-06 09:45,47,34,13,0,0,0
2019-06-06 10:00,62,51,11,0,0,0
2019-06-06 10:15,42,33,9,0,0,0
2019-06-06 10:30,27,16,11,0,0,0
2019-06-06 10:45,43,31,12,0,0,0
2019-06-06 11:00,39,29,10,0,0,0
2019-06-06 11:15,37,24,13,0,0,0
2019-06-06 11:30,27,21,6,0,0,0
2019-06-06 11:45,65,42,23,0,0,0
2019-06-06 12:00,62,36,26,0,0,0
2019-06-06 12:15,51,36,15,0,0,0
2019-06-06 12:30,55,29,26,0,0,0
2019-06-06 12:45,37,23,14,0,0,0
2019-06-06 13:00,43,21,22,0,0,0
2019-06-06 13:15,49,22,27,0,0,0
2019-06-06 13:30,50,33,17,0,0,0
2019-06-06 13:45,84,48,36,0,0,0
2019-06-06 14:00,70,41,29,0,0,0
2019-06-06 14:15,56,30,26,0,0,0
2019-06-06 14:30,62,37,25,0,0,0
2019-06-06 14:45,66,41,25,0,0,0
2019-06-06 15:00,74,42,32,0,0,0
2019-06-06 15:15,64,46,18,0,0,0
2019-06-06 15:30,74,46,28,0,0,0
2019-06-06 15:45,102,60,42,0,0,0
2019-06-06 16:00,84,56,28,0,0,0
2019-06-06 16:15,85,54,31,0,0,0
2019-06-06 16:30,95,61,34,0,0,0
2019-06-06 16:45,91,60,31,0,0,0
2019-06-06 17:00,83,53,30,0,0,0
2019-06-06 17:15,69,37,32,0,0,0
2019-06-06 17:30,79,49,30,0,0,0
2019-06-06 17:45,100,60,40,0,0,0
2019-06-06 18:00,101,55,46,0,0,0
2019-06-06 18:15,89,60,29,0,0,0
2019-06-06 18:30,49,31,18,0,0,0
2019-06-06 18:45,79,53,26,0,0,0
2019-06-06 19:00,64,36,28,0,0,0
2019-06-06 19:15,53,24,29,0,0,0
2019-06-06 19:30,53,30,23,0,0,0
2019-06-06 19:45,70,43,27,0,0,0
2019-06-06 20:00,71,30,41,0,0,0
2019-06-06 20:15,47,24,23,0,0,0
2019-06-06 20:30,55,40,15,0,0,0
2019-06-06 20:45,31,17,14,0,0,0
2019-06-06 21:00,27,12,15,0,0,0
2019-06-06 21:15,36,21,15,0,0,0
2019-06-06 21:30,42,21,21,0,0,0
2019-06-06 21:45,22,11,11,0,0,0
2019-06-06 22:00,29,9,20,0,0,0
2019-06-06 22:15,19,9,10,0,0,0
2019-06-06 22:30,18,10,8,0,0,0
2019-06-06 22:45,18,3,15,0,0,0
2019-06-06 23:00,22,8,14,0,0,0
2019-06-06 23:15,21,5,16,0,0,0
2019-06-06 23:30,11,6,5,0,0,0
2019-06-06 23:45,17,11,6,0,0,0
2019-06-07 00:00,18,7,11,0,0,0
2019-06-07 00:15,7,3,4,0,0,0
2019-06-07 00:30,5,0,5,0,0,0
2019-06-07 00:45,4,2,2,0,0,0
2019-06-07 01:00,6,4,2,0,0,0
2019-06-07 01:15,8,4,4,0,0,0
2019-06-07 01:30,5,0,5,0,0,0
2019-06-07 01:45,1,1,0,0,0,0
2019-06-07 02:00,4,1,3,0,0,0
2019-06-07 02:15,5,1,4,0,0,0
2019-06-07 02:30,1,0,1,0,0,0
2019-06-07 02:45,2,2,0,0,0,0
2019-06-07 03:00,2,2,0,0,0,0
2019-06-07 03:15,1,0,1,0,0,0
2019-06-07 03:30,2,0,2,0,0,0
2019-06-07 03:45,2,0,2,0,0,0
2019-06-07 04:00,1,1,0,0,0,0
2019-06-07 04:15,1,0,1,0,0,0
2019-06-07 04:30,1,1,0,0,0,0
2019-06-07 04:45,2,2,0,0,0,0
2019-06-07 05:00,3,2,1,0,0,0
2019-06-07 05:15,8,3,5,0,0,0
2019-06-07 05:30,10,5,5,0,0,0
2019-06-07 05:45,12,6,6,0,0,0
2019-06-07 06:00,5,3,2,0,0,0
2019-06-07 06:15,21,12,9,0,0,0
