Datetime,100034981 (Weseler Straße),101034981 (Weseler Straße stadteinwärts),102034981 (Weseler Straße stadtauswärts),100034981-status,101034981-status,102034981-status
2019-03-01 00:00,13,8,5,0,0,0
2019-03-01 00:15,6,3,3,0,0,0
2019-03-01 00:30,5,1,4,0,0,0
2019-03-01 00:45,5,3,2,0,0,0
2019-03-01 01:00,8,4,4,0,0,0
2019-03-01 01:15,7,4,3,0,0,0
2019-03-01 01:30,5,1,4,0,0,0
2019-03-01 01:45,3,0,3,0,0,0
2019-03-01 02:00,5,0,5,0,0,0
2019-03-01 02:15,0,0,0,0,0,0
2019-03-01 02:30,1,0,1,0,0,0
2019-03-01 02:45,5,1,4,0,0,0
2019-03-01 03:00,1,0,1,0,0,0
2019-03-01 03:15,5,2,3,0,0,0
2019-03-01 03:30,2,0,2,0,0,0
2019-03-01 03:45,4,0,4,0,0,0
2019-03-01 04:00,0,0,0,0,0,0
2019-03-01 04:15,0,0,0,0,0,0
2019-03-01 04:30,0,0,0,0,0,0
2019-03-01 04:45,2,2,0,0,0,0
2019-03-01 05:00,5,3,2,0,0,0
2019-03-01 05:15,4,2,2,0,0,0
2019-03-01 05:30,13,8,5,0,0,0
2019-03-01 05:45,6,2,4,0,0,0
2019-03-01 06:00,8,5,3,0,0,0
2019-03-01 06:15,7,5,2,0,0,0
2019-03-01 06:30,27,16,11,0,0,0
2019-03-01 06:45,39,17,22,0,0,0
2019-03-01 07:00,34,17,17,0,0,0
2019-03-01 07:15,49,36,13,0,0,0
2019-03-01 07:30,115,72,43,0,0,0
2019-03-01 07:45,73,51,22,0,0,0
2019-03-01 08:00,66,34,32,0,0,0
2019-03-01 08:15,52,31,21,0,0,0
2019-03-01 08:30,60,41,19,0,0,0
2019-03-01 08:45,54,41,13,0,0,0
2019-03-01 09:00,45,32,13,0,0,0
2019-03-01 09:15,22,13,9,0,0,0
2019-03-01 09:30,27,18,9,0,0,0
2019-03-01 09:45,34,26,8,0,0,0
2019-03-01 10:00,36,29,7,0,0,0
2019-03-01 10:15,25,18,7,0,0,0
2019-03-01 10:30,28,18,10,0,0,0
2019-03-01 10:45,26,20,6,0,0,0
2019-03-01 11:00,31,22,9,0,0,0
2019-03-01 11:15,32,19,13,0,0,0
2019-03-01 11:30,31,23,8,0,0,0
2019-03-01 11:45,25,20,5,0,0,0
2019-03-01 12:00,42,27,15,0,0,0
2019-03-01 12:15,36,22,14,0,0,0
2019-03-01 12:30,40,26,14,0,0,0
2019-03-01 12:45,47,35,12,0,0,0
2019-03-01 13:00,61,29,32,0,0,0
2019-03-01 13:15,49,22,27,0,0,0
2019-03-01 13:30,44,23,21,0,0,0
2019-03-01 13:45,59,38,21,0,0,0
2019-03-01 14:00,48,36,12,0,0,0
2019-03-01 14:15,48,24,24,0,0,0
2019-03-01 14:30,55,29,26,0,0,0
2019-03-01 14:45,34,19,15,0,0,0
2019-03-01 15:00,54,35,19,0,0,0
2019-03-01 15:15,52,36,16,0,0,0
2019-03-01 15:30,58,37,21,0,0,0
2019-03-01 15:45,58,41,17,0,0,0
2019-03-01 16:00,44,28,16,0,0,0
2019-03-01 16:15,58,32,26,0,0,0
2019-03-01 16:30,51,33,18,0,0,0
2019-03-01 16:45,51,29,22,0,0,0
2019-03-01 17:00,39,26,13,0,0,0
2019-03-01 17:15,42,30,12,0,0,0
2019-03-01 17:30,52,37,15,0,0,0
2019-03-01 17:45,58,28,30,0,0,0
2019-03-01 18:00,36,15,21,0,0,0
2019-03-01 18:15,31,20,11,0,0,0
2019-03-01 18:30,44,28,16,0,0,0
2019-03-01 18:45,46,29,17,0,0,0
2019-03-01 19:00,35,27,8,0,0,0
2019-03-01 19:15,36,14,22,0,0,0
2019-03-01 19:30,25,15,10,0,0,0
2019-03-01 19:45,45,28,17,0,0,0
2019-03-01 20:00,26,8,18,0,0,0
2019-03-01 20:15,26,10,16,0,0,0
2019-03-01 20:30,33,21,12,0,0,0
2019-03-01 20:45,26,15,11,0,0,0
2019-03-01 21:00,26,13,13,0,0,0
2019-03-01 21:15,16,8,8,0,0,0
2019-03-01 21:30,11,7,4,0,0,0
2019-03-01 21:45,19,8,11,0,0,0
2019-03-01 22:00,14,4,10,0,0,0
