Datetime,100053305 (Kanalpromenade),101053305 (Kanalpromenade Fahrräder Richtung Osttor),102053305 (Kanalpromenade Fahrräder Richtung Zentrum),103053305 (Kanalpromenade Fahrräder Richtung Osttor),104053305 (Kanalpromenade Fahrräder Richtung Zentrum),100053305-status,101053305-status,102053305-status,103053305-status,104053305-status
2020-06-01 00:00,0,0,0,0,0,0,0,0,0,0
2020-06-01 00:15,0,0,0,0,0,0,0,0,0,0
2020-06-01 00:30,1,0,0,0,1,0,0,0,0,0
2020-06-01 00:45,3,1,2,0,0,0,0,0,0,0
2020-06-01 01:00,0,0,0,0,0,0,0,0,0,0
2020-06-01 01:15,2,0,2,0,0,0,0,0,0,0
2020-06-01 01:30,3,0,3,0,0,0,0,0,0,0
2020-06-01 01:45,2,0,1,1,0,0,0,0,0,0
2020-06-01 02:00,0,0,0,0,0,0,0,0,0,0
2020-06-01 02:15,2,0,2,0,0,0,0,0,0,0
2020-06-01 02:30,0,0,0,0,0,0,0,0,0,0
2020-06-01 02:45,0,0,0,0,0,0,0,0,0,0
2020-06-01 03:00,0,0,0,0,0,0,0,0,0,0
2020-06-01 03:15,0,0,0,0,0,0,0,0,0,0
2020-06-01 03:30,0,0,0,0,0,0,0,0,0,0
2020-06-01 03:45,0,0,0,0,0,0,0,0,0,0
2020-06-01 04:00,0,0,0,0,0,0,0,0,0,0
2020-06-01 04:15,1,0,0,1,0,0,0,0,0,0
2020-06-01 04:30,0,0,0,0,0,0,0,0,0,0
2020-06-01 04:45,0,0,0,0,0,0,0,0,0,0
2020-06-01 05:00,0,0,0,0,0,0,0,0,0,0
2020-06-01 05:15,1,0,0,1,0,0,0,0,0,0
2020-06-01 05:30,1,0,1,0,0,0,0,0,0,0
2020-06-01 05:45,0,0,0,0,0,0,0,0,0,0
2020-06-01 06:00,0,0,0,0,0,0,0,0,0,0
2020-06-01 06:15,3,0,2,1,0,0,0,0,0,0
2020-06-01 06:30,1,0,1,0,0,0,0,0,0,0
2020-06-01 06:45,0,0,0,0,0,0,0,0,0,0
2020-06-01 07:00,1,0,0,1,0,0,0,0,0,0
2020-06-01 07:15,2,0,1,0,1,0,0,0,0,0
2020-06-01 07:30,2,0,1,1,0,0,0,0,0,0
2020-06-01 07:45,1,0,1,0,0,0,0,0,0,0
2020-06-01 08:00,1,0,1,0,0,0,0,0,0,0
2020-06-01 08:15,1,0,1,0,0,0,0,0,0,0
2020-06-01 08:30,6,0,2,4,0,0,0,0,0,0
2020-06-01 08:45,7,2,0,5,0,0,0,0,0,0
2020-06-01 09:00,4,1,0,3,0,0,0,0,0,0
2020-06-01 09:15,12,4,2,6,0,0,0,0,0,0
2020-06-01 09:30,10,1,5,4,0,0,0,0,0,0
2020-06-01 09:45,18,0,7,11,0,0,0,0,0,0
2020-06-01 10:00,18,3,11,4,0,0,0,0,0,0
2020-06-01 10:15,21,0,12,9,0,0,0,0,0,0
2020-06-01 10:30,38,4,13,21,0,0,0,0,0,0
2020-06-01 10:45,36,2,13,20,1,0,0,0,0,0
2020-06-01 11:00,41,7,18,16,0,0,0,0,0,0
2020-06-01 11:15,51,14,23,14,0,0,0,0,0,0
2020-06-01 11:30,43,8,20,15,0,0,0,0,0,0
2020-06-01 11:45,57,12,22,20,3,0,0,0,0,0
2020-06-01 12:00,36,9,11,15,1,0,0,0,0,0
2020-06-01 12:15,63,17,23,23,0,0,0,0,0,0
2020-06-01 12:30,79,17,35,26,1,0,0,0,0,0
2020-06-01 12:45,55,19,22,14,0,0,0,0,0,0
2020-06-01 13:00,71,11,32,27,1,0,0,0,0,0
2020-06-01 13:15,84,18,30,35,1,0,0,0,0,0
2020-06-01 13:30,72,11,28,31,2,0,0,0,0,0
2020-06-01 13:45,60,10,27,23,0,0,0,0,0,0
2020-06-01 14:00,77,16,33,28,0,0,0,0,0,0
2020-06-01 14:15,70,3,36,30,1,0,0,0,0,0
2020-06-01 14:30,93,15,47,31,0,0,0,0,0,0
2020-06-01 14:45,103,18,40,43,2,0,0,0,0,0
2020-06-01 15:00,71,6,40,25,0,0,0,0,0,0
2020-06-01 15:15,70,5,35,28,2,0,0,0,0,0
2020-06-01 15:30,74,13,29,32,0,0,0,0,0,0
2020-06-01 15:45,69,7,41,21,0,0,0,0,0,0
2020-06-01 16:00,89,11,47,30,1,0,0,0,0,0
2020-06-01 16:15,99,12,53,28,6,0,0,0,0,0
2020-06-01 16:30,69,8,46,15,0,0,0,0,0,0
2020-06-01 16:45,79,10,40,27,2,0,0,0,0,0
2020-06-01 17:00,68,11,40,17,0,0,0,0,0,0
2020-06-01 17:15,52,7,29,14,2,0,0,0,0,0
2020-06-01 17:30,63,3,43,16,1,0,0,0,0,0
2020-06-01 17:45,58,9,31,15,3,0,0,0,0,0
2020-06-01 18:00,47,1,39,6,1,0,0,0,0,0
2020-06-01 18:15,62,4,42,14,2,0,0,0,0,0
2020-06-01 18:30,46,0,39,5,2,0,0,0,0,0
2020-06-01 18:45,30,2,17,10,1,0,0,0,0,0
2020-06-01 19:00,39,6,16,12,5,0,0,0,0,0
2020-06-01 19:15,30,1,17,12,0,0,0,0,0,0
2020-06-01 19:30,19,3,7,8,1,0,0,0,0,0
2020-06-01 19:45,31,3,19,9,0,0,0,0,0,0
2020-06-01 20:00,16,1,8,6,1,0,0,0,0,0
2020-06-01 20:15,15,2,5,6,2,0,0,0,0,0
2020-06-01 20:30,12,2,7,1,2,0,0,0,0,0
2020-06-01 20:45,13,1,8,3,1,0,0,0,0,0
2020-06-01 21:00,9,2,7,0,0,0,0,0,0,0
2020-06-01 21:15,15,4,8,3,0,0,0,0,0,0
2020-06-01 21:30,11,2,5,3,1,0,0,0,0,0
2020-06-01 21:45,15,2,12,1,0,0,0,0,0,0
2020-06-01 22:00,14,1,11,0,2,0,0,0,0,0
2020-06-01 22:15,3,1,2,0,0,0,0,0,0,0
2020-06-01 22:30,1,0,1,0,0,0,0,0,0,0
2020-06-01 22:45,0,0,0,0,0,0,0,0,0,0
2020-06-01 23:00,5,1,4,0,0,0,0,0,0,0
2020-06-01 23:15,3,0,1,2,0,0,0,0,0,0
2020-06-01 23:30,2,0,2,0,0,0,0,0,0,0
2020-06-01 23:45,0,0,0,0,0,0,0,0,0,0
2020-06-02 00:00,1,0,0,1,0,0,0,0,0,0
2020-06-02 00:15,4,1,2,1,0,0,0,0,0,0
2020-06-02 00:30,0,0,0,0,0,0,0,0,0,0
2020-06-02 00:45,2,0,1,0,1,0,0,0,0,0
2020-06-02 01:00,0,0,0,0,0,0,0,0,0,0
2020-06-02 01:15,0,0,0,0,0,0,0,0,0,0
2020-06-02 01:30,1,0,1,0,0,0,0,0,0,0
2020-06-02 01:45,0,0,0,0,0,0,0,0,0,0
2020-06-02 02:00,0,0,0,0,0,0,0,0,0,0
2020-06-02 02:15,0,0,0,0,0,0,0,0,0,0
2020-06-02 02:30,0,0,0,0,0,0,0,0,0,0
2020-06-02 02:45,0,0,0,0,0,0,0,0,0,0
2020-06-02 03:00,0,0,0,0,0,0,0,0,0,0
2020-06-02 03:15,2,1,0,1,0,0,0,0,0,0
2020-06-02 03:30,0,0,0,0,0,0,0,0,0,0
2020-06-02 03:45,0,0,0,0,0,0,0,0,0,0
2020-06-02 04:00,0,0,0,0,0,0,0,0,0,0
2020-06-02 04:15,0,0,0,0,0,0,0,0,0,0
2020-06-02 04:30,0,0,0,0,0,0,0,0,0,0
2020-06-02 04:45,0,0,0,0,0,0,0,0,0,0
2020-06-02 05:00,2,0,2,0,0,0,0,0,0,0
2020-06-02 05:15,6,0,4,2,0,0,0,0,0,0
2020-06-02 05:30,5,0,3,2,0,0,0,0,0,0
2020-06-02 05:45,8,0,7,0,1,0,0,0,0,0
2020-06-02 06:00,8,0,7,1,0,0,0,0,0,0
2020-06-02 06:15,9,0,7,2,0,0,0,0,0,0
2020-06-02 06:30,22,0,18,4,0,0,0,0,0,0
2020-06-02 06:45,21,0,16,5,0,0,0,0,0,0
2020-06-02 07:00,18,0,17,1,0,0,0,0,0,0
2020-06-02 07:15,26,0,16,9,1,0,0,0,0,0
2020-06-02 07:30,31,1,22,8,0,0,0,0,0,0
2020-06-02 07:45,24,0,20,4,0,0,0,0,0,0
2020-06-02 08:00,23,2,15,6,0,0,0,0,0,0
2020-06-02 08:15,17,0,12,5,0,0,0,0,0,0
2020-06-02 08:30,13,0,10,3,0,0,0,0,0,0
2020-06-02 08:45,12,0,6,6,0,0,0,0,0,0
2020-06-02 09:00,6,0,4,2,0,0,0,0,0,0
2020-06-02 09:15,10,0,4,6,0,0,0,0,0,0
2020-06-02 09:30,6,0,3,3,0,0,0,0,0,0
2020-06-02 09:45,12,2,5,5,0,0,0,0,0,0
2020-06-02 10:00,12,1,6,5,0,0,0,0,0,0
2020-06-02 10:15,10,1,5,4,0,0,0,0,0,0
2020-06-02 10:30,15,2,7,6,0,0,0,0,0,0
2020-06-02 10:45,16,1,10,4,1,0,0,0,0,0
2020-06-02 11:00,19,3,5,11,0,0,0,0,0,0
2020-06-02 11:15,25,6,7,11,1,0,0,0,0,0
2020-06-02 11:30,23,3,15,5,0,0,0,0,0,0
2020-06-02 11:45,23,1,14,8,0,0,0,0,0,0
2020-06-02 12:00,30,4,15,11,0,0,0,0,0,0
2020-06-02 12:15,32,0,18,10,4,0,0,0,0,0
2020-06-02 12:30,30,1,17,11,1,0,0,0,0,0
2020-06-02 12:45,38,7,14,16,1,0,0,0,0,0
2020-06-02 13:00,18,0,13,5,0,0,0,0,0,0
2020-06-02 13:15,39,8,11,19,1,0,0,0,0,0
2020-06-02 13:30,32,4,17,11,0,0,0,0,0,0
2020-06-02 13:45,24,0,8,16,0,0,0,0,0,0
2020-06-02 14:00,29,1,15,13,0,0,0,0,0,0
2020-06-02 14:15,27,5,9,13,0,0,0,0,0,0
2020-06-02 14:30,28,3,19,6,0,0,0,0,0,0
2020-06-02 14:45,27,5,7,13,2,0,0,0,0,0
2020-06-02 15:00,47,9,17,21,0,0,0,0,0,0
2020-06-02 15:15,40,2,18,20,0,0,0,0,0,0
2020-06-02 15:30,34,6,8,19,1,0,0,0,0,0
2020-06-02 15:45,53,9,18,26,0,0,0,0,0,0
2020-06-02 16:00,46,4,18,24,0,0,0,0,0,0
2020-06-02 16:15,46,4,22,20,0,0,0,0,0,0
2020-06-02 16:30,50,9,16,25,0,0,0,0,0,0
