Datetime,100053305 (Kanalpromenade),101053305 (Kanalpromenade Fahrräder Richtung Osttor),102053305 (Kanalpromenade Fahrräder Richtung Zentrum),103053305 (Kanalpromenade Fahrräder Richtung Osttor),104053305 (Kanalpromenade Fahrräder Richtung Zentrum),100053305-status,101053305-status,102053305-status,103053305-status,104053305-status
2020-07-01 00:00,0,0,0,0,0,0,0,0,0,0
2020-07-01 00:15,0,0,0,0,0,0,0,0,0,0
2020-07-01 00:30,0,0,0,0,0,0,0,0,0,0
2020-07-01 00:45,0,0,0,0,0,0,0,0,0,0
2020-07-01 01:00,1,0,1,0,0,0,0,0,0,0
2020-07-01 01:15,0,0,0,0,0,0,0,0,0,0
2020-07-01 01:30,0,0,0,0,0,0,0,0,0,0
2020-07-01 01:45,0,0,0,0,0,0,0,0,0,0
2020-07-01 02:00,0,0,0,0,0,0,0,0,0,0
2020-07-01 02:15,0,0,0,0,0,0,0,0,0,0
2020-07-01 02:30,0,0,0,0,0,0,0,0,0,0
2020-07-01 02:45,0,0,0,0,0,0,0,0,0,0
2020-07-01 03:00,0,0,0,0,0,0,0,0,0,0
2020-07-01 03:15,0,0,0,0,0,0,0,0,0,0
2020-07-01 03:30,0,0,0,0,0,0,0,0,0,0
2020-07-01 03:45,0,0,0,0,0,0,0,0,0,0
2020-07-01 04:00,0,0,0,0,0,0,0,0,0,0
2020-07-01 04:15,0,0,0,0,0,0,0,0,0,0
2020-07-01 04:30,1,0,0,1,0,0,0,0,0,0
2020-07-01 04:45,1,0,1,0,0,0,0,0,0,0
2020-07-01 05:00,1,0,1,0,0,0,0,0,0,0
2020-07-01 05:15,6,0,4,2,0,0,0,0,0,0
2020-07-01 05:30,2,0,2,0,0,0,0,0,0,0
2020-07-01 05:45,7,0,3,3,1,0,0,0,0,0
2020-07-01 06:00,5,0,5,0,0,0,0,0,0,0
2020-07-01 06:15,4,0,3,1,0,0,0,0,0,0
2020-07-01 06:30,10,0,6,3,1,0,0,0,0,0
2020-07-01 06:45,12,0,10,2,0,0,0,0,0,0
2020-07-01 07:00,11,0,6,5,0,0,0,0,0,0
2020-07-01 07:15,14,0,11,2,1,0,0,0,0,0
2020-07-01 07:30,14,0,11,3,0,0,0,0,0,0
2020-07-01 07:45,10,0,7,3,0,0,0,0,0,0
2020-07-01 08:00,13,1,7,5,0,0,0,0,0,0
2020-07-01 08:15,4,0,4,0,0,0,0,0,0,0
2020-07-01 08:30,7,0,7,0,0,0,0,0,0,0
2020-07-01 08:45,5,0,3,2,0,0,0,0,0,0
2020-07-01 09:00,3,0,2,1,0,0,0,0,0,0
2020-07-01 09:15,4,0,4,0,0,0,0,0,0,0
2020-07-01 09:30,1,1,0,0,0,0,0,0,0,0
2020-07-01 09:45,3,0,0,2,1,0,0,0,0,0
2020-07-01 10:00,0,0,0,0,0,0,0,0,0,0
2020-07-01 10:15,0,0,0,0,0,0,0,0,0,0
2020-07-01 10:30,5,0,5,0,0,0,0,0,0,0
2020-07-01 10:45,3,2,1,0,0,0,0,0,0,0
2020-07-01 11:00,4,0,4,0,0,0,0,0,0,0
2020-07-01 11:15,1,0,1,0,0,0,0,0,0,0
2020-07-01 11:30,3,0,1,1,1,0,0,0,0,0
2020-07-01 11:45,6,0,5,1,0,0,0,0,0,0
2020-07-01 12:00,0,0,0,0,0,0,0,0,0,0
2020-07-01 12:15,7,2,1,4,0,0,0,0,0,0
2020-07-01 12:30,4,0,2,2,0,0,0,0,0,0
2020-07-01 12:45,7,1,4,2,0,0,0,0,0,0
2020-07-01 13:00,8,1,5,2,0,0,0,0,0,0
2020-07-01 13:15,6,0,2,4,0,0,0,0,0,0
2020-07-01 13:30,6,0,3,3,0,0,0,0,0,0
2020-07-01 13:45,3,0,2,1,0,0,0,0,0,0
2020-07-01 14:00,9,4,1,4,0,0,0,0,0,0
2020-07-01 14:15,7,2,1,4,0,0,0,0,0,0
2020-07-01 14:30,4,1,1,2,0,0,0,0,0,0
2020-07-01 14:45,5,0,1,4,0,0,0,0,0,0
2020-07-01 15:00,3,1,2,0,0,0,0,0,0,0
2020-07-01 15:15,11,2,3,5,1,0,0,0,0,0
2020-07-01 15:30,8,1,1,5,1,0,0,0,0,0
2020-07-01 15:45,5,1,1,3,0,0,0,0,0,0
2020-07-01 16:00,9,3,2,4,0,0,0,0,0,0
2020-07-01 16:15,2,0,1,1,0,0,0,0,0,0
2020-07-01 16:30,8,1,1,6,0,0,0,0,0,0
2020-07-01 16:45,11,1,3,7,0,0,0,0,0,0
2020-07-01 17:00,17,1,5,11,0,0,0,0,0,0
2020-07-01 17:15,15,2,5,8,0,0,0,0,0,0
2020-07-01 17:30,14,0,1,13,0,0,0,0,0,0
2020-07-01 17:45,16,0,6,10,0,0,0,0,0,0
2020-07-01 18:00,13,1,5,7,0,0,0,0,0,0
2020-07-01 18:15,7,0,4,3,0,0,0,0,0,0
2020-07-01 18:30,12,2,3,7,0,0,0,0,0,0
2020-07-01 18:45,11,0,6,5,0,0,0,0,0,0
2020-07-01 19:00,15,2,5,8,0,0,0,0,0,0
2020-07-01 19:15,7,1,2,4,0,0,0,0,0,0
2020-07-01 19:30,5,0,2,3,0,0,0,0,0,0
2020-07-01 19:45,11,2,3,6,0,0,0,0,0,0
2020-07-01 20:00,5,2,0,3,0,0,0,0,0,0
2020-07-01 20:15,3,0,2,1,0,0,0,0,0,0
2020-07-01 20:30,4,0,2,1,1,0,0,0,0,0
2020-07-01 20:45,2,0,0,2,0,0,0,0,0,0
2020-07-01 21:00,6,1,0,4,1,0,0,0,0,0
2020-07-01 21:15,7,0,2,4,1,0,0,0,0,0
2020-07-01 21:30,8,1,5,1,1,0,0,0,0,0
2020-07-01 21:45,3,0,0,3,0,0,0,0,0,0
2020-07-01 22:00,4,0,4,0,0,0,0,0,0,0
2020-07-01 22:15,4,0,3,1,0,0,0,0,0,0
2020-07-01 22:30,0,0,0,0,0,0,0,0,0,0
2020-07-01 22:45,1,0,0,1,0,0,0,0,0,0
2020-07-01 23:00,2,0,0,2,0,0,0,0,0,0
2020-07-01 23:15,1,0,1,0,0,0,0,0,0,0
2020-07-01 23:30,0,0,0,0,0,0,0,0,0,0
2020-07-01 23:45,1,0,0,1,0,0,0,0,0,0
2020-07-02 00:00,1,0,1,0,0,0,0,0,0,0
2020-07-02 00:15,0,0,0,0,0,0,0,0,0,0
2020-07-02 00:30,1,1,0,0,0,0,0,0,0,0
2020-07-02 00:45,0,0,0,0,0,0,0,0,0,0
2020-07-02 01:00,0,0,0,0,0,0,0,0,0,0
