Datetime,100053305 (Kanalpromenade),101053305 (Kanalpromenade Fahrräder Richtung Osttor),102053305 (Kanalpromenade Fahrräder Richtung Zentrum),103053305 (Kanalpromenade Fahrräder Richtung Osttor),104053305 (Kanalpromenade Fahrräder Richtung Zentrum),100053305-status,101053305-status,102053305-status,103053305-status,104053305-status
2020-09-01 13:15,18,1,10,7,0,0,0,0,0,0
2020-09-01 13:30,26,1,16,8,1,0,0,0,0,0
2020-09-01 13:45,17,3,4,10,0,0,0,0,0,0
2020-09-01 14:00,17,1,10,6,0,0,0,0,0,0
2020-09-01 14:15,16,1,6,9,0,0,0,0,0,0
2020-09-01 14:30,16,1,7,7,1,0,0,0,0,0
2020-09-01 14:45,8,0,6,2,0,0,0,0,0,0
2020-09-01 15:00,18,4,6,7,1,0,0,0,0,0
2020-09-01 15:15,17,1,8,8,0,0,0,0,0,0
2020-09-01 15:30,18,0,9,9,0,0,0,0,0,0
2020-09-01 15:45,32,3,12,16,1,0,0,0,0,0
2020-09-01 16:00,27,1,10,16,0,0,0,0,0,0
2020-09-01 16:15,35,3,14,18,0,0,0,0,0,0
2020-09-01 16:30,27,5,5,17,0,0,0,0,0,0
2020-09-01 16:45,27,6,14,7,0,0,0,0,0,0
2020-09-01 17:00,30,2,12,16,0,0,0,0,0,0
2020-09-01 17:15,33,2,16,13,2,0,0,0,0,0
2020-09-01 17:30,28,4,7,17,0,0,0,0,0,0
2020-09-01 17:45,19,2,10,7,0,0,0,0,0,0
2020-09-01 18:00,22,3,6,13,0,0,0,0,0,0
2020-09-01 18:15,20,0,13,6,1,0,0,0,0,0
2020-09-01 18:30,15,0,6,9,0,0,0,0,0,0
2020-09-01 18:45,19,8,1,10,0,0,0,0,0,0
2020-09-01 19:00,22,2,12,8,0,0,0,0,0,0
2020-09-01 19:15,16,2,6,8,0,0,0,0,0,0
2020-09-01 19:30,19,2,11,5,1,0,0,0,0,0
2020-09-01 19:45,11,2,5,4,0,0,0,0,0,0
2020-09-01 20:00,4,0,3,1,0,0,0,0,0,0
2020-09-01 20:15,3,0,1,2,0,0,0,0,0,0
2020-09-01 20:30,6,1,2,2,1,0,0,0,0,0
2020-09-01 20:45,3,0,3,0,0,0,0,0,0,0
2020-09-01 21:00,2,0,2,0,0,0,0,0,0,0
2020-09-01 21:15,5,0,2,3,0,0,0,0,0,0
2020-09-01 21:30,3,0,1,1,1,0,0,0,0,0
2020-09-01 21:45,3,0,3,0,0,0,0,0,0,0
2020-09-01 22:00,1,0,1,0,0,0,0,0,0,0
2020-09-01 22:15,1,0,0,1,0,0,0,0,0,0
2020-09-01 22:30,1,0,0,1,0,0,0,0,0,0
2020-09-01 22:45,3,1,2,0,0,0,0,0,0,0
2020-09-01 23:00,5,2,2,1,0,0,0,0,0,0
2020-09-01 23:15,1,0,1,0,0,0,0,0,0,0
2020-09-01 23:30,0,0,0,0,0,0,0,0,0,0
2020-09-01 23:45,0,0,0,0,0,0,0,0,0,0
2020-09-02 00:00,0,0,0,0,0,0,0,0,0,0
2020-09-02 00:15,0,0,0,0,0,0,0,0,0,0
2020-09-02 00:30,1,0,0,1,0,0,0,0,0,0
2020-09-02 00:45,0,0,0,0,0,0,0,0,0,0
2020-09-02 01:00,0,0,0,0,0,0,0,0,0,0
2020-09-02 01:15,0,0,0,0,0,0,0,0,0,0
2020-09-02 01:30,0,0,0,0,0,0,0,0,0,0
2020-09-02 01:45,0,0,0,0,0,0,0,0,0,0
2020-09-02 02:00,0,0,0,0,0,0,0,0,0,0
2020-09-02 02:15,1,0,1,0,0,0,0,0,0,0
2020-09-02 02:30,0,0,0,0,0,0,0,0,0,0
2020-09-02 02:45,1,0,1,0,0,0,0,0,0,0
2020-09-02 03:00,0,0,0,0,0,0,0,0,0,0
2020-09-02 03:15,0,0,0,0,0,0,0,0,0,0
2020-09-02 03:30,0,0,0,0,0,0,0,0,0,0
2020-09-02 03:45,0,0,0,0,0,0,0,0,0,0
2020-09-02 04:00,1,0,1,0,0,0,0,0,0,0
2020-09-02 04:15,0,0,0,0,0,0,0,0,0,0
2020-09-02 04:30,1,0,0,1,0,0,0,0,0,0
2020-09-02 04:45,1,0,1,0,0,0,0,0,0,0
2020-09-02 05:00,3,2,0,1,0,0,0,0,0,0
2020-09-02 05:15,4,0,4,0,0,0,0,0,0,0
2020-09-02 05:30,5,0,1,4,0,0,0,0,0,0
2020-09-02 05:45,7,0,5,1,1,0,0,0,0,0
2020-09-02 06:00,5,0,4,1,0,0,0,0,0,0
2020-09-02 06:15,11,1,6,4,0,0,0,0,0,0
2020-09-02 06:30,9,1,6,2,0,0,0,0,0,0
2020-09-02 06:45,22,0,16,6,0,0,0,0,0,0
2020-09-02 07:00,20,0,17,3,0,0,0,0,0,0
2020-09-02 07:15,16,1,10,4,1,0,0,0,0,0
2020-09-02 07:30,45,5,17,23,0,0,0,0,0,0
2020-09-02 07:45,24,1,13,9,1,0,0,0,0,0
2020-09-02 08:00,13,0,11,2,0,0,0,0,0,0
2020-09-02 08:15,11,0,7,4,0,0,0,0,0,0
2020-09-02 08:30,11,0,9,2,0,0,0,0,0,0
2020-09-02 08:45,4,0,2,2,0,0,0,0,0,0
2020-09-02 09:00,7,0,5,2,0,0,0,0,0,0
2020-09-02 09:15,8,0,4,4,0,0,0,0,0,0
2020-09-02 09:30,14,0,7,7,0,0,0,0,0,0
2020-09-02 09:45,5,0,3,2,0,0,0,0,0,0
2020-09-02 10:00,3,1,0,2,0,0,0,0,0,0
2020-09-02 10:15,9,0,5,4,0,0,0,0,0,0
2020-09-02 10:30,18,3,9,4,2,0,0,0,0,0
2020-09-02 10:45,14,2,7,5,0,0,0,0,0,0
2020-09-02 11:00,15,1,8,6,0,0,0,0,0,0
2020-09-02 11:15,22,1,17,4,0,0,0,0,0,0
2020-09-02 11:30,20,4,8,8,0,0,0,0,0,0
2020-09-02 11:45,11,0,6,4,1,0,0,0,0,0
2020-09-02 12:00,18,0,11,7,0,0,0,0,0,0
2020-09-02 12:15,15,0,10,4,1,0,0,0,0,0
2020-09-02 12:30,10,0,6,4,0,0,0,0,0,0
2020-09-02 12:45,16,1,9,6,0,0,0,0,0,0
2020-09-02 13:00,21,3,8,10,0,0,0,0,0,0
2020-09-02 13:15,29,3,17,8,1,0,0,0,0,0
2020-09-02 13:30,31,1,21,9,0,0,0,0,0,0
2020-09-02 13:45,21,5,9,6,1,0,0,0,0,0
2020-09-02 14:00,28,2,11,15,0,0,0,0,0,0
2020-09-02 14:15,22,3,11,8,0,0,0,0,0,0
2020-09-02 14:30,16,2,6,8,0,0,0,0,0,0
2020-09-02 14:45,22,1,9,12,0,0,0,0,0,0
2020-09-02 15:00,25,2,10,13,0,0,0,0,0,0
2020-09-02 15:15,24,4,8,12,0,0,0,0,0,0
2020-09-02 15:30,29,1,10,18,0,0,0,0,0,0
2020-09-02 15:45,38,1,14,23,0,0,0,0,0,0
2020-09-02 16:00,26,4,6,16,0,0,0,0,0,0
2020-09-02 16:15,53,4,25,24,0,0,0,0,0,0
2020-09-02 16:30,35,2,15,18,0,0,0,0,0,0
2020-09-02 16:45,45,7,14,24,0,0,0,0,0,0
2020-09-02 17:00,32,2,13,16,1,0,0,0,0,0
2020-09-02 17:15,52,1,25,26,0,0,0,0,0,0
2020-09-02 17:30,36,3,14,19,0,0,0,0,0,0
2020-09-02 17:45,39,5,11,23,0,0,0,0,0,0
2020-09-02 18:00,28,4,14,10,0,0,0,0,0,0
2020-09-02 18:15,30,5,10,15,0,0,0,0,0,0
2020-09-02 18:30,19,1,13,5,0,0,0,0,0,0
2020-09-02 18:45,17,4,8,5,0,0,0,0,0,0
2020-09-02 19:00,15,2,7,5,1,0,0,0,0,0
2020-09-02 19:15,12,3,2,7,0,0,0,0,0,0
2020-09-02 19:30,11,1,7,3,0,0,0,0,0,0
2020-09-02 19:45,11,0,7,4,0,0,0,0,0,0
2020-09-02 20:00,10,3,1,6,0,0,0,0,0,0
2020-09-02 20:15,14,2,10,2,0,0,0,0,0,0
2020-09-02 20:30,10,2,4,4,0,0,0,0,0,0
2020-09-02 20:45,6,0,5,1,0,0,0,0,0,0
2020-09-02 21:00,9,2,2,5,0,0,0,0,0,0
2020-09-02 21:15,4,0,2,2,0,0,0,0,0,0
2020-09-02 21:30,6,1,1,4,0,0,0,0,0,0
2020-09-02 21:45,3,0,2,1,0,0,0,0,0,0
2020-09-02 22:00,3,1,0,2,0,0,0,0,0,0
2020-09-02 22:15,2,0,1,0,1,0,0,0,0,0
2020-09-02 22:30,2,0,2,0,0,0,0,0,0,0
2020-09-02 22:45,0,0,0,0,0,0,0,0,0,0
2020-09-02 23:00,1,0,0,1,0,0,0,0,0,0
2020-09-02 23:15,1,1,0,0,0,0,0,0,0,0
2020-09-02 23:30,1,0,0,1,0,0,0,0,0,0
2020-09-02 23:45,1,0,1,0,0,0,0,0,0,0
2020-09-03 00:00,0,0,0,0,0,0,0,0,0,0
2020-09-03 00:15,0,0,0,0,0,0,0,0,0,0
2020-09-03 00:30,0,0,0,0,0,0,0,0,0,0
2020-09-03 00:45,0,0,0,0,0,0,0,0,0,0
2020-09-03 01:00,0,0,0,0,0,0,0,0,0,0
2020-09-03 01:15,0,0,0,0,0,0,0,0,0,0
2020-09-03 01:30,0,0,0,0,0,0,0,0,0,0
2020-09-03 01:45,0,0,0,0,0,0,0,0,0,0
2020-09-03 02:00,0,0,0,0,0,0,0,0,0,0
2020-09-03 02:15,0,0,0,0,0,0,0,0,0,0
2020-09-03 02:30,2,0,1,0,1,0,0,0,0,0
2020-09-03 02:45,1,0,1,0,0,0,0,0,0,0
2020-09-03 03:00,0,0,0,0,0,0,0,0,0,0
2020-09-03 03:15,0,0,0,0,0,0,0,0,0,0
2020-09-03 03:30,0,0,0,0,0,0,0,0,0,0
2020-09-03 03:45,0,0,0,0,0,0,0,0,0,0
2020-09-03 04:00,0,0,0,0,0,0,0,0,0,0
2020-09-03 04:15,0,0,0,0,0,0,0,0,0,0
2020-09-03 04:30,0,0,0,0,0,0,0,0,0,0
2020-09-03 04:45,0,0,0,0,0,0,0,0,0,0
2020-09-03 05:00,3,0,2,1,0,0,0,0,0,0
2020-09-03 05:15,3,0,3,0,0,0,0,0,0,0
2020-09-03 05:30,2,0,0,2,0,0,0,0,0,0
2020-09-03 05:45,4,1,1,1,1,0,0,0,0,0
2020-09-03 06:00,1,0,1,0,0,0,0,0,0,0
2020-09-03 06:15,7,0,3,4,0,0,0,0,0,0
2020-09-03 06:30,8,0,6,2,0,0,0,0,0,0
2020-09-03 06:45,18,1,13,4,0,0,0,0,0,0
2020-09-03 07:00,23,0,15,8,0,0,0,0,0,0
2020-09-03 07:15,18,2,11,5,0,0,0,0,0,0
2020-09-03 07:30,47,7,21,18,1,0,0,0,0,0
2020-09-03 07:45,20,0,13,7,0,0,0,0,0,0
2020-09-03 08:00,19,2,10,7,0,0,0,0,0,0
2020-09-03 08:15,6,0,5,1,0,0,0,0,0,0
2020-09-03 08:30,6,0,6,0,0,0,0,0,0,0
2020-09-03 08:45,8,1,4,3,0,0,0,0,0,0
2020-09-03 09:00,13,0,8,5,0,0,0,0,0,0
2020-09-03 09:15,5,1,3,1,0,0,0,0,0,0
2020-09-03 09:30,12,0,11,0,1,0,0,0,0,0
2020-09-03 09:45,4,0,2,2,0,0,0,0,0,0
2020-09-03 10:00,3,0,3,0,0,0,0,0,0,0
2020-09-03 10:15,2,1,1,0,0,0,0,0,0,0
2020-09-03 10:30,4,0,4,0,0,0,0,0,0,0
2020-09-03 10:45,0,0,0,0,0,0,0,0,0,0
2020-09-03 11:00,0,0,0,0,0,0,0,0,0,0
2020-09-03 11:15,3,0,0,3,0,0,0,0,0,0
2020-09-03 11:30,1,0,0,1,0,0,0,0,0,0
2020-09-03 11:45,3,0,0,3,0,0,0,0,0,0
2020-09-03 12:00,2,0,1,1,0,0,0,0,0,0
2020-09-03 12:15,8,1,3,4,0,0,0,0,0,0
2020-09-03 12:30,5,0,2,3,0,0,0,0,0,0
2020-09-03 12:45,6,1,2,3,0,0,0,0,0,0
2020-09-03 13:00,7,1,2,4,0,0,0,0,0,0
2020-09-03 13:15,18,1,13,4,0,0,0,0,0,0
2020-09-03 13:30,6,0,4,1,1,0,0,0,0,0
2020-09-03 13:45,10,0,6,4,0,0,0,0,0,0
2020-09-03 14:00,10,3,3,4,0,0,0,0,0,0
2020-09-03 14:15,5,0,3,2,0,0,0,0,0,0
2020-09-03 14:30,5,0,3,2,0,0,0,0,0,0
2020-09-03 14:45,8,0,5,3,0,0,0,0,0,0
2020-09-03 15:00,18,0,11,7,0,0,0,0,0,0
2020-09-03 15:15,15,0,10,5,0,0,0,0,0,0
2020-09-03 15:30,4,0,1,3,0,0,0,0,0,0
2020-09-03 15:45,9,0,4,5,0,0,0,0,0,0
2020-09-03 16:00,10,0,2,8,0,0,0,0,0,0
2020-09-03 16:15,8,0,4,4,0,0,0,0,0,0
2020-09-03 16:30,18,0,3,15,0,0,0,0,0,0
2020-09-03 16:45,24,1,6,17,0,0,0,0,0,0
2020-09-03 17:00,17,2,7,8,0,0,0,0,0,0
2020-09-03 17:15,21,2,5,14,0,0,0,0,0,0
2020-09-03 17:30,15,2,4,9,0,0,0,0,0,0
2020-09-03 17:45,11,0,5,6,0,0,0,0,0,0
2020-09-03 18:00,9,1,2,6,0,0,0,0,0,0
2020-09-03 18:15,13,2,5,6,0,0,0,0,0,0
2020-09-03 18:30,9,1,2,6,0,0,0,0,0,0
2020-09-03 18:45,7,0,2,5,0,0,0,0,0,0
2020-09-03 19:00,3,0,0,3,0,0,0,0,0,0
2020-09-03 19:15,3,1,1,1,0,0,0,0,0,0
2020-09-03 19:30,4,2,0,2,0,0,0,0,0,0
2020-09-03 19:45,4,0,1,3,0,0,0,0,0,0
2020-09-03 20:00,6,0,3,3,0,0,0,0,0,0
2020-09-03 20:15,1,0,1,0,0,0,0,0,0,0
2020-09-03 20:30,2,0,1,1,0,0,0,0,0,0
2020-09-03 20:45,2,0,2,0,0,0,0,0,0,0
2020-09-03 21:00,2,0,1,1,0,0,0,0,0,0
2020-09-03 21:15,1,0,0,1,0,0,0,0,0,0
2020-09-03 21:30,8,0,4,3,1,0,0,0,0,0
2020-09-03 21:45,1,0,1,0,0,0,0,0,0,0
2020-09-03 22:00,1,0,0,1,0,0,0,0,0,0
2020-09-03 22:15,1,0,1,0,0,0,0,0,0,0
2020-09-03 22:30,1,0,0,1,0,0,0,0,0,0
2020-09-03 22:45,0,0,0,0,0,0,0,0,0,0
2020-09-03 23:00,1,1,0,0,0,0,0,0,0,0
2020-09-03 23:15,0,0,0,0,0,0,0,0,0,0
2020-09-03 23:30,1,0,0,1,0,0,0,0,0,0
2020-09-03 23:45,0,0,0,0,0,0,0,0,0,0
2020-09-04 00:00,0,0,0,0,0,0,0,0,0,0
2020-09-04 00:15,1,0,0,1,0,0,0,0,0,0
2020-09-04 00:30,0,0,0,0,0,0,0,0,0,0
2020-09-04 00:45,0,0,0,0,0,0,0,0,0,0
2020-09-04 01:00,1,0,1,0,0,0,0,0,0,0
2020-09-04 01:15,0,0,0,0,0,0,0,0,0,0
2020-09-04 01:30,2,1,0,1,0,0,0,0,0,0
2020-09-04 01:45,0,0,0,0,0,0,0,0,0,0
2020-09-04 02:00,0,0,0,0,0,0,0,0,0,0
2020-09-04 02:15,0,0,0,0,0,0,0,0,0,0
2020-09-04 02:30,0,0,0,0,0,0,0,0,0,0
2020-09-04 02:45,0,0,0,0,0,0,0,0,0,0
2020-09-04 03:00,1,0,1,0,0,0,0,0,0,0
2020-09-04 03:15,0,0,0,0,0,0,0,0,0,0
2020-09-04 03:30,0,0,0,0,0,0,0,0,0,0
2020-09-04 03:45,0,0,0,0,0,0,0,0,0,0
2020-09-04 04:00,0,0,0,0,0,0,0,0,0,0
2020-09-04 04:15,0,0,0,0,0,0,0,0,0,0
2020-09-04 04:30,0,0,0,0,0,0,0,0,0,0
2020-09-04 04:45,0,0,0,0,0,0,0,0,0,0
2020-09-04 05:00,4,0,4,0,0,0,0,0,0,0
2020-09-04 05:15,4,1,3,0,0,0,0,0,0,0
2020-09-04 05:30,2,0,0,2,0,0,0,0,0,0
2020-09-04 05:45,5,0,4,1,0,0,0,0,0,0
2020-09-04 06:00,2,0,2,0,0,0,0,0,0,0
2020-09-04 06:15,8,0,5,3,0,0,0,0,0,0
2020-09-04 06:30,11,0,7,4,0,0,0,0,0,0
2020-09-04 06:45,15,1,9,5,0,0,0,0,0,0
2020-09-04 07:00,17,1,13,3,0,0,0,0,0,0
2020-09-04 07:15,29,4,16,9,0,0,0,0,0,0
2020-09-04 07:30,33,4,11,18,0,0,0,0,0,0
2020-09-04 07:45,22,0,14,7,1,0,0,0,0,0
2020-09-04 08:00,12,1,9,2,0,0,0,0,0,0
2020-09-04 08:15,11,0,6,5,0,0,0,0,0,0
2020-09-04 08:30,7,0,3,4,0,0,0,0,0,0
2020-09-04 08:45,10,1,6,3,0,0,0,0,0,0
2020-09-04 09:00,7,2,3,2,0,0,0,0,0,0
2020-09-04 09:15,6,0,2,4,0,0,0,0,0,0
2020-09-04 09:30,8,0,8,0,0,0,0,0,0,0
2020-09-04 09:45,9,0,7,2,0,0,0,0,0,0
2020-09-04 10:00,1,0,1,0,0,0,0,0,0,0
2020-09-04 10:15,6,1,2,3,0,0,0,0,0,0
2020-09-04 10:30,5,0,4,1,0,0,0,0,0,0
2020-09-04 10:45,6,0,4,2,0,0,0,0,0,0
2020-09-04 11:00,6,0,4,1,1,0,0,0,0,0
2020-09-04 11:15,6,2,2,2,0,0,0,0,0,0
2020-09-04 11:30,13,1,8,4,0,0,0,0,0,0
2020-09-04 11:45,8,1,3,4,0,0,0,0,0,0
2020-09-04 12:00,10,2,1,7,0,0,0,0,0,0
2020-09-04 12:15,9,0,4,5,0,0,0,0,0,0
2020-09-04 12:30,17,1,10,6,0,0,0,0,0,0
2020-09-04 12:45,10,1,3,6,0,0,0,0,0,0
2020-09-04 13:00,13,0,6,7,0,0,0,0,0,0
2020-09-04 13:15,21,3,12,5,1,0,0,0,0,0
2020-09-04 13:30,27,1,13,11,2,0,0,0,0,0
2020-09-04 13:45,16,1,3,12,0,0,0,0,0,0
2020-09-04 14:00,20,1,10,9,0,0,0,0,0,0
2020-09-04 14:15,19,3,7,8,1,0,0,0,0,0
2020-09-04 14:30,20,2,7,11,0,0,0,0,0,0
2020-09-04 14:45,16,0,9,7,0,0,0,0,0,0
2020-09-04 15:00,31,9,5,17,0,0,0,0,0,0
2020-09-04 15:15,22,1,9,12,0,0,0,0,0,0
2020-09-04 15:30,26,4,12,10,0,0,0,0,0,0
2020-09-04 15:45,24,14,7,3,0,0,0,0,0,0
2020-09-04 16:00,26,8,18,0,0,0,0,0,0,0
2020-09-04 16:15,26,11,12,3,0,0,0,0,0,0
2020-09-04 16:30,25,11,11,3,0,0,0,0,0,0
2020-09-04 16:45,27,9,17,1,0,0,0,0,0,0
2020-09-04 17:00,18,7,8,3,0,0,0,0,0,0
2020-09-04 17:15,24,8,15,1,0,0,0,0,0,0
2020-09-04 17:30,19,11,6,2,0,0,0,0,0,0
2020-09-04 17:45,13,1,9,3,0,0,0,0,0,0
2020-09-04 18:00,14,4,5,5,0,0,0,0,0,0
2020-09-04 18:15,10,3,2,5,0,0,0,0,0,0
2020-09-04 18:30,18,0,8,10,0,0,0,0,0,0
2020-09-04 18:45,17,4,7,6,0,0,0,0,0,0
2020-09-04 19:00,14,2,6,6,0,0,0,0,0,0
2020-09-04 19:15,11,3,4,4,0,0,0,0,0,0
2020-09-04 19:30,16,2,9,5,0,0,0,0,0,0
2020-09-04 19:45,9,1,6,2,0,0,0,0,0,0
2020-09-04 20:00,9,2,3,4,0,0,0,0,0,0
2020-09-04 20:15,7,4,1,2,0,0,0,0,0,0
2020-09-04 20:30,17,4,9,4,0,0,0,0,0,0
2020-09-04 20:45,6,0,5,1,0,0,0,0,0,0
2020-09-04 21:00,3,0,2,1,0,0,0,0,0,0
2020-09-04 21:15,0,0,0,0,0,0,0,0,0,0
2020-09-04 21:30,4,0,3,1,0,0,0,0,0,0
2020-09-04 21:45,7,1,3,1,2,0,0,0,0,0
2020-09-04 22:00,3,0,1,2,0,0,0,0,0,0
2020-09-04 22:15,3,1,1,1,0,0,0,0,0,0
2020-09-04 22:30,1,0,0,1,0,0,0,0,0,0
2020-09-04 22:45,1,0,0,1,0,0,0,0,0,0
2020-09-04 23:00,4,1,1,2,0,0,0,0,0,0
2020-09-04 23:15,6,0,6,0,0,0,0,0,0,0
2020-09-04 23:30,1,0,0,1,0,0,0,0,0,0
2020-09-04 23:45,5,1,2,2,0,0,0,0,0,0
2020-09-05 00:00,1,0,0,1,0,0,0,0,0,0
2020-09-05 00:15,1,1,0,0,0,0,0,0,0,0
2020-09-05 00:30,2,0,0,2,0,0,0,0,0,0
2020-09-05 00:45,1,0,1,0,0,0,0,0,0,0
2020-09-05 01:00,2,1,0,1,0,0,0,0,0,0
2020-09-05 01:15,0,0,0,0,0,0,0,0,0,0
2020-09-05 01:30,0,0,0,0,0,0,0,0,0,0
2020-09-05 01:45,1,0,1,0,0,0,0,0,0,0
2020-09-05 02:00,0,0,0,0,0,0,0,0,0,0
2020-09-05 02:15,2,0,2,0,0,0,0,0,0,0
2020-09-05 02:30,2,1,0,1,0,0,0,0,0,0
2020-09-05 02:45,0,0,0,0,0,0,0,0,0,0
2020-09-05 03:00,3,0,3,0,0,0,0,0,0,0
2020-09-05 03:15,0,0,0,0,0,0,0,0,0,0
2020-09-05 03:30,1,0,0,1,0,0,0,0,0,0
2020-09-05 03:45,1,1,0,0,0,0,0,0,0,0
2020-09-05 04:00,0,0,0,0,0,0,0,0,0,0
2020-09-05 04:15,0,0,0,0,0,0,0,0,0,0
2020-09-05 04:30,1,0,1,0,0,0,0,0,0,0
2020-09-05 04:45,0,0,0,0,0,0,0,0,0,0
2020-09-05 05:00,1,0,1,0,0,0,0,0,0,0
2020-09-05 05:15,0,0,0,0,0,0,0,0,0,0
2020-09-05 05:30,0,0,0,0,0,0,0,0,0,0
2020-09-05 05:45,1,0,1,0,0,0,0,0,0,0
2020-09-05 06:00,1,0,0,1,0,0,0,0,0,0
2020-09-05 06:15,0,0,0,0,0,0,0,0,0,0
2020-09-05 06:30,0,0,0,0,0,0,0,0,0,0
2020-09-05 06:45,2,1,1,0,0,0,0,0,0,0
2020-09-05 07:00,1,0,0,1,0,0,0,0,0,0
2020-09-05 07:15,2,0,2,0,0,0,0,0,0,0
2020-09-05 07:30,0,0,0,0,0,0,0,0,0,0
2020-09-05 07:45,1,0,1,0,0,0,0,0,0,0
2020-09-05 08:00,0,0,0,0,0,0,0,0,0,0
2020-09-05 08:15,2,0,1,1,0,0,0,0,0,0
2020-09-05 08:30,3,0,1,2,0,0,0,0,0,0
2020-09-05 08:45,0,0,0,0,0,0,0,0,0,0
2020-09-05 09:00,2,1,0,1,0,0,0,0,0,0
2020-09-05 09:15,2,0,1,1,0,0,0,0,0,0
2020-09-05 09:30,2,0,2,0,0,0,0,0,0,0
2020-09-05 09:45,1,1,0,0,0,0,0,0,0,0
2020-09-05 10:00,3,0,2,1,0,0,0,0,0,0
2020-09-05 10:15,4,0,2,2,0,0,0,0,0,0
2020-09-05 10:30,1,0,0,1,0,0,0,0,0,0
2020-09-05 10:45,4,1,1,2,0,0,0,0,0,0
2020-09-05 11:00,2,0,2,0,0,0,0,0,0,0
2020-09-05 11:15,1,0,0,1,0,0,0,0,0,0
2020-09-05 11:30,2,0,1,1,0,0,0,0,0,0
2020-09-05 11:45,3,0,3,0,0,0,0,0,0,0
2020-09-05 12:00,3,0,1,2,0,0,0,0,0,0
2020-09-05 12:15,6,0,3,3,0,0,0,0,0,0
2020-09-05 12:30,6,1,2,3,0,0,0,0,0,0
2020-09-05 12:45,3,0,3,0,0,0,0,0,0,0
2020-09-05 13:00,13,4,6,3,0,0,0,0,0,0
2020-09-05 13:15,12,3,4,5,0,0,0,0,0,0
2020-09-05 13:30,10,1,7,1,1,0,0,0,0,0
2020-09-05 13:45,12,2,5,4,1,0,0,0,0,0
2020-09-05 14:00,18,0,14,4,0,0,0,0,0,0
