Datetime,100053305 (Kanalpromenade),101053305 (Kanalpromenade Fahrräder Richtung Osttor),102053305 (Kanalpromenade Fahrräder Richtung Zentrum),103053305 (Kanalpromenade Fahrräder Richtung Osttor),104053305 (Kanalpromenade Fahrräder Richtung Zentrum),100053305-status,101053305-status,102053305-status,103053305-status,104053305-status
2023-05-01 19:45,3,1,2,0,0,0,0,0,0,0
2023-05-01 20:00,5,1,4,0,0,0,0,0,0,0
2023-05-01 20:15,8,3,5,0,0,0,0,0,0,0
2023-05-01 20:30,2,2,0,0,0,0,0,0,0,0
2023-05-01 20:45,5,5,0,0,0,0,0,0,0,0
2023-05-01 21:00,4,0,2,2,0,0,0,0,0,0
2023-05-01 21:15,5,1,4,0,0,0,0,0,0,0
2023-05-01 21:30,13,0,12,0,1,0,0,0,0,0
2023-05-01 21:45,2,0,2,0,0,0,0,0,0,0
2023-05-01 22:00,1,1,0,0,0,0,0,0,0,0
2023-05-01 22:15,0,0,0,0,0,0,0,0,0,0
2023-05-01 22:30,0,0,0,0,0,0,0,0,0,0
2023-05-01 22:45,0,0,0,0,0,0,0,0,0,0
2023-05-01 23:00,3,0,3,0,0,0,0,0,0,0
2023-05-01 23:15,0,0,0,0,0,0,0,0,0,0
2023-05-01 23:30,1,0,0,1,0,0,0,0,0,0
2023-05-01 23:45,1,1,0,0,0,0,0,0,0,0
