Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2023-01-01 00:00,4,1,3,0,0,0
2023-01-01 00:15,7,5,2,0,0,0
2023-01-01 00:30,32,12,20,0,0,0
2023-01-01 00:45,30,12,18,0,0,0
2023-01-01 01:00,48,11,37,0,0,0
2023-01-01 01:15,50,27,23,0,0,0
2023-01-01 01:30,57,32,25,0,0,0
2023-01-01 01:45,38,20,18,0,0,0
2023-01-01 02:00,84,39,45,0,0,0
2023-01-01 02:15,57,26,31,0,0,0
2023-01-01 02:30,33,10,23,0,0,0
2023-01-01 02:45,66,23,43,0,0,0
2023-01-01 03:00,74,36,38,0,0,0
2023-01-01 03:15,76,29,47,0,0,0
2023-01-01 03:30,49,19,30,0,0,0
2023-01-01 03:45,80,34,46,0,0,0
2023-01-01 04:00,47,19,28,0,0,0
2023-01-01 04:15,38,10,28,0,0,0
2023-01-01 04:30,53,19,34,0,0,0
2023-01-01 04:45,56,9,47,0,0,0
2023-01-01 05:00,32,9,23,0,0,0
2023-01-01 05:15,37,11,26,0,0,0
2023-01-01 05:30,22,9,13,0,0,0
2023-01-01 05:45,21,7,14,0,0,0
2023-01-01 06:00,11,2,9,0,0,0
2023-01-01 06:15,11,5,6,0,0,0
2023-01-01 06:30,11,6,5,0,0,0
2023-01-01 06:45,12,2,10,0,0,0
2023-01-01 07:00,7,0,7,0,0,0
2023-01-01 07:15,6,2,4,0,0,0
2023-01-01 07:30,4,2,2,0,0,0
2023-01-01 07:45,4,1,3,0,0,0
2023-01-01 08:00,3,1,2,0,0,0
2023-01-01 08:15,6,2,4,0,0,0
2023-01-01 08:30,8,3,5,0,0,0
2023-01-01 08:45,9,2,7,0,0,0
2023-01-01 09:00,3,3,0,0,0,0
2023-01-01 09:15,6,1,5,0,0,0
2023-01-01 09:30,9,5,4,0,0,0
2023-01-01 09:45,6,4,2,0,0,0
2023-01-01 10:00,7,6,1,0,0,0
2023-01-01 10:15,8,2,6,0,0,0
2023-01-01 10:30,8,2,6,0,0,0
2023-01-01 10:45,3,2,1,0,0,0
2023-01-01 11:00,12,4,8,0,0,0
2023-01-01 11:15,14,7,7,0,0,0
2023-01-01 11:30,18,13,5,0,0,0
2023-01-01 11:45,11,7,4,0,0,0
2023-01-01 12:00,19,14,5,0,0,0
2023-01-01 12:15,37,23,14,0,0,0
2023-01-01 12:30,29,18,11,0,0,0
2023-01-01 12:45,30,19,11,0,0,0
2023-01-01 13:00,25,9,16,0,0,0
2023-01-01 13:15,33,18,15,0,0,0
2023-01-01 13:30,29,18,11,0,0,0
2023-01-01 13:45,29,13,16,0,0,0
2023-01-01 14:00,34,16,18,0,0,0
2023-01-01 14:15,37,17,20,0,0,0
2023-01-01 14:30,46,31,15,0,0,0
2023-01-01 14:45,48,25,23,0,0,0
2023-01-01 15:00,43,19,24,0,0,0
2023-01-01 15:15,50,29,21,0,0,0
2023-01-01 15:30,41,22,19,0,0,0
2023-01-01 15:45,49,29,20,0,0,0
2023-01-01 16:00,38,15,23,0,0,0
2023-01-01 16:15,31,17,14,0,0,0
2023-01-01 16:30,50,22,28,0,0,0
2023-01-01 16:45,44,18,26,0,0,0
2023-01-01 17:00,38,17,21,0,0,0
2023-01-01 17:15,31,16,15,0,0,0
2023-01-01 17:30,34,19,15,0,0,0
2023-01-01 17:45,50,24,26,0,0,0
2023-01-01 18:00,37,16,21,0,0,0
2023-01-01 18:15,36,10,26,0,0,0
2023-01-01 18:30,19,7,12,0,0,0
2023-01-01 18:45,26,14,12,0,0,0
2023-01-01 19:00,29,12,17,0,0,0
2023-01-01 19:15,20,7,13,0,0,0
2023-01-01 19:30,28,7,21,0,0,0
2023-01-01 19:45,30,14,16,0,0,0
2023-01-01 20:00,19,5,14,0,0,0
2023-01-01 20:15,33,16,17,0,0,0
2023-01-01 20:30,19,4,15,0,0,0
2023-01-01 20:45,22,9,13,0,0,0
2023-01-01 21:00,20,12,8,0,0,0
2023-01-01 21:15,14,4,10,0,0,0
2023-01-01 21:30,11,5,6,0,0,0
2023-01-01 21:45,12,3,9,0,0,0
2023-01-01 22:00,7,2,5,0,0,0
2023-01-01 22:15,15,2,13,0,0,0
