Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2023-05-01 00:00,62,21,41,0,0,0
2023-05-01 00:15,55,25,30,0,0,0
2023-05-01 00:30,49,19,30,0,0,0
2023-05-01 00:45,78,32,46,0,0,0
2023-05-01 01:00,69,19,50,0,0,0
2023-05-01 01:15,33,9,24,0,0,0
2023-05-01 01:30,58,15,43,0,0,0
2023-05-01 01:45,34,10,24,0,0,0
2023-05-01 02:00,49,9,40,0,0,0
2023-05-01 02:15,46,9,37,0,0,0
2023-05-01 02:30,24,5,19,0,0,0
2023-05-01 02:45,47,12,35,0,0,0
2023-05-01 03:00,42,9,33,0,0,0
2023-05-01 03:15,23,1,22,0,0,0
2023-05-01 03:30,34,6,28,0,0,0
2023-05-01 03:45,22,4,18,0,0,0
2023-05-01 04:00,24,6,18,0,0,0
2023-05-01 04:15,22,4,18,0,0,0
2023-05-01 04:30,14,1,13,0,0,0
2023-05-01 04:45,10,1,9,0,0,0
2023-05-01 05:00,14,3,11,0,0,0
2023-05-01 05:15,14,4,10,0,0,0
2023-05-01 05:30,17,3,14,0,0,0
2023-05-01 05:45,14,1,13,0,0,0
2023-05-01 06:00,14,6,8,0,0,0
2023-05-01 06:15,11,5,6,0,0,0
2023-05-01 06:30,13,2,11,0,0,0
2023-05-01 06:45,13,6,7,0,0,0
2023-05-01 07:00,5,1,4,0,0,0
2023-05-01 07:15,9,7,2,0,0,0
2023-05-01 07:30,13,6,7,0,0,0
2023-05-01 07:45,27,21,6,0,0,0
2023-05-01 08:00,6,5,1,0,0,0
2023-05-01 08:15,17,10,7,0,0,0
2023-05-01 08:30,25,21,4,0,0,0
2023-05-01 08:45,18,11,7,0,0,0
2023-05-01 09:00,25,10,15,0,0,0
2023-05-01 09:15,26,14,12,0,0,0
2023-05-01 09:30,40,22,18,0,0,0
2023-05-01 09:45,60,37,23,0,0,0
2023-05-01 10:00,82,53,29,0,0,0
2023-05-01 10:15,77,48,29,0,0,0
2023-05-01 10:30,98,57,41,0,0,0
2023-05-01 10:45,92,50,42,0,0,0
2023-05-01 11:00,125,68,57,0,0,0
2023-05-01 11:15,114,58,56,0,0,0
2023-05-01 11:30,119,67,52,0,0,0
2023-05-01 11:45,120,77,43,0,0,0
2023-05-01 12:00,173,82,91,0,0,0
2023-05-01 12:15,126,82,44,0,0,0
2023-05-01 12:30,151,77,74,0,0,0
2023-05-01 12:45,154,86,68,0,0,0
2023-05-01 13:00,186,106,80,0,0,0
2023-05-01 13:15,168,114,54,0,0,0
2023-05-01 13:30,194,100,94,0,0,0
2023-05-01 13:45,201,114,87,0,0,0
2023-05-01 14:00,218,143,75,0,0,0
2023-05-01 14:15,189,102,87,0,0,0
2023-05-01 14:30,209,145,64,0,0,0
2023-05-01 14:45,212,147,65,0,0,0
2023-05-01 15:00,214,131,83,0,0,0
2023-05-01 15:15,181,123,58,0,0,0
2023-05-01 15:30,219,138,81,0,0,0
2023-05-01 15:45,166,102,64,0,0,0
2023-05-01 16:00,228,141,87,0,0,0
2023-05-01 16:15,148,106,42,0,0,0
2023-05-01 16:30,165,77,88,0,0,0
2023-05-01 16:45,153,80,73,0,0,0
2023-05-01 17:00,153,91,62,0,0,0
2023-05-01 17:15,151,74,77,0,0,0
2023-05-01 17:30,146,51,95,0,0,0
2023-05-01 17:45,143,60,83,0,0,0
2023-05-01 18:00,117,39,78,0,0,0
2023-05-01 18:15,132,62,70,0,0,0
2023-05-01 18:30,213,84,129,0,0,0
2023-05-01 18:45,226,75,151,0,0,0
2023-05-01 19:00,153,45,108,0,0,0
2023-05-01 19:15,81,21,60,0,0,0
2023-05-01 19:30,48,16,32,0,0,0
2023-05-01 19:45,90,38,52,0,0,0
2023-05-01 20:00,89,23,66,0,0,0
2023-05-01 20:15,89,23,66,0,0,0
2023-05-01 20:30,98,38,60,0,0,0
2023-05-01 20:45,84,21,63,0,0,0
2023-05-01 21:00,82,30,52,0,0,0
2023-05-01 21:15,114,37,77,0,0,0
2023-05-01 21:30,83,20,63,0,0,0
2023-05-01 21:45,69,15,54,0,0,0
2023-05-01 22:00,87,20,67,0,0,0
2023-05-01 22:15,68,18,50,0,0,0
2023-05-01 22:30,49,11,38,0,0,0
2023-05-01 22:45,48,13,35,0,0,0
2023-05-01 23:00,57,12,45,0,0,0
2023-05-01 23:15,47,19,28,0,0,0
2023-05-01 23:30,34,5,29,0,0,0
2023-05-01 23:45,29,6,23,0,0,0
