Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2022-01-01 00:00,4,4,,0,0,
2022-01-01 00:15,5,5,,0,0,
2022-01-01 00:30,3,3,,0,0,
2022-01-01 00:45,3,3,,0,0,
2022-01-01 01:00,12,12,,0,0,
2022-01-01 01:15,8,8,,0,0,
2022-01-01 01:30,11,11,,0,0,
2022-01-01 01:45,21,21,,0,0,
2022-01-01 02:00,28,28,,0,0,
2022-01-01 02:15,12,12,,0,0,
2022-01-01 02:30,24,24,,0,0,
2022-01-01 02:45,18,18,,0,0,
2022-01-01 03:00,14,14,,0,0,
2022-01-01 03:15,17,17,,0,0,
2022-01-01 03:30,24,24,,0,0,
2022-01-01 03:45,16,16,,0,0,
2022-01-01 04:00,8,8,,0,0,
2022-01-01 04:15,6,6,,0,0,
2022-01-01 04:30,13,13,,0,0,
2022-01-01 04:45,12,12,,0,0,
2022-01-01 05:00,0,0,,0,0,
2022-01-01 05:15,8,8,,0,0,
2022-01-01 05:30,5,5,,0,0,
2022-01-01 05:45,10,10,,0,0,
2022-01-01 06:00,6,6,,0,0,
2022-01-01 06:15,4,4,,0,0,
2022-01-01 06:30,6,6,,0,0,
2022-01-01 06:45,3,3,,0,0,
2022-01-01 07:00,3,3,,0,0,
2022-01-01 07:15,2,2,,0,0,
2022-01-01 07:30,4,4,,0,0,
2022-01-01 07:45,1,1,,0,0,
2022-01-01 08:00,5,5,,0,0,
2022-01-01 08:15,0,0,,0,0,
2022-01-01 08:30,1,1,,0,0,
2022-01-01 08:45,2,2,,0,0,
2022-01-01 09:00,6,6,,0,0,
2022-01-01 09:15,1,1,,0,0,
2022-01-01 09:30,5,5,,0,0,
2022-01-01 09:45,4,4,,0,0,
2022-01-01 10:00,8,8,,0,0,
2022-01-01 10:15,2,2,,0,0,
2022-01-01 10:30,6,6,,0,0,
2022-01-01 10:45,8,8,,0,0,
2022-01-01 11:00,5,5,,0,0,
2022-01-01 11:15,12,12,,0,0,
2022-01-01 11:30,16,16,,0,0,
2022-01-01 11:45,11,11,,0,0,
2022-01-01 12:00,14,14,,0,0,
2022-01-01 12:15,10,10,,0,0,
2022-01-01 12:30,20,20,,0,0,
2022-01-01 12:45,24,24,,0,0,
2022-01-01 13:00,15,15,,0,0,
2022-01-01 13:15,24,24,,0,0,
2022-01-01 13:30,20,20,,0,0,
2022-01-01 13:45,33,33,,0,0,
2022-01-01 14:00,23,23,,0,0,
2022-01-01 14:15,30,30,,0,0,
2022-01-01 14:30,34,34,,0,0,
2022-01-01 14:45,41,41,,0,0,
2022-01-01 15:00,34,34,,0,0,
2022-01-01 15:15,39,39,,0,0,
2022-01-01 15:30,40,40,,0,0,
2022-01-01 15:45,28,28,,0,0,
2022-01-01 16:00,34,34,,0,0,
2022-01-01 16:15,26,26,,0,0,
2022-01-01 16:30,21,21,,0,0,
2022-01-01 16:45,17,17,,0,0,
2022-01-01 17:00,18,18,,0,0,
2022-01-01 17:15,25,25,,0,0,
