Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2021-08-01 00:00,60,24,36,0,0,0
2021-08-01 00:15,54,17,37,0,0,0
2021-08-01 00:30,56,20,36,0,0,0
2021-08-01 00:45,52,13,39,0,0,0
2021-08-01 01:00,68,23,45,0,0,0
2021-08-01 01:15,45,10,35,0,0,0
2021-08-01 01:30,42,8,34,0,0,0
2021-08-01 01:45,36,13,23,0,0,0
2021-08-01 02:00,33,13,20,0,0,0
2021-08-01 02:15,26,10,16,0,0,0
2021-08-01 02:30,28,11,17,0,0,0
2021-08-01 02:45,28,5,23,0,0,0
2021-08-01 03:00,32,6,26,0,0,0
2021-08-01 03:15,31,8,23,0,0,0
2021-08-01 03:30,32,11,21,0,0,0
2021-08-01 03:45,23,10,13,0,0,0
2021-08-01 04:00,22,7,15,0,0,0
2021-08-01 04:15,10,6,4,0,0,0
2021-08-01 04:30,10,2,8,0,0,0
2021-08-01 04:45,9,1,8,0,0,0
2021-08-01 05:00,10,0,10,0,0,0
2021-08-01 05:15,18,7,11,0,0,0
2021-08-01 05:30,13,6,7,0,0,0
2021-08-01 05:45,16,7,9,0,0,0
2021-08-01 06:00,14,3,11,0,0,0
2021-08-01 06:15,11,4,7,0,0,0
2021-08-01 06:30,9,4,5,0,0,0
2021-08-01 06:45,10,3,7,0,0,0
2021-08-01 07:00,6,3,3,0,0,0
2021-08-01 07:15,10,7,3,0,0,0
2021-08-01 07:30,12,7,5,0,0,0
2021-08-01 07:45,20,13,7,0,0,0
2021-08-01 08:00,17,7,10,0,0,0
2021-08-01 08:15,14,8,6,0,0,0
2021-08-01 08:30,19,3,16,0,0,0
2021-08-01 08:45,24,16,8,0,0,0
2021-08-01 09:00,23,9,14,0,0,0
2021-08-01 09:15,30,18,12,0,0,0
2021-08-01 09:30,39,32,7,0,0,0
2021-08-01 09:45,52,27,25,0,0,0
2021-08-01 10:00,51,31,20,0,0,0
2021-08-01 10:15,57,40,17,0,0,0
2021-08-01 10:30,79,41,38,0,0,0
2021-08-01 10:45,80,52,28,0,0,0
2021-08-01 11:00,90,54,36,0,0,0
2021-08-01 11:15,41,22,19,0,0,0
2021-08-01 11:30,70,46,24,0,0,0
2021-08-01 11:45,77,51,26,0,0,0
2021-08-01 12:00,84,52,32,0,0,0
2021-08-01 12:15,94,50,44,0,0,0
2021-08-01 12:30,90,46,44,0,0,0
2021-08-01 12:45,97,54,43,0,0,0
2021-08-01 13:00,102,54,48,0,0,0
2021-08-01 13:15,113,60,53,0,0,0
2021-08-01 13:30,85,51,34,0,0,0
2021-08-01 13:45,111,73,38,0,0,0
2021-08-01 14:00,87,53,34,0,0,0
2021-08-01 14:15,101,63,38,0,0,0
2021-08-01 14:30,104,42,62,0,0,0
2021-08-01 14:45,107,65,42,0,0,0
2021-08-01 15:00,115,65,50,0,0,0
2021-08-01 15:15,101,54,47,0,0,0
2021-08-01 15:30,133,70,63,0,0,0
2021-08-01 15:45,122,74,48,0,0,0
2021-08-01 16:00,135,65,70,0,0,0
2021-08-01 16:15,117,60,57,0,0,0
2021-08-01 16:30,108,41,67,0,0,0
2021-08-01 16:45,142,62,80,0,0,0
2021-08-01 17:00,83,23,60,0,0,0
2021-08-01 17:15,40,26,14,0,0,0
2021-08-01 17:30,103,40,63,0,0,0
2021-08-01 17:45,124,51,73,0,0,0
2021-08-01 18:00,101,44,57,0,0,0
2021-08-01 18:15,106,43,63,0,0,0
2021-08-01 18:30,89,44,45,0,0,0
2021-08-01 18:45,91,48,43,0,0,0
2021-08-01 19:00,88,43,45,0,0,0
2021-08-01 19:15,94,53,41,0,0,0
2021-08-01 19:30,90,44,46,0,0,0
2021-08-01 19:45,93,49,44,0,0,0
2021-08-01 20:00,83,36,47,0,0,0
2021-08-01 20:15,79,35,44,0,0,0
2021-08-01 20:30,64,23,41,0,0,0
2021-08-01 20:45,53,28,25,0,0,0
2021-08-01 21:00,65,27,38,0,0,0
2021-08-01 21:15,77,32,45,0,0,0
2021-08-01 21:30,48,20,28,0,0,0
2021-08-01 21:45,47,11,36,0,0,0
2021-08-01 22:00,48,21,27,0,0,0
2021-08-01 22:15,68,27,41,0,0,0
2021-08-01 22:30,31,15,16,0,0,0
2021-08-01 22:45,28,14,14,0,0,0
2021-08-01 23:00,32,13,19,0,0,0
2021-08-01 23:15,44,10,34,0,0,0
2021-08-01 23:30,18,7,11,0,0,0
2021-08-01 23:45,26,8,18,0,0,0
2021-08-02 00:00,24,6,18,0,0,0
