Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2019-11-01 00:00,110,56,54,0,0,0
2019-11-01 00:15,113,50,63,0,0,0
2019-11-01 00:30,104,34,70,0,0,0
2019-11-01 00:45,110,54,56,0,0,0
2019-11-01 01:00,95,43,52,0,0,0
2019-11-01 01:15,102,44,58,0,0,0
2019-11-01 01:30,130,64,66,0,0,0
2019-11-01 01:45,113,46,67,0,0,0
2019-11-01 02:00,90,37,53,0,0,0
2019-11-01 02:15,115,55,60,0,0,0
2019-11-01 02:30,131,55,76,0,0,0
2019-11-01 02:45,110,46,64,0,0,0
2019-11-01 03:00,101,38,63,0,0,0
2019-11-01 03:15,91,32,59,0,0,0
2019-11-01 03:30,97,41,56,0,0,0
2019-11-01 03:45,56,22,34,0,0,0
2019-11-01 04:00,79,36,43,0,0,0
2019-11-01 04:15,58,22,36,0,0,0
2019-11-01 04:30,58,17,41,0,0,0
2019-11-01 04:45,55,30,25,0,0,0
2019-11-01 05:00,26,6,20,0,0,0
2019-11-01 05:15,27,8,19,0,0,0
2019-11-01 05:30,17,4,13,0,0,0
2019-11-01 05:45,10,3,7,0,0,0
2019-11-01 06:00,21,9,12,0,0,0
2019-11-01 06:15,17,6,11,0,0,0
2019-11-01 06:30,16,8,8,0,0,0
2019-11-01 06:45,13,3,10,0,0,0
2019-11-01 07:00,13,9,4,0,0,0
2019-11-01 07:15,5,3,2,0,0,0
2019-11-01 07:30,30,19,11,0,0,0
2019-11-01 07:45,34,25,9,0,0,0
2019-11-01 08:00,23,13,10,0,0,0
2019-11-01 08:15,20,13,7,0,0,0
2019-11-01 08:30,24,17,7,0,0,0
2019-11-01 08:45,27,22,5,0,0,0
2019-11-01 09:00,46,31,15,0,0,0
2019-11-01 09:15,37,24,13,0,0,0
2019-11-01 09:30,48,32,16,0,0,0
2019-11-01 09:45,76,58,18,0,0,0
2019-11-01 10:00,62,41,21,0,0,0
2019-11-01 10:15,41,30,11,0,0,0
2019-11-01 10:30,42,26,16,0,0,0
2019-11-01 10:45,61,47,14,0,0,0
2019-11-01 11:00,65,38,27,0,0,0
2019-11-01 11:15,58,30,28,0,0,0
2019-11-01 11:30,43,26,17,0,0,0
2019-11-01 11:45,62,37,25,0,0,0
2019-11-01 12:00,86,48,38,0,0,0
2019-11-01 12:15,72,43,29,0,0,0
2019-11-01 12:30,64,37,27,0,0,0
2019-11-01 12:45,70,41,29,0,0,0
2019-11-01 13:00,54,23,31,0,0,0
2019-11-01 13:15,47,22,25,0,0,0
2019-11-01 13:30,46,21,25,0,0,0
2019-11-01 13:45,71,35,36,0,0,0
2019-11-01 14:00,51,27,24,0,0,0
2019-11-01 14:15,63,31,32,0,0,0
2019-11-01 14:30,69,38,31,0,0,0
2019-11-01 14:45,65,39,26,0,0,0
2019-11-01 15:00,76,37,39,0,0,0
2019-11-01 15:15,72,48,24,0,0,0
2019-11-01 15:30,45,22,23,0,0,0
2019-11-01 15:45,73,40,33,0,0,0
2019-11-01 16:00,57,31,26,0,0,0
2019-11-01 16:15,55,24,31,0,0,0
2019-11-01 16:30,50,23,27,0,0,0
2019-11-01 16:45,73,45,28,0,0,0
2019-11-01 17:00,63,37,26,0,0,0
2019-11-01 17:15,65,36,29,0,0,0
2019-11-01 17:30,78,43,35,0,0,0
2019-11-01 17:45,85,52,33,0,0,0
2019-11-01 18:00,85,36,49,0,0,0
2019-11-01 18:15,59,35,24,0,0,0
