Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2020-04-01 00:00,4,0,4,0,0,0
2020-04-01 00:15,3,1,2,0,0,0
2020-04-01 00:30,2,2,0,0,0,0
2020-04-01 00:45,7,2,5,0,0,0
2020-04-01 01:00,2,2,0,0,0,0
2020-04-01 01:15,4,0,4,0,0,0
2020-04-01 01:30,2,1,1,0,0,0
2020-04-01 01:45,3,1,2,0,0,0
2020-04-01 02:00,2,1,1,0,0,0
2020-04-01 02:15,0,0,0,0,0,0
2020-04-01 02:30,0,0,0,0,0,0
2020-04-01 02:45,2,2,0,0,0,0
2020-04-01 03:00,1,1,0,0,0,0
2020-04-01 03:15,0,0,0,0,0,0
2020-04-01 03:30,1,0,1,0,0,0
2020-04-01 03:45,0,0,0,0,0,0
2020-04-01 04:00,2,1,1,0,0,0
2020-04-01 04:15,2,2,0,0,0,0
2020-04-01 04:30,7,7,0,0,0,0
2020-04-01 04:45,8,3,5,0,0,0
2020-04-01 05:00,5,3,2,0,0,0
2020-04-01 05:15,8,6,2,0,0,0
2020-04-01 05:30,14,11,3,0,0,0
2020-04-01 05:45,22,13,9,0,0,0
2020-04-01 06:00,18,12,6,0,0,0
2020-04-01 06:15,15,14,1,0,0,0
2020-04-01 06:30,41,30,11,0,0,0
2020-04-01 06:45,53,37,16,0,0,0
2020-04-01 07:00,52,33,19,0,0,0
2020-04-01 07:15,60,39,21,0,0,0
2020-04-01 07:30,79,59,20,0,0,0
2020-04-01 07:45,102,56,46,0,0,0
2020-04-01 08:00,91,56,35,0,0,0
2020-04-01 08:15,93,57,36,0,0,0
2020-04-01 08:30,75,46,29,0,0,0
2020-04-01 08:45,78,51,27,0,0,0
2020-04-01 09:00,74,31,43,0,0,0
2020-04-01 09:15,59,42,17,0,0,0
2020-04-01 09:30,72,44,28,0,0,0
2020-04-01 09:45,62,42,20,0,0,0
2020-04-01 10:00,58,29,29,0,0,0
2020-04-01 10:15,67,35,32,0,0,0
2020-04-01 10:30,55,30,25,0,0,0
2020-04-01 10:45,71,44,27,0,0,0
2020-04-01 11:00,67,40,27,0,0,0
2020-04-01 11:15,60,34,26,0,0,0
2020-04-01 11:30,82,48,34,0,0,0
2020-04-01 11:45,79,44,35,0,0,0
2020-04-01 12:00,75,44,31,0,0,0
2020-04-01 12:15,80,45,35,0,0,0
2020-04-01 12:30,106,48,58,0,0,0
2020-04-01 12:45,78,38,40,0,0,0
2020-04-01 13:00,86,37,49,0,0,0
2020-04-01 13:15,101,56,45,0,0,0
2020-04-01 13:30,84,45,39,0,0,0
2020-04-01 13:45,87,42,45,0,0,0
2020-04-01 14:00,82,37,45,0,0,0
2020-04-01 14:15,101,56,45,0,0,0
2020-04-01 14:30,88,39,49,0,0,0
2020-04-01 14:45,92,47,45,0,0,0
2020-04-01 15:00,79,37,42,0,0,0
2020-04-01 15:15,64,24,40,0,0,0
2020-04-01 15:30,110,39,71,0,0,0
2020-04-01 15:45,79,50,29,0,0,0
2020-04-01 16:00,96,44,52,0,0,0
2020-04-01 16:15,125,49,76,0,0,0
2020-04-01 16:30,102,35,67,0,0,0
2020-04-01 16:45,106,48,58,0,0,0
2020-04-01 17:00,102,47,55,0,0,0
2020-04-01 17:15,112,52,60,0,0,0
2020-04-01 17:30,120,54,66,0,0,0
2020-04-01 17:45,80,33,47,0,0,0
2020-04-01 18:00,93,43,50,0,0,0
2020-04-01 18:15,71,27,44,0,0,0
2020-04-01 18:30,78,30,48,0,0,0
2020-04-01 18:45,68,36,32,0,0,0
2020-04-01 19:00,52,23,29,0,0,0
2020-04-01 19:15,56,25,31,0,0,0
2020-04-01 19:30,55,23,32,0,0,0
2020-04-01 19:45,37,20,17,0,0,0
2020-04-01 20:00,48,18,30,0,0,0
2020-04-01 20:15,36,16,20,0,0,0
2020-04-01 20:30,17,7,10,0,0,0
2020-04-01 20:45,21,9,12,0,0,0
2020-04-01 21:00,23,5,18,0,0,0
2020-04-01 21:15,22,9,13,0,0,0
2020-04-01 21:30,13,10,3,0,0,0
2020-04-01 21:45,16,6,10,0,0,0
2020-04-01 22:00,13,9,4,0,0,0
2020-04-01 22:15,10,2,8,0,0,0
2020-04-01 22:30,21,12,9,0,0,0
2020-04-01 22:45,11,5,6,0,0,0
2020-04-01 23:00,12,5,7,0,0,0
2020-04-01 23:15,9,5,4,0,0,0
2020-04-01 23:30,10,6,4,0,0,0
2020-04-01 23:45,6,3,3,0,0,0
2020-04-02 00:00,6,3,3,0,0,0
2020-04-02 00:15,8,3,5,0,0,0
2020-04-02 00:30,4,1,3,0,0,0
2020-04-02 00:45,5,1,4,0,0,0
2020-04-02 01:00,3,2,1,0,0,0
2020-04-02 01:15,3,2,1,0,0,0
2020-04-02 01:30,4,1,3,0,0,0
2020-04-02 01:45,1,0,1,0,0,0
2020-04-02 02:00,2,1,1,0,0,0
