Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2020-08-01 00:00,63,21,42,0,0,0
2020-08-01 00:15,107,15,92,0,0,0
2020-08-01 00:30,68,12,56,0,0,0
2020-08-01 00:45,77,22,55,0,0,0
2020-08-01 01:00,71,15,56,0,0,0
2020-08-01 01:15,88,18,70,0,0,0
2020-08-01 01:30,57,14,43,0,0,0
2020-08-01 01:45,51,17,34,0,0,0
2020-08-01 02:00,56,13,43,0,0,0
2020-08-01 02:15,34,16,18,0,0,0
2020-08-01 02:30,47,8,39,0,0,0
2020-08-01 02:45,35,14,21,0,0,0
2020-08-01 03:00,25,7,18,0,0,0
2020-08-01 03:15,16,2,14,0,0,0
2020-08-01 03:30,35,7,28,0,0,0
2020-08-01 03:45,22,10,12,0,0,0
2020-08-01 04:00,20,9,11,0,0,0
2020-08-01 04:15,18,4,14,0,0,0
2020-08-01 04:30,12,1,11,0,0,0
2020-08-01 04:45,22,2,20,0,0,0
2020-08-01 05:00,8,5,3,0,0,0
2020-08-01 05:15,10,7,3,0,0,0
2020-08-01 05:30,14,6,8,0,0,0
2020-08-01 05:45,16,8,8,0,0,0
2020-08-01 06:00,8,5,3,0,0,0
2020-08-01 06:15,13,8,5,0,0,0
2020-08-01 06:30,18,7,11,0,0,0
2020-08-01 06:45,22,19,3,0,0,0
2020-08-01 07:00,10,5,5,0,0,0
2020-08-01 07:15,28,18,10,0,0,0
2020-08-01 07:30,52,44,8,0,0,0
2020-08-01 07:45,69,51,18,0,0,0
2020-08-01 08:00,35,27,8,0,0,0
2020-08-01 08:15,28,16,12,0,0,0
2020-08-01 08:30,49,25,24,0,0,0
2020-08-01 08:45,56,34,22,0,0,0
2020-08-01 09:00,56,34,22,0,0,0
2020-08-01 09:15,61,39,22,0,0,0
2020-08-01 09:30,71,44,27,0,0,0
2020-08-01 09:45,99,68,31,0,0,0
2020-08-01 10:00,103,59,44,0,0,0
2020-08-01 10:15,82,55,27,0,0,0
2020-08-01 10:30,97,62,35,0,0,0
2020-08-01 10:45,94,39,55,0,0,0
2020-08-01 11:00,78,36,42,0,0,0
2020-08-01 11:15,92,54,38,0,0,0
2020-08-01 11:30,95,38,57,0,0,0
2020-08-01 11:45,114,69,45,0,0,0
2020-08-01 12:00,122,63,59,0,0,0
2020-08-01 12:15,118,62,56,0,0,0
2020-08-01 12:30,118,67,51,0,0,0
2020-08-01 12:45,119,60,59,0,0,0
2020-08-01 13:00,127,64,63,0,0,0
2020-08-01 13:15,131,78,53,0,0,0
2020-08-01 13:30,125,67,58,0,0,0
2020-08-01 13:45,140,92,48,0,0,0
2020-08-01 14:00,125,60,65,0,0,0
2020-08-01 14:15,118,63,55,0,0,0
2020-08-01 14:30,130,79,51,0,0,0
2020-08-01 14:45,116,57,59,0,0,0
2020-08-01 15:00,131,51,80,0,0,0
2020-08-01 15:15,113,63,50,0,0,0
2020-08-01 15:30,119,51,68,0,0,0
2020-08-01 15:45,128,59,69,0,0,0
2020-08-01 16:00,123,53,70,0,0,0
2020-08-01 16:15,110,64,46,0,0,0
2020-08-01 16:30,113,49,64,0,0,0
2020-08-01 16:45,117,61,56,0,0,0
2020-08-01 17:00,144,76,68,0,0,0
2020-08-01 17:15,134,60,74,0,0,0
2020-08-01 17:30,135,72,63,0,0,0
2020-08-01 17:45,136,72,64,0,0,0
2020-08-01 18:00,126,55,71,0,0,0
2020-08-01 18:15,111,56,55,0,0,0
2020-08-01 18:30,139,62,77,0,0,0
2020-08-01 18:45,128,59,69,0,0,0
2020-08-01 19:00,149,74,75,0,0,0
2020-08-01 19:15,143,70,73,0,0,0
2020-08-01 19:30,117,60,57,0,0,0
2020-08-01 19:45,146,74,72,0,0,0
2020-08-01 20:00,154,87,67,0,0,0
2020-08-01 20:15,114,62,52,0,0,0
2020-08-01 20:30,90,48,42,0,0,0
2020-08-01 20:45,90,45,45,0,0,0
2020-08-01 21:00,87,44,43,0,0,0
2020-08-01 21:15,84,43,41,0,0,0
2020-08-01 21:30,72,39,33,0,0,0
2020-08-01 21:45,58,23,35,0,0,0
2020-08-01 22:00,71,26,45,0,0,0
2020-08-01 22:15,65,16,49,0,0,0
2020-08-01 22:30,59,18,41,0,0,0
2020-08-01 22:45,53,15,38,0,0,0
2020-08-01 23:00,78,28,50,0,0,0
2020-08-01 23:15,55,16,39,0,0,0
2020-08-01 23:30,71,17,54,0,0,0
2020-08-01 23:45,104,30,74,0,0,0
2020-08-02 00:00,66,19,47,0,0,0
2020-08-02 00:15,72,32,40,0,0,0
2020-08-02 00:30,55,26,29,0,0,0
2020-08-02 00:45,57,13,44,0,0,0
2020-08-02 01:00,63,15,48,0,0,0
2020-08-02 01:15,57,14,43,0,0,0
2020-08-02 01:30,35,12,23,0,0,0
2020-08-02 01:45,54,16,38,0,0,0
2020-08-02 02:00,44,11,33,0,0,0
2020-08-02 02:15,24,4,20,0,0,0
2020-08-02 02:30,40,5,35,0,0,0
2020-08-02 02:45,31,17,14,0,0,0
2020-08-02 03:00,20,6,14,0,0,0
2020-08-02 03:15,30,9,21,0,0,0
2020-08-02 03:30,33,8,25,0,0,0
2020-08-02 03:45,14,7,7,0,0,0
2020-08-02 04:00,17,5,12,0,0,0
2020-08-02 04:15,16,6,10,0,0,0
2020-08-02 04:30,11,3,8,0,0,0
2020-08-02 04:45,11,2,9,0,0,0
2020-08-02 05:00,6,0,6,0,0,0
2020-08-02 05:15,9,0,9,0,0,0
2020-08-02 05:30,9,2,7,0,0,0
2020-08-02 05:45,9,4,5,0,0,0
2020-08-02 06:00,12,5,7,0,0,0
2020-08-02 06:15,8,4,4,0,0,0
2020-08-02 06:30,12,3,9,0,0,0
2020-08-02 06:45,0,0,0,0,0,0
2020-08-02 07:00,4,0,4,0,0,0
2020-08-02 07:15,11,3,8,0,0,0
2020-08-02 07:30,10,3,7,0,0,0
2020-08-02 07:45,13,6,7,0,0,0
2020-08-02 08:00,13,6,7,0,0,0
2020-08-02 08:15,13,8,5,0,0,0
2020-08-02 08:30,9,4,5,0,0,0
2020-08-02 08:45,26,17,9,0,0,0
2020-08-02 09:00,24,10,14,0,0,0
2020-08-02 09:15,33,16,17,0,0,0
2020-08-02 09:30,51,34,17,0,0,0
2020-08-02 09:45,67,42,25,0,0,0
2020-08-02 10:00,59,33,26,0,0,0
2020-08-02 10:15,53,25,28,0,0,0
2020-08-02 10:30,66,34,32,0,0,0
2020-08-02 10:45,69,44,25,0,0,0
2020-08-02 11:00,64,44,20,0,0,0
2020-08-02 11:15,75,38,37,0,0,0
2020-08-02 11:30,71,36,35,0,0,0
2020-08-02 11:45,82,41,41,0,0,0
2020-08-02 12:00,88,27,61,0,0,0
2020-08-02 12:15,65,37,28,0,0,0
2020-08-02 12:30,98,49,49,0,0,0
2020-08-02 12:45,96,48,48,0,0,0
2020-08-02 13:00,105,49,56,0,0,0
2020-08-02 13:15,86,39,47,0,0,0
2020-08-02 13:30,95,50,45,0,0,0
2020-08-02 13:45,126,73,53,0,0,0
2020-08-02 14:00,125,80,45,0,0,0
2020-08-02 14:15,106,61,45,0,0,0
2020-08-02 14:30,134,71,63,0,0,0
2020-08-02 14:45,108,59,49,0,0,0
2020-08-02 15:00,122,62,60,0,0,0
2020-08-02 15:15,135,56,79,0,0,0
2020-08-02 15:30,132,66,66,0,0,0
2020-08-02 15:45,110,61,49,0,0,0
2020-08-02 16:00,102,52,50,0,0,0
2020-08-02 16:15,109,55,54,0,0,0
2020-08-02 16:30,110,45,65,0,0,0
2020-08-02 16:45,141,70,71,0,0,0
2020-08-02 17:00,104,62,42,0,0,0
2020-08-02 17:15,121,66,55,0,0,0
2020-08-02 17:30,107,58,49,0,0,0
2020-08-02 17:45,118,61,57,0,0,0
2020-08-02 18:00,113,64,49,0,0,0
2020-08-02 18:15,116,36,80,0,0,0
2020-08-02 18:30,97,49,48,0,0,0
2020-08-02 18:45,109,61,48,0,0,0
2020-08-02 19:00,105,54,51,0,0,0
2020-08-02 19:15,109,56,53,0,0,0
2020-08-02 19:30,94,47,47,0,0,0
2020-08-02 19:45,126,65,61,0,0,0
2020-08-02 20:00,94,41,53,0,0,0
2020-08-02 20:15,100,55,45,0,0,0
2020-08-02 20:30,92,44,48,0,0,0
2020-08-02 20:45,75,25,50,0,0,0
2020-08-02 21:00,93,43,50,0,0,0
2020-08-02 21:15,83,38,45,0,0,0
2020-08-02 21:30,79,33,46,0,0,0
