Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2020-06-01 00:00,33,14,19,0,0,0
2020-06-01 00:15,22,7,15,0,0,0
2020-06-01 00:30,43,20,23,0,0,0
2020-06-01 00:45,32,13,19,0,0,0
2020-06-01 01:00,25,10,15,0,0,0
2020-06-01 01:15,24,9,15,0,0,0
2020-06-01 01:30,32,11,21,0,0,0
2020-06-01 01:45,20,8,12,0,0,0
2020-06-01 02:00,20,1,19,0,0,0
2020-06-01 02:15,4,2,2,0,0,0
2020-06-01 02:30,10,2,8,0,0,0
2020-06-01 02:45,4,0,4,0,0,0
2020-06-01 03:00,6,3,3,0,0,0
2020-06-01 03:15,4,4,0,0,0,0
2020-06-01 03:30,8,1,7,0,0,0
2020-06-01 03:45,6,2,4,0,0,0
2020-06-01 04:00,3,1,2,0,0,0
2020-06-01 04:15,4,1,3,0,0,0
2020-06-01 04:30,7,5,2,0,0,0
2020-06-01 04:45,0,0,0,0,0,0
2020-06-01 05:00,2,0,2,0,0,0
2020-06-01 05:15,4,3,1,0,0,0
2020-06-01 05:30,5,1,4,0,0,0
2020-06-01 05:45,4,1,3,0,0,0
2020-06-01 06:00,7,4,3,0,0,0
2020-06-01 06:15,5,1,4,0,0,0
2020-06-01 06:30,12,7,5,0,0,0
2020-06-01 06:45,9,5,4,0,0,0
2020-06-01 07:00,6,2,4,0,0,0
2020-06-01 07:15,8,6,2,0,0,0
2020-06-01 07:30,13,6,7,0,0,0
2020-06-01 07:45,17,13,4,0,0,0
2020-06-01 08:00,20,16,4,0,0,0
2020-06-01 08:15,15,9,6,0,0,0
2020-06-01 08:30,36,22,14,0,0,0
2020-06-01 08:45,21,18,3,0,0,0
2020-06-01 09:00,23,11,12,0,0,0
2020-06-01 09:15,40,26,14,0,0,0
2020-06-01 09:30,49,29,20,0,0,0
2020-06-01 09:45,63,39,24,0,0,0
2020-06-01 10:00,54,28,26,0,0,0
2020-06-01 10:15,40,28,12,0,0,0
2020-06-01 10:30,56,33,23,0,0,0
2020-06-01 10:45,85,44,41,0,0,0
2020-06-01 11:00,72,37,35,0,0,0
2020-06-01 11:15,112,47,65,0,0,0
2020-06-01 11:30,99,54,45,0,0,0
2020-06-01 11:45,144,83,61,0,0,0
2020-06-01 12:00,100,68,32,0,0,0
2020-06-01 12:15,90,50,40,0,0,0
2020-06-01 12:30,105,62,43,0,0,0
2020-06-01 12:45,144,88,56,0,0,0
2020-06-01 13:00,122,76,46,0,0,0
2020-06-01 13:15,146,93,53,0,0,0
2020-06-01 13:30,125,79,46,0,0,0
2020-06-01 13:45,148,100,48,0,0,0
2020-06-01 14:00,152,90,62,0,0,0
2020-06-01 14:15,151,82,69,0,0,0
2020-06-01 14:30,152,83,69,0,0,0
2020-06-01 14:45,171,117,54,0,0,0
2020-06-01 15:00,178,95,83,0,0,0
2020-06-01 15:15,140,79,61,0,0,0
2020-06-01 15:30,143,82,61,0,0,0
2020-06-01 15:45,150,104,46,0,0,0
2020-06-01 16:00,148,97,51,0,0,0
2020-06-01 16:15,161,91,70,0,0,0
2020-06-01 16:30,141,87,54,0,0,0
2020-06-01 16:45,159,89,70,0,0,0
2020-06-01 17:00,169,100,69,0,0,0
2020-06-01 17:15,162,88,74,0,0,0
2020-06-01 17:30,138,67,71,0,0,0
2020-06-01 17:45,152,69,83,0,0,0
2020-06-01 18:00,165,85,80,0,0,0
2020-06-01 18:15,152,90,62,0,0,0
2020-06-01 18:30,155,58,97,0,0,0
2020-06-01 18:45,163,87,76,0,0,0
2020-06-01 19:00,160,78,82,0,0,0
2020-06-01 19:15,148,75,73,0,0,0
2020-06-01 19:30,117,50,67,0,0,0
2020-06-01 19:45,164,94,70,0,0,0
2020-06-01 20:00,120,59,61,0,0,0
2020-06-01 20:15,97,42,55,0,0,0
2020-06-01 20:30,93,41,52,0,0,0
2020-06-01 20:45,83,42,41,0,0,0
2020-06-01 21:00,89,36,53,0,0,0
2020-06-01 21:15,87,39,48,0,0,0
2020-06-01 21:30,68,18,50,0,0,0
2020-06-01 21:45,72,27,45,0,0,0
2020-06-01 22:00,66,27,39,0,0,0
