Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2019-08-01 00:00,57,32,25,0,0,0
2019-08-01 00:15,36,15,21,0,0,0
2019-08-01 00:30,34,6,28,0,0,0
2019-08-01 00:45,28,12,16,0,0,0
2019-08-01 01:00,20,6,14,0,0,0
2019-08-01 01:15,24,7,17,0,0,0
2019-08-01 01:30,24,3,21,0,0,0
2019-08-01 01:45,33,5,28,0,0,0
2019-08-01 02:00,25,10,15,0,0,0
2019-08-01 02:15,19,3,16,0,0,0
2019-08-01 02:30,30,2,28,0,0,0
2019-08-01 02:45,26,8,18,0,0,0
2019-08-01 03:00,16,4,12,0,0,0
2019-08-01 03:15,22,3,19,0,0,0
2019-08-01 03:30,21,3,18,0,0,0
2019-08-01 03:45,7,2,5,0,0,0
2019-08-01 04:00,4,1,3,0,0,0
2019-08-01 04:15,9,4,5,0,0,0
2019-08-01 04:30,13,2,11,0,0,0
2019-08-01 04:45,24,7,17,0,0,0
2019-08-01 05:00,14,6,8,0,0,0
2019-08-01 05:15,16,7,9,0,0,0
2019-08-01 05:30,21,13,8,0,0,0
2019-08-01 05:45,37,22,15,0,0,0
2019-08-01 06:00,32,21,11,0,0,0
2019-08-01 06:15,33,23,10,0,0,0
2019-08-01 06:30,61,41,20,0,0,0
2019-08-01 06:45,109,60,49,0,0,0
2019-08-01 07:00,102,56,46,0,0,0
2019-08-01 07:15,96,51,45,0,0,0
2019-08-01 07:30,159,98,61,0,0,0
2019-08-01 07:45,199,119,80,0,0,0
2019-08-01 08:00,184,116,68,0,0,0
2019-08-01 08:15,179,117,62,0,0,0
2019-08-01 08:30,182,126,56,0,0,0
2019-08-01 08:45,192,125,67,0,0,0
2019-08-01 09:00,159,101,58,0,0,0
2019-08-01 09:15,155,104,51,0,0,0
2019-08-01 09:30,166,103,63,0,0,0
2019-08-01 09:45,191,120,71,0,0,0
2019-08-01 10:00,127,77,50,0,0,0
2019-08-01 10:15,124,84,40,0,0,0
2019-08-01 10:30,136,85,51,0,0,0
2019-08-01 10:45,151,86,65,0,0,0
2019-08-01 11:00,136,77,59,0,0,0
2019-08-01 11:15,135,83,52,0,0,0
2019-08-01 11:30,124,73,51,0,0,0
2019-08-01 11:45,161,94,67,0,0,0
2019-08-01 12:00,139,79,60,0,0,0
2019-08-01 12:15,152,87,65,0,0,0
2019-08-01 12:30,153,79,74,0,0,0
2019-08-01 12:45,214,125,89,0,0,0
2019-08-01 13:00,170,91,79,0,0,0
2019-08-01 13:15,168,97,71,0,0,0
2019-08-01 13:30,163,101,62,0,0,0
2019-08-01 13:45,194,113,81,0,0,0
2019-08-01 14:00,185,78,107,0,0,0
2019-08-01 14:15,142,84,58,0,0,0
2019-08-01 14:30,163,80,83,0,0,0
2019-08-01 14:45,201,104,97,0,0,0
2019-08-01 15:00,190,107,83,0,0,0
2019-08-01 15:15,201,97,104,0,0,0
2019-08-01 15:30,188,91,97,0,0,0
2019-08-01 15:45,209,115,94,0,0,0
2019-08-01 16:00,210,106,104,0,0,0
2019-08-01 16:15,223,100,123,0,0,0
2019-08-01 16:30,222,103,119,0,0,0
2019-08-01 16:45,260,143,117,0,0,0
2019-08-01 17:00,236,109,127,0,0,0
2019-08-01 17:15,300,135,165,0,0,0
2019-08-01 17:30,260,126,134,0,0,0
2019-08-01 17:45,279,152,127,0,0,0
2019-08-01 18:00,242,121,121,0,0,0
2019-08-01 18:15,236,101,135,0,0,0
2019-08-01 18:30,203,104,99,0,0,0
2019-08-01 18:45,223,104,119,0,0,0
2019-08-01 19:00,177,99,78,0,0,0
2019-08-01 19:15,197,93,104,0,0,0
2019-08-01 19:30,158,76,82,0,0,0
2019-08-01 19:45,183,93,90,0,0,0
2019-08-01 20:00,151,68,83,0,0,0
2019-08-01 20:15,125,48,77,0,0,0
2019-08-01 20:30,96,39,57,0,0,0
2019-08-01 20:45,94,47,47,0,0,0
2019-08-01 21:00,105,44,61,0,0,0
2019-08-01 21:15,74,29,45,0,0,0
2019-08-01 21:30,107,35,72,0,0,0
2019-08-01 21:45,138,47,91,0,0,0
2019-08-01 22:00,77,37,40,0,0,0
2019-08-01 22:15,88,25,63,0,0,0
2019-08-01 22:30,86,41,45,0,0,0
2019-08-01 22:45,73,19,54,0,0,0
2019-08-01 23:00,71,20,51,0,0,0
2019-08-01 23:15,53,9,44,0,0,0
2019-08-01 23:30,45,15,30,0,0,0
2019-08-01 23:45,41,11,30,0,0,0
2019-08-02 00:00,36,8,28,0,0,0
2019-08-02 00:15,28,11,17,0,0,0
2019-08-02 00:30,37,6,31,0,0,0
2019-08-02 00:45,26,7,19,0,0,0
2019-08-02 01:00,29,10,19,0,0,0
2019-08-02 01:15,17,3,14,0,0,0
2019-08-02 01:30,13,3,10,0,0,0
2019-08-02 01:45,12,1,11,0,0,0
2019-08-02 02:00,18,4,14,0,0,0
2019-08-02 02:15,15,1,14,0,0,0
2019-08-02 02:30,16,3,13,0,0,0
2019-08-02 02:45,10,3,7,0,0,0
2019-08-02 03:00,6,1,5,0,0,0
2019-08-02 03:15,8,3,5,0,0,0
2019-08-02 03:30,5,3,2,0,0,0
2019-08-02 03:45,4,2,2,0,0,0
2019-08-02 04:00,6,0,6,0,0,0
2019-08-02 04:15,4,2,2,0,0,0
2019-08-02 04:30,5,2,3,0,0,0
2019-08-02 04:45,10,5,5,0,0,0
2019-08-02 05:00,11,5,6,0,0,0
2019-08-02 05:15,11,5,6,0,0,0
2019-08-02 05:30,22,12,10,0,0,0
2019-08-02 05:45,28,20,8,0,0,0
2019-08-02 06:00,31,19,12,0,0,0
2019-08-02 06:15,36,20,16,0,0,0
2019-08-02 06:30,52,29,23,0,0,0
2019-08-02 06:45,95,61,34,0,0,0
2019-08-02 07:00,85,54,31,0,0,0
2019-08-02 07:15,86,54,32,0,0,0
2019-08-02 07:30,134,82,52,0,0,0
2019-08-02 07:45,171,103,68,0,0,0
2019-08-02 08:00,166,99,67,0,0,0
2019-08-02 08:15,167,100,67,0,0,0
2019-08-02 08:30,164,112,52,0,0,0
2019-08-02 08:45,182,120,62,0,0,0
2019-08-02 09:00,136,72,64,0,0,0
2019-08-02 09:15,125,84,41,0,0,0
2019-08-02 09:30,124,84,40,0,0,0
2019-08-02 09:45,140,99,41,0,0,0
2019-08-02 10:00,120,75,45,0,0,0
2019-08-02 10:15,130,88,42,0,0,0
2019-08-02 10:30,139,88,51,0,0,0
2019-08-02 10:45,146,86,60,0,0,0
2019-08-02 11:00,205,143,62,0,0,0
2019-08-02 11:15,121,75,46,0,0,0
2019-08-02 11:30,153,82,71,0,0,0
2019-08-02 11:45,150,84,66,0,0,0
2019-08-02 12:00,139,64,75,0,0,0
2019-08-02 12:15,161,80,81,0,0,0
2019-08-02 12:30,164,96,68,0,0,0
2019-08-02 12:45,175,98,77,0,0,0
2019-08-02 13:00,161,76,85,0,0,0
2019-08-02 13:15,175,95,80,0,0,0
2019-08-02 13:30,168,73,95,0,0,0
2019-08-02 13:45,204,97,107,0,0,0
2019-08-02 14:00,174,93,81,0,0,0
2019-08-02 14:15,188,98,90,0,0,0
2019-08-02 14:30,160,82,78,0,0,0
2019-08-02 14:45,150,78,72,0,0,0
2019-08-02 15:00,190,89,101,0,0,0
2019-08-02 15:15,173,90,83,0,0,0
2019-08-02 15:30,195,104,91,0,0,0
2019-08-02 15:45,197,91,106,0,0,0
2019-08-02 16:00,192,100,92,0,0,0
2019-08-02 16:15,198,88,110,0,0,0
2019-08-02 16:30,194,88,106,0,0,0
2019-08-02 16:45,186,88,98,0,0,0
2019-08-02 17:00,151,69,82,0,0,0
2019-08-02 17:15,177,78,99,0,0,0
2019-08-02 17:30,181,81,100,0,0,0
2019-08-02 17:45,173,89,84,0,0,0
2019-08-02 18:00,173,73,100,0,0,0
2019-08-02 18:15,136,51,85,0,0,0
2019-08-02 18:30,122,54,68,0,0,0
2019-08-02 18:45,150,83,67,0,0,0
2019-08-02 19:00,126,66,60,0,0,0
2019-08-02 19:15,117,72,45,0,0,0
2019-08-02 19:30,112,61,51,0,0,0
2019-08-02 19:45,142,80,62,0,0,0
2019-08-02 20:00,129,63,66,0,0,0
2019-08-02 20:15,122,62,60,0,0,0
2019-08-02 20:30,98,42,56,0,0,0
2019-08-02 20:45,85,44,41,0,0,0
2019-08-02 21:00,84,41,43,0,0,0
2019-08-02 21:15,85,35,50,0,0,0
2019-08-02 21:30,55,22,33,0,0,0
2019-08-02 21:45,67,32,35,0,0,0
2019-08-02 22:00,46,30,16,0,0,0
2019-08-02 22:15,55,25,30,0,0,0
2019-08-02 22:30,56,19,37,0,0,0
2019-08-02 22:45,71,35,36,0,0,0
2019-08-02 23:00,58,23,35,0,0,0
2019-08-02 23:15,47,15,32,0,0,0
2019-08-02 23:30,56,21,35,0,0,0
2019-08-02 23:45,74,26,48,0,0,0
2019-08-03 00:00,51,18,33,0,0,0
2019-08-03 00:15,45,19,26,0,0,0
2019-08-03 00:30,59,26,33,0,0,0
2019-08-03 00:45,60,30,30,0,0,0
2019-08-03 01:00,85,35,50,0,0,0
2019-08-03 01:15,45,10,35,0,0,0
2019-08-03 01:30,44,10,34,0,0,0
2019-08-03 01:45,14,5,9,0,0,0
2019-08-03 02:00,45,9,36,0,0,0
2019-08-03 02:15,27,3,24,0,0,0
2019-08-03 02:30,17,7,10,0,0,0
2019-08-03 02:45,34,5,29,0,0,0
2019-08-03 03:00,34,3,31,0,0,0
2019-08-03 03:15,32,4,28,0,0,0
2019-08-03 03:30,16,4,12,0,0,0
2019-08-03 03:45,25,6,19,0,0,0
2019-08-03 04:00,19,1,18,0,0,0
2019-08-03 04:15,30,5,25,0,0,0
2019-08-03 04:30,17,2,15,0,0,0
2019-08-03 04:45,21,4,17,0,0,0
2019-08-03 05:00,9,1,8,0,0,0
2019-08-03 05:15,17,7,10,0,0,0
2019-08-03 05:30,21,2,19,0,0,0
2019-08-03 05:45,24,13,11,0,0,0
2019-08-03 06:00,19,5,14,0,0,0
2019-08-03 06:15,16,8,8,0,0,0
2019-08-03 06:30,14,7,7,0,0,0
2019-08-03 06:45,20,10,10,0,0,0
2019-08-03 07:00,13,8,5,0,0,0
2019-08-03 07:15,22,15,7,0,0,0
2019-08-03 07:30,33,20,13,0,0,0
2019-08-03 07:45,39,28,11,0,0,0
2019-08-03 08:00,33,23,10,0,0,0
2019-08-03 08:15,34,22,12,0,0,0
2019-08-03 08:30,58,40,18,0,0,0
2019-08-03 08:45,72,44,28,0,0,0
2019-08-03 09:00,52,34,18,0,0,0
2019-08-03 09:15,67,55,12,0,0,0
2019-08-03 09:30,79,57,22,0,0,0
2019-08-03 09:45,114,82,32,0,0,0
2019-08-03 10:00,115,82,33,0,0,0
2019-08-03 10:15,127,94,33,0,0,0
2019-08-03 10:30,116,89,27,0,0,0
2019-08-03 10:45,111,72,39,0,0,0
2019-08-03 11:00,124,72,52,0,0,0
2019-08-03 11:15,101,64,37,0,0,0
2019-08-03 11:30,128,68,60,0,0,0
2019-08-03 11:45,129,82,47,0,0,0
2019-08-03 12:00,130,79,51,0,0,0
2019-08-03 12:15,145,77,68,0,0,0
2019-08-03 12:30,150,104,46,0,0,0
2019-08-03 12:45,161,93,68,0,0,0
2019-08-03 13:00,156,102,54,0,0,0
2019-08-03 13:15,143,106,37,0,0,0
2019-08-03 13:30,148,84,64,0,0,0
2019-08-03 13:45,160,87,73,0,0,0
2019-08-03 14:00,159,81,78,0,0,0
2019-08-03 14:15,149,89,60,0,0,0
2019-08-03 14:30,133,73,60,0,0,0
2019-08-03 14:45,156,68,88,0,0,0
2019-08-03 15:00,129,72,57,0,0,0
2019-08-03 15:15,114,52,62,0,0,0
2019-08-03 15:30,143,59,84,0,0,0
2019-08-03 15:45,133,69,64,0,0,0
2019-08-03 16:00,124,72,52,0,0,0
2019-08-03 16:15,154,67,87,0,0,0
2019-08-03 16:30,142,70,72,0,0,0
2019-08-03 16:45,112,52,60,0,0,0
2019-08-03 17:00,125,72,53,0,0,0
2019-08-03 17:15,146,76,70,0,0,0
2019-08-03 17:30,129,72,57,0,0,0
2019-08-03 17:45,187,105,82,0,0,0
2019-08-03 18:00,166,93,73,0,0,0
2019-08-03 18:15,154,76,78,0,0,0
2019-08-03 18:30,162,77,85,0,0,0
2019-08-03 18:45,164,98,66,0,0,0
2019-08-03 19:00,130,61,69,0,0,0
2019-08-03 19:15,144,58,86,0,0,0
2019-08-03 19:30,131,62,69,0,0,0
2019-08-03 19:45,135,57,78,0,0,0
2019-08-03 20:00,156,79,77,0,0,0
2019-08-03 20:15,107,58,49,0,0,0
2019-08-03 20:30,100,53,47,0,0,0
2019-08-03 20:45,104,64,40,0,0,0
2019-08-03 21:00,78,37,41,0,0,0
2019-08-03 21:15,102,51,51,0,0,0
2019-08-03 21:30,64,39,25,0,0,0
2019-08-03 21:45,52,29,23,0,0,0
2019-08-03 22:00,60,28,32,0,0,0
2019-08-03 22:15,76,36,40,0,0,0
2019-08-03 22:30,63,33,30,0,0,0
2019-08-03 22:45,60,18,42,0,0,0
2019-08-03 23:00,77,33,44,0,0,0
2019-08-03 23:15,112,40,72,0,0,0
2019-08-03 23:30,121,29,92,0,0,0
2019-08-03 23:45,71,26,45,0,0,0
2019-08-04 00:00,43,11,32,0,0,0
2019-08-04 00:15,74,22,52,0,0,0
2019-08-04 00:30,59,21,38,0,0,0
2019-08-04 00:45,43,11,32,0,0,0
2019-08-04 01:00,76,24,52,0,0,0
2019-08-04 01:15,38,8,30,0,0,0
2019-08-04 01:30,31,6,25,0,0,0
2019-08-04 01:45,38,9,29,0,0,0
2019-08-04 02:00,45,9,36,0,0,0
2019-08-04 02:15,41,16,25,0,0,0
2019-08-04 02:30,37,9,28,0,0,0
2019-08-04 02:45,32,6,26,0,0,0
2019-08-04 03:00,33,5,28,0,0,0
2019-08-04 03:15,37,5,32,0,0,0
2019-08-04 03:30,16,5,11,0,0,0
2019-08-04 03:45,35,13,22,0,0,0
2019-08-04 04:00,16,7,9,0,0,0
2019-08-04 04:15,12,7,5,0,0,0
2019-08-04 04:30,14,1,13,0,0,0
2019-08-04 04:45,15,9,6,0,0,0
2019-08-04 05:00,19,5,14,0,0,0
2019-08-04 05:15,22,7,15,0,0,0
2019-08-04 05:30,15,5,10,0,0,0
2019-08-04 05:45,18,9,9,0,0,0
2019-08-04 06:00,15,1,14,0,0,0
2019-08-04 06:15,14,9,5,0,0,0
2019-08-04 06:30,9,3,6,0,0,0
2019-08-04 06:45,11,5,6,0,0,0
2019-08-04 07:00,17,11,6,0,0,0
2019-08-04 07:15,17,13,4,0,0,0
2019-08-04 07:30,12,6,6,0,0,0
