Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2020-09-01 00:00,21,8,13,0,0,0
2020-09-01 00:15,12,5,7,0,0,0
2020-09-01 00:30,12,4,8,0,0,0
2020-09-01 00:45,10,2,8,0,0,0
2020-09-01 01:00,14,10,4,0,0,0
2020-09-01 01:15,7,1,6,0,0,0
2020-09-01 01:30,10,2,8,0,0,0
2020-09-01 01:45,9,3,6,0,0,0
2020-09-01 02:00,4,2,2,0,0,0
2020-09-01 02:15,3,2,1,0,0,0
2020-09-01 02:30,7,2,5,0,0,0
2020-09-01 02:45,5,3,2,0,0,0
2020-09-01 03:00,4,0,4,0,0,0
2020-09-01 03:15,1,0,1,0,0,0
2020-09-01 03:30,1,0,1,0,0,0
2020-09-01 03:45,1,0,1,0,0,0
2020-09-01 04:00,1,1,0,0,0,0
2020-09-01 04:15,5,4,1,0,0,0
2020-09-01 04:30,4,2,2,0,0,0
2020-09-01 04:45,7,4,3,0,0,0
2020-09-01 05:00,11,5,6,0,0,0
2020-09-01 05:15,13,11,2,0,0,0
2020-09-01 05:30,15,7,8,0,0,0
2020-09-01 05:45,26,20,6,0,0,0
2020-09-01 06:00,36,26,10,0,0,0
2020-09-01 06:15,57,37,20,0,0,0
2020-09-01 06:30,77,49,28,0,0,0
2020-09-01 06:45,93,63,30,0,0,0
2020-09-01 07:00,143,92,51,0,0,0
2020-09-01 07:15,190,139,51,0,0,0
2020-09-01 07:30,373,277,96,0,0,0
2020-09-01 07:45,315,200,115,0,0,0
2020-09-01 08:00,213,124,89,0,0,0
2020-09-01 08:15,237,152,85,0,0,0
2020-09-01 08:30,193,121,72,0,0,0
2020-09-01 08:45,212,141,71,0,0,0
2020-09-01 09:00,157,110,47,0,0,0
2020-09-01 09:15,159,101,58,0,0,0
2020-09-01 09:30,159,103,56,0,0,0
2020-09-01 09:45,178,106,72,0,0,0
2020-09-01 10:00,139,71,68,0,0,0
2020-09-01 10:15,131,76,55,0,0,0
2020-09-01 10:30,125,95,30,0,0,0
2020-09-01 10:45,152,78,74,0,0,0
2020-09-01 11:00,112,60,52,0,0,0
2020-09-01 11:15,131,70,61,0,0,0
2020-09-01 11:30,167,96,71,0,0,0
2020-09-01 11:45,147,79,68,0,0,0
2020-09-01 12:00,98,40,58,0,0,0
2020-09-01 12:15,167,70,97,0,0,0
2020-09-01 12:30,138,70,68,0,0,0
2020-09-01 12:45,182,80,102,0,0,0
2020-09-01 13:00,260,77,183,0,0,0
2020-09-01 13:15,212,82,130,0,0,0
2020-09-01 13:30,160,67,93,0,0,0
2020-09-01 13:45,203,92,111,0,0,0
2020-09-01 14:00,169,80,89,0,0,0
2020-09-01 14:15,182,88,94,0,0,0
2020-09-01 14:30,167,71,96,0,0,0
2020-09-01 14:45,173,75,98,0,0,0
2020-09-01 15:00,180,68,112,0,0,0
2020-09-01 15:15,173,62,111,0,0,0
2020-09-01 15:30,226,111,115,0,0,0
2020-09-01 15:45,216,99,117,0,0,0
2020-09-01 16:00,225,107,118,0,0,0
2020-09-01 16:15,213,114,99,0,0,0
2020-09-01 16:30,223,101,122,0,0,0
2020-09-01 16:45,285,131,154,0,0,0
2020-09-01 17:00,231,79,152,0,0,0
2020-09-01 17:15,238,115,123,0,0,0
2020-09-01 17:30,279,118,161,0,0,0
2020-09-01 17:45,278,127,151,0,0,0
2020-09-01 18:00,246,99,147,0,0,0
2020-09-01 18:15,203,88,115,0,0,0
2020-09-01 18:30,218,92,126,0,0,0
2020-09-01 18:45,247,137,110,0,0,0
2020-09-01 19:00,152,71,81,0,0,0
2020-09-01 19:15,180,82,98,0,0,0
2020-09-01 19:30,155,77,78,0,0,0
2020-09-01 19:45,168,90,78,0,0,0
2020-09-01 20:00,132,65,67,0,0,0
2020-09-01 20:15,155,69,86,0,0,0
2020-09-01 20:30,95,47,48,0,0,0
2020-09-01 20:45,108,39,69,0,0,0
2020-09-01 21:00,110,33,77,0,0,0
2020-09-01 21:15,73,24,49,0,0,0
2020-09-01 21:30,87,29,58,0,0,0
2020-09-01 21:45,82,30,52,0,0,0
2020-09-01 22:00,91,23,68,0,0,0
2020-09-01 22:15,63,14,49,0,0,0
2020-09-01 22:30,67,20,47,0,0,0
2020-09-01 22:45,58,20,38,0,0,0
2020-09-01 23:00,47,12,35,0,0,0
2020-09-01 23:15,38,14,24,0,0,0
2020-09-01 23:30,39,12,27,0,0,0
2020-09-01 23:45,23,8,15,0,0,0
2020-09-02 00:00,26,7,19,0,0,0
2020-09-02 00:15,26,9,17,0,0,0
2020-09-02 00:30,21,3,18,0,0,0
2020-09-02 00:45,18,5,13,0,0,0
2020-09-02 01:00,18,6,12,0,0,0
2020-09-02 01:15,22,7,15,0,0,0
2020-09-02 01:30,18,2,16,0,0,0
2020-09-02 01:45,14,3,11,0,0,0
2020-09-02 02:00,5,0,5,0,0,0
2020-09-02 02:15,12,4,8,0,0,0
2020-09-02 02:30,1,0,1,0,0,0
2020-09-02 02:45,2,0,2,0,0,0
2020-09-02 03:00,1,0,1,0,0,0
2020-09-02 03:15,1,0,1,0,0,0
2020-09-02 03:30,3,3,0,0,0,0
2020-09-02 03:45,2,1,1,0,0,0
2020-09-02 04:00,4,2,2,0,0,0
2020-09-02 04:15,4,2,2,0,0,0
2020-09-02 04:30,1,1,0,0,0,0
2020-09-02 04:45,15,8,7,0,0,0
2020-09-02 05:00,11,7,4,0,0,0
2020-09-02 05:15,15,11,4,0,0,0
2020-09-02 05:30,19,12,7,0,0,0
2020-09-02 05:45,27,18,9,0,0,0
2020-09-02 06:00,38,25,13,0,0,0
2020-09-02 06:15,55,33,22,0,0,0
2020-09-02 06:30,78,49,29,0,0,0
2020-09-02 06:45,91,60,31,0,0,0
2020-09-02 07:00,117,75,42,0,0,0
2020-09-02 07:15,214,166,48,0,0,0
2020-09-02 07:30,375,298,77,0,0,0
2020-09-02 07:45,338,214,124,0,0,0
2020-09-02 08:00,208,117,91,0,0,0
2020-09-02 08:15,215,131,84,0,0,0
2020-09-02 08:30,183,117,66,0,0,0
2020-09-02 08:45,204,132,72,0,0,0
2020-09-02 09:00,179,116,63,0,0,0
2020-09-02 09:15,154,108,46,0,0,0
2020-09-02 09:30,164,111,53,0,0,0
2020-09-02 09:45,196,130,66,0,0,0
2020-09-02 10:00,131,79,52,0,0,0
2020-09-02 10:15,143,85,58,0,0,0
2020-09-02 10:30,130,71,59,0,0,0
2020-09-02 10:45,143,86,57,0,0,0
2020-09-02 11:00,127,59,68,0,0,0
2020-09-02 11:15,139,77,62,0,0,0
2020-09-02 11:30,154,89,65,0,0,0
2020-09-02 11:45,153,85,68,0,0,0
2020-09-02 12:00,164,77,87,0,0,0
2020-09-02 12:15,171,80,91,0,0,0
2020-09-02 12:30,177,84,93,0,0,0
2020-09-02 12:45,192,94,98,0,0,0
2020-09-02 13:00,211,84,127,0,0,0
2020-09-02 13:15,213,86,127,0,0,0
2020-09-02 13:30,223,88,135,0,0,0
2020-09-02 13:45,227,102,125,0,0,0
2020-09-02 14:00,222,108,114,0,0,0
2020-09-02 14:15,197,92,105,0,0,0
2020-09-02 14:30,202,76,126,0,0,0
2020-09-02 14:45,213,95,118,0,0,0
2020-09-02 15:00,187,91,96,0,0,0
2020-09-02 15:15,200,96,104,0,0,0
2020-09-02 15:30,265,102,163,0,0,0
2020-09-02 15:45,282,110,172,0,0,0
2020-09-02 16:00,246,115,131,0,0,0
2020-09-02 16:15,233,112,121,0,0,0
2020-09-02 16:30,253,103,150,0,0,0
2020-09-02 16:45,232,120,112,0,0,0
2020-09-02 17:00,274,104,170,0,0,0
2020-09-02 17:15,278,133,145,0,0,0
2020-09-02 17:30,278,130,148,0,0,0
2020-09-02 17:45,309,147,162,0,0,0
2020-09-02 18:00,250,106,144,0,0,0
2020-09-02 18:15,222,107,115,0,0,0
2020-09-02 18:30,195,79,116,0,0,0
2020-09-02 18:45,257,139,118,0,0,0
2020-09-02 19:00,218,108,110,0,0,0
2020-09-02 19:15,200,102,98,0,0,0
2020-09-02 19:30,172,79,93,0,0,0
2020-09-02 19:45,209,100,109,0,0,0
2020-09-02 20:00,156,71,85,0,0,0
2020-09-02 20:15,127,58,69,0,0,0
2020-09-02 20:30,120,52,68,0,0,0
2020-09-02 20:45,111,42,69,0,0,0
2020-09-02 21:00,115,48,67,0,0,0
2020-09-02 21:15,110,40,70,0,0,0
2020-09-02 21:30,111,46,65,0,0,0
2020-09-02 21:45,98,47,51,0,0,0
2020-09-02 22:00,92,23,69,0,0,0
2020-09-02 22:15,84,24,60,0,0,0
2020-09-02 22:30,65,13,52,0,0,0
2020-09-02 22:45,93,21,72,0,0,0
2020-09-02 23:00,60,20,40,0,0,0
2020-09-02 23:15,57,17,40,0,0,0
2020-09-02 23:30,52,22,30,0,0,0
2020-09-02 23:45,35,5,30,0,0,0
2020-09-03 00:00,30,11,19,0,0,0
2020-09-03 00:15,29,4,25,0,0,0
2020-09-03 00:30,29,7,22,0,0,0
2020-09-03 00:45,21,8,13,0,0,0
2020-09-03 01:00,24,9,15,0,0,0
2020-09-03 01:15,16,3,13,0,0,0
2020-09-03 01:30,16,6,10,0,0,0
2020-09-03 01:45,23,7,16,0,0,0
2020-09-03 02:00,18,2,16,0,0,0
2020-09-03 02:15,14,6,8,0,0,0
2020-09-03 02:30,29,3,26,0,0,0
2020-09-03 02:45,15,2,13,0,0,0
2020-09-03 03:00,10,1,9,0,0,0
2020-09-03 03:15,10,3,7,0,0,0
