Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2020-02-01 00:00,79,30,49,0,0,0
2020-02-01 00:15,82,35,47,0,0,0
2020-02-01 00:30,87,27,60,0,0,0
2020-02-01 00:45,70,21,49,0,0,0
2020-02-01 01:00,62,17,45,0,0,0
2020-02-01 01:15,75,20,55,0,0,0
2020-02-01 01:30,50,16,34,0,0,0
2020-02-01 01:45,38,11,27,0,0,0
2020-02-01 02:00,48,6,42,0,0,0
2020-02-01 02:15,57,8,49,0,0,0
2020-02-01 02:30,47,17,30,0,0,0
2020-02-01 02:45,38,6,32,0,0,0
2020-02-01 03:00,25,7,18,0,0,0
2020-02-01 03:15,31,2,29,0,0,0
2020-02-01 03:30,20,4,16,0,0,0
2020-02-01 03:45,20,4,16,0,0,0
2020-02-01 04:00,26,4,22,0,0,0
2020-02-01 04:15,12,1,11,0,0,0
2020-02-01 04:30,14,6,8,0,0,0
2020-02-01 04:45,12,3,9,0,0,0
2020-02-01 05:00,10,4,6,0,0,0
2020-02-01 05:15,11,2,9,0,0,0
2020-02-01 05:30,14,3,11,0,0,0
2020-02-01 05:45,15,7,8,0,0,0
2020-02-01 06:00,12,5,7,0,0,0
2020-02-01 06:15,10,4,6,0,0,0
2020-02-01 06:30,5,2,3,0,0,0
2020-02-01 06:45,10,7,3,0,0,0
2020-02-01 07:00,10,4,6,0,0,0
2020-02-01 07:15,18,11,7,0,0,0
2020-02-01 07:30,38,24,14,0,0,0
2020-02-01 07:45,111,95,16,0,0,0
2020-02-01 08:00,44,34,10,0,0,0
2020-02-01 08:15,35,26,9,0,0,0
2020-02-01 08:30,30,20,10,0,0,0
2020-02-01 08:45,69,39,30,0,0,0
2020-02-01 09:00,57,36,21,0,0,0
2020-02-01 09:15,43,30,13,0,0,0
2020-02-01 09:30,84,47,37,0,0,0
2020-02-01 09:45,126,79,47,0,0,0
2020-02-01 10:00,90,54,36,0,0,0
2020-02-01 10:15,77,56,21,0,0,0
2020-02-01 10:30,92,56,36,0,0,0
2020-02-01 10:45,86,56,30,0,0,0
2020-02-01 11:00,99,59,40,0,0,0
2020-02-01 11:15,75,52,23,0,0,0
2020-02-01 11:30,77,50,27,0,0,0
2020-02-01 11:45,111,75,36,0,0,0
2020-02-01 12:00,121,71,50,0,0,0
2020-02-01 12:15,118,69,49,0,0,0
2020-02-01 12:30,143,87,56,0,0,0
2020-02-01 12:45,156,93,63,0,0,0
2020-02-01 13:00,125,72,53,0,0,0
2020-02-01 13:15,142,84,58,0,0,0
2020-02-01 13:30,143,69,74,0,0,0
2020-02-01 13:45,121,61,60,0,0,0
2020-02-01 14:00,123,68,55,0,0,0
2020-02-01 14:15,136,77,59,0,0,0
2020-02-01 14:30,144,59,85,0,0,0
2020-02-01 14:45,146,74,72,0,0,0
2020-02-01 15:00,113,58,55,0,0,0
2020-02-01 15:15,124,62,62,0,0,0
2020-02-01 15:30,111,59,52,0,0,0
2020-02-01 15:45,112,56,56,0,0,0
2020-02-01 16:00,126,68,58,0,0,0
2020-02-01 16:15,151,61,90,0,0,0
2020-02-01 16:30,108,55,53,0,0,0
2020-02-01 16:45,136,70,66,0,0,0
2020-02-01 17:00,130,57,73,0,0,0
2020-02-01 17:15,97,36,61,0,0,0
2020-02-01 17:30,128,45,83,0,0,0
2020-02-01 17:45,158,65,93,0,0,0
2020-02-01 18:00,123,58,65,0,0,0
2020-02-01 18:15,158,82,76,0,0,0
2020-02-01 18:30,115,38,77,0,0,0
2020-02-01 18:45,124,55,69,0,0,0
2020-02-01 19:00,117,39,78,0,0,0
2020-02-01 19:15,136,63,73,0,0,0
2020-02-01 19:30,133,68,65,0,0,0
2020-02-01 19:45,140,72,68,0,0,0
2020-02-01 20:00,127,58,69,0,0,0
2020-02-01 20:15,85,31,54,0,0,0
2020-02-01 20:30,80,38,42,0,0,0
2020-02-01 20:45,105,55,50,0,0,0
2020-02-01 21:00,67,33,34,0,0,0
2020-02-01 21:15,67,21,46,0,0,0
2020-02-01 21:30,83,36,47,0,0,0
2020-02-01 21:45,52,21,31,0,0,0
2020-02-01 22:00,65,15,50,0,0,0
2020-02-01 22:15,71,36,35,0,0,0
2020-02-01 22:30,81,40,41,0,0,0
2020-02-01 22:45,71,27,44,0,0,0
2020-02-01 23:00,93,18,75,0,0,0
2020-02-01 23:15,67,21,46,0,0,0
2020-02-01 23:30,59,20,39,0,0,0
2020-02-01 23:45,59,24,35,0,0,0
2020-02-02 00:00,54,23,31,0,0,0
2020-02-02 00:15,50,13,37,0,0,0
2020-02-02 00:30,56,17,39,0,0,0
2020-02-02 00:45,59,30,29,0,0,0
2020-02-02 01:00,47,17,30,0,0,0
2020-02-02 01:15,56,33,23,0,0,0
2020-02-02 01:30,42,24,18,0,0,0
2020-02-02 01:45,48,18,30,0,0,0
2020-02-02 02:00,36,16,20,0,0,0
2020-02-02 02:15,47,13,34,0,0,0
2020-02-02 02:30,33,8,25,0,0,0
2020-02-02 02:45,35,6,29,0,0,0
2020-02-02 03:00,27,7,20,0,0,0
2020-02-02 03:15,25,8,17,0,0,0
2020-02-02 03:30,25,3,22,0,0,0
2020-02-02 03:45,18,6,12,0,0,0
2020-02-02 04:00,27,9,18,0,0,0
2020-02-02 04:15,11,1,10,0,0,0
2020-02-02 04:30,12,4,8,0,0,0
2020-02-02 04:45,8,1,7,0,0,0
2020-02-02 05:00,8,1,7,0,0,0
2020-02-02 05:15,18,3,15,0,0,0
2020-02-02 05:30,10,6,4,0,0,0
2020-02-02 05:45,15,7,8,0,0,0
2020-02-02 06:00,6,3,3,0,0,0
2020-02-02 06:15,9,3,6,0,0,0
2020-02-02 06:30,6,1,5,0,0,0
2020-02-02 06:45,6,3,3,0,0,0
2020-02-02 07:00,13,8,5,0,0,0
2020-02-02 07:15,6,4,2,0,0,0
