Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2020-03-01 00:00,53,29,24,0,0,0
2020-03-01 00:15,39,23,16,0,0,0
2020-03-01 00:30,54,27,27,0,0,0
2020-03-01 00:45,30,11,19,0,0,0
2020-03-01 01:00,27,9,18,0,0,0
2020-03-01 01:15,42,17,25,0,0,0
2020-03-01 01:30,36,13,23,0,0,0
2020-03-01 01:45,28,12,16,0,0,0
2020-03-01 02:00,19,6,13,0,0,0
2020-03-01 02:15,25,4,21,0,0,0
2020-03-01 02:30,34,13,21,0,0,0
2020-03-01 02:45,20,7,13,0,0,0
2020-03-01 03:00,22,8,14,0,0,0
2020-03-01 03:15,26,7,19,0,0,0
2020-03-01 03:30,9,1,8,0,0,0
2020-03-01 03:45,17,3,14,0,0,0
2020-03-01 04:00,17,4,13,0,0,0
2020-03-01 04:15,8,1,7,0,0,0
2020-03-01 04:30,10,0,10,0,0,0
2020-03-01 04:45,14,4,10,0,0,0
2020-03-01 05:00,4,1,3,0,0,0
2020-03-01 05:15,8,3,5,0,0,0
2020-03-01 05:30,14,5,9,0,0,0
2020-03-01 05:45,1,0,1,0,0,0
2020-03-01 06:00,7,4,3,0,0,0
2020-03-01 06:15,8,4,4,0,0,0
2020-03-01 06:30,7,0,7,0,0,0
2020-03-01 06:45,6,3,3,0,0,0
2020-03-01 07:00,5,3,2,0,0,0
2020-03-01 07:15,2,2,0,0,0,0
2020-03-01 07:30,10,5,5,0,0,0
2020-03-01 07:45,13,8,5,0,0,0
2020-03-01 08:00,11,8,3,0,0,0
2020-03-01 08:15,15,4,11,0,0,0
2020-03-01 08:30,14,9,5,0,0,0
2020-03-01 08:45,29,21,8,0,0,0
2020-03-01 09:00,18,9,9,0,0,0
2020-03-01 09:15,22,15,7,0,0,0
2020-03-01 09:30,31,22,9,0,0,0
2020-03-01 09:45,66,53,13,0,0,0
2020-03-01 10:00,39,26,13,0,0,0
2020-03-01 10:15,61,42,19,0,0,0
2020-03-01 10:30,49,33,16,0,0,0
2020-03-01 10:45,65,43,22,0,0,0
2020-03-01 11:00,48,36,12,0,0,0
2020-03-01 11:15,35,20,15,0,0,0
2020-03-01 11:30,49,30,19,0,0,0
