Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2019-07-01 00:00,27,14,13,0,0,0
2019-07-01 00:15,35,7,28,0,0,0
2019-07-01 00:30,20,6,14,0,0,0
2019-07-01 00:45,16,5,11,0,0,0
2019-07-01 01:00,17,6,11,0,0,0
2019-07-01 01:15,13,7,6,0,0,0
2019-07-01 01:30,20,4,16,0,0,0
2019-07-01 01:45,13,9,4,0,0,0
2019-07-01 02:00,9,5,4,0,0,0
2019-07-01 02:15,5,2,3,0,0,0
2019-07-01 02:30,3,1,2,0,0,0
2019-07-01 02:45,5,1,4,0,0,0
2019-07-01 03:00,6,4,2,0,0,0
2019-07-01 03:15,1,0,1,0,0,0
2019-07-01 03:30,6,2,4,0,0,0
2019-07-01 03:45,3,2,1,0,0,0
2019-07-01 04:00,1,1,0,0,0,0
2019-07-01 04:15,8,2,6,0,0,0
2019-07-01 04:30,5,3,2,0,0,0
2019-07-01 04:45,16,13,3,0,0,0
2019-07-01 05:00,12,9,3,0,0,0
2019-07-01 05:15,15,13,2,0,0,0
2019-07-01 05:30,22,17,5,0,0,0
2019-07-01 05:45,31,21,10,0,0,0
2019-07-01 06:00,44,32,12,0,0,0
2019-07-01 06:15,63,52,11,0,0,0
2019-07-01 06:30,76,65,11,0,0,0
2019-07-01 06:45,100,77,23,0,0,0
2019-07-01 07:00,112,72,40,0,0,0
2019-07-01 07:15,147,109,38,0,0,0
2019-07-01 07:30,272,215,57,0,0,0
2019-07-01 07:45,380,261,119,0,0,0
2019-07-01 08:00,397,239,158,0,0,0
2019-07-01 08:15,422,227,195,0,0,0
2019-07-01 08:30,333,184,149,0,0,0
2019-07-01 08:45,339,253,86,0,0,0
2019-07-01 09:00,299,178,121,0,0,0
2019-07-01 09:15,224,116,108,0,0,0
2019-07-01 09:30,221,130,91,0,0,0
2019-07-01 09:45,317,228,89,0,0,0
2019-07-01 10:00,425,246,179,0,0,0
2019-07-01 10:15,299,89,210,0,0,0
2019-07-01 10:30,173,78,95,0,0,0
2019-07-01 10:45,210,97,113,0,0,0
2019-07-01 11:00,181,97,84,0,0,0
2019-07-01 11:15,164,88,76,0,0,0
2019-07-01 11:30,221,130,91,0,0,0
2019-07-01 11:45,287,172,115,0,0,0
2019-07-01 12:00,374,192,182,0,0,0
2019-07-01 12:15,268,100,168,0,0,0
2019-07-01 12:30,236,112,124,0,0,0
2019-07-01 12:45,246,146,100,0,0,0
2019-07-01 13:00,289,152,137,0,0,0
2019-07-01 13:15,271,111,160,0,0,0
2019-07-01 13:30,253,123,130,0,0,0
2019-07-01 13:45,291,182,109,0,0,0
2019-07-01 14:00,409,192,217,0,0,0
2019-07-01 14:15,249,92,157,0,0,0
2019-07-01 14:30,226,123,103,0,0,0
2019-07-01 14:45,218,114,104,0,0,0
2019-07-01 15:00,270,157,113,0,0,0
2019-07-01 15:15,277,127,150,0,0,0
2019-07-01 15:30,256,142,114,0,0,0
2019-07-01 15:45,402,233,169,0,0,0
2019-07-01 16:00,464,211,253,0,0,0
2019-07-01 16:15,344,158,186,0,0,0
2019-07-01 16:30,327,171,156,0,0,0
2019-07-01 16:45,302,160,142,0,0,0
2019-07-01 17:00,372,199,173,0,0,0
2019-07-01 17:15,345,153,192,0,0,0
2019-07-01 17:30,394,190,204,0,0,0
2019-07-01 17:45,437,264,173,0,0,0
2019-07-01 18:00,478,218,260,0,0,0
2019-07-01 18:15,359,154,205,0,0,0
2019-07-01 18:30,351,130,221,0,0,0
2019-07-01 18:45,293,159,134,0,0,0
2019-07-01 19:00,339,187,152,0,0,0
2019-07-01 19:15,255,116,139,0,0,0
2019-07-01 19:30,273,129,144,0,0,0
2019-07-01 19:45,288,143,145,0,0,0
2019-07-01 20:00,300,126,174,0,0,0
2019-07-01 20:15,226,85,141,0,0,0
2019-07-01 20:30,216,113,103,0,0,0
2019-07-01 20:45,166,80,86,0,0,0
2019-07-01 21:00,186,81,105,0,0,0
2019-07-01 21:15,158,55,103,0,0,0
2019-07-01 21:30,134,68,66,0,0,0
2019-07-01 21:45,137,57,80,0,0,0
2019-07-01 22:00,160,54,106,0,0,0
2019-07-01 22:15,125,45,80,0,0,0
2019-07-01 22:30,113,46,67,0,0,0
2019-07-01 22:45,95,29,66,0,0,0
2019-07-01 23:00,68,25,43,0,0,0
2019-07-01 23:15,86,24,62,0,0,0
2019-07-01 23:30,73,22,51,0,0,0
2019-07-01 23:45,50,18,32,0,0,0
2019-07-02 00:00,53,17,36,0,0,0
2019-07-02 00:15,42,17,25,0,0,0
2019-07-02 00:30,32,9,23,0,0,0
2019-07-02 00:45,24,3,21,0,0,0
