Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2021-11-22 04:00,0,0,,0,0,
2021-11-22 04:15,0,0,,0,0,
2021-11-22 04:30,2,2,,0,0,
2021-11-22 04:45,4,4,,0,0,
2021-11-22 05:00,4,4,,0,0,
2021-11-22 05:15,7,7,,0,0,
2021-11-22 05:30,10,10,,0,0,
2021-11-22 05:45,20,20,,0,0,
2021-11-22 06:00,17,17,,0,0,
2021-11-22 06:15,26,26,,0,0,
2021-11-22 06:30,42,42,,0,0,
2021-11-22 06:45,42,42,,0,0,
2021-11-22 07:00,67,67,,0,0,
2021-11-22 07:15,87,87,,0,0,
2021-11-22 07:30,145,145,,0,0,
2021-11-22 07:45,245,245,,0,0,
2021-11-22 08:00,256,256,,0,0,
2021-11-22 08:15,142,142,,0,0,
2021-11-22 08:30,116,116,,0,0,
2021-11-22 08:45,129,129,,0,0,
2021-11-22 09:00,105,105,,0,0,
2021-11-22 09:15,63,63,,0,0,
2021-11-22 09:30,102,102,,0,0,
2021-11-22 09:45,205,205,,0,0,
2021-11-22 10:00,311,311,,0,0,
2021-11-22 10:15,76,76,,0,0,
2021-11-22 10:30,48,48,,0,0,
2021-11-22 10:45,71,71,,0,0,
2021-11-22 11:00,68,68,,0,0,
2021-11-22 11:15,71,71,,0,0,
2021-11-22 11:30,80,80,,0,0,
2021-11-22 11:45,170,170,,0,0,
2021-11-22 12:00,224,224,,0,0,
2021-11-22 12:15,92,92,,0,0,
2021-11-22 12:30,75,75,,0,0,
2021-11-22 12:45,86,86,,0,0,
2021-11-22 13:00,98,98,,0,0,
2021-11-22 13:15,99,99,,0,0,
2021-11-22 13:30,103,103,,0,0,
2021-11-22 13:45,181,181,,0,0,
2021-11-22 14:00,212,212,,0,0,
2021-11-22 14:15,111,111,,0,0,
2021-11-22 14:30,88,88,,0,0,
2021-11-22 14:45,92,92,,0,0,
2021-11-22 15:00,89,89,,0,0,
2021-11-22 15:15,82,82,,0,0,
2021-11-22 15:30,134,134,,0,0,
2021-11-22 15:45,179,179,,0,0,
2021-11-22 16:00,267,267,,0,0,
2021-11-22 16:15,123,123,,0,0,
2021-11-22 16:30,146,146,,0,0,
2021-11-22 16:45,132,132,,0,0,
2021-11-22 17:00,140,140,,0,0,
2021-11-22 17:15,129,129,,0,0,
2021-11-22 17:30,151,151,,0,0,
2021-11-22 17:45,219,219,,0,0,
2021-11-22 18:00,190,190,,0,0,
2021-11-22 18:15,154,154,,0,0,
2021-11-22 18:30,132,132,,0,0,
2021-11-22 18:45,140,140,,0,0,
2021-11-22 19:00,109,109,,0,0,
2021-11-22 19:15,82,82,,0,0,
2021-11-22 19:30,58,58,,0,0,
2021-11-22 19:45,88,88,,0,0,
2021-11-22 20:00,46,46,,0,0,
2021-11-22 20:15,47,47,,0,0,
2021-11-22 20:30,34,34,,0,0,
2021-11-22 20:45,42,42,,0,0,
2021-11-22 21:00,29,29,,0,0,
2021-11-22 21:15,42,42,,0,0,
2021-11-22 21:30,32,32,,0,0,
2021-11-22 21:45,28,28,,0,0,
2021-11-22 22:00,29,29,,0,0,
2021-11-22 22:15,41,41,,0,0,
2021-11-22 22:30,18,18,,0,0,
2021-11-22 22:45,13,13,,0,0,
2021-11-22 23:00,13,13,,0,0,
2021-11-22 23:15,17,17,,0,0,
