Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2021-01-01 00:00,2,1,1,0,0,0
2021-01-01 00:15,0,0,0,0,0,0
2021-01-01 00:30,11,6,5,0,0,0
2021-01-01 00:45,6,6,0,0,0,0
2021-01-01 01:00,6,4,2,0,0,0
2021-01-01 01:15,13,13,0,0,0,0
2021-01-01 01:30,14,8,6,0,0,0
2021-01-01 01:45,11,6,5,0,0,0
2021-01-01 02:00,12,7,5,0,0,0
2021-01-01 02:15,9,4,5,0,0,0
2021-01-01 02:30,11,7,4,0,0,0
2021-01-01 02:45,18,9,9,0,0,0
2021-01-01 03:00,17,4,13,0,0,0
2021-01-01 03:15,18,9,9,0,0,0
2021-01-01 03:30,13,5,8,0,0,0
2021-01-01 03:45,3,0,3,0,0,0
2021-01-01 04:00,16,10,6,0,0,0
2021-01-01 04:15,13,8,5,0,0,0
2021-01-01 04:30,7,4,3,0,0,0
2021-01-01 04:45,10,3,7,0,0,0
2021-01-01 05:00,5,2,3,0,0,0
2021-01-01 05:15,11,7,4,0,0,0
2021-01-01 05:30,6,5,1,0,0,0
2021-01-01 05:45,8,4,4,0,0,0
2021-01-01 06:00,5,4,1,0,0,0
2021-01-01 06:15,4,3,1,0,0,0
2021-01-01 06:30,5,5,0,0,0,0
2021-01-01 06:45,9,6,3,0,0,0
2021-01-01 07:00,4,2,2,0,0,0
2021-01-01 07:15,2,0,2,0,0,0
2021-01-01 07:30,9,8,1,0,0,0
2021-01-01 07:45,2,1,1,0,0,0
2021-01-01 08:00,3,3,0,0,0,0
2021-01-01 08:15,1,0,1,0,0,0
2021-01-01 08:30,5,4,1,0,0,0
2021-01-01 08:45,7,4,3,0,0,0
2021-01-01 09:00,4,4,0,0,0,0
2021-01-01 09:15,6,3,3,0,0,0
2021-01-01 09:30,5,3,2,0,0,0
2021-01-01 09:45,7,3,4,0,0,0
2021-01-01 10:00,7,4,3,0,0,0
2021-01-01 10:15,5,2,3,0,0,0
2021-01-01 10:30,3,0,3,0,0,0
2021-01-01 10:45,8,5,3,0,0,0
2021-01-01 11:00,13,7,6,0,0,0
2021-01-01 11:15,13,12,1,0,0,0
2021-01-01 11:30,18,10,8,0,0,0
2021-01-01 11:45,18,11,7,0,0,0
2021-01-01 12:00,18,11,7,0,0,0
2021-01-01 12:15,25,17,8,0,0,0
2021-01-01 12:30,37,18,19,0,0,0
2021-01-01 12:45,26,16,10,0,0,0
2021-01-01 13:00,20,14,6,0,0,0
2021-01-01 13:15,19,12,7,0,0,0
2021-01-01 13:30,21,10,11,0,0,0
2021-01-01 13:45,37,24,13,0,0,0
2021-01-01 14:00,36,22,14,0,0,0
2021-01-01 14:15,33,27,6,0,0,0
2021-01-01 14:30,33,23,10,0,0,0
2021-01-01 14:45,29,23,6,0,0,0
2021-01-01 15:00,26,16,10,0,0,0
2021-01-01 15:15,34,22,12,0,0,0
2021-01-01 15:30,37,23,14,0,0,0
2021-01-01 15:45,41,26,15,0,0,0
2021-01-01 16:00,44,25,19,0,0,0
2021-01-01 16:15,36,23,13,0,0,0
2021-01-01 16:30,28,13,15,0,0,0
2021-01-01 16:45,34,17,17,0,0,0
2021-01-01 17:00,26,18,8,0,0,0
2021-01-01 17:15,24,14,10,0,0,0
2021-01-01 17:30,20,11,9,0,0,0
2021-01-01 17:45,22,17,5,0,0,0
2021-01-01 18:00,32,15,17,0,0,0
2021-01-01 18:15,23,11,12,0,0,0
2021-01-01 18:30,25,12,13,0,0,0
2021-01-01 18:45,25,14,11,0,0,0
2021-01-01 19:00,19,12,7,0,0,0
2021-01-01 19:15,21,12,9,0,0,0
2021-01-01 19:30,19,13,6,0,0,0
2021-01-01 19:45,17,7,10,0,0,0
2021-01-01 20:00,11,5,6,0,0,0
2021-01-01 20:15,17,11,6,0,0,0
2021-01-01 20:30,12,10,2,0,0,0
2021-01-01 20:45,11,5,6,0,0,0
2021-01-01 21:00,11,7,4,0,0,0
2021-01-01 21:15,5,0,5,0,0,0
2021-01-01 21:30,2,2,0,0,0,0
2021-01-01 21:45,5,2,3,0,0,0
2021-01-01 22:00,6,3,3,0,0,0
2021-01-01 22:15,4,3,1,0,0,0
2021-01-01 22:30,2,0,2,0,0,0
2021-01-01 22:45,4,3,1,0,0,0
2021-01-01 23:00,2,2,0,0,0,0
2021-01-01 23:15,8,7,1,0,0,0
2021-01-01 23:30,2,2,0,0,0,0
2021-01-01 23:45,3,1,2,0,0,0
2021-01-02 00:00,4,1,3,0,0,0
2021-01-02 00:15,1,0,1,0,0,0
2021-01-02 00:30,1,0,1,0,0,0
2021-01-02 00:45,2,0,2,0,0,0
2021-01-02 01:00,2,1,1,0,0,0
2021-01-02 01:15,1,0,1,0,0,0
2021-01-02 01:30,1,1,0,0,0,0
2021-01-02 01:45,1,1,0,0,0,0
2021-01-02 02:00,0,0,0,0,0,0
2021-01-02 02:15,0,0,0,0,0,0
2021-01-02 02:30,2,2,0,0,0,0
2021-01-02 02:45,5,4,1,0,0,0
2021-01-02 03:00,1,1,0,0,0,0
2021-01-02 03:15,1,1,0,0,0,0
2021-01-02 03:30,0,0,0,0,0,0
2021-01-02 03:45,0,0,0,0,0,0
2021-01-02 04:00,0,0,0,0,0,0
2021-01-02 04:15,0,0,0,0,0,0
2021-01-02 04:30,0,0,0,0,0,0
2021-01-02 04:45,1,0,1,0,0,0
2021-01-02 05:00,0,0,0,0,0,0
2021-01-02 05:15,3,2,1,0,0,0
2021-01-02 05:30,2,1,1,0,0,0
2021-01-02 05:45,8,5,3,0,0,0
2021-01-02 06:00,3,2,1,0,0,0
2021-01-02 06:15,6,3,3,0,0,0
2021-01-02 06:30,4,4,0,0,0,0
2021-01-02 06:45,3,1,2,0,0,0
2021-01-02 07:00,8,5,3,0,0,0
2021-01-02 07:15,7,3,4,0,0,0
2021-01-02 07:30,4,3,1,0,0,0
2021-01-02 07:45,9,4,5,0,0,0
2021-01-02 08:00,4,1,3,0,0,0
2021-01-02 08:15,7,6,1,0,0,0
2021-01-02 08:30,16,10,6,0,0,0
2021-01-02 08:45,14,11,3,0,0,0
2021-01-02 09:00,11,9,2,0,0,0
2021-01-02 09:15,25,11,14,0,0,0
2021-01-02 09:30,21,15,6,0,0,0
2021-01-02 09:45,50,34,16,0,0,0
2021-01-02 10:00,32,22,10,0,0,0
2021-01-02 10:15,33,19,14,0,0,0
2021-01-02 10:30,54,36,18,0,0,0
2021-01-02 10:45,46,24,22,0,0,0
2021-01-02 11:00,53,29,24,0,0,0
2021-01-02 11:15,42,34,8,0,0,0
2021-01-02 11:30,47,29,18,0,0,0
2021-01-02 11:45,64,40,24,0,0,0
2021-01-02 12:00,71,47,24,0,0,0
2021-01-02 12:15,82,53,29,0,0,0
