Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2019-07-01 00:00,11,4,7,0,0,0
2019-07-01 00:15,5,4,1,0,0,0
2019-07-01 00:30,3,1,2,0,0,0
2019-07-01 00:45,6,0,6,0,0,0
2019-07-01 01:00,9,4,5,0,0,0
2019-07-01 01:15,3,2,1,0,0,0
2019-07-01 01:30,5,2,3,0,0,0
2019-07-01 01:45,4,4,0,0,0,0
2019-07-01 02:00,2,2,0,0,0,0
2019-07-01 02:15,2,0,2,0,0,0
2019-07-01 02:30,2,2,0,0,0,0
2019-07-01 02:45,0,0,0,0,0,0
2019-07-01 03:00,0,0,0,0,0,0
2019-07-01 03:15,1,1,0,0,0,0
2019-07-01 03:30,3,3,0,0,0,0
2019-07-01 03:45,2,1,1,0,0,0
2019-07-01 04:00,0,0,0,0,0,0
2019-07-01 04:15,0,0,0,0,0,0
2019-07-01 04:30,0,0,0,0,0,0
2019-07-01 04:45,2,1,1,0,0,0
2019-07-01 05:00,1,0,1,0,0,0
2019-07-01 05:15,6,3,3,0,0,0
2019-07-01 05:30,15,10,5,0,0,0
2019-07-01 05:45,21,9,12,0,0,0
2019-07-01 06:00,23,15,8,0,0,0
2019-07-01 06:15,38,22,16,0,0,0
2019-07-01 06:30,74,40,34,0,0,0
2019-07-01 06:45,96,63,33,0,0,0
2019-07-01 07:00,99,70,29,0,0,0
2019-07-01 07:15,180,127,53,0,0,0
2019-07-01 07:30,243,194,49,0,0,0
2019-07-01 07:45,256,182,74,0,0,0
2019-07-01 08:00,204,158,46,0,0,0
2019-07-01 08:15,117,74,43,0,0,0
2019-07-01 08:30,152,119,33,0,0,0
2019-07-01 08:45,178,134,44,0,0,0
2019-07-01 09:00,178,136,42,0,0,0
2019-07-01 09:15,129,100,29,0,0,0
2019-07-01 09:30,134,107,27,0,0,0
2019-07-01 09:45,175,131,44,0,0,0
2019-07-01 10:00,155,107,48,0,0,0
2019-07-01 10:15,130,93,37,0,0,0
2019-07-01 10:30,93,63,30,0,0,0
2019-07-01 10:45,130,86,44,0,0,0
2019-07-01 11:00,88,50,38,0,0,0
2019-07-01 11:15,111,69,42,0,0,0
2019-07-01 11:30,128,75,53,0,0,0
2019-07-01 11:45,139,82,57,0,0,0
2019-07-01 12:00,140,81,59,0,0,0
2019-07-01 12:15,135,82,53,0,0,0
2019-07-01 12:30,134,65,69,0,0,0
2019-07-01 12:45,138,89,49,0,0,0
2019-07-01 13:00,142,61,81,0,0,0
2019-07-01 13:15,145,57,88,0,0,0
2019-07-01 13:30,128,64,64,0,0,0
2019-07-01 13:45,137,71,66,0,0,0
2019-07-01 14:00,135,52,83,0,0,0
2019-07-01 14:15,126,61,65,0,0,0
2019-07-01 14:30,148,76,72,0,0,0
2019-07-01 14:45,147,78,69,0,0,0
2019-07-01 15:00,156,86,70,0,0,0
2019-07-01 15:15,169,102,67,0,0,0
2019-07-01 15:30,179,83,96,0,0,0
2019-07-01 15:45,237,137,100,0,0,0
2019-07-01 16:00,118,,118,0,,0
2019-07-01 16:15,119,,119,0,,0
2019-07-01 16:30,95,,95,0,,0
2019-07-01 16:45,108,,108,0,,0
2019-07-01 17:00,115,,115,0,,0
2019-07-01 17:15,122,,122,0,,0
2019-07-01 17:30,122,,122,0,,0
2019-07-01 17:45,117,,117,0,,0
2019-07-01 18:00,95,,95,0,,0
2019-07-01 18:15,100,,100,0,,0
2019-07-01 18:30,89,,89,0,,0
2019-07-01 18:45,92,,92,0,,0
2019-07-01 19:00,96,0,96,0,0,0
2019-07-01 19:15,103,14,89,0,0,0
2019-07-01 19:30,84,31,53,0,0,0
2019-07-01 19:45,88,5,83,0,0,0
2019-07-01 20:00,86,4,82,0,0,0
2019-07-01 20:15,77,27,50,0,0,0
2019-07-01 20:30,53,11,42,0,0,0
2019-07-01 20:45,66,22,44,0,0,0
2019-07-01 21:00,61,31,30,0,0,0
2019-07-01 21:15,53,24,29,0,0,0
2019-07-01 21:30,45,2,43,0,0,0
2019-07-01 21:45,41,7,34,0,0,0
2019-07-01 22:00,62,23,39,0,0,0
2019-07-01 22:15,53,26,27,0,0,0
2019-07-01 22:30,35,17,18,0,0,0
2019-07-01 22:45,27,1,26,0,0,0
2019-07-01 23:00,12,,12,0,,0
2019-07-01 23:15,12,,12,0,,0
2019-07-01 23:30,5,,5,0,,0
2019-07-01 23:45,11,,11,0,,0
2019-07-02 00:00,6,2,4,0,0,0
2019-07-02 00:15,2,2,0,0,0,0
2019-07-02 00:30,2,0,2,0,0,0
2019-07-02 00:45,6,0,6,0,0,0
2019-07-02 01:00,3,0,3,0,0,0
2019-07-02 01:15,4,0,4,0,0,0
2019-07-02 01:30,4,2,2,0,0,0
2019-07-02 01:45,7,4,3,0,0,0
2019-07-02 02:00,1,0,1,0,0,0
2019-07-02 02:15,3,1,2,0,0,0
2019-07-02 02:30,0,0,0,0,0,0
2019-07-02 02:45,1,0,1,0,0,0
2019-07-02 03:00,0,0,0,0,0,0
2019-07-02 03:15,0,0,0,0,0,0
2019-07-02 03:30,5,4,1,0,0,0
2019-07-02 03:45,1,1,0,0,0,0
2019-07-02 04:00,1,0,1,0,0,0
2019-07-02 04:15,1,0,1,0,0,0
2019-07-02 04:30,0,0,0,0,0,0
2019-07-02 04:45,3,2,1,0,0,0
2019-07-02 05:00,2,2,0,0,0,0
2019-07-02 05:15,4,2,2,0,0,0
2019-07-02 05:30,12,7,5,0,0,0
2019-07-02 05:45,23,11,12,0,0,0
2019-07-02 06:00,23,13,10,0,0,0
2019-07-02 06:15,38,27,11,0,0,0
2019-07-02 06:30,58,38,20,0,0,0
2019-07-02 06:45,84,53,31,0,0,0
2019-07-02 07:00,114,69,45,0,0,0
2019-07-02 07:15,195,140,55,0,0,0
2019-07-02 07:30,265,211,54,0,0,0
2019-07-02 07:45,270,192,78,0,0,0
2019-07-02 08:00,210,169,41,0,0,0
2019-07-02 08:15,169,117,52,0,0,0
2019-07-02 08:30,146,114,32,0,0,0
2019-07-02 08:45,201,162,39,0,0,0
2019-07-02 09:00,110,79,31,0,0,0
2019-07-02 09:15,114,76,38,0,0,0
2019-07-02 09:30,33,4,29,0,0,0
2019-07-02 09:45,228,180,48,0,0,0
2019-07-02 10:00,145,117,28,0,0,0
2019-07-02 10:15,82,44,38,0,0,0
2019-07-02 10:30,92,56,36,0,0,0
2019-07-02 10:45,145,103,42,0,0,0
2019-07-02 11:00,96,51,45,0,0,0
2019-07-02 11:15,110,66,44,0,0,0
2019-07-02 11:30,70,22,48,0,0,0
2019-07-02 11:45,62,7,55,0,0,0
2019-07-02 12:00,109,28,81,0,0,0
2019-07-02 12:15,97,28,69,0,0,0
2019-07-02 12:30,92,24,68,0,0,0
2019-07-02 12:45,173,107,66,0,0,0
2019-07-02 13:00,162,70,92,0,0,0
2019-07-02 13:15,152,61,91,0,0,0
2019-07-02 13:30,125,68,57,0,0,0
2019-07-02 13:45,178,92,86,0,0,0
2019-07-02 14:00,162,79,83,0,0,0
2019-07-02 14:15,158,73,85,0,0,0
2019-07-02 14:30,153,78,75,0,0,0
2019-07-02 14:45,159,83,76,0,0,0
2019-07-02 15:00,128,58,70,0,0,0
2019-07-02 15:15,181,95,86,0,0,0
2019-07-02 15:30,164,79,85,0,0,0
2019-07-02 15:45,194,108,86,0,0,0
2019-07-02 16:00,132,25,107,0,0,0
2019-07-02 16:15,215,113,102,0,0,0
2019-07-02 16:30,161,70,91,0,0,0
2019-07-02 16:45,230,133,97,0,0,0
2019-07-02 17:00,206,92,114,0,0,0
2019-07-02 17:15,203,84,119,0,0,0
2019-07-02 17:30,222,100,122,0,0,0
2019-07-02 17:45,245,114,131,0,0,0
2019-07-02 18:00,210,86,124,0,0,0
2019-07-02 18:15,196,89,107,0,0,0
2019-07-02 18:30,191,93,98,0,0,0
2019-07-02 18:45,105,23,82,0,0,0
2019-07-02 19:00,111,14,97,0,0,0
2019-07-02 19:15,124,46,78,0,0,0
