Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2020-09-01 00:00,5,2,3,0,0,0
2020-09-01 00:15,8,4,4,0,0,0
2020-09-01 00:30,6,3,3,0,0,0
2020-09-01 00:45,9,3,6,0,0,0
2020-09-01 01:00,3,1,2,0,0,0
2020-09-01 01:15,6,4,2,0,0,0
2020-09-01 01:30,3,2,1,0,0,0
2020-09-01 01:45,1,0,1,0,0,0
2020-09-01 02:00,6,2,4,0,0,0
2020-09-01 02:15,2,0,2,0,0,0
2020-09-01 02:30,3,3,0,0,0,0
2020-09-01 02:45,1,1,0,0,0,0
2020-09-01 03:00,3,3,0,0,0,0
2020-09-01 03:15,1,1,0,0,0,0
2020-09-01 03:30,0,0,0,0,0,0
2020-09-01 03:45,2,2,0,0,0,0
2020-09-01 04:00,2,0,2,0,0,0
2020-09-01 04:15,2,0,2,0,0,0
2020-09-01 04:30,3,3,0,0,0,0
2020-09-01 04:45,0,0,0,0,0,0
2020-09-01 05:00,2,1,1,0,0,0
2020-09-01 05:15,4,2,2,0,0,0
2020-09-01 05:30,13,8,5,0,0,0
2020-09-01 05:45,19,13,6,0,0,0
2020-09-01 06:00,11,7,4,0,0,0
2020-09-01 06:15,24,14,10,0,0,0
2020-09-01 06:30,43,21,22,0,0,0
2020-09-01 06:45,67,43,24,0,0,0
2020-09-01 07:00,76,47,29,0,0,0
2020-09-01 07:15,192,144,48,0,0,0
2020-09-01 07:30,253,200,53,0,0,0
2020-09-01 07:45,238,167,71,0,0,0
2020-09-01 08:00,153,114,39,0,0,0
2020-09-01 08:15,128,90,38,0,0,0
2020-09-01 08:30,122,86,36,0,0,0
2020-09-01 08:45,169,114,55,0,0,0
2020-09-01 09:00,101,67,34,0,0,0
2020-09-01 09:15,128,97,31,0,0,0
2020-09-01 09:30,123,85,38,0,0,0
2020-09-01 09:45,113,82,31,0,0,0
2020-09-01 10:00,81,66,15,0,0,0
2020-09-01 10:15,87,55,32,0,0,0
2020-09-01 10:30,98,61,37,0,0,0
2020-09-01 10:45,101,64,37,0,0,0
2020-09-01 11:00,85,53,32,0,0,0
2020-09-01 11:15,126,87,39,0,0,0
2020-09-01 11:30,116,58,58,0,0,0
2020-09-01 11:45,113,62,51,0,0,0
2020-09-01 12:00,109,66,43,0,0,0
2020-09-01 12:15,112,59,53,0,0,0
2020-09-01 12:30,124,68,56,0,0,0
2020-09-01 12:45,133,60,73,0,0,0
2020-09-01 13:00,136,61,75,0,0,0
2020-09-01 13:15,139,56,83,0,0,0
2020-09-01 13:30,123,68,55,0,0,0
2020-09-01 13:45,178,95,83,0,0,0
2020-09-01 14:00,132,60,72,0,0,0
2020-09-01 14:15,125,75,50,0,0,0
2020-09-01 14:30,116,70,46,0,0,0
2020-09-01 14:45,154,83,71,0,0,0
2020-09-01 15:00,127,65,62,0,0,0
2020-09-01 15:15,153,87,66,0,0,0
2020-09-01 15:30,142,65,77,0,0,0
2020-09-01 15:45,146,80,66,0,0,0
2020-09-01 16:00,167,87,80,0,0,0
2020-09-01 16:15,180,94,86,0,0,0
2020-09-01 16:30,196,106,90,0,0,0
2020-09-01 16:45,155,81,74,0,0,0
2020-09-01 17:00,165,88,77,0,0,0
2020-09-01 17:15,208,107,101,0,0,0
2020-09-01 17:30,169,95,74,0,0,0
2020-09-01 17:45,166,89,77,0,0,0
2020-09-01 18:00,117,63,54,0,0,0
2020-09-01 18:15,146,71,75,0,0,0
