Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2019-03-01 00:00,20,10,10,0,0,0
2019-03-01 00:15,19,9,10,0,0,0
2019-03-01 00:30,15,1,14,0,0,0
2019-03-01 00:45,7,2,5,0,0,0
2019-03-01 01:00,15,2,13,0,0,0
2019-03-01 01:15,10,4,6,0,0,0
2019-03-01 01:30,7,1,6,0,0,0
2019-03-01 01:45,5,3,2,0,0,0
2019-03-01 02:00,7,4,3,0,0,0
2019-03-01 02:15,5,1,4,0,0,0
2019-03-01 02:30,10,1,9,0,0,0
2019-03-01 02:45,2,0,2,0,0,0
2019-03-01 03:00,2,0,2,0,0,0
2019-03-01 03:15,2,0,2,0,0,0
2019-03-01 03:30,3,1,2,0,0,0
2019-03-01 03:45,2,1,1,0,0,0
2019-03-01 04:00,0,0,0,0,0,0
2019-03-01 04:15,0,0,0,0,0,0
2019-03-01 04:30,0,0,0,0,0,0
2019-03-01 04:45,0,0,0,0,0,0
2019-03-01 05:00,2,1,1,0,0,0
2019-03-01 05:15,7,4,3,0,0,0
2019-03-01 05:30,11,6,5,0,0,0
2019-03-01 05:45,13,10,3,0,0,0
2019-03-01 06:00,12,7,5,0,0,0
2019-03-01 06:15,9,4,5,0,0,0
2019-03-01 06:30,26,20,6,0,0,0
2019-03-01 06:45,58,44,14,0,0,0
2019-03-01 07:00,63,51,12,0,0,0
2019-03-01 07:15,106,71,35,0,0,0
2019-03-01 07:30,224,186,38,0,0,0
2019-03-01 07:45,157,111,46,0,0,0
2019-03-01 08:00,133,109,24,0,0,0
2019-03-01 08:15,102,78,24,0,0,0
2019-03-01 08:30,104,82,22,0,0,0
2019-03-01 08:45,117,96,21,0,0,0
2019-03-01 09:00,76,61,15,0,0,0
2019-03-01 09:15,88,63,25,0,0,0
2019-03-01 09:30,79,68,11,0,0,0
2019-03-01 09:45,86,67,19,0,0,0
2019-03-01 10:00,75,65,10,0,0,0
2019-03-01 10:15,71,49,22,0,0,0
2019-03-01 10:30,69,47,22,0,0,0
2019-03-01 10:45,85,58,27,0,0,0
2019-03-01 11:00,78,56,22,0,0,0
2019-03-01 11:15,83,50,33,0,0,0
2019-03-01 11:30,78,39,39,0,0,0
2019-03-01 11:45,83,51,32,0,0,0
2019-03-01 12:00,82,42,40,0,0,0
2019-03-01 12:15,75,44,31,0,0,0
2019-03-01 12:30,120,57,63,0,0,0
2019-03-01 12:45,109,60,49,0,0,0
2019-03-01 13:00,127,59,68,0,0,0
2019-03-01 13:15,109,50,59,0,0,0
2019-03-01 13:30,83,45,38,0,0,0
2019-03-01 13:45,114,69,45,0,0,0
2019-03-01 14:00,115,59,56,0,0,0
2019-03-01 14:15,100,47,53,0,0,0
2019-03-01 14:30,107,56,51,0,0,0
2019-03-01 14:45,101,55,46,0,0,0
2019-03-01 15:00,112,68,44,0,0,0
2019-03-01 15:15,119,65,54,0,0,0
2019-03-01 15:30,116,70,46,0,0,0
2019-03-01 15:45,126,70,56,0,0,0
2019-03-01 16:00,110,52,58,0,0,0
2019-03-01 16:15,102,59,43,0,0,0
2019-03-01 16:30,118,62,56,0,0,0
2019-03-01 16:45,107,63,44,0,0,0
2019-03-01 17:00,114,53,61,0,0,0
