Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2019-09-01 00:00,29,17,12,0,0,0
2019-09-01 00:15,23,15,8,0,0,0
2019-09-01 00:30,29,13,16,0,0,0
2019-09-01 00:45,30,9,21,0,0,0
2019-09-01 01:00,32,19,13,0,0,0
2019-09-01 01:15,21,13,8,0,0,0
2019-09-01 01:30,15,5,10,0,0,0
2019-09-01 01:45,17,4,13,0,0,0
2019-09-01 02:00,16,2,14,0,0,0
2019-09-01 02:15,8,1,7,0,0,0
2019-09-01 02:30,15,11,4,0,0,0
2019-09-01 02:45,11,6,5,0,0,0
2019-09-01 03:00,9,2,7,0,0,0
2019-09-01 03:15,6,1,5,0,0,0
2019-09-01 03:30,3,1,2,0,0,0
2019-09-01 03:45,8,3,5,0,0,0
2019-09-01 04:00,4,3,1,0,0,0
2019-09-01 04:15,5,1,4,0,0,0
2019-09-01 04:30,2,0,2,0,0,0
2019-09-01 04:45,6,1,5,0,0,0
2019-09-01 05:00,3,1,2,0,0,0
2019-09-01 05:15,4,2,2,0,0,0
2019-09-01 05:30,8,4,4,0,0,0
2019-09-01 05:45,10,4,6,0,0,0
2019-09-01 06:00,1,1,0,0,0,0
2019-09-01 06:15,6,4,2,0,0,0
2019-09-01 06:30,8,3,5,0,0,0
2019-09-01 06:45,8,5,3,0,0,0
2019-09-01 07:00,3,1,2,0,0,0
2019-09-01 07:15,5,3,2,0,0,0
2019-09-01 07:30,8,4,4,0,0,0
2019-09-01 07:45,8,6,2,0,0,0
2019-09-01 08:00,6,2,4,0,0,0
2019-09-01 08:15,13,8,5,0,0,0
2019-09-01 08:30,9,3,6,0,0,0
2019-09-01 08:45,22,15,7,0,0,0
2019-09-01 09:00,17,13,4,0,0,0
2019-09-01 09:15,22,16,6,0,0,0
2019-09-01 09:30,26,22,4,0,0,0
2019-09-01 09:45,26,22,4,0,0,0
2019-09-01 10:00,46,34,12,0,0,0
2019-09-01 10:15,37,22,15,0,0,0
2019-09-01 10:30,40,26,14,0,0,0
2019-09-01 10:45,53,43,10,0,0,0
2019-09-01 11:00,42,17,25,0,0,0
2019-09-01 11:15,46,34,12,0,0,0
2019-09-01 11:30,41,22,19,0,0,0
2019-09-01 11:45,47,25,22,0,0,0
2019-09-01 12:00,48,31,17,0,0,0
2019-09-01 12:15,33,16,17,0,0,0
2019-09-01 12:30,51,26,25,0,0,0
2019-09-01 12:45,58,28,30,0,0,0
2019-09-01 13:00,66,30,36,0,0,0
2019-09-01 13:15,56,32,24,0,0,0
2019-09-01 13:30,64,40,24,0,0,0
2019-09-01 13:45,54,31,23,0,0,0
2019-09-01 14:00,78,46,32,0,0,0
2019-09-01 14:15,73,52,21,0,0,0
2019-09-01 14:30,61,40,21,0,0,0
2019-09-01 14:45,91,54,37,0,0,0
