Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2021-04-01 00:00,10,7,3,0,0,0
2021-04-01 00:15,5,3,2,0,0,0
2021-04-01 00:30,4,3,1,0,0,0
2021-04-01 00:45,11,8,3,0,0,0
2021-04-01 01:00,9,4,5,0,0,0
2021-04-01 01:15,3,2,1,0,0,0
2021-04-01 01:30,1,0,1,0,0,0
2021-04-01 01:45,8,5,3,0,0,0
2021-04-01 02:00,2,1,1,0,0,0
2021-04-01 02:15,2,1,1,0,0,0
2021-04-01 02:30,1,1,0,0,0,0
2021-04-01 02:45,4,1,3,0,0,0
2021-04-01 03:00,1,0,1,0,0,0
2021-04-01 03:15,2,2,0,0,0,0
2021-04-01 03:30,0,0,0,0,0,0
2021-04-01 03:45,1,1,0,0,0,0
2021-04-01 04:00,0,0,0,0,0,0
2021-04-01 04:15,4,1,3,0,0,0
2021-04-01 04:30,0,0,0,0,0,0
2021-04-01 04:45,2,2,0,0,0,0
2021-04-01 05:00,3,2,1,0,0,0
2021-04-01 05:15,1,1,0,0,0,0
2021-04-01 05:30,13,7,6,0,0,0
2021-04-01 05:45,18,8,10,0,0,0
2021-04-01 06:00,12,7,5,0,0,0
2021-04-01 06:15,8,2,6,0,0,0
2021-04-01 06:30,31,20,11,0,0,0
2021-04-01 06:45,63,50,13,0,0,0
2021-04-01 07:00,66,37,29,0,0,0
2021-04-01 07:15,65,40,25,0,0,0
2021-04-01 07:30,80,52,28,0,0,0
2021-04-01 07:45,101,63,38,0,0,0
2021-04-01 08:00,82,61,21,0,0,0
2021-04-01 08:15,88,62,26,0,0,0
2021-04-01 08:30,103,77,26,0,0,0
2021-04-01 08:45,97,75,22,0,0,0
2021-04-01 09:00,64,47,17,0,0,0
2021-04-01 09:15,67,48,19,0,0,0
2021-04-01 09:30,61,47,14,0,0,0
2021-04-01 09:45,98,71,27,0,0,0
2021-04-01 10:00,81,57,24,0,0,0
2021-04-01 10:15,85,58,27,0,0,0
2021-04-01 10:30,94,67,27,0,0,0
2021-04-01 10:45,91,61,30,0,0,0
2021-04-01 11:00,65,47,18,0,0,0
2021-04-01 11:15,105,76,29,0,0,0
2021-04-01 11:30,101,58,43,0,0,0
2021-04-01 11:45,104,66,38,0,0,0
2021-04-01 12:00,121,56,65,0,0,0
2021-04-01 12:15,113,69,44,0,0,0
2021-04-01 12:30,155,96,59,0,0,0
2021-04-01 12:45,127,72,55,0,0,0
2021-04-01 13:00,102,52,50,0,0,0
2021-04-01 13:15,100,59,41,0,0,0
2021-04-01 13:30,106,62,44,0,0,0
2021-04-01 13:45,126,85,41,0,0,0
2021-04-01 14:00,110,57,53,0,0,0
2021-04-01 14:15,130,84,46,0,0,0
2021-04-01 14:30,159,99,60,0,0,0
2021-04-01 14:45,132,83,49,0,0,0
2021-04-01 15:00,116,56,60,0,0,0
2021-04-01 15:15,124,69,55,0,0,0
2021-04-01 15:30,125,79,46,0,0,0
2021-04-01 15:45,148,86,62,0,0,0
2021-04-01 16:00,165,78,87,0,0,0
2021-04-01 16:15,143,68,75,0,0,0
2021-04-01 16:30,119,62,57,0,0,0
2021-04-01 16:45,159,81,78,0,0,0
2021-04-01 17:00,146,69,77,0,0,0
2021-04-01 17:15,145,80,65,0,0,0
2021-04-01 17:30,125,62,63,0,0,0
2021-04-01 17:45,121,61,60,0,0,0
2021-04-01 18:00,110,64,46,0,0,0
2021-04-01 18:15,109,51,58,0,0,0
2021-04-01 18:30,94,45,49,0,0,0
2021-04-01 18:45,72,37,35,0,0,0
2021-04-01 19:00,68,27,41,0,0,0
2021-04-01 19:15,57,23,34,0,0,0
2021-04-01 19:30,62,27,35,0,0,0
2021-04-01 19:45,54,29,25,0,0,0
2021-04-01 20:00,55,28,27,0,0,0
2021-04-01 20:15,52,22,30,0,0,0
2021-04-01 20:30,37,23,14,0,0,0
2021-04-01 20:45,29,15,14,0,0,0
2021-04-01 21:00,33,19,14,0,0,0
2021-04-01 21:15,27,16,11,0,0,0
2021-04-01 21:30,12,4,8,0,0,0
2021-04-01 21:45,11,5,6,0,0,0
2021-04-01 22:00,13,5,8,0,0,0
2021-04-01 22:15,21,15,6,0,0,0
2021-04-01 22:30,12,6,6,0,0,0
2021-04-01 22:45,19,9,10,0,0,0
2021-04-01 23:00,11,5,6,0,0,0
2021-04-01 23:15,12,2,10,0,0,0
2021-04-01 23:30,12,7,5,0,0,0
2021-04-01 23:45,4,3,1,0,0,0
2021-04-02 00:00,9,5,4,0,0,0
2021-04-02 00:15,18,11,7,0,0,0
2021-04-02 00:30,6,3,3,0,0,0
2021-04-02 00:45,9,4,5,0,0,0
2021-04-02 01:00,8,5,3,0,0,0
2021-04-02 01:15,3,2,1,0,0,0
2021-04-02 01:30,1,0,1,0,0,0
2021-04-02 01:45,0,0,0,0,0,0
2021-04-02 02:00,7,5,2,0,0,0
2021-04-02 02:15,0,0,0,0,0,0
2021-04-02 02:30,3,3,0,0,0,0
2021-04-02 02:45,3,1,2,0,0,0
2021-04-02 03:00,3,2,1,0,0,0
2021-04-02 03:15,0,0,0,0,0,0
2021-04-02 03:30,0,0,0,0,0,0
2021-04-02 03:45,5,4,1,0,0,0
2021-04-02 04:00,2,2,0,0,0,0
2021-04-02 04:15,5,4,1,0,0,0
2021-04-02 04:30,3,3,0,0,0,0
2021-04-02 04:45,2,2,0,0,0,0
2021-04-02 05:00,2,2,0,0,0,0
2021-04-02 05:15,0,0,0,0,0,0
2021-04-02 05:30,9,4,5,0,0,0
2021-04-02 05:45,3,1,2,0,0,0
2021-04-02 06:00,8,3,5,0,0,0
2021-04-02 06:15,6,5,1,0,0,0
2021-04-02 06:30,5,3,2,0,0,0
2021-04-02 06:45,9,7,2,0,0,0
2021-04-02 07:00,3,3,0,0,0,0
2021-04-02 07:15,9,5,4,0,0,0
2021-04-02 07:30,8,3,5,0,0,0
2021-04-02 07:45,11,5,6,0,0,0
2021-04-02 08:00,8,4,4,0,0,0
2021-04-02 08:15,17,13,4,0,0,0
2021-04-02 08:30,10,5,5,0,0,0
2021-04-02 08:45,29,19,10,0,0,0
2021-04-02 09:00,21,16,5,0,0,0
2021-04-02 09:15,31,25,6,0,0,0
2021-04-02 09:30,24,17,7,0,0,0
2021-04-02 09:45,21,15,6,0,0,0
2021-04-02 10:00,32,23,9,0,0,0
