Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2022-12-01 00:00,20,9,11,0,0,0
2022-12-01 00:15,18,10,8,0,0,0
2022-12-01 00:30,17,9,8,0,0,0
2022-12-01 00:45,6,3,3,0,0,0
2022-12-01 01:00,8,1,7,0,0,0
2022-12-01 01:15,8,0,8,0,0,0
2022-12-01 01:30,5,2,3,0,0,0
2022-12-01 01:45,9,1,8,0,0,0
2022-12-01 02:00,4,0,4,0,0,0
2022-12-01 02:15,4,0,4,0,0,0
2022-12-01 02:30,4,0,4,0,0,0
2022-12-01 02:45,6,2,4,0,0,0
2022-12-01 03:00,2,0,2,0,0,0
2022-12-01 03:15,2,1,1,0,0,0
2022-12-01 03:30,2,0,2,0,0,0
2022-12-01 03:45,3,0,3,0,0,0
2022-12-01 04:00,2,0,2,0,0,0
2022-12-01 04:15,2,1,1,0,0,0
2022-12-01 04:30,2,1,1,0,0,0
2022-12-01 04:45,3,0,3,0,0,0
2022-12-01 05:00,2,2,0,0,0,0
2022-12-01 05:15,6,5,1,0,0,0
2022-12-01 05:30,16,12,4,0,0,0
2022-12-01 05:45,21,8,13,0,0,0
2022-12-01 06:00,17,11,6,0,0,0
2022-12-01 06:15,40,26,14,0,0,0
2022-12-01 06:30,49,32,17,0,0,0
2022-12-01 06:45,69,42,27,0,0,0
2022-12-01 07:00,84,53,31,0,0,0
2022-12-01 07:15,180,129,51,0,0,0
2022-12-01 07:30,305,256,49,0,0,0
2022-12-01 07:45,300,204,96,0,0,0
2022-12-01 08:00,189,141,48,0,0,0
2022-12-01 08:15,186,137,49,0,0,0
2022-12-01 08:30,134,94,40,0,0,0
2022-12-01 08:45,151,112,39,0,0,0
2022-12-01 09:00,119,84,35,0,0,0
2022-12-01 09:15,110,73,37,0,0,0
2022-12-01 09:30,146,114,32,0,0,0
2022-12-01 09:45,164,131,33,0,0,0
2022-12-01 10:00,133,98,35,0,0,0
2022-12-01 10:15,76,53,23,0,0,0
2022-12-01 10:30,114,86,28,0,0,0
2022-12-01 10:45,121,83,38,0,0,0
2022-12-01 11:00,135,87,48,0,0,0
2022-12-01 11:15,137,84,53,0,0,0
2022-12-01 11:30,141,80,61,0,0,0
2022-12-01 11:45,160,94,66,0,0,0
2022-12-01 12:00,140,66,74,0,0,0
2022-12-01 12:15,110,59,51,0,0,0
2022-12-01 12:30,145,70,75,0,0,0
2022-12-01 12:45,135,57,78,0,0,0
2022-12-01 13:00,162,71,91,0,0,0
2022-12-01 13:15,134,69,65,0,0,0
2022-12-01 13:30,121,63,58,0,0,0
2022-12-01 13:45,174,83,91,0,0,0
2022-12-01 14:00,154,61,93,0,0,0
2022-12-01 14:15,152,84,68,0,0,0
2022-12-01 14:30,114,56,58,0,0,0
2022-12-01 14:45,179,81,98,0,0,0
2022-12-01 15:00,160,76,84,0,0,0
2022-12-01 15:15,157,70,87,0,0,0
2022-12-01 15:30,184,94,90,0,0,0
2022-12-01 15:45,224,114,110,0,0,0
2022-12-01 16:00,221,104,117,0,0,0
2022-12-01 16:15,234,124,110,0,0,0
2022-12-01 16:30,193,99,94,0,0,0
2022-12-01 16:45,198,129,69,0,0,0
2022-12-01 17:00,207,95,112,0,0,0
2022-12-01 17:15,209,110,99,0,0,0
2022-12-01 17:30,209,115,94,0,0,0
2022-12-01 17:45,242,139,103,0,0,0
2022-12-01 18:00,196,83,113,0,0,0
2022-12-01 18:15,183,81,102,0,0,0
2022-12-01 18:30,175,88,87,0,0,0
2022-12-01 18:45,148,71,77,0,0,0
2022-12-01 19:00,141,71,70,0,0,0
2022-12-01 19:15,129,48,81,0,0,0
2022-12-01 19:30,112,52,60,0,0,0
2022-12-01 19:45,150,48,102,0,0,0
2022-12-01 20:00,105,24,81,0,0,0
2022-12-01 20:15,79,15,64,0,0,0
2022-12-01 20:30,65,22,43,0,0,0
2022-12-01 20:45,40,12,28,0,0,0
2022-12-01 21:00,46,12,34,0,0,0
2022-12-01 21:15,63,17,46,0,0,0
2022-12-01 21:30,60,21,39,0,0,0
2022-12-01 21:45,46,15,31,0,0,0
2022-12-01 22:00,87,35,52,0,0,0
2022-12-01 22:15,87,30,57,0,0,0
2022-12-01 22:30,66,20,46,0,0,0
2022-12-01 22:45,51,16,35,0,0,0
2022-12-01 23:00,57,15,42,0,0,0
2022-12-01 23:15,33,10,23,0,0,0
2022-12-01 23:30,29,12,17,0,0,0
2022-12-01 23:45,22,6,16,0,0,0
2022-12-02 00:00,12,6,6,0,0,0
2022-12-02 00:15,19,10,9,0,0,0
2022-12-02 00:30,7,4,3,0,0,0
2022-12-02 00:45,9,1,8,0,0,0
2022-12-02 01:00,18,6,12,0,0,0
2022-12-02 01:15,10,0,10,0,0,0
2022-12-02 01:30,3,1,2,0,0,0
2022-12-02 01:45,7,1,6,0,0,0
2022-12-02 02:00,7,0,7,0,0,0
2022-12-02 02:15,4,1,3,0,0,0
2022-12-02 02:30,7,1,6,0,0,0
2022-12-02 02:45,3,0,3,0,0,0
2022-12-02 03:00,4,2,2,0,0,0
2022-12-02 03:15,2,1,1,0,0,0
2022-12-02 03:30,0,0,0,0,0,0
2022-12-02 03:45,1,1,0,0,0,0
2022-12-02 04:00,1,0,1,0,0,0
2022-12-02 04:15,1,1,0,0,0,0
2022-12-02 04:30,2,2,0,0,0,0
2022-12-02 04:45,0,0,0,0,0,0
2022-12-02 05:00,1,1,0,0,0,0
2022-12-02 05:15,10,9,1,0,0,0
2022-12-02 05:30,13,9,4,0,0,0
2022-12-02 05:45,25,11,14,0,0,0
2022-12-02 06:00,19,12,7,0,0,0
2022-12-02 06:15,32,21,11,0,0,0
2022-12-02 06:30,31,16,15,0,0,0
2022-12-02 06:45,57,39,18,0,0,0
2022-12-02 07:00,87,61,26,0,0,0
2022-12-02 07:15,162,118,44,0,0,0
2022-12-02 07:30,295,249,46,0,0,0
2022-12-02 07:45,271,193,78,0,0,0
2022-12-02 08:00,160,110,50,0,0,0
2022-12-02 08:15,140,114,26,0,0,0
2022-12-02 08:30,119,87,32,0,0,0
2022-12-02 08:45,141,111,30,0,0,0
2022-12-02 09:00,106,80,26,0,0,0
2022-12-02 09:15,115,86,29,0,0,0
2022-12-02 09:30,126,102,24,0,0,0
2022-12-02 09:45,143,116,27,0,0,0
2022-12-02 10:00,111,76,35,0,0,0
2022-12-02 10:15,98,67,31,0,0,0
2022-12-02 10:30,89,59,30,0,0,0
2022-12-02 10:45,109,70,39,0,0,0
2022-12-02 11:00,122,75,47,0,0,0
2022-12-02 11:15,109,66,43,0,0,0
2022-12-02 11:30,128,70,58,0,0,0
2022-12-02 11:45,136,80,56,0,0,0
2022-12-02 12:00,125,62,63,0,0,0
2022-12-02 12:15,143,69,74,0,0,0
2022-12-02 12:30,170,90,80,0,0,0
2022-12-02 12:45,164,86,78,0,0,0
2022-12-02 13:00,172,69,103,0,0,0
2022-12-02 13:15,176,87,89,0,0,0
2022-12-02 13:30,159,76,83,0,0,0
2022-12-02 13:45,185,91,94,0,0,0
2022-12-02 14:00,176,69,107,0,0,0
2022-12-02 14:15,158,87,71,0,0,0
2022-12-02 14:30,114,56,58,0,0,0
2022-12-02 14:45,179,96,83,0,0,0
2022-12-02 15:00,147,78,69,0,0,0
2022-12-02 15:15,183,103,80,0,0,0
2022-12-02 15:30,147,70,77,0,0,0
2022-12-02 15:45,187,116,71,0,0,0
2022-12-02 16:00,153,88,65,0,0,0
2022-12-02 16:15,151,74,77,0,0,0
2022-12-02 16:30,130,70,60,0,0,0
2022-12-02 16:45,180,109,71,0,0,0
2022-12-02 17:00,151,86,65,0,0,0
2022-12-02 17:15,139,85,54,0,0,0
2022-12-02 17:30,148,92,56,0,0,0
2022-12-02 17:45,192,119,73,0,0,0
2022-12-02 18:00,169,100,69,0,0,0
2022-12-02 18:15,132,74,58,0,0,0
2022-12-02 18:30,113,72,41,0,0,0
2022-12-02 18:45,151,82,69,0,0,0
2022-12-02 19:00,140,70,70,0,0,0
2022-12-02 19:15,124,57,67,0,0,0
2022-12-02 19:30,82,40,42,0,0,0
2022-12-02 19:45,88,36,52,0,0,0
