Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2022-05-01 00:00,37,21,16,0,0,0
2022-05-01 00:15,18,10,8,0,0,0
2022-05-01 00:30,43,18,25,0,0,0
2022-05-01 00:45,30,13,17,0,0,0
2022-05-01 01:00,28,13,15,0,0,0
2022-05-01 01:15,28,9,19,0,0,0
2022-05-01 01:30,14,4,10,0,0,0
2022-05-01 01:45,25,8,17,0,0,0
2022-05-01 02:00,11,4,7,0,0,0
2022-05-01 02:15,14,4,10,0,0,0
2022-05-01 02:30,18,3,15,0,0,0
2022-05-01 02:45,17,8,9,0,0,0
2022-05-01 03:00,22,6,16,0,0,0
2022-05-01 03:15,12,4,8,0,0,0
2022-05-01 03:30,8,6,2,0,0,0
2022-05-01 03:45,10,3,7,0,0,0
2022-05-01 04:00,9,3,6,0,0,0
2022-05-01 04:15,8,3,5,0,0,0
2022-05-01 04:30,7,4,3,0,0,0
2022-05-01 04:45,3,0,3,0,0,0
2022-05-01 05:00,5,3,2,0,0,0
2022-05-01 05:15,5,2,3,0,0,0
2022-05-01 05:30,9,2,7,0,0,0
2022-05-01 05:45,8,2,6,0,0,0
2022-05-01 06:00,7,4,3,0,0,0
2022-05-01 06:15,5,3,2,0,0,0
2022-05-01 06:30,7,4,3,0,0,0
2022-05-01 06:45,8,5,3,0,0,0
2022-05-01 07:00,2,2,0,0,0,0
2022-05-01 07:15,6,6,0,0,0,0
2022-05-01 07:30,6,3,3,0,0,0
2022-05-01 07:45,9,6,3,0,0,0
2022-05-01 08:00,9,5,4,0,0,0
2022-05-01 08:15,19,11,8,0,0,0
2022-05-01 08:30,12,7,5,0,0,0
2022-05-01 08:45,17,10,7,0,0,0
2022-05-01 09:00,19,12,7,0,0,0
2022-05-01 09:15,29,12,17,0,0,0
2022-05-01 09:30,32,25,7,0,0,0
2022-05-01 09:45,46,30,16,0,0,0
2022-05-01 10:00,34,21,13,0,0,0
2022-05-01 10:15,53,31,22,0,0,0
2022-05-01 10:30,39,30,9,0,0,0
2022-05-01 10:45,79,49,30,0,0,0
2022-05-01 11:00,70,44,26,0,0,0
2022-05-01 11:15,77,36,41,0,0,0
2022-05-01 11:30,57,31,26,0,0,0
2022-05-01 11:45,88,56,32,0,0,0
2022-05-01 12:00,78,54,24,0,0,0
2022-05-01 12:15,86,39,47,0,0,0
2022-05-01 12:30,78,36,42,0,0,0
2022-05-01 12:45,92,58,34,0,0,0
2022-05-01 13:00,80,58,22,0,0,0
2022-05-01 13:15,69,47,22,0,0,0
2022-05-01 13:30,80,49,31,0,0,0
2022-05-01 13:45,94,62,32,0,0,0
2022-05-01 14:00,115,72,43,0,0,0
2022-05-01 14:15,102,66,36,0,0,0
2022-05-01 14:30,90,52,38,0,0,0
2022-05-01 14:45,98,69,29,0,0,0
2022-05-01 15:00,99,64,35,0,0,0
2022-05-01 15:15,80,61,19,0,0,0
2022-05-01 15:30,101,56,45,0,0,0
2022-05-01 15:45,78,45,33,0,0,0
2022-05-01 16:00,77,44,33,0,0,0
2022-05-01 16:15,83,54,29,0,0,0
2022-05-01 16:30,64,41,23,0,0,0
2022-05-01 16:45,76,46,30,0,0,0
2022-05-01 17:00,102,65,37,0,0,0
2022-05-01 17:15,86,51,35,0,0,0
2022-05-01 17:30,93,53,40,0,0,0
2022-05-01 17:45,77,46,31,0,0,0
