Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2019-04-01 00:00,10,6,4,0,0,0
2019-04-01 00:15,14,11,3,0,0,0
2019-04-01 00:30,6,3,3,0,0,0
2019-04-01 00:45,1,0,1,0,0,0
2019-04-01 01:00,2,1,1,0,0,0
2019-04-01 01:15,2,0,2,0,0,0
2019-04-01 01:30,1,1,0,0,0,0
2019-04-01 01:45,3,2,1,0,0,0
2019-04-01 02:00,0,0,0,0,0,0
2019-04-01 02:15,3,1,2,0,0,0
2019-04-01 02:30,0,0,0,0,0,0
2019-04-01 02:45,0,0,0,0,0,0
2019-04-01 03:00,0,0,0,0,0,0
2019-04-01 03:15,1,0,1,0,0,0
2019-04-01 03:30,1,1,0,0,0,0
2019-04-01 03:45,0,0,0,0,0,0
2019-04-01 04:00,0,0,0,0,0,0
2019-04-01 04:15,0,0,0,0,0,0
2019-04-01 04:30,2,2,0,0,0,0
2019-04-01 04:45,1,0,1,0,0,0
2019-04-01 05:00,2,1,1,0,0,0
2019-04-01 05:15,7,4,3,0,0,0
2019-04-01 05:30,13,10,3,0,0,0
2019-04-01 05:45,14,6,8,0,0,0
2019-04-01 06:00,6,5,1,0,0,0
2019-04-01 06:15,26,17,9,0,0,0
2019-04-01 06:30,44,28,16,0,0,0
2019-04-01 06:45,90,62,28,0,0,0
2019-04-01 07:00,85,65,20,0,0,0
2019-04-01 07:15,171,134,37,0,0,0
2019-04-01 07:30,342,290,52,0,0,0
2019-04-01 07:45,234,185,49,0,0,0
2019-04-01 08:00,151,121,30,0,0,0
2019-04-01 08:15,166,131,35,0,0,0
2019-04-01 08:30,153,120,33,0,0,0
2019-04-01 08:45,177,149,28,0,0,0
2019-04-01 09:00,109,86,23,0,0,0
2019-04-01 09:15,113,89,24,0,0,0
2019-04-01 09:30,134,109,25,0,0,0
2019-04-01 09:45,162,131,31,0,0,0
2019-04-01 10:00,120,97,23,0,0,0
2019-04-01 10:15,117,85,32,0,0,0
2019-04-01 10:30,81,58,23,0,0,0
2019-04-01 10:45,88,66,22,0,0,0
2019-04-01 11:00,77,39,38,0,0,0
2019-04-01 11:15,92,69,23,0,0,0
2019-04-01 11:30,109,74,35,0,0,0
2019-04-01 11:45,127,82,45,0,0,0
2019-04-01 12:00,105,53,52,0,0,0
2019-04-01 12:15,105,63,42,0,0,0
2019-04-01 12:30,96,44,52,0,0,0
2019-04-01 12:45,137,72,65,0,0,0
2019-04-01 13:00,131,74,57,0,0,0
2019-04-01 13:15,109,52,57,0,0,0
2019-04-01 13:30,117,72,45,0,0,0
2019-04-01 13:45,140,73,67,0,0,0
2019-04-01 14:00,139,57,82,0,0,0
2019-04-01 14:15,116,69,47,0,0,0
2019-04-01 14:30,117,60,57,0,0,0
2019-04-01 14:45,168,103,65,0,0,0
2019-04-01 15:00,139,86,53,0,0,0
2019-04-01 15:15,174,105,69,0,0,0
2019-04-01 15:30,99,35,64,0,0,0
2019-04-01 15:45,199,96,103,0,0,0
2019-04-01 16:00,185,98,87,0,0,0
2019-04-01 16:15,111,27,84,0,0,0
2019-04-01 16:30,163,90,73,0,0,0
2019-04-01 16:45,187,103,84,0,0,0
2019-04-01 17:00,145,50,95,0,0,0
2019-04-01 17:15,181,92,89,0,0,0
2019-04-01 17:30,184,87,97,0,0,0
2019-04-01 17:45,192,104,88,0,0,0
2019-04-01 18:00,161,85,76,0,0,0
2019-04-01 18:15,124,62,62,0,0,0
2019-04-01 18:30,131,71,60,0,0,0
2019-04-01 18:45,136,71,65,0,0,0
2019-04-01 19:00,130,59,71,0,0,0
2019-04-01 19:15,137,61,76,0,0,0
2019-04-01 19:30,124,62,62,0,0,0
2019-04-01 19:45,122,42,80,0,0,0
2019-04-01 20:00,93,43,50,0,0,0
2019-04-01 20:15,68,30,38,0,0,0
2019-04-01 20:30,51,28,23,0,0,0
2019-04-01 20:45,45,19,26,0,0,0
2019-04-01 21:00,50,20,30,0,0,0
2019-04-01 21:15,65,31,34,0,0,0
2019-04-01 21:30,59,36,23,0,0,0
2019-04-01 21:45,58,28,30,0,0,0
2019-04-01 22:00,78,41,37,0,0,0
2019-04-01 22:15,37,13,24,0,0,0
2019-04-01 22:30,50,26,24,0,0,0
2019-04-01 22:45,22,9,13,0,0,0
2019-04-01 23:00,29,14,15,0,0,0
2019-04-01 23:15,23,8,15,0,0,0
2019-04-01 23:30,23,11,12,0,0,0
2019-04-01 23:45,8,3,5,0,0,0
2019-04-02 00:00,11,2,9,0,0,0
2019-04-02 00:15,15,4,11,0,0,0
2019-04-02 00:30,4,1,3,0,0,0
2019-04-02 00:45,10,0,10,0,0,0
2019-04-02 01:00,8,3,5,0,0,0
2019-04-02 01:15,3,1,2,0,0,0
2019-04-02 01:30,6,3,3,0,0,0
2019-04-02 01:45,7,4,3,0,0,0
2019-04-02 02:00,0,0,0,0,0,0
2019-04-02 02:15,1,0,1,0,0,0
2019-04-02 02:30,0,0,0,0,0,0
2019-04-02 02:45,2,2,0,0,0,0
2019-04-02 03:00,1,1,0,0,0,0
2019-04-02 03:15,2,1,1,0,0,0
2019-04-02 03:30,0,0,0,0,0,0
2019-04-02 03:45,1,0,1,0,0,0
2019-04-02 04:00,0,0,0,0,0,0
2019-04-02 04:15,0,0,0,0,0,0
2019-04-02 04:30,3,0,3,0,0,0
2019-04-02 04:45,0,0,0,0,0,0
2019-04-02 05:00,1,1,0,0,0,0
2019-04-02 05:15,6,4,2,0,0,0
2019-04-02 05:30,14,9,5,0,0,0
2019-04-02 05:45,14,10,4,0,0,0
2019-04-02 06:00,17,11,6,0,0,0
2019-04-02 06:15,27,19,8,0,0,0
2019-04-02 06:30,47,30,17,0,0,0
2019-04-02 06:45,75,56,19,0,0,0
2019-04-02 07:00,88,63,25,0,0,0
2019-04-02 07:15,163,129,34,0,0,0
2019-04-02 07:30,336,292,44,0,0,0
2019-04-02 07:45,243,189,54,0,0,0
2019-04-02 08:00,181,154,27,0,0,0
2019-04-02 08:15,144,112,32,0,0,0
2019-04-02 08:30,138,108,30,0,0,0
2019-04-02 08:45,187,154,33,0,0,0
2019-04-02 09:00,101,78,23,0,0,0
2019-04-02 09:15,126,102,24,0,0,0
2019-04-02 09:30,124,104,20,0,0,0
2019-04-02 09:45,174,146,28,0,0,0
2019-04-02 10:00,105,83,22,0,0,0
2019-04-02 10:15,97,66,31,0,0,0
2019-04-02 10:30,84,55,29,0,0,0
2019-04-02 10:45,36,3,33,0,0,0
2019-04-02 11:00,76,50,26,0,0,0
2019-04-02 11:15,96,48,48,0,0,0
2019-04-02 11:30,99,61,38,0,0,0
2019-04-02 11:45,117,75,42,0,0,0
2019-04-02 12:00,122,70,52,0,0,0
2019-04-02 12:15,74,0,74,0,0,0
2019-04-02 12:30,81,11,70,0,0,0
2019-04-02 12:45,95,41,54,0,0,0
2019-04-02 13:00,105,9,96,0,0,0
2019-04-02 13:15,131,64,67,0,0,0
2019-04-02 13:30,118,66,52,0,0,0
2019-04-02 13:45,132,72,60,0,0,0
2019-04-02 14:00,130,55,75,0,0,0
2019-04-02 14:15,97,38,59,0,0,0
2019-04-02 14:30,107,56,51,0,0,0
2019-04-02 14:45,125,63,62,0,0,0
2019-04-02 15:00,123,50,73,0,0,0
2019-04-02 15:15,112,60,52,0,0,0
2019-04-02 15:30,155,62,93,0,0,0
2019-04-02 15:45,186,110,76,0,0,0
2019-04-02 16:00,164,87,77,0,0,0
2019-04-02 16:15,145,62,83,0,0,0
2019-04-02 16:30,137,62,75,0,0,0
2019-04-02 16:45,167,72,95,0,0,0
2019-04-02 17:00,156,72,84,0,0,0
2019-04-02 17:15,175,69,106,0,0,0
2019-04-02 17:30,186,78,108,0,0,0
2019-04-02 17:45,164,74,90,0,0,0
2019-04-02 18:00,183,93,90,0,0,0
2019-04-02 18:15,163,69,94,0,0,0
2019-04-02 18:30,131,61,70,0,0,0
2019-04-02 18:45,134,73,61,0,0,0
2019-04-02 19:00,113,54,59,0,0,0
2019-04-02 19:15,107,60,47,0,0,0
2019-04-02 19:30,90,38,52,0,0,0
2019-04-02 19:45,118,43,75,0,0,0
2019-04-02 20:00,89,34,55,0,0,0
2019-04-02 20:15,61,29,32,0,0,0
2019-04-02 20:30,46,17,29,0,0,0
2019-04-02 20:45,55,29,26,0,0,0
2019-04-02 21:00,42,25,17,0,0,0
2019-04-02 21:15,43,12,31,0,0,0
2019-04-02 21:30,58,28,30,0,0,0
2019-04-02 21:45,46,22,24,0,0,0
2019-04-02 22:00,37,19,18,0,0,0
2019-04-02 22:15,42,26,16,0,0,0
2019-04-02 22:30,45,20,25,0,0,0
2019-04-02 22:45,28,13,15,0,0,0
2019-04-02 23:00,25,10,15,0,0,0
2019-04-02 23:15,15,4,11,0,0,0
2019-04-02 23:30,16,11,5,0,0,0
2019-04-02 23:45,15,4,11,0,0,0
2019-04-03 00:00,13,4,9,0,0,0
2019-04-03 00:15,5,0,5,0,0,0
2019-04-03 00:30,6,3,3,0,0,0
2019-04-03 00:45,3,0,3,0,0,0
2019-04-03 01:00,4,1,3,0,0,0
2019-04-03 01:15,3,0,3,0,0,0
2019-04-03 01:30,3,1,2,0,0,0
2019-04-03 01:45,4,0,4,0,0,0
2019-04-03 02:00,1,0,1,0,0,0
2019-04-03 02:15,2,2,0,0,0,0
