Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2020-06-01 00:00,10,7,3,0,0,0
2020-06-01 00:15,13,7,6,0,0,0
2020-06-01 00:30,11,7,4,0,0,0
2020-06-01 00:45,7,1,6,0,0,0
2020-06-01 01:00,11,3,8,0,0,0
2020-06-01 01:15,5,2,3,0,0,0
2020-06-01 01:30,5,5,0,0,0,0
2020-06-01 01:45,4,3,1,0,0,0
2020-06-01 02:00,5,3,2,0,0,0
2020-06-01 02:15,5,5,0,0,0,0
2020-06-01 02:30,6,2,4,0,0,0
2020-06-01 02:45,0,0,0,0,0,0
2020-06-01 03:00,1,0,1,0,0,0
2020-06-01 03:15,5,1,4,0,0,0
2020-06-01 03:30,2,2,0,0,0,0
2020-06-01 03:45,5,5,0,0,0,0
2020-06-01 04:00,1,0,1,0,0,0
2020-06-01 04:15,0,0,0,0,0,0
2020-06-01 04:30,0,0,0,0,0,0
2020-06-01 04:45,0,0,0,0,0,0
2020-06-01 05:00,0,0,0,0,0,0
2020-06-01 05:15,4,4,0,0,0,0
2020-06-01 05:30,12,8,4,0,0,0
2020-06-01 05:45,4,4,0,0,0,0
2020-06-01 06:00,4,4,0,0,0,0
2020-06-01 06:15,7,7,0,0,0,0
2020-06-01 06:30,2,2,0,0,0,0
2020-06-01 06:45,6,6,0,0,0,0
2020-06-01 07:00,6,5,1,0,0,0
2020-06-01 07:15,5,3,2,0,0,0
2020-06-01 07:30,6,4,2,0,0,0
2020-06-01 07:45,19,11,8,0,0,0
2020-06-01 08:00,8,5,3,0,0,0
2020-06-01 08:15,19,10,9,0,0,0
2020-06-01 08:30,22,16,6,0,0,0
2020-06-01 08:45,32,22,10,0,0,0
2020-06-01 09:00,10,4,6,0,0,0
2020-06-01 09:15,23,10,13,0,0,0
2020-06-01 09:30,32,22,10,0,0,0
2020-06-01 09:45,64,37,27,0,0,0
2020-06-01 10:00,47,31,16,0,0,0
2020-06-01 10:15,55,31,24,0,0,0
2020-06-01 10:30,51,35,16,0,0,0
2020-06-01 10:45,57,39,18,0,0,0
2020-06-01 11:00,53,34,19,0,0,0
2020-06-01 11:15,66,35,31,0,0,0
2020-06-01 11:30,78,44,34,0,0,0
2020-06-01 11:45,75,44,31,0,0,0
2020-06-01 12:00,77,43,34,0,0,0
2020-06-01 12:15,82,46,36,0,0,0
2020-06-01 12:30,76,33,43,0,0,0
2020-06-01 12:45,78,40,38,0,0,0
2020-06-01 13:00,61,27,34,0,0,0
2020-06-01 13:15,89,41,48,0,0,0
2020-06-01 13:30,96,55,41,0,0,0
2020-06-01 13:45,92,51,41,0,0,0
2020-06-01 14:00,111,59,52,0,0,0
2020-06-01 14:15,103,51,52,0,0,0
2020-06-01 14:30,95,53,42,0,0,0
2020-06-01 14:45,125,80,45,0,0,0
2020-06-01 15:00,119,74,45,0,0,0
2020-06-01 15:15,144,69,75,0,0,0
2020-06-01 15:30,125,78,47,0,0,0
2020-06-01 15:45,127,81,46,0,0,0
2020-06-01 16:00,114,69,45,0,0,0
2020-06-01 16:15,109,72,37,0,0,0
2020-06-01 16:30,103,65,38,0,0,0
2020-06-01 16:45,125,73,52,0,0,0
2020-06-01 17:00,95,51,44,0,0,0
2020-06-01 17:15,122,82,40,0,0,0
2020-06-01 17:30,90,57,33,0,0,0
2020-06-01 17:45,113,75,38,0,0,0
2020-06-01 18:00,135,92,43,0,0,0
2020-06-01 18:15,127,90,37,0,0,0
2020-06-01 18:30,101,67,34,0,0,0
2020-06-01 18:45,96,68,28,0,0,0
2020-06-01 19:00,82,54,28,0,0,0
2020-06-01 19:15,90,53,37,0,0,0
2020-06-01 19:30,70,34,36,0,0,0
2020-06-01 19:45,74,43,31,0,0,0
2020-06-01 20:00,64,37,27,0,0,0
2020-06-01 20:15,46,33,13,0,0,0
2020-06-01 20:30,47,26,21,0,0,0
2020-06-01 20:45,47,28,19,0,0,0
2020-06-01 21:00,38,24,14,0,0,0
2020-06-01 21:15,38,19,19,0,0,0
2020-06-01 21:30,37,15,22,0,0,0
2020-06-01 21:45,43,24,19,0,0,0
2020-06-01 22:00,32,20,12,0,0,0
2020-06-01 22:15,41,26,15,0,0,0
2020-06-01 22:30,18,10,8,0,0,0
2020-06-01 22:45,13,10,3,0,0,0
2020-06-01 23:00,18,12,6,0,0,0
2020-06-01 23:15,10,5,5,0,0,0
2020-06-01 23:30,13,7,6,0,0,0
2020-06-01 23:45,7,5,2,0,0,0
2020-06-02 00:00,7,4,3,0,0,0
2020-06-02 00:15,9,4,5,0,0,0
2020-06-02 00:30,3,3,0,0,0,0
2020-06-02 00:45,8,6,2,0,0,0
2020-06-02 01:00,3,2,1,0,0,0
2020-06-02 01:15,3,1,2,0,0,0
2020-06-02 01:30,5,1,4,0,0,0
2020-06-02 01:45,3,3,0,0,0,0
2020-06-02 02:00,5,2,3,0,0,0
2020-06-02 02:15,1,0,1,0,0,0
2020-06-02 02:30,0,0,0,0,0,0
2020-06-02 02:45,0,0,0,0,0,0
2020-06-02 03:00,0,0,0,0,0,0
2020-06-02 03:15,1,1,0,0,0,0
2020-06-02 03:30,2,0,2,0,0,0
2020-06-02 03:45,1,0,1,0,0,0
2020-06-02 04:00,0,0,0,0,0,0
2020-06-02 04:15,0,0,0,0,0,0
2020-06-02 04:30,1,0,1,0,0,0
2020-06-02 04:45,3,2,1,0,0,0
2020-06-02 05:00,0,0,0,0,0,0
2020-06-02 05:15,3,1,2,0,0,0
2020-06-02 05:30,18,12,6,0,0,0
2020-06-02 05:45,17,6,11,0,0,0
2020-06-02 06:00,18,11,7,0,0,0
2020-06-02 06:15,37,24,13,0,0,0
2020-06-02 06:30,45,26,19,0,0,0
2020-06-02 06:45,54,36,18,0,0,0
