Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2020-10-01 00:00,23,13,10,0,0,0
2020-10-01 00:15,7,2,5,0,0,0
2020-10-01 00:30,5,0,5,0,0,0
2020-10-01 00:45,10,6,4,0,0,0
2020-10-01 01:00,7,3,4,0,0,0
2020-10-01 01:15,10,5,5,0,0,0
2020-10-01 01:30,3,1,2,0,0,0
2020-10-01 01:45,5,3,2,0,0,0
2020-10-01 02:00,7,2,5,0,0,0
2020-10-01 02:15,7,4,3,0,0,0
2020-10-01 02:30,2,1,1,0,0,0
2020-10-01 02:45,2,0,2,0,0,0
2020-10-01 03:00,10,10,0,0,0,0
2020-10-01 03:15,2,2,0,0,0,0
2020-10-01 03:30,3,3,0,0,0,0
2020-10-01 03:45,0,0,0,0,0,0
2020-10-01 04:00,4,3,1,0,0,0
2020-10-01 04:15,3,2,1,0,0,0
2020-10-01 04:30,3,1,2,0,0,0
2020-10-01 04:45,2,0,2,0,0,0
2020-10-01 05:00,3,2,1,0,0,0
2020-10-01 05:15,4,4,0,0,0,0
2020-10-01 05:30,16,11,5,0,0,0
2020-10-01 05:45,26,15,11,0,0,0
2020-10-01 06:00,18,9,9,0,0,0
2020-10-01 06:15,22,12,10,0,0,0
2020-10-01 06:30,45,24,21,0,0,0
2020-10-01 06:45,65,48,17,0,0,0
2020-10-01 07:00,68,51,17,0,0,0
2020-10-01 07:15,174,136,38,0,0,0
2020-10-01 07:30,277,224,53,0,0,0
2020-10-01 07:45,204,144,60,0,0,0
2020-10-01 08:00,135,105,30,0,0,0
2020-10-01 08:15,137,86,51,0,0,0
2020-10-01 08:30,129,93,36,0,0,0
2020-10-01 08:45,165,119,46,0,0,0
2020-10-01 09:00,105,75,30,0,0,0
2020-10-01 09:15,103,71,32,0,0,0
2020-10-01 09:30,100,72,28,0,0,0
2020-10-01 09:45,105,72,33,0,0,0
2020-10-01 10:00,85,53,32,0,0,0
2020-10-01 10:15,86,61,25,0,0,0
2020-10-01 10:30,96,66,30,0,0,0
2020-10-01 10:45,94,65,29,0,0,0
2020-10-01 11:00,88,62,26,0,0,0
2020-10-01 11:15,105,61,44,0,0,0
2020-10-01 11:30,106,66,40,0,0,0
2020-10-01 11:45,112,73,39,0,0,0
2020-10-01 12:00,102,54,48,0,0,0
2020-10-01 12:15,112,64,48,0,0,0
2020-10-01 12:30,106,59,47,0,0,0
2020-10-01 12:45,129,76,53,0,0,0
2020-10-01 13:00,148,69,79,0,0,0
2020-10-01 13:15,140,62,78,0,0,0
2020-10-01 13:30,113,61,52,0,0,0
2020-10-01 13:45,143,65,78,0,0,0
2020-10-01 14:00,158,64,94,0,0,0
2020-10-01 14:15,121,55,66,0,0,0
2020-10-01 14:30,118,64,54,0,0,0
2020-10-01 14:45,158,81,77,0,0,0
2020-10-01 15:00,164,87,77,0,0,0
2020-10-01 15:15,145,77,68,0,0,0
2020-10-01 15:30,157,78,79,0,0,0
2020-10-01 15:45,197,100,97,0,0,0
2020-10-01 16:00,201,92,109,0,0,0
2020-10-01 16:15,176,86,90,0,0,0
2020-10-01 16:30,165,83,82,0,0,0
2020-10-01 16:45,148,81,67,0,0,0
2020-10-01 17:00,144,55,89,0,0,0
2020-10-01 17:15,138,57,81,0,0,0
2020-10-01 17:30,114,48,66,0,0,0
2020-10-01 17:45,146,66,80,0,0,0
2020-10-01 18:00,100,33,67,0,0,0
2020-10-01 18:15,103,41,62,0,0,0
2020-10-01 18:30,95,33,62,0,0,0
2020-10-01 18:45,118,61,57,0,0,0
2020-10-01 19:00,114,42,72,0,0,0
2020-10-01 19:15,92,44,48,0,0,0
2020-10-01 19:30,88,35,53,0,0,0
2020-10-01 19:45,99,55,44,0,0,0
2020-10-01 20:00,63,28,35,0,0,0
2020-10-01 20:15,33,17,16,0,0,0
2020-10-01 20:30,34,14,20,0,0,0
2020-10-01 20:45,43,15,28,0,0,0
2020-10-01 21:00,41,12,29,0,0,0
2020-10-01 21:15,35,9,26,0,0,0
2020-10-01 21:30,32,14,18,0,0,0
2020-10-01 21:45,42,21,21,0,0,0
2020-10-01 22:00,34,18,16,0,0,0
2020-10-01 22:15,31,13,18,0,0,0
2020-10-01 22:30,27,15,12,0,0,0
2020-10-01 22:45,27,16,11,0,0,0
2020-10-01 23:00,36,17,19,0,0,0
2020-10-01 23:15,11,4,7,0,0,0
2020-10-01 23:30,15,7,8,0,0,0
2020-10-01 23:45,11,2,9,0,0,0
2020-10-02 00:00,12,4,8,0,0,0
2020-10-02 00:15,14,10,4,0,0,0
2020-10-02 00:30,14,11,3,0,0,0
2020-10-02 00:45,6,3,3,0,0,0
2020-10-02 01:00,8,4,4,0,0,0
2020-10-02 01:15,8,4,4,0,0,0
2020-10-02 01:30,6,3,3,0,0,0
2020-10-02 01:45,6,3,3,0,0,0
2020-10-02 02:00,0,0,0,0,0,0
2020-10-02 02:15,5,2,3,0,0,0
2020-10-02 02:30,2,0,2,0,0,0
2020-10-02 02:45,1,0,1,0,0,0
2020-10-02 03:00,0,0,0,0,0,0
2020-10-02 03:15,2,1,1,0,0,0
2020-10-02 03:30,3,3,0,0,0,0
2020-10-02 03:45,3,2,1,0,0,0
2020-10-02 04:00,2,1,1,0,0,0
2020-10-02 04:15,0,0,0,0,0,0
2020-10-02 04:30,4,1,3,0,0,0
2020-10-02 04:45,0,0,0,0,0,0
2020-10-02 05:00,1,1,0,0,0,0
2020-10-02 05:15,5,4,1,0,0,0
2020-10-02 05:30,8,5,3,0,0,0
2020-10-02 05:45,16,11,5,0,0,0
2020-10-02 06:00,13,4,9,0,0,0
2020-10-02 06:15,26,17,9,0,0,0
2020-10-02 06:30,34,16,18,0,0,0
2020-10-02 06:45,61,46,15,0,0,0
2020-10-02 07:00,75,55,20,0,0,0
2020-10-02 07:15,170,130,40,0,0,0
2020-10-02 07:30,248,204,44,0,0,0
2020-10-02 07:45,202,137,65,0,0,0
2020-10-02 08:00,125,101,24,0,0,0
2020-10-02 08:15,119,96,23,0,0,0
2020-10-02 08:30,161,118,43,0,0,0
2020-10-02 08:45,143,98,45,0,0,0
2020-10-02 09:00,103,82,21,0,0,0
2020-10-02 09:15,130,88,42,0,0,0
2020-10-02 09:30,103,74,29,0,0,0
2020-10-02 09:45,121,90,31,0,0,0
2020-10-02 10:00,108,74,34,0,0,0
2020-10-02 10:15,103,73,30,0,0,0
2020-10-02 10:30,117,85,32,0,0,0
2020-10-02 10:45,127,82,45,0,0,0
2020-10-02 11:00,123,85,38,0,0,0
2020-10-02 11:15,127,82,45,0,0,0
2020-10-02 11:30,128,78,50,0,0,0
2020-10-02 11:45,156,89,67,0,0,0
2020-10-02 12:00,136,76,60,0,0,0
2020-10-02 12:15,158,100,58,0,0,0
2020-10-02 12:30,188,100,88,0,0,0
2020-10-02 12:45,166,82,84,0,0,0
2020-10-02 13:00,185,80,105,0,0,0
2020-10-02 13:15,177,85,92,0,0,0
2020-10-02 13:30,141,69,72,0,0,0
2020-10-02 13:45,181,85,96,0,0,0
2020-10-02 14:00,169,85,84,0,0,0
2020-10-02 14:15,174,84,90,0,0,0
2020-10-02 14:30,168,87,81,0,0,0
2020-10-02 14:45,153,76,77,0,0,0
2020-10-02 15:00,184,97,87,0,0,0
2020-10-02 15:15,166,99,67,0,0,0
2020-10-02 15:30,154,86,68,0,0,0
2020-10-02 15:45,176,93,83,0,0,0
2020-10-02 16:00,177,94,83,0,0,0
2020-10-02 16:15,166,104,62,0,0,0
2020-10-02 16:30,178,100,78,0,0,0
2020-10-02 16:45,165,81,84,0,0,0
2020-10-02 17:00,155,83,72,0,0,0
2020-10-02 17:15,163,90,73,0,0,0
2020-10-02 17:30,149,66,83,0,0,0
2020-10-02 17:45,185,101,84,0,0,0
2020-10-02 18:00,154,83,71,0,0,0
2020-10-02 18:15,159,82,77,0,0,0
2020-10-02 18:30,121,52,69,0,0,0
2020-10-02 18:45,132,60,72,0,0,0
2020-10-02 19:00,119,64,55,0,0,0
2020-10-02 19:15,122,59,63,0,0,0
2020-10-02 19:30,92,48,44,0,0,0
2020-10-02 19:45,98,52,46,0,0,0
2020-10-02 20:00,105,51,54,0,0,0
2020-10-02 20:15,64,36,28,0,0,0
2020-10-02 20:30,53,25,28,0,0,0
2020-10-02 20:45,49,23,26,0,0,0
2020-10-02 21:00,60,36,24,0,0,0
2020-10-02 21:15,40,22,18,0,0,0
2020-10-02 21:30,39,22,17,0,0,0
2020-10-02 21:45,37,16,21,0,0,0
2020-10-02 22:00,39,21,18,0,0,0
2020-10-02 22:15,40,21,19,0,0,0
2020-10-02 22:30,44,30,14,0,0,0
2020-10-02 22:45,30,10,20,0,0,0
2020-10-02 23:00,31,13,18,0,0,0
2020-10-02 23:15,39,27,12,0,0,0
2020-10-02 23:30,40,24,16,0,0,0
2020-10-02 23:45,33,12,21,0,0,0
2020-10-03 00:00,31,12,19,0,0,0
2020-10-03 00:15,41,16,25,0,0,0
2020-10-03 00:30,19,11,8,0,0,0
2020-10-03 00:45,29,18,11,0,0,0
2020-10-03 01:00,27,12,15,0,0,0
2020-10-03 01:15,23,6,17,0,0,0
2020-10-03 01:30,19,7,12,0,0,0
2020-10-03 01:45,5,1,4,0,0,0
2020-10-03 02:00,17,4,13,0,0,0
2020-10-03 02:15,15,6,9,0,0,0
2020-10-03 02:30,13,3,10,0,0,0
2020-10-03 02:45,7,2,5,0,0,0
2020-10-03 03:00,2,0,2,0,0,0
2020-10-03 03:15,16,7,9,0,0,0
2020-10-03 03:30,8,0,8,0,0,0
2020-10-03 03:45,2,0,2,0,0,0
2020-10-03 04:00,12,3,9,0,0,0
2020-10-03 04:15,9,6,3,0,0,0
2020-10-03 04:30,0,0,0,0,0,0
2020-10-03 04:45,1,0,1,0,0,0
2020-10-03 05:00,1,0,1,0,0,0
2020-10-03 05:15,4,2,2,0,0,0
2020-10-03 05:30,7,2,5,0,0,0
2020-10-03 05:45,6,3,3,0,0,0
2020-10-03 06:00,6,3,3,0,0,0
2020-10-03 06:15,3,1,2,0,0,0
2020-10-03 06:30,5,4,1,0,0,0
2020-10-03 06:45,4,2,2,0,0,0
2020-10-03 07:00,1,1,0,0,0,0
2020-10-03 07:15,5,4,1,0,0,0
2020-10-03 07:30,2,1,1,0,0,0
2020-10-03 07:45,2,1,1,0,0,0
2020-10-03 08:00,11,5,6,0,0,0
2020-10-03 08:15,8,5,3,0,0,0
2020-10-03 08:30,11,9,2,0,0,0
2020-10-03 08:45,21,18,3,0,0,0
2020-10-03 09:00,29,13,16,0,0,0
2020-10-03 09:15,24,18,6,0,0,0
2020-10-03 09:30,33,13,20,0,0,0
2020-10-03 09:45,57,25,32,0,0,0
2020-10-03 10:00,48,33,15,0,0,0
2020-10-03 10:15,38,26,12,0,0,0
2020-10-03 10:30,33,17,16,0,0,0
2020-10-03 10:45,40,23,17,0,0,0
2020-10-03 11:00,38,24,14,0,0,0
2020-10-03 11:15,45,30,15,0,0,0
2020-10-03 11:30,41,22,19,0,0,0
2020-10-03 11:45,59,37,22,0,0,0
2020-10-03 12:00,42,19,23,0,0,0
2020-10-03 12:15,65,46,19,0,0,0
2020-10-03 12:30,49,36,13,0,0,0
2020-10-03 12:45,63,41,22,0,0,0
2020-10-03 13:00,83,55,28,0,0,0
2020-10-03 13:15,63,43,20,0,0,0
2020-10-03 13:30,65,46,19,0,0,0
2020-10-03 13:45,80,44,36,0,0,0
2020-10-03 14:00,74,41,33,0,0,0
2020-10-03 14:15,52,27,25,0,0,0
2020-10-03 14:30,69,49,20,0,0,0
2020-10-03 14:45,81,46,35,0,0,0
2020-10-03 15:00,64,27,37,0,0,0
2020-10-03 15:15,85,49,36,0,0,0
2020-10-03 15:30,53,30,23,0,0,0
2020-10-03 15:45,46,20,26,0,0,0
2020-10-03 16:00,50,32,18,0,0,0
2020-10-03 16:15,34,14,20,0,0,0
2020-10-03 16:30,33,21,12,0,0,0
2020-10-03 16:45,29,14,15,0,0,0
2020-10-03 17:00,18,9,9,0,0,0
2020-10-03 17:15,34,15,19,0,0,0
2020-10-03 17:30,39,21,18,0,0,0
2020-10-03 17:45,51,35,16,0,0,0
2020-10-03 18:00,57,35,22,0,0,0
2020-10-03 18:15,59,37,22,0,0,0
2020-10-03 18:30,28,14,14,0,0,0
2020-10-03 18:45,54,35,19,0,0,0
2020-10-03 19:00,37,21,16,0,0,0
2020-10-03 19:15,46,27,19,0,0,0
2020-10-03 19:30,56,32,24,0,0,0
2020-10-03 19:45,43,32,11,0,0,0
2020-10-03 20:00,35,25,10,0,0,0
2020-10-03 20:15,21,13,8,0,0,0
