Datetime,100031297 (Promenade),101031297 (Promenade Radfahrer FR Mauritztor),102031297 (Promenade Radfahrer FR Salzstraße),103031297 (Promenade Radfahrer FR Mauritztor),104031297 (Promenade Radfahrer FR Salzstraße),105031297 (Promenade Radfahrer FR Mauritztor),106031297 (Promenade Radfahrer FR Salzstraße),100031297-status,101031297-status,102031297-status,103031297-status,104031297-status,105031297-status,106031297-status
2020-07-01 00:00,27,3,4,8,1,11,0,0,0,0,0,0,0,0
2020-07-01 00:15,27,0,10,3,3,10,1,0,0,0,0,0,0,0
2020-07-01 00:30,23,1,8,5,2,7,0,0,0,0,0,0,0,0
2020-07-01 00:45,18,1,7,3,2,5,0,0,0,0,0,0,0,0
2020-07-01 01:00,25,0,11,2,2,10,0,0,0,0,0,0,0,0
2020-07-01 01:15,15,2,5,2,2,3,1,0,0,0,0,0,0,0
2020-07-01 01:30,3,0,0,0,1,2,0,0,0,0,0,0,0,0
2020-07-01 01:45,7,1,3,1,1,1,0,0,0,0,0,0,0,0
2020-07-01 02:00,11,0,3,1,2,4,1,0,0,0,0,0,0,0
2020-07-01 02:15,4,0,2,0,2,0,0,0,0,0,0,0,0,0
2020-07-01 02:30,2,0,0,0,1,1,0,0,0,0,0,0,0,0
2020-07-01 02:45,5,0,1,1,1,2,0,0,0,0,0,0,0,0
2020-07-01 03:00,5,1,1,1,0,2,0,0,0,0,0,0,0,0
2020-07-01 03:15,4,0,2,0,0,2,0,0,0,0,0,0,0,0
2020-07-01 03:30,6,0,1,2,0,3,0,0,0,0,0,0,0,0
2020-07-01 03:45,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-01 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01 04:15,6,0,3,1,1,1,0,0,0,0,0,0,0,0
2020-07-01 04:30,5,0,3,0,0,2,0,0,0,0,0,0,0,0
2020-07-01 04:45,9,0,4,1,1,3,0,0,0,0,0,0,0,0
2020-07-01 05:00,7,0,3,1,0,3,0,0,0,0,0,0,0,0
2020-07-01 05:15,17,0,10,1,3,3,0,0,0,0,0,0,0,0
2020-07-01 05:30,34,0,16,3,1,14,0,0,0,0,0,0,0,0
2020-07-01 05:45,50,3,16,6,1,24,0,0,0,0,0,0,0,0
2020-07-01 06:00,36,0,22,3,0,11,0,0,0,0,0,0,0,0
2020-07-01 06:15,72,0,36,4,1,31,0,0,0,0,0,0,0,0
2020-07-01 06:30,76,0,38,4,4,30,0,0,0,0,0,0,0,0
2020-07-01 06:45,118,1,74,3,4,36,0,0,0,0,0,0,0,0
2020-07-01 07:00,143,0,87,4,4,48,0,0,0,0,0,0,0,0
2020-07-01 07:15,143,2,78,2,14,47,0,0,0,0,0,0,0,0
2020-07-01 07:30,152,0,92,3,7,50,0,0,0,0,0,0,0,0
2020-07-01 07:45,214,2,122,8,15,65,2,0,0,0,0,0,0,0
2020-07-01 08:00,137,2,85,4,6,40,0,0,0,0,0,0,0,0
2020-07-01 08:15,194,0,119,3,16,55,1,0,0,0,0,0,0,0
2020-07-01 08:30,160,1,94,3,13,48,1,0,0,0,0,0,0,0
2020-07-01 08:45,204,1,112,8,23,59,1,0,0,0,0,0,0,0
