Datetime,100031297 (Promenade),101031297 (Promenade Radfahrer FR Mauritztor),102031297 (Promenade Radfahrer FR Salzstraße),103031297 (Promenade Radfahrer FR Mauritztor),104031297 (Promenade Radfahrer FR Salzstraße),105031297 (Promenade Radfahrer FR Mauritztor),106031297 (Promenade Radfahrer FR Salzstraße),100031297-status,101031297-status,102031297-status,103031297-status,104031297-status,105031297-status,106031297-status
2023-03-01 00:00,15,0,5,3,0,7,0,0,0,0,0,0,0,0
2023-03-01 00:15,12,1,4,3,0,4,0,0,0,0,0,0,0,0
2023-03-01 00:30,11,0,4,3,1,3,0,0,0,0,0,0,0,0
2023-03-01 00:45,10,0,3,2,0,5,0,0,0,0,0,0,0,0
2023-03-01 01:00,4,0,1,0,1,2,0,0,0,0,0,0,0,0
2023-03-01 01:15,2,0,0,1,0,1,0,0,0,0,0,0,0,0
2023-03-01 01:30,4,0,3,0,0,1,0,0,0,0,0,0,0,0
2023-03-01 01:45,2,0,1,1,0,0,0,0,0,0,0,0,0,0
2023-03-01 02:00,2,0,1,0,0,1,0,0,0,0,0,0,0,0
2023-03-01 02:15,4,0,1,1,0,2,0,0,0,0,0,0,0,0
2023-03-01 02:30,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-03-01 02:45,4,0,1,1,0,2,0,0,0,0,0,0,0,0
2023-03-01 03:00,2,0,0,1,0,1,0,0,0,0,0,0,0,0
2023-03-01 03:15,2,0,0,0,0,2,0,0,0,0,0,0,0,0
2023-03-01 03:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-01 03:45,2,0,1,0,0,1,0,0,0,0,0,0,0,0
2023-03-01 04:00,2,0,0,0,0,2,0,0,0,0,0,0,0,0
2023-03-01 04:15,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-03-01 04:30,7,0,5,0,1,0,1,0,0,0,0,0,0,0
2023-03-01 04:45,7,0,4,1,0,2,0,0,0,0,0,0,0,0
2023-03-01 05:00,12,0,7,1,2,2,0,0,0,0,0,0,0,0
2023-03-01 05:15,19,0,15,0,1,3,0,0,0,0,0,0,0,0
2023-03-01 05:30,38,0,20,2,2,14,0,0,0,0,0,0,0,0
2023-03-01 05:45,48,1,25,2,1,19,0,0,0,0,0,0,0,0
2023-03-01 06:00,44,0,22,5,2,15,0,0,0,0,0,0,0,0
2023-03-01 06:15,111,0,67,5,5,34,0,0,0,0,0,0,0,0
2023-03-01 06:30,126,0,64,9,6,47,0,0,0,0,0,0,0,0
2023-03-01 06:45,185,1,107,10,11,54,2,0,0,0,0,0,0,0
2023-03-01 07:00,220,0,135,5,20,60,0,0,0,0,0,0,0,0
2023-03-01 07:15,360,1,195,12,37,115,0,0,0,0,0,0,0,0
2023-03-01 07:30,520,2,252,19,76,170,1,0,0,0,0,0,0,0
2023-03-01 07:45,493,1,253,33,46,159,1,0,0,0,0,0,0,0
2023-03-01 08:00,345,0,187,10,31,114,3,0,0,0,0,0,0,0
2023-03-01 08:15,375,5,206,62,26,76,0,0,0,0,0,0,0,0
2023-03-01 08:30,296,6,160,44,19,66,1,0,0,0,0,0,0,0
2023-03-01 08:45,317,0,192,8,30,87,0,0,0,0,0,0,0,0
2023-03-01 09:00,194,1,107,8,13,64,1,0,0,0,0,0,0,0
2023-03-01 09:15,216,1,108,7,16,84,0,0,0,0,0,0,0,0
2023-03-01 09:30,223,2,105,18,12,85,1,0,0,0,0,0,0,0
2023-03-01 09:45,232,1,94,11,56,70,0,0,0,0,0,0,0,0
2023-03-01 10:00,185,1,99,12,20,53,0,0,0,0,0,0,0,0
2023-03-01 10:15,162,3,100,9,3,47,0,0,0,0,0,0,0,0
2023-03-01 10:30,156,1,77,18,2,58,0,0,0,0,0,0,0,0
2023-03-01 10:45,206,1,117,12,15,60,1,0,0,0,0,0,0,0
