Datetime,100031297 (Promenade),101031297 (Promenade Radfahrer FR Mauritztor),102031297 (Promenade Radfahrer FR Salzstraße),103031297 (Promenade Radfahrer FR Mauritztor),104031297 (Promenade Radfahrer FR Salzstraße),105031297 (Promenade Radfahrer FR Mauritztor),106031297 (Promenade Radfahrer FR Salzstraße),100031297-status,101031297-status,102031297-status,103031297-status,104031297-status,105031297-status,106031297-status
2019-09-01 00:00,65,0,12,20,5,27,1,0,0,0,0,0,0,0
2019-09-01 00:15,89,1,36,11,14,24,3,0,0,0,0,0,0,0
2019-09-01 00:30,72,1,19,13,8,31,0,0,0,0,0,0,0,0
2019-09-01 00:45,82,4,19,15,10,32,2,0,0,0,0,0,0,0
2019-09-01 01:00,80,0,26,14,12,27,1,0,0,0,0,0,0,0
2019-09-01 01:15,73,0,20,7,11,32,3,0,0,0,0,0,0,0
2019-09-01 01:30,54,0,14,14,6,18,2,0,0,0,0,0,0,0
2019-09-01 01:45,68,1,21,13,12,20,1,0,0,0,0,0,0,0
2019-09-01 02:00,63,0,11,16,5,30,1,0,0,0,0,0,0,0
2019-09-01 02:15,49,0,16,8,10,12,3,0,0,0,0,0,0,0
2019-09-01 02:30,48,1,22,5,9,11,0,0,0,0,0,0,0,0
2019-09-01 02:45,50,1,9,12,10,17,1,0,0,0,0,0,0,0
2019-09-01 03:00,31,1,7,7,2,13,1,0,0,0,0,0,0,0
2019-09-01 03:15,42,1,6,13,3,19,0,0,0,0,0,0,0,0
2019-09-01 03:30,32,0,11,5,0,16,0,0,0,0,0,0,0,0
2019-09-01 03:45,26,3,2,8,0,13,0,0,0,0,0,0,0,0
2019-09-01 04:00,22,0,5,6,3,8,0,0,0,0,0,0,0,0
2019-09-01 04:15,17,0,2,2,2,10,1,0,0,0,0,0,0,0
2019-09-01 04:30,33,4,1,12,0,16,0,0,0,0,0,0,0,0
2019-09-01 04:45,29,2,3,10,1,12,1,0,0,0,0,0,0,0
2019-09-01 05:00,17,2,4,5,0,6,0,0,0,0,0,0,0,0
2019-09-01 05:15,16,1,2,4,0,9,0,0,0,0,0,0,0,0
2019-09-01 05:30,25,0,9,3,2,11,0,0,0,0,0,0,0,0
2019-09-01 05:45,23,0,5,6,0,12,0,0,0,0,0,0,0,0
2019-09-01 06:00,15,0,5,3,1,6,0,0,0,0,0,0,0,0
2019-09-01 06:15,19,0,6,3,2,7,1,0,0,0,0,0,0,0
2019-09-01 06:30,24,0,10,4,1,9,0,0,0,0,0,0,0,0
2019-09-01 06:45,24,1,8,7,1,6,1,0,0,0,0,0,0,0
2019-09-01 07:00,22,2,8,5,2,5,0,0,0,0,0,0,0,0
2019-09-01 07:15,18,0,6,4,4,3,1,0,0,0,0,0,0,0
2019-09-01 07:30,21,0,7,5,3,6,0,0,0,0,0,0,0,0
2019-09-01 07:45,29,1,11,6,5,6,0,0,0,0,0,0,0,0
2019-09-01 08:00,22,1,10,6,1,4,0,0,0,0,0,0,0,0
2019-09-01 08:15,40,0,25,2,4,8,1,0,0,0,0,0,0,0
2019-09-01 08:30,34,1,16,2,4,11,0,0,0,0,0,0,0,0
2019-09-01 08:45,54,2,30,2,9,11,0,0,0,0,0,0,0,0
2019-09-01 09:00,38,0,19,4,2,13,0,0,0,0,0,0,0,0
2019-09-01 09:15,59,0,32,6,8,13,0,0,0,0,0,0,0,0
2019-09-01 09:30,62,0,30,4,9,19,0,0,0,0,0,0,0,0
2019-09-01 09:45,112,0,64,8,17,23,0,0,0,0,0,0,0,0
2019-09-01 10:00,79,1,39,8,10,20,1,0,0,0,0,0,0,0
2019-09-01 10:15,85,0,32,12,5,34,2,0,0,0,0,0,0,0
2019-09-01 10:30,83,0,42,7,9,24,1,0,0,0,0,0,0,0
2019-09-01 10:45,122,3,52,8,25,32,2,0,0,0,0,0,0,0
2019-09-01 11:00,104,1,33,10,5,55,0,0,0,0,0,0,0,0
2019-09-01 11:15,121,1,51,14,18,35,2,0,0,0,0,0,0,0
2019-09-01 11:30,102,2,36,16,5,42,1,0,0,0,0,0,0,0
2019-09-01 11:45,124,2,58,13,14,37,0,0,0,0,0,0,0,0
2019-09-01 12:00,99,0,47,8,6,38,0,0,0,0,0,0,0,0
2019-09-01 12:15,113,2,40,13,8,48,2,0,0,0,0,0,0,0
2019-09-01 12:30,162,0,59,21,17,63,2,0,0,0,0,0,0,0
2019-09-01 12:45,144,1,75,7,25,34,2,0,0,0,0,0,0,0
2019-09-01 13:00,153,3,52,19,16,61,2,0,0,0,0,0,0,0
2019-09-01 13:15,119,1,54,10,13,41,0,0,0,0,0,0,0,0
2019-09-01 13:30,156,0,61,26,21,48,0,0,0,0,0,0,0,0
2019-09-01 13:45,188,0,76,23,27,59,3,0,0,0,0,0,0,0
2019-09-01 14:00,153,2,58,19,9,64,1,0,0,0,0,0,0,0
2019-09-01 14:15,203,1,88,22,25,67,0,0,0,0,0,0,0,0
2019-09-01 14:30,166,0,64,22,12,68,0,0,0,0,0,0,0,0
2019-09-01 14:45,222,4,102,22,26,65,3,0,0,0,0,0,0,0
2019-09-01 15:00,167,4,60,24,12,67,0,0,0,0,0,0,0,0
2019-09-01 15:15,128,2,60,14,10,42,0,0,0,0,0,0,0,0
2019-09-01 15:30,174,3,66,19,17,68,1,0,0,0,0,0,0,0
2019-09-01 15:45,171,2,69,23,21,56,0,0,0,0,0,0,0,0
2019-09-01 16:00,222,4,89,28,20,79,2,0,0,0,0,0,0,0
2019-09-01 16:15,166,4,67,18,18,55,4,0,0,0,0,0,0,0
2019-09-01 16:30,165,2,71,12,19,59,2,0,0,0,0,0,0,0
2019-09-01 16:45,229,7,102,19,25,75,1,0,0,0,0,0,0,0
2019-09-01 17:00,181,1,71,12,35,57,5,0,0,0,0,0,0,0
2019-09-01 17:15,177,3,82,15,14,63,0,0,0,0,0,0,0,0
2019-09-01 17:30,193,2,86,21,29,52,3,0,0,0,0,0,0,0
2019-09-01 17:45,207,1,81,26,19,80,0,0,0,0,0,0,0,0
2019-09-01 18:00,200,2,74,26,17,79,2,0,0,0,0,0,0,0
2019-09-01 18:15,215,0,88,25,22,77,3,0,0,0,0,0,0,0
2019-09-01 18:30,164,4,50,24,10,76,0,0,0,0,0,0,0,0
2019-09-01 18:45,171,3,63,19,20,65,1,0,0,0,0,0,0,0
2019-09-01 19:00,156,3,53,21,14,64,1,0,0,0,0,0,0,0
2019-09-01 19:15,157,1,68,18,20,50,0,0,0,0,0,0,0,0
2019-09-01 19:30,143,1,47,18,16,58,3,0,0,0,0,0,0,0
2019-09-01 19:45,134,2,53,12,13,52,2,0,0,0,0,0,0,0
2019-09-01 20:00,139,2,44,19,10,64,0,0,0,0,0,0,0,0
2019-09-01 20:15,101,1,34,16,6,44,0,0,0,0,0,0,0,0
2019-09-01 20:30,92,2,25,15,10,40,0,0,0,0,0,0,0,0
2019-09-01 20:45,82,0,22,15,7,38,0,0,0,0,0,0,0,0
2019-09-01 21:00,91,4,25,14,0,48,0,0,0,0,0,0,0,0
2019-09-01 21:15,85,0,31,18,3,33,0,0,0,0,0,0,0,0
2019-09-01 21:30,75,0,22,7,5,40,1,0,0,0,0,0,0,0
2019-09-01 21:45,69,1,22,6,9,31,0,0,0,0,0,0,0,0
2019-09-01 22:00,61,3,16,12,3,27,0,0,0,0,0,0,0,0
2019-09-01 22:15,52,1,16,9,1,24,1,0,0,0,0,0,0,0
2019-09-01 22:30,65,1,22,7,5,30,0,0,0,0,0,0,0,0
2019-09-01 22:45,51,0,23,4,5,19,0,0,0,0,0,0,0,0
2019-09-01 23:00,23,0,8,3,0,12,0,0,0,0,0,0,0,0
2019-09-01 23:15,14,0,9,0,0,5,0,0,0,0,0,0,0,0
2019-09-01 23:30,19,0,7,2,2,8,0,0,0,0,0,0,0,0
2019-09-01 23:45,21,0,8,2,1,10,0,0,0,0,0,0,0,0
2019-09-02 00:00,14,0,2,3,3,6,0,0,0,0,0,0,0,0
2019-09-02 00:15,9,1,3,0,1,4,0,0,0,0,0,0,0,0
2019-09-02 00:30,7,0,0,3,0,4,0,0,0,0,0,0,0,0
2019-09-02 00:45,2,0,0,1,0,1,0,0,0,0,0,0,0,0
2019-09-02 01:00,4,0,2,0,0,2,0,0,0,0,0,0,0,0
2019-09-02 01:15,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 01:30,3,0,0,1,1,1,0,0,0,0,0,0,0,0
2019-09-02 01:45,2,0,0,0,0,2,0,0,0,0,0,0,0,0
2019-09-02 02:00,5,0,2,1,0,2,0,0,0,0,0,0,0,0
2019-09-02 02:15,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-02 02:30,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-02 02:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 03:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 03:30,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 03:45,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 04:00,3,0,3,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 04:15,3,0,2,1,0,0,0,0,0,0,0,0,0,0
2019-09-02 04:30,4,0,3,0,0,1,0,0,0,0,0,0,0,0
2019-09-02 04:45,8,0,2,0,0,6,0,0,0,0,0,0,0,0
2019-09-02 05:00,7,0,4,0,2,1,0,0,0,0,0,0,0,0
2019-09-02 05:15,16,0,9,0,1,6,0,0,0,0,0,0,0,0
2019-09-02 05:30,44,0,29,1,2,12,0,0,0,0,0,0,0,0
2019-09-02 05:45,62,0,31,3,2,26,0,0,0,0,0,0,0,0
2019-09-02 06:00,48,0,23,3,2,20,0,0,0,0,0,0,0,0
2019-09-02 06:15,123,3,65,2,8,44,1,0,0,0,0,0,0,0
2019-09-02 06:30,136,1,68,6,6,55,0,0,0,0,0,0,0,0
2019-09-02 06:45,248,0,147,8,17,76,0,0,0,0,0,0,0,0
2019-09-02 07:00,224,0,122,3,22,77,0,0,0,0,0,0,0,0
2019-09-02 07:15,433,4,225,15,60,125,4,0,0,0,0,0,0,0
2019-09-02 07:30,704,6,329,27,102,238,2,0,0,0,0,0,0,0
2019-09-02 07:45,506,6,271,11,73,143,2,0,0,0,0,0,0,0
2019-09-02 08:00,413,3,214,13,50,132,1,0,0,0,0,0,0,0
2019-09-02 08:15,346,0,197,7,37,103,2,0,0,0,0,0,0,0
2019-09-02 08:30,333,4,157,14,41,116,1,0,0,0,0,0,0,0
