Datetime,100031297 (Promenade),101031297 (Promenade Radfahrer FR Mauritztor),102031297 (Promenade Radfahrer FR Salzstraße),103031297 (Promenade Radfahrer FR Mauritztor),104031297 (Promenade Radfahrer FR Salzstraße),105031297 (Promenade Radfahrer FR Mauritztor),106031297 (Promenade Radfahrer FR Salzstraße),100031297-status,101031297-status,102031297-status,103031297-status,104031297-status,105031297-status,106031297-status
2019-06-01 00:00,85,2,15,19,6,42,1,0,0,0,0,0,0,0
2019-06-01 00:15,50,0,18,9,7,15,1,0,0,0,0,0,0,0
2019-06-01 00:30,75,1,25,16,8,25,0,0,0,0,0,0,0,0
2019-06-01 00:45,55,1,21,10,4,19,0,0,0,0,0,0,0,0
2019-06-01 01:00,38,0,13,4,2,18,1,0,0,0,0,0,0,0
2019-06-01 01:15,57,1,13,12,7,20,4,0,0,0,0,0,0,0
2019-06-01 01:30,35,0,14,5,6,10,0,0,0,0,0,0,0,0
2019-06-01 01:45,44,4,11,8,1,20,0,0,0,0,0,0,0,0
2019-06-01 02:00,42,3,9,6,5,18,1,0,0,0,0,0,0,0
2019-06-01 02:15,33,1,12,4,8,8,0,0,0,0,0,0,0,0
2019-06-01 02:30,28,0,4,9,6,9,0,0,0,0,0,0,0,0
2019-06-01 02:45,37,1,10,9,2,15,0,0,0,0,0,0,0,0
2019-06-01 03:00,20,0,7,4,2,6,1,0,0,0,0,0,0,0
2019-06-01 03:15,16,0,6,2,2,6,0,0,0,0,0,0,0,0
2019-06-01 03:30,18,1,6,3,1,6,1,0,0,0,0,0,0,0
2019-06-01 03:45,11,0,2,4,0,5,0,0,0,0,0,0,0,0
2019-06-01 04:00,13,2,2,3,1,5,0,0,0,0,0,0,0,0
2019-06-01 04:15,17,2,3,7,0,5,0,0,0,0,0,0,0,0
2019-06-01 04:30,6,0,3,0,1,2,0,0,0,0,0,0,0,0
2019-06-01 04:45,10,0,4,2,0,4,0,0,0,0,0,0,0,0
2019-06-01 05:00,4,0,1,0,0,3,0,0,0,0,0,0,0,0
2019-06-01 05:15,15,1,5,1,3,4,1,0,0,0,0,0,0,0
2019-06-01 05:30,17,0,6,2,2,7,0,0,0,0,0,0,0,0
2019-06-01 05:45,23,1,15,1,1,5,0,0,0,0,0,0,0,0
2019-06-01 06:00,13,0,6,2,1,4,0,0,0,0,0,0,0,0
2019-06-01 06:15,15,0,7,1,0,7,0,0,0,0,0,0,0,0
2019-06-01 06:30,18,0,10,3,2,2,1,0,0,0,0,0,0,0
2019-06-01 06:45,37,2,26,2,3,4,0,0,0,0,0,0,0,0
2019-06-01 07:00,14,0,8,1,1,4,0,0,0,0,0,0,0,0
2019-06-01 07:15,21,0,12,3,3,3,0,0,0,0,0,0,0,0
2019-06-01 07:30,43,0,30,1,1,10,1,0,0,0,0,0,0,0
2019-06-01 07:45,64,0,42,5,4,12,1,0,0,0,0,0,0,0
2019-06-01 08:00,61,0,37,4,5,14,1,0,0,0,0,0,0,0
2019-06-01 08:15,56,0,33,4,3,16,0,0,0,0,0,0,0,0
2019-06-01 08:30,67,0,39,3,5,19,1,0,0,0,0,0,0,0
2019-06-01 08:45,102,1,59,6,10,26,0,0,0,0,0,0,0,0
2019-06-01 09:00,80,3,42,7,4,23,1,0,0,0,0,0,0,0
2019-06-01 09:15,119,2,74,4,18,20,1,0,0,0,0,0,0,0
2019-06-01 09:30,166,0,94,13,18,39,2,0,0,0,0,0,0,0
2019-06-01 09:45,237,3,124,11,29,69,1,0,0,0,0,0,0,0
2019-06-01 10:00,199,0,105,12,22,57,3,0,0,0,0,0,0,0
2019-06-01 10:15,210,0,130,8,16,56,0,0,0,0,0,0,0,0
2019-06-01 10:30,281,4,148,16,33,80,0,0,0,0,0,0,0,0
2019-06-01 10:45,275,4,136,18,32,83,2,0,0,0,0,0,0,0
2019-06-01 11:00,262,1,133,26,24,77,1,0,0,0,0,0,0,0
2019-06-01 11:15,287,3,145,21,24,93,1,0,0,0,0,0,0,0
