Datetime,100031297 (Promenade),101031297 (Promenade Radfahrer FR Mauritztor),102031297 (Promenade Radfahrer FR Salzstraße),103031297 (Promenade Radfahrer FR Mauritztor),104031297 (Promenade Radfahrer FR Salzstraße),105031297 (Promenade Radfahrer FR Mauritztor),106031297 (Promenade Radfahrer FR Salzstraße),100031297-status,101031297-status,102031297-status,103031297-status,104031297-status,105031297-status,106031297-status
2019-12-01 00:00,56,0,20,9,5,22,0,0,0,0,0,0,0,0
2019-12-01 00:15,66,0,24,9,7,26,0,0,0,0,0,0,0,0
2019-12-01 00:30,53,1,18,6,6,20,2,0,0,0,0,0,0,0
2019-12-01 00:45,51,0,15,8,5,23,0,0,0,0,0,0,0,0
2019-12-01 01:00,56,0,22,7,7,20,0,0,0,0,0,0,0,0
2019-12-01 01:15,59,3,20,9,7,20,0,0,0,0,0,0,0,0
2019-12-01 01:30,49,0,15,9,7,18,0,0,0,0,0,0,0,0
2019-12-01 01:45,47,2,13,13,2,17,0,0,0,0,0,0,0,0
2019-12-01 02:00,37,1,10,7,6,13,0,0,0,0,0,0,0,0
2019-12-01 02:15,32,0,11,3,6,10,2,0,0,0,0,0,0,0
2019-12-01 02:30,35,2,17,5,5,5,1,0,0,0,0,0,0,0
2019-12-01 02:45,25,2,8,5,1,9,0,0,0,0,0,0,0,0
2019-12-01 03:00,35,3,8,7,2,15,0,0,0,0,0,0,0,0
2019-12-01 03:15,18,0,9,1,2,6,0,0,0,0,0,0,0,0
2019-12-01 03:30,21,1,4,4,2,10,0,0,0,0,0,0,0,0
2019-12-01 03:45,23,0,5,7,2,9,0,0,0,0,0,0,0,0
2019-12-01 04:00,16,1,3,4,0,8,0,0,0,0,0,0,0,0
2019-12-01 04:15,9,1,1,2,1,4,0,0,0,0,0,0,0,0
2019-12-01 04:30,19,1,4,5,1,8,0,0,0,0,0,0,0,0
2019-12-01 04:45,14,0,3,2,4,5,0,0,0,0,0,0,0,0
2019-12-01 05:00,5,0,2,0,0,3,0,0,0,0,0,0,0,0
2019-12-01 05:15,7,0,1,2,0,3,1,0,0,0,0,0,0,0
2019-12-01 05:30,10,0,2,3,2,3,0,0,0,0,0,0,0,0
2019-12-01 05:45,16,1,8,2,0,5,0,0,0,0,0,0,0,0
2019-12-01 06:00,11,0,2,2,0,7,0,0,0,0,0,0,0,0
2019-12-01 06:15,8,0,4,0,0,4,0,0,0,0,0,0,0,0
2019-12-01 06:30,7,1,2,0,0,4,0,0,0,0,0,0,0,0
2019-12-01 06:45,8,1,4,1,0,2,0,0,0,0,0,0,0,0
2019-12-01 07:00,9,0,5,0,1,3,0,0,0,0,0,0,0,0
2019-12-01 07:15,10,0,7,1,1,1,0,0,0,0,0,0,0,0
2019-12-01 07:30,9,0,7,1,0,1,0,0,0,0,0,0,0,0
2019-12-01 07:45,21,0,16,0,1,4,0,0,0,0,0,0,0,0
2019-12-01 08:00,13,1,7,0,1,4,0,0,0,0,0,0,0,0
2019-12-01 08:15,13,0,9,0,0,3,1,0,0,0,0,0,0,0
2019-12-01 08:30,18,0,9,1,2,5,1,0,0,0,0,0,0,0
2019-12-01 08:45,36,0,19,2,5,10,0,0,0,0,0,0,0,0
2019-12-01 09:00,31,0,18,4,3,6,0,0,0,0,0,0,0,0
2019-12-01 09:15,44,0,28,1,6,9,0,0,0,0,0,0,0,0
2019-12-01 09:30,41,1,25,3,6,6,0,0,0,0,0,0,0,0
2019-12-01 09:45,103,0,62,7,11,22,1,0,0,0,0,0,0,0
2019-12-01 10:00,68,0,41,2,7,18,0,0,0,0,0,0,0,0
2019-12-01 10:15,60,0,34,4,7,15,0,0,0,0,0,0,0,0
2019-12-01 10:30,84,0,45,4,7,27,1,0,0,0,0,0,0,0
2019-12-01 10:45,86,1,48,1,11,24,1,0,0,0,0,0,0,0
2019-12-01 11:00,90,0,51,3,9,26,1,0,0,0,0,0,0,0
2019-12-01 11:15,91,1,54,6,6,24,0,0,0,0,0,0,0,0
2019-12-01 11:30,78,1,38,8,5,26,0,0,0,0,0,0,0,0
2019-12-01 11:45,107,2,50,8,12,34,1,0,0,0,0,0,0,0
2019-12-01 12:00,97,0,40,8,13,35,1,0,0,0,0,0,0,0
2019-12-01 12:15,117,1,56,13,8,39,0,0,0,0,0,0,0,0
2019-12-01 12:30,107,0,50,8,13,36,0,0,0,0,0,0,0,0
2019-12-01 12:45,129,1,60,13,9,46,0,0,0,0,0,0,0,0
2019-12-01 13:00,102,0,41,9,4,48,0,0,0,0,0,0,0,0
2019-12-01 13:15,149,0,71,9,9,60,0,0,0,0,0,0,0,0
2019-12-01 13:30,107,3,46,12,10,35,1,0,0,0,0,0,0,0
2019-12-01 13:45,147,1,82,7,9,47,1,0,0,0,0,0,0,0
2019-12-01 14:00,148,0,67,11,19,50,1,0,0,0,0,0,0,0
2019-12-01 14:15,141,2,63,14,10,51,1,0,0,0,0,0,0,0
2019-12-01 14:30,131,2,61,13,8,47,0,0,0,0,0,0,0,0
2019-12-01 14:45,136,1,62,11,10,51,1,0,0,0,0,0,0,0
2019-12-01 15:00,136,0,66,11,7,52,0,0,0,0,0,0,0,0
2019-12-01 15:15,139,0,71,10,10,47,1,0,0,0,0,0,0,0
2019-12-01 15:30,145,2,66,16,10,50,1,0,0,0,0,0,0,0
2019-12-01 15:45,159,1,67,12,14,65,0,0,0,0,0,0,0,0
2019-12-01 16:00,115,0,60,5,11,38,1,0,0,0,0,0,0,0
2019-12-01 16:15,138,1,66,10,11,50,0,0,0,0,0,0,0,0
2019-12-01 16:30,131,2,55,13,6,55,0,0,0,0,0,0,0,0
2019-12-01 16:45,179,3,77,11,25,62,1,0,0,0,0,0,0,0
2019-12-01 17:00,145,0,56,10,20,58,1,0,0,0,0,0,0,0
2019-12-01 17:15,123,3,50,13,11,46,0,0,0,0,0,0,0,0
2019-12-01 17:30,165,3,61,21,14,66,0,0,0,0,0,0,0,0
2019-12-01 17:45,135,1,63,9,10,52,0,0,0,0,0,0,0,0
2019-12-01 18:00,96,0,39,9,4,44,0,0,0,0,0,0,0,0
2019-12-01 18:15,104,1,42,9,4,47,1,0,0,0,0,0,0,0
2019-12-01 18:30,116,1,37,16,5,57,0,0,0,0,0,0,0,0
2019-12-01 18:45,106,2,43,16,8,37,0,0,0,0,0,0,0,0
2019-12-01 19:00,108,2,32,18,4,49,3,0,0,0,0,0,0,0
2019-12-01 19:15,135,2,43,20,8,61,1,0,0,0,0,0,0,0
2019-12-01 19:30,108,3,37,18,3,46,1,0,0,0,0,0,0,0
2019-12-01 19:45,97,1,36,10,7,43,0,0,0,0,0,0,0,0
2019-12-01 20:00,88,2,28,15,2,41,0,0,0,0,0,0,0,0
2019-12-01 20:15,97,1,30,15,4,46,1,0,0,0,0,0,0,0
2019-12-01 20:30,78,0,26,10,6,36,0,0,0,0,0,0,0,0
2019-12-01 20:45,77,2,25,9,6,34,1,0,0,0,0,0,0,0
2019-12-01 21:00,87,0,32,14,5,36,0,0,0,0,0,0,0,0
2019-12-01 21:15,45,0,23,2,4,15,1,0,0,0,0,0,0,0
2019-12-01 21:30,54,0,14,9,4,27,0,0,0,0,0,0,0,0
2019-12-01 21:45,60,1,11,11,2,35,0,0,0,0,0,0,0,0
2019-12-01 22:00,49,0,21,3,1,24,0,0,0,0,0,0,0,0
2019-12-01 22:15,47,0,20,5,6,16,0,0,0,0,0,0,0,0
2019-12-01 22:30,36,0,8,4,2,20,2,0,0,0,0,0,0,0
2019-12-01 22:45,49,2,9,15,3,19,1,0,0,0,0,0,0,0
2019-12-01 23:00,30,0,11,2,3,12,2,0,0,0,0,0,0,0
2019-12-01 23:15,21,1,7,4,3,6,0,0,0,0,0,0,0,0
2019-12-01 23:30,18,2,5,5,2,4,0,0,0,0,0,0,0,0
2019-12-01 23:45,22,0,5,6,1,10,0,0,0,0,0,0,0,0
2019-12-02 00:00,12,0,4,1,0,7,0,0,0,0,0,0,0,0
2019-12-02 00:15,8,0,0,1,0,7,0,0,0,0,0,0,0,0
2019-12-02 00:30,13,1,4,1,4,3,0,0,0,0,0,0,0,0
2019-12-02 00:45,9,0,3,4,0,2,0,0,0,0,0,0,0,0
2019-12-02 01:00,10,0,1,3,0,6,0,0,0,0,0,0,0,0
2019-12-02 01:15,2,0,1,0,0,1,0,0,0,0,0,0,0,0
2019-12-02 01:30,2,0,1,1,0,0,0,0,0,0,0,0,0,0
2019-12-02 01:45,4,0,1,1,0,2,0,0,0,0,0,0,0,0
2019-12-02 02:00,5,1,0,1,0,3,0,0,0,0,0,0,0,0
2019-12-02 02:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-02 02:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-02 02:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-02 03:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-12-02 03:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-02 03:30,3,0,2,1,0,0,0,0,0,0,0,0,0,0
2019-12-02 03:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-02 04:00,3,0,2,1,0,0,0,0,0,0,0,0,0,0
2019-12-02 04:15,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-12-02 04:30,13,0,8,0,2,3,0,0,0,0,0,0,0,0
2019-12-02 04:45,6,0,4,0,0,2,0,0,0,0,0,0,0,0
2019-12-02 05:00,9,0,5,0,1,3,0,0,0,0,0,0,0,0
2019-12-02 05:15,15,0,9,1,1,4,0,0,0,0,0,0,0,0
2019-12-02 05:30,36,0,20,0,3,13,0,0,0,0,0,0,0,0
2019-12-02 05:45,54,0,32,1,1,20,0,0,0,0,0,0,0,0
2019-12-02 06:00,39,0,18,2,2,17,0,0,0,0,0,0,0,0
2019-12-02 06:15,137,0,83,6,4,44,0,0,0,0,0,0,0,0
2019-12-02 06:30,119,2,60,5,6,44,2,0,0,0,0,0,0,0
2019-12-02 06:45,187,0,116,3,22,45,1,0,0,0,0,0,0,0
2019-12-02 07:00,224,1,128,7,7,79,2,0,0,0,0,0,0,0
2019-12-02 07:15,295,0,177,9,27,82,0,0,0,0,0,0,0,0
2019-12-02 07:30,580,4,286,14,97,172,7,0,0,0,0,0,0,0
2019-12-02 07:45,456,2,243,18,52,141,0,0,0,0,0,0,0,0
2019-12-02 08:00,381,2,201,15,31,132,0,0,0,0,0,0,0,0
2019-12-02 08:15,382,0,197,8,44,132,1,0,0,0,0,0,0,0
2019-12-02 08:30,280,0,151,9,20,100,0,0,0,0,0,0,0,0
2019-12-02 08:45,307,1,172,9,34,89,2,0,0,0,0,0,0,0
2019-12-02 09:00,211,1,117,5,25,62,1,0,0,0,0,0,0,0
2019-12-02 09:15,203,0,118,12,15,57,1,0,0,0,0,0,0,0
2019-12-02 09:30,205,3,97,13,8,84,0,0,0,0,0,0,0,0
2019-12-02 09:45,299,2,140,10,33,112,2,0,0,0,0,0,0,0
2019-12-02 10:00,187,1,105,5,17,59,0,0,0,0,0,0,0,0
2019-12-02 10:15,143,0,76,8,13,46,0,0,0,0,0,0,0,0
