Datetime,100031297 (Promenade),101031297 (Promenade Radfahrer FR Mauritztor),102031297 (Promenade Radfahrer FR Salzstraße),103031297 (Promenade Radfahrer FR Mauritztor),104031297 (Promenade Radfahrer FR Salzstraße),105031297 (Promenade Radfahrer FR Mauritztor),106031297 (Promenade Radfahrer FR Salzstraße),100031297-status,101031297-status,102031297-status,103031297-status,104031297-status,105031297-status,106031297-status
2019-11-01 00:00,62,0,18,8,10,23,3,0,0,0,0,0,0,0
2019-11-01 00:15,115,2,46,10,32,20,5,0,0,0,0,0,0,0
2019-11-01 00:30,102,2,33,9,22,32,4,0,0,0,0,0,0,0
2019-11-01 00:45,96,0,38,13,24,16,5,0,0,0,0,0,0,0
2019-11-01 01:00,115,1,42,9,32,24,7,0,0,0,0,0,0,0
2019-11-01 01:15,85,1,29,11,16,27,1,0,0,0,0,0,0,0
2019-11-01 01:30,93,0,42,4,21,23,3,0,0,0,0,0,0,0
2019-11-01 01:45,91,3,28,9,13,35,3,0,0,0,0,0,0,0
2019-11-01 02:00,72,0,25,12,9,25,1,0,0,0,0,0,0,0
2019-11-01 02:15,68,1,21,10,6,28,2,0,0,0,0,0,0,0
2019-11-01 02:30,63,3,22,15,5,18,0,0,0,0,0,0,0,0
2019-11-01 02:45,60,2,24,13,3,18,0,0,0,0,0,0,0,0
2019-11-01 03:00,65,2,16,13,5,27,2,0,0,0,0,0,0,0
2019-11-01 03:15,55,2,24,6,4,19,0,0,0,0,0,0,0,0
2019-11-01 03:30,61,6,13,13,1,28,0,0,0,0,0,0,0,0
2019-11-01 03:45,44,1,10,5,4,23,1,0,0,0,0,0,0,0
2019-11-01 04:00,51,1,22,7,6,14,1,0,0,0,0,0,0,0
2019-11-01 04:15,17,1,4,3,0,9,0,0,0,0,0,0,0,0
2019-11-01 04:30,50,2,17,9,3,19,0,0,0,0,0,0,0,0
2019-11-01 04:45,26,0,10,2,1,13,0,0,0,0,0,0,0,0
2019-11-01 05:00,15,1,2,4,0,8,0,0,0,0,0,0,0,0
2019-11-01 05:15,25,2,6,3,2,12,0,0,0,0,0,0,0,0
2019-11-01 05:30,31,1,11,4,1,14,0,0,0,0,0,0,0,0
2019-11-01 05:45,20,1,8,2,1,8,0,0,0,0,0,0,0,0
2019-11-01 06:00,20,0,9,3,3,3,2,0,0,0,0,0,0,0
2019-11-01 06:15,21,2,6,4,2,7,0,0,0,0,0,0,0,0
2019-11-01 06:30,17,0,8,4,0,4,1,0,0,0,0,0,0,0
2019-11-01 06:45,26,1,11,3,2,9,0,0,0,0,0,0,0,0
2019-11-01 07:00,14,0,10,0,3,1,0,0,0,0,0,0,0,0
2019-11-01 07:15,20,2,11,1,2,3,1,0,0,0,0,0,0,0
2019-11-01 07:30,21,0,16,1,1,3,0,0,0,0,0,0,0,0
2019-11-01 07:45,39,0,28,2,3,6,0,0,0,0,0,0,0,0
2019-11-01 08:00,28,2,20,1,4,1,0,0,0,0,0,0,0,0
2019-11-01 08:15,26,0,16,1,4,5,0,0,0,0,0,0,0,0
2019-11-01 08:30,20,0,16,1,1,2,0,0,0,0,0,0,0,0
2019-11-01 08:45,43,0,29,2,5,7,0,0,0,0,0,0,0,0
2019-11-01 09:00,42,0,22,3,4,13,0,0,0,0,0,0,0,0
2019-11-01 09:15,40,0,27,1,3,8,1,0,0,0,0,0,0,0
2019-11-01 09:30,56,0,31,3,6,16,0,0,0,0,0,0,0,0
2019-11-01 09:45,96,0,59,4,4,29,0,0,0,0,0,0,0,0
2019-11-01 10:00,70,1,43,2,9,15,0,0,0,0,0,0,0,0
2019-11-01 10:15,59,0,37,1,3,18,0,0,0,0,0,0,0,0
2019-11-01 10:30,57,0,25,7,7,18,0,0,0,0,0,0,0,0
2019-11-01 10:45,102,1,60,4,11,23,3,0,0,0,0,0,0,0
2019-11-01 11:00,84,0,39,6,13,25,1,0,0,0,0,0,0,0
2019-11-01 11:15,89,0,52,8,6,22,1,0,0,0,0,0,0,0
2019-11-01 11:30,88,1,45,9,5,28,0,0,0,0,0,0,0,0
2019-11-01 11:45,89,0,47,7,10,24,1,0,0,0,0,0,0,0
2019-11-01 12:00,86,0,46,10,3,27,0,0,0,0,0,0,0,0
2019-11-01 12:15,76,0,40,5,3,26,2,0,0,0,0,0,0,0
2019-11-01 12:30,57,0,29,4,4,20,0,0,0,0,0,0,0,0
2019-11-01 12:45,91,0,48,10,9,24,0,0,0,0,0,0,0,0
2019-11-01 13:00,87,1,32,9,10,35,0,0,0,0,0,0,0,0
2019-11-01 13:15,57,1,27,4,7,18,0,0,0,0,0,0,0,0
2019-11-01 13:30,75,0,36,5,4,30,0,0,0,0,0,0,0,0
2019-11-01 13:45,86,0,41,9,8,28,0,0,0,0,0,0,0,0
2019-11-01 14:00,60,0,30,5,3,21,1,0,0,0,0,0,0,0
2019-11-01 14:15,73,1,24,7,3,37,1,0,0,0,0,0,0,0
2019-11-01 14:30,61,1,27,3,4,26,0,0,0,0,0,0,0,0
2019-11-01 14:45,62,0,36,7,4,15,0,0,0,0,0,0,0,0
2019-11-01 15:00,72,2,35,6,1,28,0,0,0,0,0,0,0,0
2019-11-01 15:15,67,0,27,6,5,29,0,0,0,0,0,0,0,0
2019-11-01 15:30,56,1,27,4,4,20,0,0,0,0,0,0,0,0
2019-11-01 15:45,85,0,45,8,7,25,0,0,0,0,0,0,0,0
2019-11-01 16:00,54,0,22,6,4,22,0,0,0,0,0,0,0,0
2019-11-01 16:15,64,1,32,3,9,17,2,0,0,0,0,0,0,0
2019-11-01 16:30,74,1,33,8,6,26,0,0,0,0,0,0,0,0
2019-11-01 16:45,107,1,50,10,16,30,0,0,0,0,0,0,0,0
2019-11-01 17:00,89,0,37,10,8,34,0,0,0,0,0,0,0,0
2019-11-01 17:15,92,0,33,9,3,45,2,0,0,0,0,0,0,0
2019-11-01 17:30,93,0,44,10,9,29,1,0,0,0,0,0,0,0
2019-11-01 17:45,102,0,49,6,10,35,2,0,0,0,0,0,0,0
2019-11-01 18:00,80,0,35,8,7,29,1,0,0,0,0,0,0,0
2019-11-01 18:15,98,1,43,2,10,41,1,0,0,0,0,0,0,0
2019-11-01 18:30,69,0,33,5,3,27,1,0,0,0,0,0,0,0
2019-11-01 18:45,98,0,47,8,13,29,1,0,0,0,0,0,0,0
2019-11-01 19:00,76,0,36,13,3,22,2,0,0,0,0,0,0,0
2019-11-01 19:15,69,1,25,12,9,22,0,0,0,0,0,0,0,0
2019-11-01 19:30,75,0,25,12,4,33,1,0,0,0,0,0,0,0
2019-11-01 19:45,94,0,37,16,7,33,1,0,0,0,0,0,0,0
2019-11-01 20:00,90,1,35,7,10,36,1,0,0,0,0,0,0,0
2019-11-01 20:15,65,2,26,8,9,20,0,0,0,0,0,0,0,0
2019-11-01 20:30,61,1,25,10,8,16,1,0,0,0,0,0,0,0
2019-11-01 20:45,51,0,19,7,5,20,0,0,0,0,0,0,0,0
2019-11-01 21:00,57,0,19,5,8,24,1,0,0,0,0,0,0,0
2019-11-01 21:15,38,1,17,6,3,11,0,0,0,0,0,0,0,0
2019-11-01 21:30,57,0,17,10,3,26,1,0,0,0,0,0,0,0
2019-11-01 21:45,57,0,15,13,5,23,1,0,0,0,0,0,0,0
2019-11-01 22:00,53,1,20,8,5,19,0,0,0,0,0,0,0,0
2019-11-01 22:15,59,3,13,10,5,28,0,0,0,0,0,0,0,0
2019-11-01 22:30,51,1,20,9,3,17,1,0,0,0,0,0,0,0
2019-11-01 22:45,41,1,21,4,4,11,0,0,0,0,0,0,0,0
2019-11-01 23:00,45,1,14,8,6,16,0,0,0,0,0,0,0,0
2019-11-01 23:15,34,0,16,5,4,9,0,0,0,0,0,0,0,0
2019-11-01 23:30,36,0,18,1,7,10,0,0,0,0,0,0,0,0
2019-11-01 23:45,37,0,13,9,3,12,0,0,0,0,0,0,0,0
2019-11-02 00:00,35,0,18,2,4,11,0,0,0,0,0,0,0,0
2019-11-02 00:15,23,0,5,4,3,10,1,0,0,0,0,0,0,0
2019-11-02 00:30,31,0,10,4,4,13,0,0,0,0,0,0,0,0
2019-11-02 00:45,43,0,17,5,6,15,0,0,0,0,0,0,0,0
