Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2020-02-01 00:00,44,15,29,0,0,0
2020-02-01 00:15,47,17,30,0,0,0
2020-02-01 00:30,24,15,9,0,0,0
2020-02-01 00:45,35,8,27,0,0,0
2020-02-01 01:00,34,5,29,0,0,0
2020-02-01 01:15,31,9,22,0,0,0
2020-02-01 01:30,21,6,15,0,0,0
2020-02-01 01:45,27,8,19,0,0,0
2020-02-01 02:00,36,20,16,0,0,0
2020-02-01 02:15,15,8,7,0,0,0
2020-02-01 02:30,9,1,8,0,0,0
2020-02-01 02:45,20,2,18,0,0,0
2020-02-01 03:00,11,1,10,0,0,0
2020-02-01 03:15,14,2,12,0,0,0
2020-02-01 03:30,10,1,9,0,0,0
2020-02-01 03:45,18,3,15,0,0,0
2020-02-01 04:00,5,0,5,0,0,0
2020-02-01 04:15,5,1,4,0,0,0
2020-02-01 04:30,7,3,4,0,0,0
2020-02-01 04:45,8,2,6,0,0,0
2020-02-01 05:00,1,0,1,0,0,0
2020-02-01 05:15,5,1,4,0,0,0
2020-02-01 05:30,7,5,2,0,0,0
2020-02-01 05:45,9,7,2,0,0,0
2020-02-01 06:00,6,4,2,0,0,0
2020-02-01 06:15,3,2,1,0,0,0
2020-02-01 06:30,4,3,1,0,0,0
2020-02-01 06:45,6,4,2,0,0,0
2020-02-01 07:00,5,4,1,0,0,0
2020-02-01 07:15,9,7,2,0,0,0
2020-02-01 07:30,14,9,5,0,0,0
2020-02-01 07:45,27,21,6,0,0,0
2020-02-01 08:00,17,11,6,0,0,0
2020-02-01 08:15,27,20,7,0,0,0
2020-02-01 08:30,24,14,10,0,0,0
2020-02-01 08:45,42,20,22,0,0,0
2020-02-01 09:00,33,23,10,0,0,0
2020-02-01 09:15,46,33,13,0,0,0
2020-02-01 09:30,42,26,16,0,0,0
2020-02-01 09:45,67,53,14,0,0,0
2020-02-01 10:00,60,32,28,0,0,0
2020-02-01 10:15,57,38,19,0,0,0
2020-02-01 10:30,88,51,37,0,0,0
2020-02-01 10:45,92,66,26,0,0,0
2020-02-01 11:00,92,67,25,0,0,0
2020-02-01 11:15,81,56,25,0,0,0
2020-02-01 11:30,99,61,38,0,0,0
2020-02-01 11:45,98,53,45,0,0,0
2020-02-01 12:00,105,46,59,0,0,0
