Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2020-06-01 00:00,20,8,12,0,0,0
2020-06-01 00:15,24,10,14,0,0,0
2020-06-01 00:30,17,8,9,0,0,0
2020-06-01 00:45,14,7,7,0,0,0
2020-06-01 01:00,13,2,11,0,0,0
2020-06-01 01:15,17,10,7,0,0,0
2020-06-01 01:30,9,3,6,0,0,0
2020-06-01 01:45,10,5,5,0,0,0
2020-06-01 02:00,5,3,2,0,0,0
2020-06-01 02:15,8,2,6,0,0,0
2020-06-01 02:30,15,10,5,0,0,0
2020-06-01 02:45,2,2,0,0,0,0
2020-06-01 03:00,4,1,3,0,0,0
2020-06-01 03:15,0,0,0,0,0,0
2020-06-01 03:30,1,1,0,0,0,0
2020-06-01 03:45,1,1,0,0,0,0
2020-06-01 04:00,0,0,0,0,0,0
2020-06-01 04:15,5,3,2,0,0,0
2020-06-01 04:30,0,0,0,0,0,0
2020-06-01 04:45,2,1,1,0,0,0
2020-06-01 05:00,1,1,0,0,0,0
2020-06-01 05:15,4,1,3,0,0,0
2020-06-01 05:30,5,3,2,0,0,0
2020-06-01 05:45,1,1,0,0,0,0
2020-06-01 06:00,3,2,1,0,0,0
2020-06-01 06:15,5,3,2,0,0,0
2020-06-01 06:30,8,5,3,0,0,0
2020-06-01 06:45,6,2,4,0,0,0
2020-06-01 07:00,5,4,1,0,0,0
2020-06-01 07:15,4,3,1,0,0,0
2020-06-01 07:30,16,8,8,0,0,0
2020-06-01 07:45,12,6,6,0,0,0
2020-06-01 08:00,9,2,7,0,0,0
2020-06-01 08:15,6,2,4,0,0,0
2020-06-01 08:30,23,13,10,0,0,0
2020-06-01 08:45,17,11,6,0,0,0
2020-06-01 09:00,19,9,10,0,0,0
2020-06-01 09:15,26,15,11,0,0,0
2020-06-01 09:30,31,19,12,0,0,0
2020-06-01 09:45,51,37,14,0,0,0
2020-06-01 10:00,52,26,26,0,0,0
2020-06-01 10:15,47,28,19,0,0,0
2020-06-01 10:30,62,38,24,0,0,0
2020-06-01 10:45,44,22,22,0,0,0
2020-06-01 11:00,48,25,23,0,0,0
2020-06-01 11:15,56,33,23,0,0,0
2020-06-01 11:30,86,43,43,0,0,0
2020-06-01 11:45,64,31,33,0,0,0
2020-06-01 12:00,80,45,35,0,0,0
2020-06-01 12:15,69,43,26,0,0,0
2020-06-01 12:30,64,34,30,0,0,0
2020-06-01 12:45,72,43,29,0,0,0
2020-06-01 13:00,44,19,25,0,0,0
2020-06-01 13:15,72,51,21,0,0,0
2020-06-01 13:30,81,44,37,0,0,0
2020-06-01 13:45,77,34,43,0,0,0
2020-06-01 14:00,94,57,37,0,0,0
2020-06-01 14:15,88,50,38,0,0,0
2020-06-01 14:30,97,47,50,0,0,0
2020-06-01 14:45,121,62,59,0,0,0
2020-06-01 15:00,90,48,42,0,0,0
2020-06-01 15:15,94,33,61,0,0,0
2020-06-01 15:30,98,50,48,0,0,0
2020-06-01 15:45,84,26,58,0,0,0
2020-06-01 16:00,124,52,72,0,0,0
2020-06-01 16:15,99,39,60,0,0,0
2020-06-01 16:30,102,47,55,0,0,0
2020-06-01 16:45,102,39,63,0,0,0
2020-06-01 17:00,93,30,63,0,0,0
2020-06-01 17:15,97,38,59,0,0,0
2020-06-01 17:30,84,23,61,0,0,0
2020-06-01 17:45,109,54,55,0,0,0
2020-06-01 18:00,109,62,47,0,0,0
2020-06-01 18:15,102,34,68,0,0,0
2020-06-01 18:30,85,27,58,0,0,0
2020-06-01 18:45,102,46,56,0,0,0
2020-06-01 19:00,90,31,59,0,0,0
2020-06-01 19:15,88,39,49,0,0,0
2020-06-01 19:30,63,24,39,0,0,0
2020-06-01 19:45,70,28,42,0,0,0
2020-06-01 20:00,84,29,55,0,0,0
2020-06-01 20:15,93,36,57,0,0,0
2020-06-01 20:30,59,24,35,0,0,0
2020-06-01 20:45,45,13,32,0,0,0
2020-06-01 21:00,54,13,41,0,0,0
2020-06-01 21:15,55,25,30,0,0,0
2020-06-01 21:30,33,11,22,0,0,0
2020-06-01 21:45,34,8,26,0,0,0
2020-06-01 22:00,47,16,31,0,0,0
2020-06-01 22:15,36,14,22,0,0,0
2020-06-01 22:30,26,9,17,0,0,0
2020-06-01 22:45,25,7,18,0,0,0
2020-06-01 23:00,25,10,15,0,0,0
2020-06-01 23:15,19,5,14,0,0,0
2020-06-01 23:30,17,3,14,0,0,0
2020-06-01 23:45,12,5,7,0,0,0
2020-06-02 00:00,9,2,7,0,0,0
2020-06-02 00:15,16,2,14,0,0,0
2020-06-02 00:30,11,4,7,0,0,0
2020-06-02 00:45,9,2,7,0,0,0
2020-06-02 01:00,3,2,1,0,0,0
2020-06-02 01:15,6,3,3,0,0,0
2020-06-02 01:30,4,2,2,0,0,0
2020-06-02 01:45,2,1,1,0,0,0
2020-06-02 02:00,1,0,1,0,0,0
2020-06-02 02:15,2,2,0,0,0,0
2020-06-02 02:30,1,1,0,0,0,0
2020-06-02 02:45,2,0,2,0,0,0
2020-06-02 03:00,3,1,2,0,0,0
2020-06-02 03:15,1,1,0,0,0,0
2020-06-02 03:30,0,0,0,0,0,0
2020-06-02 03:45,0,0,0,0,0,0
2020-06-02 04:00,1,0,1,0,0,0
2020-06-02 04:15,2,2,0,0,0,0
2020-06-02 04:30,6,5,1,0,0,0
2020-06-02 04:45,3,2,1,0,0,0
2020-06-02 05:00,7,4,3,0,0,0
2020-06-02 05:15,5,2,3,0,0,0
2020-06-02 05:30,12,10,2,0,0,0
2020-06-02 05:45,21,20,1,0,0,0
2020-06-02 06:00,29,22,7,0,0,0
2020-06-02 06:15,48,36,12,0,0,0
2020-06-02 06:30,47,36,11,0,0,0
2020-06-02 06:45,60,34,26,0,0,0
2020-06-02 07:00,80,51,29,0,0,0
2020-06-02 07:15,90,56,34,0,0,0
2020-06-02 07:30,112,71,41,0,0,0
2020-06-02 07:45,144,110,34,0,0,0
2020-06-02 08:00,118,68,50,0,0,0
2020-06-02 08:15,111,68,43,0,0,0
2020-06-02 08:30,108,71,37,0,0,0
2020-06-02 08:45,134,100,34,0,0,0
2020-06-02 09:00,91,57,34,0,0,0
2020-06-02 09:15,111,70,41,0,0,0
2020-06-02 09:30,114,66,48,0,0,0
2020-06-02 09:45,138,83,55,0,0,0
2020-06-02 10:00,99,60,39,0,0,0
2020-06-02 10:15,103,59,44,0,0,0
2020-06-02 10:30,125,72,53,0,0,0
2020-06-02 10:45,131,78,53,0,0,0
2020-06-02 11:00,135,69,66,0,0,0
2020-06-02 11:15,139,55,84,0,0,0
2020-06-02 11:30,126,57,69,0,0,0
2020-06-02 11:45,139,65,74,0,0,0
2020-06-02 12:00,149,64,85,0,0,0
2020-06-02 12:15,155,74,81,0,0,0
2020-06-02 12:30,130,55,75,0,0,0
2020-06-02 12:45,144,68,76,0,0,0
2020-06-02 13:00,133,49,84,0,0,0
2020-06-02 13:15,156,55,101,0,0,0
2020-06-02 13:30,155,85,70,0,0,0
2020-06-02 13:45,175,82,93,0,0,0
2020-06-02 14:00,208,88,120,0,0,0
2020-06-02 14:15,160,65,95,0,0,0
2020-06-02 14:30,149,63,86,0,0,0
2020-06-02 14:45,178,91,87,0,0,0
2020-06-02 15:00,183,84,99,0,0,0
2020-06-02 15:15,160,65,95,0,0,0
2020-06-02 15:30,169,75,94,0,0,0
2020-06-02 15:45,232,103,129,0,0,0
2020-06-02 16:00,199,70,129,0,0,0
2020-06-02 16:15,211,84,127,0,0,0
2020-06-02 16:30,188,80,108,0,0,0
2020-06-02 16:45,217,77,140,0,0,0
2020-06-02 17:00,235,90,145,0,0,0
2020-06-02 17:15,206,76,130,0,0,0
2020-06-02 17:30,228,91,137,0,0,0
2020-06-02 17:45,190,72,118,0,0,0
2020-06-02 18:00,188,52,136,0,0,0
2020-06-02 18:15,169,81,88,0,0,0
2020-06-02 18:30,151,58,93,0,0,0
2020-06-02 18:45,154,47,107,0,0,0
2020-06-02 19:00,145,37,108,0,0,0
2020-06-02 19:15,145,60,85,0,0,0
2020-06-02 19:30,80,30,50,0,0,0
2020-06-02 19:45,107,32,75,0,0,0
2020-06-02 20:00,109,31,78,0,0,0
2020-06-02 20:15,80,28,52,0,0,0
2020-06-02 20:30,61,33,28,0,0,0
2020-06-02 20:45,42,18,24,0,0,0
2020-06-02 21:00,63,18,45,0,0,0
2020-06-02 21:15,44,19,25,0,0,0
2020-06-02 21:30,50,25,25,0,0,0
2020-06-02 21:45,41,9,32,0,0,0
2020-06-02 22:00,51,18,33,0,0,0
2020-06-02 22:15,63,15,48,0,0,0
2020-06-02 22:30,38,15,23,0,0,0
2020-06-02 22:45,33,7,26,0,0,0
2020-06-02 23:00,22,4,18,0,0,0
2020-06-02 23:15,23,10,13,0,0,0
2020-06-02 23:30,38,16,22,0,0,0
2020-06-02 23:45,10,6,4,0,0,0
2020-06-03 00:00,8,3,5,0,0,0
2020-06-03 00:15,27,9,18,0,0,0
2020-06-03 00:30,7,0,7,0,0,0
2020-06-03 00:45,3,2,1,0,0,0
2020-06-03 01:00,6,3,3,0,0,0
2020-06-03 01:15,7,3,4,0,0,0
2020-06-03 01:30,13,9,4,0,0,0
2020-06-03 01:45,4,2,2,0,0,0
2020-06-03 02:00,0,0,0,0,0,0
2020-06-03 02:15,2,1,1,0,0,0
2020-06-03 02:30,4,1,3,0,0,0
2020-06-03 02:45,1,1,0,0,0,0
2020-06-03 03:00,3,2,1,0,0,0
2020-06-03 03:15,1,0,1,0,0,0
2020-06-03 03:30,0,0,0,0,0,0
2020-06-03 03:45,0,0,0,0,0,0
2020-06-03 04:00,3,1,2,0,0,0
2020-06-03 04:15,2,2,0,0,0,0
2020-06-03 04:30,4,3,1,0,0,0
2020-06-03 04:45,6,4,2,0,0,0
2020-06-03 05:00,7,5,2,0,0,0
2020-06-03 05:15,12,7,5,0,0,0
2020-06-03 05:30,22,13,9,0,0,0
2020-06-03 05:45,20,16,4,0,0,0
2020-06-03 06:00,28,21,7,0,0,0
2020-06-03 06:15,58,48,10,0,0,0
2020-06-03 06:30,48,40,8,0,0,0
2020-06-03 06:45,64,41,23,0,0,0
2020-06-03 07:00,95,69,26,0,0,0
2020-06-03 07:15,107,65,42,0,0,0
2020-06-03 07:30,158,106,52,0,0,0
2020-06-03 07:45,161,115,46,0,0,0
2020-06-03 08:00,125,88,37,0,0,0
2020-06-03 08:15,151,93,58,0,0,0
2020-06-03 08:30,131,95,36,0,0,0
2020-06-03 08:45,146,97,49,0,0,0
2020-06-03 09:00,130,84,46,0,0,0
2020-06-03 09:15,133,81,52,0,0,0
2020-06-03 09:30,120,80,40,0,0,0
2020-06-03 09:45,138,94,44,0,0,0
2020-06-03 10:00,151,97,54,0,0,0
2020-06-03 10:15,126,82,44,0,0,0
2020-06-03 10:30,157,81,76,0,0,0
2020-06-03 10:45,176,80,96,0,0,0
2020-06-03 11:00,157,79,78,0,0,0
2020-06-03 11:15,145,81,64,0,0,0
2020-06-03 11:30,151,67,84,0,0,0
2020-06-03 11:45,176,86,90,0,0,0
2020-06-03 12:00,155,75,80,0,0,0
2020-06-03 12:15,170,74,96,0,0,0
2020-06-03 12:30,201,93,108,0,0,0
2020-06-03 12:45,182,85,97,0,0,0
2020-06-03 13:00,143,66,77,0,0,0
2020-06-03 13:15,151,63,88,0,0,0
2020-06-03 13:30,128,59,69,0,0,0
2020-06-03 13:45,191,98,93,0,0,0
2020-06-03 14:00,177,67,110,0,0,0
2020-06-03 14:15,183,78,105,0,0,0
2020-06-03 14:30,161,68,93,0,0,0
2020-06-03 14:45,189,92,97,0,0,0
2020-06-03 15:00,171,69,102,0,0,0
2020-06-03 15:15,208,108,100,0,0,0
2020-06-03 15:30,176,83,93,0,0,0
2020-06-03 15:45,196,90,106,0,0,0
2020-06-03 16:00,183,72,111,0,0,0
2020-06-03 16:15,198,74,124,0,0,0
2020-06-03 16:30,196,72,124,0,0,0
2020-06-03 16:45,207,72,135,0,0,0
2020-06-03 17:00,211,73,138,0,0,0
2020-06-03 17:15,205,80,125,0,0,0
2020-06-03 17:30,194,78,116,0,0,0
2020-06-03 17:45,190,77,113,0,0,0
2020-06-03 18:00,204,83,121,0,0,0
2020-06-03 18:15,172,62,110,0,0,0
2020-06-03 18:30,135,44,91,0,0,0
2020-06-03 18:45,154,55,99,0,0,0
2020-06-03 19:00,124,39,85,0,0,0
2020-06-03 19:15,136,49,87,0,0,0
2020-06-03 19:30,96,45,51,0,0,0
2020-06-03 19:45,126,50,76,0,0,0
2020-06-03 20:00,105,46,59,0,0,0
2020-06-03 20:15,90,38,52,0,0,0
2020-06-03 20:30,60,20,40,0,0,0
2020-06-03 20:45,71,27,44,0,0,0
2020-06-03 21:00,60,25,35,0,0,0
2020-06-03 21:15,54,26,28,0,0,0
2020-06-03 21:30,57,20,37,0,0,0
2020-06-03 21:45,61,18,43,0,0,0
2020-06-03 22:00,56,15,41,0,0,0
2020-06-03 22:15,43,15,28,0,0,0
2020-06-03 22:30,48,16,32,0,0,0
2020-06-03 22:45,39,15,24,0,0,0
2020-06-03 23:00,40,18,22,0,0,0
2020-06-03 23:15,31,13,18,0,0,0
2020-06-03 23:30,18,10,8,0,0,0
2020-06-03 23:45,13,3,10,0,0,0
2020-06-04 00:00,22,8,14,0,0,0
2020-06-04 00:15,13,7,6,0,0,0
2020-06-04 00:30,13,1,12,0,0,0
2020-06-04 00:45,9,3,6,0,0,0
2020-06-04 01:00,5,4,1,0,0,0
2020-06-04 01:15,8,3,5,0,0,0
2020-06-04 01:30,6,2,4,0,0,0
2020-06-04 01:45,3,0,3,0,0,0
2020-06-04 02:00,4,1,3,0,0,0
2020-06-04 02:15,4,0,4,0,0,0
2020-06-04 02:30,2,1,1,0,0,0
2020-06-04 02:45,3,3,0,0,0,0
2020-06-04 03:00,0,0,0,0,0,0
2020-06-04 03:15,1,1,0,0,0,0
2020-06-04 03:30,2,1,1,0,0,0
2020-06-04 03:45,1,0,1,0,0,0
2020-06-04 04:00,2,2,0,0,0,0
2020-06-04 04:15,2,2,0,0,0,0
2020-06-04 04:30,4,4,0,0,0,0
2020-06-04 04:45,3,3,0,0,0,0
2020-06-04 05:00,8,5,3,0,0,0
2020-06-04 05:15,7,4,3,0,0,0
2020-06-04 05:30,20,14,6,0,0,0
2020-06-04 05:45,18,15,3,0,0,0
2020-06-04 06:00,21,19,2,0,0,0
2020-06-04 06:15,43,26,17,0,0,0
