Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2021-03-01 00:00,1,0,1,0,0,0
2021-03-01 00:15,1,0,1,0,0,0
2021-03-01 00:30,1,1,0,0,0,0
2021-03-01 00:45,3,1,2,0,0,0
2021-03-01 01:00,1,1,0,0,0,0
2021-03-01 01:15,1,0,1,0,0,0
2021-03-01 01:30,0,0,0,0,0,0
2021-03-01 01:45,1,0,1,0,0,0
2021-03-01 02:00,0,0,0,0,0,0
2021-03-01 02:15,0,0,0,0,0,0
2021-03-01 02:30,0,0,0,0,0,0
2021-03-01 02:45,0,0,0,0,0,0
2021-03-01 03:00,0,0,0,0,0,0
2021-03-01 03:15,0,0,0,0,0,0
2021-03-01 03:30,2,0,2,0,0,0
2021-03-01 03:45,0,0,0,0,0,0
2021-03-01 04:00,0,0,0,0,0,0
2021-03-01 04:15,3,3,0,0,0,0
2021-03-01 04:30,2,2,0,0,0,0
2021-03-01 04:45,6,5,1,0,0,0
2021-03-01 05:00,4,3,1,0,0,0
2021-03-01 05:15,7,4,3,0,0,0
2021-03-01 05:30,16,13,3,0,0,0
2021-03-01 05:45,13,10,3,0,0,0
2021-03-01 06:00,12,10,2,0,0,0
2021-03-01 06:15,32,25,7,0,0,0
2021-03-01 06:30,35,24,11,0,0,0
2021-03-01 06:45,53,28,25,0,0,0
2021-03-01 07:00,73,43,30,0,0,0
2021-03-01 07:15,91,52,39,0,0,0
2021-03-01 07:30,110,59,51,0,0,0
2021-03-01 07:45,136,95,41,0,0,0
2021-03-01 08:00,98,60,38,0,0,0
2021-03-01 08:15,118,63,55,0,0,0
2021-03-01 08:30,93,64,29,0,0,0
2021-03-01 08:45,100,61,39,0,0,0
2021-03-01 09:00,75,44,31,0,0,0
2021-03-01 09:15,75,44,31,0,0,0
2021-03-01 09:30,71,46,25,0,0,0
2021-03-01 09:45,93,61,32,0,0,0
2021-03-01 10:00,61,26,35,0,0,0
2021-03-01 10:15,57,35,22,0,0,0
2021-03-01 10:30,77,39,38,0,0,0
2021-03-01 10:45,93,49,44,0,0,0
2021-03-01 11:00,82,33,49,0,0,0
2021-03-01 11:15,96,44,52,0,0,0
2021-03-01 11:30,61,32,29,0,0,0
2021-03-01 11:45,90,45,45,0,0,0
2021-03-01 12:00,95,44,51,0,0,0
2021-03-01 12:15,81,46,35,0,0,0
2021-03-01 12:30,90,41,49,0,0,0
2021-03-01 12:45,102,45,57,0,0,0
2021-03-01 13:00,104,38,66,0,0,0
2021-03-01 13:15,90,33,57,0,0,0
2021-03-01 13:30,76,30,46,0,0,0
2021-03-01 13:45,106,54,52,0,0,0
2021-03-01 14:00,93,28,65,0,0,0
2021-03-01 14:15,97,38,59,0,0,0
2021-03-01 14:30,94,42,52,0,0,0
2021-03-01 14:45,124,45,79,0,0,0
2021-03-01 15:00,121,52,69,0,0,0
2021-03-01 15:15,122,55,67,0,0,0
2021-03-01 15:30,111,41,70,0,0,0
2021-03-01 15:45,150,66,84,0,0,0
2021-03-01 16:00,151,53,98,0,0,0
2021-03-01 16:15,149,55,94,0,0,0
2021-03-01 16:30,158,60,98,0,0,0
2021-03-01 16:45,159,79,80,0,0,0
2021-03-01 17:00,194,74,120,0,0,0
2021-03-01 17:15,148,47,101,0,0,0
2021-03-01 17:30,140,41,99,0,0,0
2021-03-01 17:45,124,38,86,0,0,0
2021-03-01 18:00,137,41,96,0,0,0
2021-03-01 18:15,112,42,70,0,0,0
2021-03-01 18:30,106,40,66,0,0,0
2021-03-01 18:45,85,34,51,0,0,0
2021-03-01 19:00,60,17,43,0,0,0
2021-03-01 19:15,56,19,37,0,0,0
2021-03-01 19:30,39,13,26,0,0,0
2021-03-01 19:45,36,12,24,0,0,0
2021-03-01 20:00,46,14,32,0,0,0
2021-03-01 20:15,32,7,25,0,0,0
2021-03-01 20:30,23,8,15,0,0,0
2021-03-01 20:45,27,7,20,0,0,0
2021-03-01 21:00,23,13,10,0,0,0
2021-03-01 21:15,17,9,8,0,0,0
2021-03-01 21:30,18,3,15,0,0,0
2021-03-01 21:45,16,7,9,0,0,0
2021-03-01 22:00,9,2,7,0,0,0
2021-03-01 22:15,12,3,9,0,0,0
2021-03-01 22:30,7,5,2,0,0,0
2021-03-01 22:45,9,5,4,0,0,0
2021-03-01 23:00,8,5,3,0,0,0
2021-03-01 23:15,5,0,5,0,0,0
2021-03-01 23:30,2,0,2,0,0,0
2021-03-01 23:45,9,1,8,0,0,0
2021-03-02 00:00,2,2,0,0,0,0
2021-03-02 00:15,5,2,3,0,0,0
2021-03-02 00:30,3,0,3,0,0,0
2021-03-02 00:45,2,0,2,0,0,0
2021-03-02 01:00,2,1,1,0,0,0
2021-03-02 01:15,4,2,2,0,0,0
2021-03-02 01:30,2,1,1,0,0,0
2021-03-02 01:45,1,1,0,0,0,0
2021-03-02 02:00,0,0,0,0,0,0
2021-03-02 02:15,1,0,1,0,0,0
2021-03-02 02:30,1,1,0,0,0,0
2021-03-02 02:45,0,0,0,0,0,0
2021-03-02 03:00,1,0,1,0,0,0
2021-03-02 03:15,1,1,0,0,0,0
2021-03-02 03:30,2,0,2,0,0,0
2021-03-02 03:45,0,0,0,0,0,0
2021-03-02 04:00,1,1,0,0,0,0
2021-03-02 04:15,2,2,0,0,0,0
2021-03-02 04:30,2,2,0,0,0,0
2021-03-02 04:45,4,3,1,0,0,0
2021-03-02 05:00,6,4,2,0,0,0
2021-03-02 05:15,2,1,1,0,0,0
2021-03-02 05:30,15,14,1,0,0,0
2021-03-02 05:45,12,12,0,0,0,0
2021-03-02 06:00,18,15,3,0,0,0
2021-03-02 06:15,21,13,8,0,0,0
2021-03-02 06:30,38,30,8,0,0,0
2021-03-02 06:45,60,32,28,0,0,0
2021-03-02 07:00,74,39,35,0,0,0
2021-03-02 07:15,111,64,47,0,0,0
2021-03-02 07:30,119,68,51,0,0,0
2021-03-02 07:45,158,111,47,0,0,0
2021-03-02 08:00,109,67,42,0,0,0
2021-03-02 08:15,124,72,52,0,0,0
2021-03-02 08:30,101,67,34,0,0,0
2021-03-02 08:45,89,54,35,0,0,0
2021-03-02 09:00,74,48,26,0,0,0
2021-03-02 09:15,88,58,30,0,0,0
2021-03-02 09:30,98,55,43,0,0,0
2021-03-02 09:45,81,51,30,0,0,0
2021-03-02 10:00,65,38,27,0,0,0
2021-03-02 10:15,86,40,46,0,0,0
2021-03-02 10:30,83,41,42,0,0,0
2021-03-02 10:45,92,46,46,0,0,0
2021-03-02 11:00,70,28,42,0,0,0
2021-03-02 11:15,82,45,37,0,0,0
2021-03-02 11:30,108,54,54,0,0,0
2021-03-02 11:45,100,47,53,0,0,0
2021-03-02 12:00,105,39,66,0,0,0
2021-03-02 12:15,108,52,56,0,0,0
2021-03-02 12:30,102,45,57,0,0,0
2021-03-02 12:45,126,64,62,0,0,0
2021-03-02 13:00,111,40,71,0,0,0
2021-03-02 13:15,102,51,51,0,0,0
2021-03-02 13:30,129,53,76,0,0,0
2021-03-02 13:45,146,66,80,0,0,0
2021-03-02 14:00,152,64,88,0,0,0
2021-03-02 14:15,141,62,79,0,0,0
2021-03-02 14:30,150,54,96,0,0,0
2021-03-02 14:45,172,63,109,0,0,0
2021-03-02 15:00,132,53,79,0,0,0
2021-03-02 15:15,156,57,99,0,0,0
2021-03-02 15:30,152,65,87,0,0,0
2021-03-02 15:45,144,54,90,0,0,0
2021-03-02 16:00,162,54,108,0,0,0
2021-03-02 16:15,160,77,83,0,0,0
2021-03-02 16:30,174,67,107,0,0,0
2021-03-02 16:45,168,53,115,0,0,0
2021-03-02 17:00,154,52,102,0,0,0
2021-03-02 17:15,175,61,114,0,0,0
2021-03-02 17:30,147,48,99,0,0,0
2021-03-02 17:45,153,46,107,0,0,0
2021-03-02 18:00,164,48,116,0,0,0
2021-03-02 18:15,127,45,82,0,0,0
2021-03-02 18:30,116,36,80,0,0,0
2021-03-02 18:45,98,32,66,0,0,0
2021-03-02 19:00,75,36,39,0,0,0
2021-03-02 19:15,95,33,62,0,0,0
2021-03-02 19:30,55,20,35,0,0,0
2021-03-02 19:45,65,21,44,0,0,0
2021-03-02 20:00,49,19,30,0,0,0
2021-03-02 20:15,36,8,28,0,0,0
2021-03-02 20:30,27,10,17,0,0,0
2021-03-02 20:45,27,12,15,0,0,0
2021-03-02 21:00,17,5,12,0,0,0
2021-03-02 21:15,32,8,24,0,0,0
2021-03-02 21:30,18,7,11,0,0,0
2021-03-02 21:45,25,9,16,0,0,0
2021-03-02 22:00,17,4,13,0,0,0
2021-03-02 22:15,19,5,14,0,0,0
2021-03-02 22:30,14,6,8,0,0,0
2021-03-02 22:45,20,4,16,0,0,0
2021-03-02 23:00,22,9,13,0,0,0
2021-03-02 23:15,13,3,10,0,0,0
2021-03-02 23:30,9,3,6,0,0,0
2021-03-02 23:45,6,2,4,0,0,0
2021-03-03 00:00,8,7,1,0,0,0
2021-03-03 00:15,3,3,0,0,0,0
2021-03-03 00:30,3,1,2,0,0,0
2021-03-03 00:45,9,2,7,0,0,0
2021-03-03 01:00,1,1,0,0,0,0
2021-03-03 01:15,2,0,2,0,0,0
2021-03-03 01:30,1,1,0,0,0,0
2021-03-03 01:45,0,0,0,0,0,0
