Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2019-02-01 00:00,6,2,4,0,0,0
2019-02-01 00:15,10,4,6,0,0,0
2019-02-01 00:30,11,5,6,0,0,0
2019-02-01 00:45,8,1,7,0,0,0
2019-02-01 01:00,6,2,4,0,0,0
2019-02-01 01:15,5,1,4,0,0,0
2019-02-01 01:30,7,3,4,0,0,0
2019-02-01 01:45,4,0,4,0,0,0
2019-02-01 02:00,2,2,0,0,0,0
2019-02-01 02:15,5,3,2,0,0,0
2019-02-01 02:30,3,1,2,0,0,0
2019-02-01 02:45,0,0,0,0,0,0
2019-02-01 03:00,2,2,0,0,0,0
2019-02-01 03:15,3,2,1,0,0,0
2019-02-01 03:30,1,0,1,0,0,0
2019-02-01 03:45,1,0,1,0,0,0
2019-02-01 04:00,2,0,2,0,0,0
2019-02-01 04:15,0,0,0,0,0,0
2019-02-01 04:30,1,1,0,0,0,0
2019-02-01 04:45,1,1,0,0,0,0
2019-02-01 05:00,6,5,1,0,0,0
2019-02-01 05:15,7,5,2,0,0,0
2019-02-01 05:30,16,12,4,0,0,0
2019-02-01 05:45,21,16,5,0,0,0
2019-02-01 06:00,14,9,5,0,0,0
2019-02-01 06:15,31,27,4,0,0,0
2019-02-01 06:30,25,16,9,0,0,0
2019-02-01 06:45,54,35,19,0,0,0
2019-02-01 07:00,59,39,20,0,0,0
2019-02-01 07:15,91,60,31,0,0,0
2019-02-01 07:30,141,93,48,0,0,0
2019-02-01 07:45,163,119,44,0,0,0
2019-02-01 08:00,91,59,32,0,0,0
2019-02-01 08:15,118,79,39,0,0,0
2019-02-01 08:30,93,61,32,0,0,0
2019-02-01 08:45,98,68,30,0,0,0
2019-02-01 09:00,68,45,23,0,0,0
2019-02-01 09:15,72,48,24,0,0,0
2019-02-01 09:30,79,60,19,0,0,0
2019-02-01 09:45,94,74,20,0,0,0
2019-02-01 10:00,64,39,25,0,0,0
2019-02-01 10:15,81,50,31,0,0,0
2019-02-01 10:30,62,44,18,0,0,0
2019-02-01 10:45,80,46,34,0,0,0
2019-02-01 11:00,64,39,25,0,0,0
2019-02-01 11:15,76,41,35,0,0,0
2019-02-01 11:30,61,28,33,0,0,0
2019-02-01 11:45,109,58,51,0,0,0
2019-02-01 12:00,75,38,37,0,0,0
2019-02-01 12:15,94,45,49,0,0,0
2019-02-01 12:30,111,41,70,0,0,0
2019-02-01 12:45,115,50,65,0,0,0
2019-02-01 13:00,135,44,91,0,0,0
2019-02-01 13:15,126,54,72,0,0,0
2019-02-01 13:30,124,56,68,0,0,0
2019-02-01 13:45,144,62,82,0,0,0
2019-02-01 14:00,110,40,70,0,0,0
2019-02-01 14:15,139,59,80,0,0,0
2019-02-01 14:30,123,56,67,0,0,0
2019-02-01 14:45,126,53,73,0,0,0
2019-02-01 15:00,117,46,71,0,0,0
2019-02-01 15:15,123,50,73,0,0,0
2019-02-01 15:30,155,68,87,0,0,0
2019-02-01 15:45,128,54,74,0,0,0
2019-02-01 16:00,147,57,90,0,0,0
2019-02-01 16:15,135,46,89,0,0,0
2019-02-01 16:30,133,54,79,0,0,0
2019-02-01 16:45,138,64,74,0,0,0
2019-02-01 17:00,158,51,107,0,0,0
2019-02-01 17:15,151,51,100,0,0,0
2019-02-01 17:30,157,53,104,0,0,0
2019-02-01 17:45,131,43,88,0,0,0
2019-02-01 18:00,169,38,131,0,0,0
2019-02-01 18:15,167,43,124,0,0,0
2019-02-01 18:30,148,50,98,0,0,0
2019-02-01 18:45,149,69,80,0,0,0
2019-02-01 19:00,97,30,67,0,0,0
2019-02-01 19:15,84,34,50,0,0,0
2019-02-01 19:30,86,38,48,0,0,0
2019-02-01 19:45,93,51,42,0,0,0
2019-02-01 20:00,68,25,43,0,0,0
2019-02-01 20:15,74,25,49,0,0,0
2019-02-01 20:30,71,31,40,0,0,0
2019-02-01 20:45,52,34,18,0,0,0
2019-02-01 21:00,56,36,20,0,0,0
2019-02-01 21:15,138,102,36,0,0,0
2019-02-01 21:30,110,73,37,0,0,0
2019-02-01 21:45,69,38,31,0,0,0
2019-02-01 22:00,53,29,24,0,0,0
2019-02-01 22:15,58,31,27,0,0,0
2019-02-01 22:30,41,24,17,0,0,0
2019-02-01 22:45,46,14,32,0,0,0
2019-02-01 23:00,48,11,37,0,0,0
2019-02-01 23:15,32,16,16,0,0,0
2019-02-01 23:30,40,18,22,0,0,0
2019-02-01 23:45,34,17,17,0,0,0
2019-02-02 00:00,38,11,27,0,0,0
2019-02-02 00:15,36,11,25,0,0,0
2019-02-02 00:30,28,17,11,0,0,0
2019-02-02 00:45,27,15,12,0,0,0
2019-02-02 01:00,18,3,15,0,0,0
2019-02-02 01:15,32,13,19,0,0,0
2019-02-02 01:30,12,6,6,0,0,0
2019-02-02 01:45,15,3,12,0,0,0
2019-02-02 02:00,10,3,7,0,0,0
2019-02-02 02:15,10,3,7,0,0,0
2019-02-02 02:30,5,0,5,0,0,0
2019-02-02 02:45,19,5,14,0,0,0
2019-02-02 03:00,12,0,12,0,0,0
2019-02-02 03:15,7,2,5,0,0,0
2019-02-02 03:30,7,1,6,0,0,0
2019-02-02 03:45,8,1,7,0,0,0
2019-02-02 04:00,6,1,5,0,0,0
2019-02-02 04:15,4,2,2,0,0,0
2019-02-02 04:30,2,0,2,0,0,0
2019-02-02 04:45,1,0,1,0,0,0
2019-02-02 05:00,0,0,0,0,0,0
2019-02-02 05:15,6,0,6,0,0,0
2019-02-02 05:30,7,5,2,0,0,0
2019-02-02 05:45,10,6,4,0,0,0
2019-02-02 06:00,3,2,1,0,0,0
2019-02-02 06:15,7,2,5,0,0,0
2019-02-02 06:30,8,3,5,0,0,0
2019-02-02 06:45,7,5,2,0,0,0
2019-02-02 07:00,4,3,1,0,0,0
2019-02-02 07:15,16,10,6,0,0,0
2019-02-02 07:30,12,8,4,0,0,0
2019-02-02 07:45,34,27,7,0,0,0
2019-02-02 08:00,22,16,6,0,0,0
2019-02-02 08:15,22,12,10,0,0,0
2019-02-02 08:30,38,27,11,0,0,0
2019-02-02 08:45,49,32,17,0,0,0
2019-02-02 09:00,58,38,20,0,0,0
2019-02-02 09:15,52,29,23,0,0,0
2019-02-02 09:30,66,47,19,0,0,0
2019-02-02 09:45,65,50,15,0,0,0
2019-02-02 10:00,56,37,19,0,0,0
2019-02-02 10:15,68,44,24,0,0,0
2019-02-02 10:30,80,47,33,0,0,0
2019-02-02 10:45,99,70,29,0,0,0
2019-02-02 11:00,93,62,31,0,0,0
2019-02-02 11:15,98,60,38,0,0,0
2019-02-02 11:30,104,69,35,0,0,0
2019-02-02 11:45,121,59,62,0,0,0
2019-02-02 12:00,102,57,45,0,0,0
2019-02-02 12:15,121,61,60,0,0,0
2019-02-02 12:30,112,68,44,0,0,0
2019-02-02 12:45,110,60,50,0,0,0
2019-02-02 13:00,140,72,68,0,0,0
2019-02-02 13:15,95,45,50,0,0,0
2019-02-02 13:30,117,47,70,0,0,0
2019-02-02 13:45,111,58,53,0,0,0
2019-02-02 14:00,108,39,69,0,0,0
2019-02-02 14:15,74,35,39,0,0,0
2019-02-02 14:30,93,27,66,0,0,0
2019-02-02 14:45,93,40,53,0,0,0
2019-02-02 15:00,92,36,56,0,0,0
2019-02-02 15:15,75,25,50,0,0,0
2019-02-02 15:30,79,28,51,0,0,0
2019-02-02 15:45,80,29,51,0,0,0
2019-02-02 16:00,55,22,33,0,0,0
2019-02-02 16:15,49,12,37,0,0,0
2019-02-02 16:30,55,15,40,0,0,0
2019-02-02 16:45,74,34,40,0,0,0
2019-02-02 17:00,50,22,28,0,0,0
2019-02-02 17:15,44,17,27,0,0,0
2019-02-02 17:30,51,17,34,0,0,0
2019-02-02 17:45,48,22,26,0,0,0
2019-02-02 18:00,65,13,52,0,0,0
2019-02-02 18:15,57,15,42,0,0,0
2019-02-02 18:30,55,25,30,0,0,0
2019-02-02 18:45,38,16,22,0,0,0
2019-02-02 19:00,58,29,29,0,0,0
2019-02-02 19:15,49,18,31,0,0,0
2019-02-02 19:30,41,21,20,0,0,0
2019-02-02 19:45,47,24,23,0,0,0
2019-02-02 20:00,47,21,26,0,0,0
2019-02-02 20:15,41,22,19,0,0,0
2019-02-02 20:30,28,14,14,0,0,0
2019-02-02 20:45,40,14,26,0,0,0
2019-02-02 21:00,22,11,11,0,0,0
2019-02-02 21:15,19,7,12,0,0,0
2019-02-02 21:30,29,11,18,0,0,0
2019-02-02 21:45,10,2,8,0,0,0
2019-02-02 22:00,35,14,21,0,0,0
2019-02-02 22:15,18,8,10,0,0,0
2019-02-02 22:30,25,7,18,0,0,0
2019-02-02 22:45,34,16,18,0,0,0
2019-02-02 23:00,19,6,13,0,0,0
2019-02-02 23:15,20,8,12,0,0,0
2019-02-02 23:30,29,13,16,0,0,0
2019-02-02 23:45,35,6,29,0,0,0
2019-02-03 00:00,18,7,11,0,0,0
2019-02-03 00:15,30,11,19,0,0,0
2019-02-03 00:30,14,6,8,0,0,0
2019-02-03 00:45,17,11,6,0,0,0
2019-02-03 01:00,29,5,24,0,0,0
2019-02-03 01:15,18,6,12,0,0,0
2019-02-03 01:30,13,4,9,0,0,0
2019-02-03 01:45,16,4,12,0,0,0
2019-02-03 02:00,8,3,5,0,0,0
2019-02-03 02:15,11,3,8,0,0,0
2019-02-03 02:30,10,1,9,0,0,0
2019-02-03 02:45,5,1,4,0,0,0
2019-02-03 03:00,13,2,11,0,0,0
2019-02-03 03:15,4,0,4,0,0,0
2019-02-03 03:30,7,2,5,0,0,0
2019-02-03 03:45,4,1,3,0,0,0
2019-02-03 04:00,3,0,3,0,0,0
2019-02-03 04:15,7,2,5,0,0,0
2019-02-03 04:30,2,1,1,0,0,0
2019-02-03 04:45,1,1,0,0,0,0
2019-02-03 05:00,0,0,0,0,0,0
2019-02-03 05:15,3,0,3,0,0,0
2019-02-03 05:30,3,1,2,0,0,0
2019-02-03 05:45,2,1,1,0,0,0
2019-02-03 06:00,2,0,2,0,0,0
2019-02-03 06:15,2,0,2,0,0,0
2019-02-03 06:30,3,2,1,0,0,0
2019-02-03 06:45,3,1,2,0,0,0
2019-02-03 07:00,2,1,1,0,0,0
2019-02-03 07:15,3,2,1,0,0,0
2019-02-03 07:30,2,1,1,0,0,0
2019-02-03 07:45,21,17,4,0,0,0
2019-02-03 08:00,7,4,3,0,0,0
2019-02-03 08:15,7,4,3,0,0,0
2019-02-03 08:30,6,4,2,0,0,0
2019-02-03 08:45,13,6,7,0,0,0
2019-02-03 09:00,14,6,8,0,0,0
2019-02-03 09:15,19,12,7,0,0,0
2019-02-03 09:30,17,8,9,0,0,0
2019-02-03 09:45,43,37,6,0,0,0
2019-02-03 10:00,30,21,9,0,0,0
2019-02-03 10:15,25,17,8,0,0,0
2019-02-03 10:30,20,8,12,0,0,0
2019-02-03 10:45,29,21,8,0,0,0
2019-02-03 11:00,25,16,9,0,0,0
2019-02-03 11:15,31,13,18,0,0,0
2019-02-03 11:30,37,28,9,0,0,0
2019-02-03 11:45,46,16,30,0,0,0
2019-02-03 12:00,30,17,13,0,0,0
2019-02-03 12:15,45,21,24,0,0,0
2019-02-03 12:30,49,22,27,0,0,0
2019-02-03 12:45,60,23,37,0,0,0
2019-02-03 13:00,49,29,20,0,0,0
2019-02-03 13:15,47,25,22,0,0,0
2019-02-03 13:30,41,18,23,0,0,0
2019-02-03 13:45,53,25,28,0,0,0
2019-02-03 14:00,64,31,33,0,0,0
2019-02-03 14:15,61,27,34,0,0,0
2019-02-03 14:30,53,17,36,0,0,0
2019-02-03 14:45,69,37,32,0,0,0
2019-02-03 15:00,54,34,20,0,0,0
2019-02-03 15:15,41,17,24,0,0,0
2019-02-03 15:30,54,25,29,0,0,0
2019-02-03 15:45,63,30,33,0,0,0
2019-02-03 16:00,46,24,22,0,0,0
2019-02-03 16:15,59,28,31,0,0,0
2019-02-03 16:30,77,35,42,0,0,0
2019-02-03 16:45,49,25,24,0,0,0
2019-02-03 17:00,60,32,28,0,0,0
2019-02-03 17:15,66,30,36,0,0,0
2019-02-03 17:30,69,28,41,0,0,0
2019-02-03 17:45,69,32,37,0,0,0
2019-02-03 18:00,50,19,31,0,0,0
2019-02-03 18:15,59,28,31,0,0,0
2019-02-03 18:30,57,25,32,0,0,0
2019-02-03 18:45,37,24,13,0,0,0
2019-02-03 19:00,42,11,31,0,0,0
2019-02-03 19:15,52,20,32,0,0,0
2019-02-03 19:30,49,15,34,0,0,0
2019-02-03 19:45,45,20,25,0,0,0
2019-02-03 20:00,33,15,18,0,0,0
2019-02-03 20:15,45,12,33,0,0,0
2019-02-03 20:30,27,8,19,0,0,0
2019-02-03 20:45,27,8,19,0,0,0
2019-02-03 21:00,21,7,14,0,0,0
2019-02-03 21:15,22,6,16,0,0,0
2019-02-03 21:30,15,8,7,0,0,0
2019-02-03 21:45,24,9,15,0,0,0
2019-02-03 22:00,26,9,17,0,0,0
2019-02-03 22:15,22,9,13,0,0,0
2019-02-03 22:30,16,5,11,0,0,0
2019-02-03 22:45,6,5,1,0,0,0
2019-02-03 23:00,22,13,9,0,0,0
2019-02-03 23:15,17,13,4,0,0,0
2019-02-03 23:30,5,3,2,0,0,0
2019-02-03 23:45,7,4,3,0,0,0
2019-02-04 00:00,8,6,2,0,0,0
2019-02-04 00:15,2,0,2,0,0,0
2019-02-04 00:30,5,4,1,0,0,0
2019-02-04 00:45,3,0,3,0,0,0
2019-02-04 01:00,4,0,4,0,0,0
2019-02-04 01:15,0,0,0,0,0,0
2019-02-04 01:30,1,0,1,0,0,0
2019-02-04 01:45,0,0,0,0,0,0
2019-02-04 02:00,1,0,1,0,0,0
2019-02-04 02:15,0,0,0,0,0,0
2019-02-04 02:30,2,0,2,0,0,0
2019-02-04 02:45,0,0,0,0,0,0
2019-02-04 03:00,1,1,0,0,0,0
2019-02-04 03:15,3,1,2,0,0,0
2019-02-04 03:30,0,0,0,0,0,0
2019-02-04 03:45,0,0,0,0,0,0
2019-02-04 04:00,2,1,1,0,0,0
2019-02-04 04:15,23,4,19,0,0,0
2019-02-04 04:30,11,10,1,0,0,0
2019-02-04 04:45,9,5,4,0,0,0
2019-02-04 05:00,4,3,1,0,0,0
2019-02-04 05:15,13,12,1,0,0,0
2019-02-04 05:30,12,8,4,0,0,0
2019-02-04 05:45,18,14,4,0,0,0
2019-02-04 06:00,14,12,2,0,0,0
2019-02-04 06:15,29,24,5,0,0,0
2019-02-04 06:30,38,27,11,0,0,0
2019-02-04 06:45,55,40,15,0,0,0
2019-02-04 07:00,70,44,26,0,0,0
2019-02-04 07:15,95,58,37,0,0,0
2019-02-04 07:30,138,99,39,0,0,0
2019-02-04 07:45,169,121,48,0,0,0
2019-02-04 08:00,111,71,40,0,0,0
2019-02-04 08:15,130,79,51,0,0,0
2019-02-04 08:30,103,80,23,0,0,0
2019-02-04 08:45,113,87,26,0,0,0
2019-02-04 09:00,72,52,20,0,0,0
2019-02-04 09:15,85,59,26,0,0,0
2019-02-04 09:30,101,77,24,0,0,0
2019-02-04 09:45,68,53,15,0,0,0
2019-02-04 10:00,63,30,33,0,0,0
2019-02-04 10:15,87,44,43,0,0,0
2019-02-04 10:30,72,40,32,0,0,0
2019-02-04 10:45,100,54,46,0,0,0
2019-02-04 11:00,87,40,47,0,0,0
2019-02-04 11:15,90,44,46,0,0,0
2019-02-04 11:30,93,43,50,0,0,0
2019-02-04 11:45,94,59,35,0,0,0
2019-02-04 12:00,82,39,43,0,0,0
2019-02-04 12:15,113,54,59,0,0,0
2019-02-04 12:30,116,46,70,0,0,0
2019-02-04 12:45,92,42,50,0,0,0
2019-02-04 13:00,107,42,65,0,0,0
2019-02-04 13:15,114,51,63,0,0,0
2019-02-04 13:30,88,37,51,0,0,0
2019-02-04 13:45,134,65,69,0,0,0
2019-02-04 14:00,121,52,69,0,0,0
2019-02-04 14:15,113,52,61,0,0,0
2019-02-04 14:30,109,45,64,0,0,0
2019-02-04 14:45,129,55,74,0,0,0
2019-02-04 15:00,121,39,82,0,0,0
2019-02-04 15:15,124,56,68,0,0,0
2019-02-04 15:30,146,55,91,0,0,0
2019-02-04 15:45,118,49,69,0,0,0
2019-02-04 16:00,155,64,91,0,0,0
2019-02-04 16:15,187,77,110,0,0,0
2019-02-04 16:30,154,49,105,0,0,0
2019-02-04 16:45,198,66,132,0,0,0
2019-02-04 17:00,166,66,100,0,0,0
2019-02-04 17:15,192,60,132,0,0,0
2019-02-04 17:30,154,48,106,0,0,0
2019-02-04 17:45,193,62,131,0,0,0
2019-02-04 18:00,154,46,108,0,0,0
2019-02-04 18:15,131,47,84,0,0,0
2019-02-04 18:30,119,38,81,0,0,0
2019-02-04 18:45,133,51,82,0,0,0
2019-02-04 19:00,89,32,57,0,0,0
2019-02-04 19:15,98,34,64,0,0,0
2019-02-04 19:30,80,29,51,0,0,0
2019-02-04 19:45,89,40,49,0,0,0
2019-02-04 20:00,61,35,26,0,0,0
2019-02-04 20:15,49,17,32,0,0,0
2019-02-04 20:30,43,8,35,0,0,0
2019-02-04 20:45,36,16,20,0,0,0
2019-02-04 21:00,47,19,28,0,0,0
2019-02-04 21:15,46,12,34,0,0,0
2019-02-04 21:30,27,6,21,0,0,0
2019-02-04 21:45,47,14,33,0,0,0
2019-02-04 22:00,33,10,23,0,0,0
2019-02-04 22:15,35,14,21,0,0,0
2019-02-04 22:30,36,13,23,0,0,0
2019-02-04 22:45,35,8,27,0,0,0
2019-02-04 23:00,18,1,17,0,0,0
2019-02-04 23:15,13,3,10,0,0,0
2019-02-04 23:30,5,1,4,0,0,0
2019-02-04 23:45,13,4,9,0,0,0
2019-02-05 00:00,11,3,8,0,0,0
2019-02-05 00:15,7,3,4,0,0,0
2019-02-05 00:30,11,2,9,0,0,0
