Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2021-02-01 00:00,1,1,0,0,0,0
2021-02-01 00:15,0,0,0,0,0,0
2021-02-01 00:30,3,0,3,0,0,0
2021-02-01 00:45,1,0,1,0,0,0
2021-02-01 01:00,1,0,1,0,0,0
2021-02-01 01:15,0,0,0,0,0,0
2021-02-01 01:30,0,0,0,0,0,0
2021-02-01 01:45,0,0,0,0,0,0
2021-02-01 02:00,1,0,1,0,0,0
2021-02-01 02:15,0,0,0,0,0,0
2021-02-01 02:30,0,0,0,0,0,0
2021-02-01 02:45,1,1,0,0,0,0
2021-02-01 03:00,1,1,0,0,0,0
2021-02-01 03:15,0,0,0,0,0,0
2021-02-01 03:30,1,0,1,0,0,0
2021-02-01 03:45,1,0,1,0,0,0
2021-02-01 04:00,0,0,0,0,0,0
2021-02-01 04:15,0,0,0,0,0,0
2021-02-01 04:30,2,1,1,0,0,0
2021-02-01 04:45,2,2,0,0,0,0
2021-02-01 05:00,5,3,2,0,0,0
2021-02-01 05:15,5,3,2,0,0,0
2021-02-01 05:30,8,5,3,0,0,0
2021-02-01 05:45,8,8,0,0,0,0
2021-02-01 06:00,13,9,4,0,0,0
2021-02-01 06:15,25,16,9,0,0,0
2021-02-01 06:30,24,16,8,0,0,0
2021-02-01 06:45,39,28,11,0,0,0
2021-02-01 07:00,45,25,20,0,0,0
2021-02-01 07:15,60,35,25,0,0,0
2021-02-01 07:30,76,45,31,0,0,0
2021-02-01 07:45,106,75,31,0,0,0
2021-02-01 08:00,76,59,17,0,0,0
2021-02-01 08:15,76,43,33,0,0,0
2021-02-01 08:30,78,52,26,0,0,0
2021-02-01 08:45,104,69,35,0,0,0
2021-02-01 09:00,56,40,16,0,0,0
2021-02-01 09:15,60,41,19,0,0,0
2021-02-01 09:30,63,48,15,0,0,0
2021-02-01 09:45,64,42,22,0,0,0
2021-02-01 10:00,68,32,36,0,0,0
2021-02-01 10:15,51,24,27,0,0,0
2021-02-01 10:30,61,28,33,0,0,0
2021-02-01 10:45,72,37,35,0,0,0
2021-02-01 11:00,58,18,40,0,0,0
2021-02-01 11:15,63,31,32,0,0,0
2021-02-01 11:30,63,34,29,0,0,0
2021-02-01 11:45,81,47,34,0,0,0
2021-02-01 12:00,68,35,33,0,0,0
2021-02-01 12:15,69,37,32,0,0,0
2021-02-01 12:30,68,34,34,0,0,0
2021-02-01 12:45,81,33,48,0,0,0
2021-02-01 13:00,73,27,46,0,0,0
2021-02-01 13:15,80,25,55,0,0,0
2021-02-01 13:30,70,32,38,0,0,0
2021-02-01 13:45,88,41,47,0,0,0
2021-02-01 14:00,75,24,51,0,0,0
2021-02-01 14:15,77,30,47,0,0,0
2021-02-01 14:30,77,34,43,0,0,0
2021-02-01 14:45,97,56,41,0,0,0
2021-02-01 15:00,83,30,53,0,0,0
2021-02-01 15:15,78,34,44,0,0,0
