Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2019-04-01 00:00,4,3,1,0,0,0
2019-04-01 00:15,6,3,3,0,0,0
2019-04-01 00:30,8,2,6,0,0,0
2019-04-01 00:45,2,0,2,0,0,0
2019-04-01 01:00,6,0,6,0,0,0
2019-04-01 01:15,2,0,2,0,0,0
2019-04-01 01:30,0,0,0,0,0,0
2019-04-01 01:45,2,0,2,0,0,0
2019-04-01 02:00,0,0,0,0,0,0
2019-04-01 02:15,1,0,1,0,0,0
2019-04-01 02:30,0,0,0,0,0,0
2019-04-01 02:45,1,0,1,0,0,0
2019-04-01 03:00,1,1,0,0,0,0
2019-04-01 03:15,0,0,0,0,0,0
2019-04-01 03:30,1,0,1,0,0,0
2019-04-01 03:45,1,1,0,0,0,0
2019-04-01 04:00,0,0,0,0,0,0
2019-04-01 04:15,0,0,0,0,0,0
2019-04-01 04:30,1,0,1,0,0,0
2019-04-01 04:45,3,3,0,0,0,0
2019-04-01 05:00,5,4,1,0,0,0
2019-04-01 05:15,9,6,3,0,0,0
2019-04-01 05:30,11,8,3,0,0,0
2019-04-01 05:45,25,20,5,0,0,0
2019-04-01 06:00,19,12,7,0,0,0
2019-04-01 06:15,39,29,10,0,0,0
2019-04-01 06:30,32,24,8,0,0,0
2019-04-01 06:45,52,34,18,0,0,0
2019-04-01 07:00,73,48,25,0,0,0
2019-04-01 07:15,135,85,50,0,0,0
2019-04-01 07:30,149,102,47,0,0,0
2019-04-01 07:45,190,141,49,0,0,0
2019-04-01 08:00,163,113,50,0,0,0
2019-04-01 08:15,133,95,38,0,0,0
2019-04-01 08:30,129,90,39,0,0,0
2019-04-01 08:45,148,103,45,0,0,0
2019-04-01 09:00,117,81,36,0,0,0
2019-04-01 09:15,108,69,39,0,0,0
2019-04-01 09:30,114,80,34,0,0,0
2019-04-01 09:45,143,109,34,0,0,0
2019-04-01 10:00,110,72,38,0,0,0
2019-04-01 10:15,109,54,55,0,0,0
2019-04-01 10:30,88,47,41,0,0,0
2019-04-01 10:45,128,85,43,0,0,0
2019-04-01 11:00,130,63,67,0,0,0
2019-04-01 11:15,107,56,51,0,0,0
2019-04-01 11:30,112,51,61,0,0,0
2019-04-01 11:45,145,74,71,0,0,0
2019-04-01 12:00,139,65,74,0,0,0
2019-04-01 12:15,140,49,91,0,0,0
2019-04-01 12:30,150,61,89,0,0,0
2019-04-01 12:45,136,61,75,0,0,0
2019-04-01 13:00,160,62,98,0,0,0
2019-04-01 13:15,146,56,90,0,0,0
2019-04-01 13:30,159,76,83,0,0,0
2019-04-01 13:45,166,77,89,0,0,0
2019-04-01 14:00,172,65,107,0,0,0
2019-04-01 14:15,165,56,109,0,0,0
2019-04-01 14:30,171,77,94,0,0,0
2019-04-01 14:45,177,82,95,0,0,0
2019-04-01 15:00,161,63,98,0,0,0
2019-04-01 15:15,176,75,101,0,0,0
2019-04-01 15:30,200,79,121,0,0,0
2019-04-01 15:45,226,116,110,0,0,0
2019-04-01 16:00,214,91,123,0,0,0
2019-04-01 16:15,223,81,142,0,0,0
2019-04-01 16:30,216,83,133,0,0,0
2019-04-01 16:45,242,93,149,0,0,0
2019-04-01 17:00,255,100,155,0,0,0
2019-04-01 17:15,223,73,150,0,0,0
2019-04-01 17:30,214,89,125,0,0,0
2019-04-01 17:45,246,104,142,0,0,0
2019-04-01 18:00,212,66,146,0,0,0
2019-04-01 18:15,220,80,140,0,0,0
2019-04-01 18:30,184,72,112,0,0,0
2019-04-01 18:45,199,73,126,0,0,0
2019-04-01 19:00,194,74,120,0,0,0
2019-04-01 19:15,152,54,98,0,0,0
2019-04-01 19:30,153,58,95,0,0,0
2019-04-01 19:45,155,53,102,0,0,0
2019-04-01 20:00,116,42,74,0,0,0
2019-04-01 20:15,98,37,61,0,0,0
2019-04-01 20:30,71,27,44,0,0,0
2019-04-01 20:45,53,22,31,0,0,0
2019-04-01 21:00,77,26,51,0,0,0
2019-04-01 21:15,53,18,35,0,0,0
2019-04-01 21:30,67,26,41,0,0,0
