Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2020-12-01 00:00,2,1,1,0,0,0
2020-12-01 00:15,3,0,3,0,0,0
2020-12-01 00:30,2,2,0,0,0,0
2020-12-01 00:45,4,4,0,0,0,0
2020-12-01 01:00,1,0,1,0,0,0
2020-12-01 01:15,2,1,1,0,0,0
2020-12-01 01:30,0,0,0,0,0,0
2020-12-01 01:45,2,2,0,0,0,0
2020-12-01 02:00,0,0,0,0,0,0
2020-12-01 02:15,0,0,0,0,0,0
2020-12-01 02:30,0,0,0,0,0,0
2020-12-01 02:45,2,0,2,0,0,0
2020-12-01 03:00,0,0,0,0,0,0
2020-12-01 03:15,0,0,0,0,0,0
2020-12-01 03:30,1,0,1,0,0,0
2020-12-01 03:45,0,0,0,0,0,0
2020-12-01 04:00,1,0,1,0,0,0
2020-12-01 04:15,1,0,1,0,0,0
2020-12-01 04:30,1,1,0,0,0,0
2020-12-01 04:45,6,6,0,0,0,0
2020-12-01 05:00,0,0,0,0,0,0
2020-12-01 05:15,4,2,2,0,0,0
2020-12-01 05:30,17,13,4,0,0,0
2020-12-01 05:45,16,15,1,0,0,0
2020-12-01 06:00,18,11,7,0,0,0
2020-12-01 06:15,33,21,12,0,0,0
2020-12-01 06:30,35,24,11,0,0,0
2020-12-01 06:45,61,40,21,0,0,0
2020-12-01 07:00,76,48,28,0,0,0
2020-12-01 07:15,83,51,32,0,0,0
2020-12-01 07:30,113,69,44,0,0,0
2020-12-01 07:45,162,113,49,0,0,0
2020-12-01 08:00,130,81,49,0,0,0
2020-12-01 08:15,133,98,35,0,0,0
2020-12-01 08:30,103,69,34,0,0,0
2020-12-01 08:45,117,83,34,0,0,0
2020-12-01 09:00,96,68,28,0,0,0
2020-12-01 09:15,54,29,25,0,0,0
2020-12-01 09:30,68,48,20,0,0,0
2020-12-01 09:45,71,44,27,0,0,0
2020-12-01 10:00,93,61,32,0,0,0
2020-12-01 10:15,74,43,31,0,0,0
2020-12-01 10:30,73,37,36,0,0,0
2020-12-01 10:45,76,42,34,0,0,0
2020-12-01 11:00,71,30,41,0,0,0
2020-12-01 11:15,54,24,30,0,0,0
2020-12-01 11:30,70,19,51,0,0,0
2020-12-01 11:45,65,29,36,0,0,0
2020-12-01 12:00,75,28,47,0,0,0
2020-12-01 12:15,88,34,54,0,0,0
2020-12-01 12:30,90,34,56,0,0,0
2020-12-01 12:45,93,42,51,0,0,0
2020-12-01 13:00,82,29,53,0,0,0
2020-12-01 13:15,90,43,47,0,0,0
2020-12-01 13:30,81,34,47,0,0,0
2020-12-01 13:45,107,49,58,0,0,0
2020-12-01 14:00,119,51,68,0,0,0
2020-12-01 14:15,147,58,89,0,0,0
2020-12-01 14:30,114,46,68,0,0,0
2020-12-01 14:45,97,46,51,0,0,0
2020-12-01 15:00,98,37,61,0,0,0
2020-12-01 15:15,117,44,73,0,0,0
2020-12-01 15:30,112,35,77,0,0,0
2020-12-01 15:45,127,36,91,0,0,0
2020-12-01 16:00,127,32,95,0,0,0
2020-12-01 16:15,153,39,114,0,0,0
2020-12-01 16:30,113,41,72,0,0,0
2020-12-01 16:45,121,46,75,0,0,0
2020-12-01 17:00,137,47,90,0,0,0
2020-12-01 17:15,135,39,96,0,0,0
2020-12-01 17:30,121,38,83,0,0,0
2020-12-01 17:45,119,37,82,0,0,0
2020-12-01 18:00,117,29,88,0,0,0
2020-12-01 18:15,77,23,54,0,0,0
2020-12-01 18:30,105,30,75,0,0,0
2020-12-01 18:45,98,33,65,0,0,0
2020-12-01 19:00,84,25,59,0,0,0
2020-12-01 19:15,64,20,44,0,0,0
2020-12-01 19:30,53,13,40,0,0,0
2020-12-01 19:45,55,29,26,0,0,0
2020-12-01 20:00,59,19,40,0,0,0
2020-12-01 20:15,36,11,25,0,0,0
2020-12-01 20:30,27,10,17,0,0,0
2020-12-01 20:45,16,4,12,0,0,0
2020-12-01 21:00,21,8,13,0,0,0
2020-12-01 21:15,22,14,8,0,0,0
2020-12-01 21:30,25,7,18,0,0,0
2020-12-01 21:45,16,5,11,0,0,0
2020-12-01 22:00,19,5,14,0,0,0
2020-12-01 22:15,13,7,6,0,0,0
2020-12-01 22:30,16,5,11,0,0,0
2020-12-01 22:45,14,8,6,0,0,0
2020-12-01 23:00,17,7,10,0,0,0
2020-12-01 23:15,5,1,4,0,0,0
2020-12-01 23:30,6,3,3,0,0,0
2020-12-01 23:45,4,2,2,0,0,0
2020-12-02 00:00,7,6,1,0,0,0
2020-12-02 00:15,4,2,2,0,0,0
2020-12-02 00:30,5,2,3,0,0,0
2020-12-02 00:45,2,0,2,0,0,0
2020-12-02 01:00,3,0,3,0,0,0
2020-12-02 01:15,1,1,0,0,0,0
2020-12-02 01:30,3,2,1,0,0,0
2020-12-02 01:45,3,2,1,0,0,0
2020-12-02 02:00,1,1,0,0,0,0
2020-12-02 02:15,0,0,0,0,0,0
2020-12-02 02:30,2,2,0,0,0,0
2020-12-02 02:45,1,1,0,0,0,0
2020-12-02 03:00,1,0,1,0,0,0
2020-12-02 03:15,1,1,0,0,0,0
2020-12-02 03:30,0,0,0,0,0,0
2020-12-02 03:45,1,1,0,0,0,0
2020-12-02 04:00,1,0,1,0,0,0
2020-12-02 04:15,1,1,0,0,0,0
2020-12-02 04:30,1,1,0,0,0,0
2020-12-02 04:45,3,2,1,0,0,0
2020-12-02 05:00,3,2,1,0,0,0
2020-12-02 05:15,8,5,3,0,0,0
2020-12-02 05:30,19,10,9,0,0,0
2020-12-02 05:45,19,17,2,0,0,0
2020-12-02 06:00,18,13,5,0,0,0
2020-12-02 06:15,35,30,5,0,0,0
2020-12-02 06:30,33,22,11,0,0,0
2020-12-02 06:45,57,43,14,0,0,0
2020-12-02 07:00,59,33,26,0,0,0
2020-12-02 07:15,103,59,44,0,0,0
2020-12-02 07:30,140,95,45,0,0,0
2020-12-02 07:45,175,107,68,0,0,0
2020-12-02 08:00,144,98,46,0,0,0
2020-12-02 08:15,129,84,45,0,0,0
2020-12-02 08:30,152,104,48,0,0,0
