Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2019-08-01 00:00,26,13,13,0,0,0
2019-08-01 00:15,18,11,7,0,0,0
2019-08-01 00:30,14,6,8,0,0,0
2019-08-01 00:45,10,7,3,0,0,0
2019-08-01 01:00,4,1,3,0,0,0
2019-08-01 01:15,5,3,2,0,0,0
2019-08-01 01:30,4,0,4,0,0,0
2019-08-01 01:45,8,0,8,0,0,0
2019-08-01 02:00,3,1,2,0,0,0
2019-08-01 02:15,7,2,5,0,0,0
2019-08-01 02:30,10,2,8,0,0,0
2019-08-01 02:45,14,0,14,0,0,0
2019-08-01 03:00,5,1,4,0,0,0
2019-08-01 03:15,6,2,4,0,0,0
2019-08-01 03:30,3,1,2,0,0,0
2019-08-01 03:45,3,1,2,0,0,0
2019-08-01 04:00,3,0,3,0,0,0
2019-08-01 04:15,5,1,4,0,0,0
2019-08-01 04:30,3,2,1,0,0,0
2019-08-01 04:45,7,4,3,0,0,0
2019-08-01 05:00,2,1,1,0,0,0
2019-08-01 05:15,9,8,1,0,0,0
2019-08-01 05:30,22,18,4,0,0,0
2019-08-01 05:45,30,25,5,0,0,0
2019-08-01 06:00,34,24,10,0,0,0
2019-08-01 06:15,42,28,14,0,0,0
2019-08-01 06:30,44,34,10,0,0,0
2019-08-01 06:45,60,41,19,0,0,0
2019-08-01 07:00,55,38,17,0,0,0
2019-08-01 07:15,96,69,27,0,0,0
2019-08-01 07:30,91,57,34,0,0,0
2019-08-01 07:45,148,93,55,0,0,0
2019-08-01 08:00,133,95,38,0,0,0
2019-08-01 08:15,95,58,37,0,0,0
2019-08-01 08:30,114,83,31,0,0,0
2019-08-01 08:45,135,93,42,0,0,0
2019-08-01 09:00,91,66,25,0,0,0
2019-08-01 09:15,119,78,41,0,0,0
2019-08-01 09:30,96,63,33,0,0,0
2019-08-01 09:45,143,89,54,0,0,0
2019-08-01 10:00,108,66,42,0,0,0
2019-08-01 10:15,92,56,36,0,0,0
2019-08-01 10:30,90,53,37,0,0,0
2019-08-01 10:45,115,70,45,0,0,0
2019-08-01 11:00,114,68,46,0,0,0
2019-08-01 11:15,106,56,50,0,0,0
2019-08-01 11:30,123,68,55,0,0,0
2019-08-01 11:45,139,76,63,0,0,0
2019-08-01 12:00,135,50,85,0,0,0
2019-08-01 12:15,134,63,71,0,0,0
2019-08-01 12:30,120,54,66,0,0,0
2019-08-01 12:45,141,73,68,0,0,0
2019-08-01 13:00,132,65,67,0,0,0
2019-08-01 13:15,136,74,62,0,0,0
2019-08-01 13:30,136,67,69,0,0,0
2019-08-01 13:45,147,77,70,0,0,0
2019-08-01 14:00,146,68,78,0,0,0
2019-08-01 14:15,150,79,71,0,0,0
2019-08-01 14:30,153,71,82,0,0,0
2019-08-01 14:45,152,74,78,0,0,0
2019-08-01 15:00,186,83,103,0,0,0
2019-08-01 15:15,176,66,110,0,0,0
2019-08-01 15:30,145,64,81,0,0,0
2019-08-01 15:45,160,81,79,0,0,0
2019-08-01 16:00,164,75,89,0,0,0
2019-08-01 16:15,182,70,112,0,0,0
2019-08-01 16:30,204,74,130,0,0,0
2019-08-01 16:45,185,79,106,0,0,0
2019-08-01 17:00,221,95,126,0,0,0
2019-08-01 17:15,213,98,115,0,0,0
2019-08-01 17:30,190,73,117,0,0,0
2019-08-01 17:45,203,76,127,0,0,0
2019-08-01 18:00,154,51,103,0,0,0
2019-08-01 18:15,182,64,118,0,0,0
2019-08-01 18:30,133,46,87,0,0,0
2019-08-01 18:45,140,59,81,0,0,0
2019-08-01 19:00,125,47,78,0,0,0
2019-08-01 19:15,137,72,65,0,0,0
2019-08-01 19:30,119,42,77,0,0,0
2019-08-01 19:45,99,32,67,0,0,0
2019-08-01 20:00,111,29,82,0,0,0
2019-08-01 20:15,66,28,38,0,0,0
2019-08-01 20:30,66,12,54,0,0,0
2019-08-01 20:45,69,22,47,0,0,0
2019-08-01 21:00,56,21,35,0,0,0
2019-08-01 21:15,45,15,30,0,0,0
2019-08-01 21:30,59,15,44,0,0,0
2019-08-01 21:45,65,21,44,0,0,0
2019-08-01 22:00,48,18,30,0,0,0
2019-08-01 22:15,58,21,37,0,0,0
2019-08-01 22:30,39,4,35,0,0,0
2019-08-01 22:45,34,14,20,0,0,0
2019-08-01 23:00,46,19,27,0,0,0
2019-08-01 23:15,12,4,8,0,0,0
2019-08-01 23:30,21,6,15,0,0,0
2019-08-01 23:45,19,7,12,0,0,0
2019-08-02 00:00,20,5,15,0,0,0
2019-08-02 00:15,18,6,12,0,0,0
2019-08-02 00:30,24,12,12,0,0,0
2019-08-02 00:45,11,0,11,0,0,0
2019-08-02 01:00,11,0,11,0,0,0
2019-08-02 01:15,5,2,3,0,0,0
2019-08-02 01:30,5,2,3,0,0,0
2019-08-02 01:45,4,1,3,0,0,0
2019-08-02 02:00,1,1,0,0,0,0
2019-08-02 02:15,8,4,4,0,0,0
2019-08-02 02:30,12,3,9,0,0,0
2019-08-02 02:45,4,1,3,0,0,0
2019-08-02 03:00,11,7,4,0,0,0
2019-08-02 03:15,2,1,1,0,0,0
2019-08-02 03:30,4,1,3,0,0,0
2019-08-02 03:45,0,0,0,0,0,0
2019-08-02 04:00,2,0,2,0,0,0
2019-08-02 04:15,3,3,0,0,0,0
2019-08-02 04:30,4,3,1,0,0,0
2019-08-02 04:45,5,4,1,0,0,0
2019-08-02 05:00,3,3,0,0,0,0
2019-08-02 05:15,12,11,1,0,0,0
2019-08-02 05:30,19,15,4,0,0,0
2019-08-02 05:45,31,23,8,0,0,0
2019-08-02 06:00,23,19,4,0,0,0
2019-08-02 06:15,25,19,6,0,0,0
2019-08-02 06:30,42,30,12,0,0,0
2019-08-02 06:45,68,52,16,0,0,0
2019-08-02 07:00,51,40,11,0,0,0
2019-08-02 07:15,91,61,30,0,0,0
2019-08-02 07:30,84,52,32,0,0,0
2019-08-02 07:45,99,61,38,0,0,0
2019-08-02 08:00,97,74,23,0,0,0
2019-08-02 08:15,116,75,41,0,0,0
2019-08-02 08:30,109,66,43,0,0,0
2019-08-02 08:45,125,90,35,0,0,0
2019-08-02 09:00,69,46,23,0,0,0
2019-08-02 09:15,83,48,35,0,0,0
2019-08-02 09:30,94,61,33,0,0,0
2019-08-02 09:45,111,69,42,0,0,0
2019-08-02 10:00,76,52,24,0,0,0
2019-08-02 10:15,100,59,41,0,0,0
2019-08-02 10:30,123,80,43,0,0,0
2019-08-02 10:45,134,88,46,0,0,0
2019-08-02 11:00,142,81,61,0,0,0
2019-08-02 11:15,112,65,47,0,0,0
2019-08-02 11:30,126,58,68,0,0,0
2019-08-02 11:45,142,76,66,0,0,0
2019-08-02 12:00,185,84,101,0,0,0
2019-08-02 12:15,152,81,71,0,0,0
2019-08-02 12:30,155,65,90,0,0,0
2019-08-02 12:45,130,54,76,0,0,0
2019-08-02 13:00,154,51,103,0,0,0
2019-08-02 13:15,147,65,82,0,0,0
2019-08-02 13:30,159,74,85,0,0,0
2019-08-02 13:45,154,75,79,0,0,0
2019-08-02 14:00,166,53,113,0,0,0
2019-08-02 14:15,150,59,91,0,0,0
2019-08-02 14:30,132,52,80,0,0,0
2019-08-02 14:45,150,60,90,0,0,0
2019-08-02 15:00,169,77,92,0,0,0
2019-08-02 15:15,163,57,106,0,0,0
2019-08-02 15:30,129,49,80,0,0,0
2019-08-02 15:45,146,51,95,0,0,0
2019-08-02 16:00,155,60,95,0,0,0
2019-08-02 16:15,178,74,104,0,0,0
2019-08-02 16:30,165,82,83,0,0,0
2019-08-02 16:45,164,67,97,0,0,0
2019-08-02 17:00,144,59,85,0,0,0
2019-08-02 17:15,147,56,91,0,0,0
2019-08-02 17:30,138,49,89,0,0,0
2019-08-02 17:45,169,66,103,0,0,0
2019-08-02 18:00,123,39,84,0,0,0
2019-08-02 18:15,109,35,74,0,0,0
2019-08-02 18:30,90,40,50,0,0,0
2019-08-02 18:45,102,28,74,0,0,0
2019-08-02 19:00,114,36,78,0,0,0
2019-08-02 19:15,92,40,52,0,0,0
2019-08-02 19:30,77,35,42,0,0,0
2019-08-02 19:45,68,25,43,0,0,0
2019-08-02 20:00,77,29,48,0,0,0
2019-08-02 20:15,56,25,31,0,0,0
2019-08-02 20:30,39,18,21,0,0,0
2019-08-02 20:45,42,14,28,0,0,0
2019-08-02 21:00,41,23,18,0,0,0
2019-08-02 21:15,43,17,26,0,0,0
2019-08-02 21:30,24,1,23,0,0,0
2019-08-02 21:45,17,8,9,0,0,0
2019-08-02 22:00,17,4,13,0,0,0
2019-08-02 22:15,10,5,5,0,0,0
2019-08-02 22:30,24,18,6,0,0,0
2019-08-02 22:45,17,11,6,0,0,0
2019-08-02 23:00,15,7,8,0,0,0
2019-08-02 23:15,19,5,14,0,0,0
2019-08-02 23:30,20,9,11,0,0,0
2019-08-02 23:45,10,6,4,0,0,0
2019-08-03 00:00,12,6,6,0,0,0
2019-08-03 00:15,7,4,3,0,0,0
2019-08-03 00:30,9,5,4,0,0,0
2019-08-03 00:45,9,1,8,0,0,0
2019-08-03 01:00,7,3,4,0,0,0
2019-08-03 01:15,13,10,3,0,0,0
2019-08-03 01:30,5,3,2,0,0,0
2019-08-03 01:45,2,1,1,0,0,0
2019-08-03 02:00,3,0,3,0,0,0
2019-08-03 02:15,6,0,6,0,0,0
2019-08-03 02:30,5,1,4,0,0,0
2019-08-03 02:45,3,0,3,0,0,0
2019-08-03 03:00,2,2,0,0,0,0
2019-08-03 03:15,2,2,0,0,0,0
2019-08-03 03:30,6,2,4,0,0,0
2019-08-03 03:45,2,1,1,0,0,0
2019-08-03 04:00,2,0,2,0,0,0
2019-08-03 04:15,2,1,1,0,0,0
2019-08-03 04:30,3,0,3,0,0,0
2019-08-03 04:45,0,0,0,0,0,0
2019-08-03 05:00,2,1,1,0,0,0
2019-08-03 05:15,1,1,0,0,0,0
2019-08-03 05:30,3,2,1,0,0,0
2019-08-03 05:45,5,3,2,0,0,0
2019-08-03 06:00,2,0,2,0,0,0
2019-08-03 06:15,0,0,0,0,0,0
2019-08-03 06:30,2,0,2,0,0,0
2019-08-03 06:45,2,1,1,0,0,0
2019-08-03 07:00,3,2,1,0,0,0
2019-08-03 07:15,1,1,0,0,0,0
2019-08-03 07:30,4,0,4,0,0,0
2019-08-03 07:45,7,0,7,0,0,0
2019-08-03 08:00,2,1,1,0,0,0
2019-08-03 08:15,8,1,7,0,0,0
2019-08-03 08:30,7,3,4,0,0,0
2019-08-03 08:45,8,5,3,0,0,0
2019-08-03 09:00,5,5,0,0,0,0
2019-08-03 09:15,4,1,3,0,0,0
2019-08-03 09:30,9,3,6,0,0,0
2019-08-03 09:45,4,1,3,0,0,0
2019-08-03 10:00,3,1,2,0,0,0
2019-08-03 10:15,5,0,5,0,0,0
2019-08-03 10:30,4,0,4,0,0,0
2019-08-03 10:45,6,1,5,0,0,0
2019-08-03 11:00,14,6,8,0,0,0
2019-08-03 11:15,15,13,2,0,0,0
2019-08-03 11:30,3,1,2,0,0,0
2019-08-03 11:45,8,5,3,0,0,0
2019-08-03 12:00,6,6,0,0,0,0
2019-08-03 12:15,3,2,1,0,0,0
2019-08-03 12:30,7,3,4,0,0,0
2019-08-03 12:45,11,4,7,0,0,0
2019-08-03 13:00,10,7,3,0,0,0
2019-08-03 13:15,10,3,7,0,0,0
2019-08-03 13:30,14,9,5,0,0,0
2019-08-03 13:45,13,6,7,0,0,0
2019-08-03 14:00,5,3,2,0,0,0
2019-08-03 14:15,2,2,0,0,0,0
2019-08-03 14:30,2,2,0,0,0,0
2019-08-03 14:45,3,3,0,0,0,0
2019-08-03 15:00,7,6,1,0,0,0
2019-08-03 15:15,2,2,0,0,0,0
2019-08-03 15:30,7,7,0,0,0,0
2019-08-03 15:45,1,0,1,0,0,0
2019-08-03 16:00,3,3,0,0,0,0
2019-08-03 16:15,1,1,0,0,0,0
