Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2019-12-01 00:00,37,11,26,0,0,0
2019-12-01 00:15,41,16,25,0,0,0
2019-12-01 00:30,36,9,27,0,0,0
2019-12-01 00:45,30,10,20,0,0,0
2019-12-01 01:00,47,16,31,0,0,0
2019-12-01 01:15,23,5,18,0,0,0
2019-12-01 01:30,32,15,17,0,0,0
2019-12-01 01:45,26,6,20,0,0,0
2019-12-01 02:00,19,3,16,0,0,0
2019-12-01 02:15,19,7,12,0,0,0
2019-12-01 02:30,17,5,12,0,0,0
2019-12-01 02:45,18,8,10,0,0,0
2019-12-01 03:00,20,7,13,0,0,0
2019-12-01 03:15,8,3,5,0,0,0
2019-12-01 03:30,13,3,10,0,0,0
2019-12-01 03:45,14,6,8,0,0,0
2019-12-01 04:00,4,1,3,0,0,0
2019-12-01 04:15,4,1,3,0,0,0
2019-12-01 04:30,3,1,2,0,0,0
2019-12-01 04:45,7,2,5,0,0,0
2019-12-01 05:00,2,1,1,0,0,0
2019-12-01 05:15,5,5,0,0,0,0
2019-12-01 05:30,7,5,2,0,0,0
2019-12-01 05:45,4,2,2,0,0,0
2019-12-01 06:00,5,4,1,0,0,0
2019-12-01 06:15,5,2,3,0,0,0
2019-12-01 06:30,5,2,3,0,0,0
2019-12-01 06:45,2,0,2,0,0,0
2019-12-01 07:00,3,2,1,0,0,0
2019-12-01 07:15,4,2,2,0,0,0
2019-12-01 07:30,6,3,3,0,0,0
2019-12-01 07:45,12,8,4,0,0,0
2019-12-01 08:00,2,1,1,0,0,0
2019-12-01 08:15,4,2,2,0,0,0
2019-12-01 08:30,11,7,4,0,0,0
2019-12-01 08:45,14,9,5,0,0,0
2019-12-01 09:00,13,8,5,0,0,0
2019-12-01 09:15,23,11,12,0,0,0
2019-12-01 09:30,27,17,10,0,0,0
2019-12-01 09:45,54,32,22,0,0,0
2019-12-01 10:00,40,26,14,0,0,0
2019-12-01 10:15,38,19,19,0,0,0
2019-12-01 10:30,36,21,15,0,0,0
2019-12-01 10:45,36,25,11,0,0,0
2019-12-01 11:00,21,12,9,0,0,0
2019-12-01 11:15,41,26,15,0,0,0
2019-12-01 11:30,44,30,14,0,0,0
2019-12-01 11:45,55,35,20,0,0,0
2019-12-01 12:00,42,21,21,0,0,0
2019-12-01 12:15,37,22,15,0,0,0
2019-12-01 12:30,55,33,22,0,0,0
2019-12-01 12:45,55,27,28,0,0,0
2019-12-01 13:00,67,39,28,0,0,0
2019-12-01 13:15,53,29,24,0,0,0
2019-12-01 13:30,55,28,27,0,0,0
