Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2021-01-01 00:00,2,1,1,0,0,0
2021-01-01 00:15,9,3,6,0,0,0
2021-01-01 00:30,15,2,13,0,0,0
2021-01-01 00:45,11,4,7,0,0,0
2021-01-01 01:00,6,5,1,0,0,0
2021-01-01 01:15,20,10,10,0,0,0
2021-01-01 01:30,11,5,6,0,0,0
2021-01-01 01:45,12,2,10,0,0,0
2021-01-01 02:00,21,7,14,0,0,0
2021-01-01 02:15,24,9,15,0,0,0
2021-01-01 02:30,25,10,15,0,0,0
2021-01-01 02:45,20,6,14,0,0,0
2021-01-01 03:00,20,11,9,0,0,0
2021-01-01 03:15,23,11,12,0,0,0
2021-01-01 03:30,21,8,13,0,0,0
2021-01-01 03:45,20,9,11,0,0,0
2021-01-01 04:00,17,3,14,0,0,0
2021-01-01 04:15,17,7,10,0,0,0
2021-01-01 04:30,12,7,5,0,0,0
2021-01-01 04:45,5,3,2,0,0,0
2021-01-01 05:00,3,1,2,0,0,0
2021-01-01 05:15,6,4,2,0,0,0
2021-01-01 05:30,5,3,2,0,0,0
2021-01-01 05:45,7,2,5,0,0,0
2021-01-01 06:00,7,5,2,0,0,0
2021-01-01 06:15,9,6,3,0,0,0
2021-01-01 06:30,7,2,5,0,0,0
2021-01-01 06:45,7,5,2,0,0,0
2021-01-01 07:00,2,0,2,0,0,0
2021-01-01 07:15,4,1,3,0,0,0
2021-01-01 07:30,5,1,4,0,0,0
2021-01-01 07:45,6,3,3,0,0,0
2021-01-01 08:00,3,2,1,0,0,0
2021-01-01 08:15,2,1,1,0,0,0
2021-01-01 08:30,4,3,1,0,0,0
2021-01-01 08:45,2,2,0,0,0,0
2021-01-01 09:00,3,3,0,0,0,0
2021-01-01 09:15,3,3,0,0,0,0
2021-01-01 09:30,1,0,1,0,0,0
2021-01-01 09:45,5,3,2,0,0,0
2021-01-01 10:00,9,4,5,0,0,0
2021-01-01 10:15,8,3,5,0,0,0
2021-01-01 10:30,4,1,3,0,0,0
2021-01-01 10:45,6,4,2,0,0,0
2021-01-01 11:00,6,3,3,0,0,0
2021-01-01 11:15,10,4,6,0,0,0
2021-01-01 11:30,11,4,7,0,0,0
2021-01-01 11:45,22,11,11,0,0,0
2021-01-01 12:00,19,9,10,0,0,0
2021-01-01 12:15,17,5,12,0,0,0
2021-01-01 12:30,33,17,16,0,0,0
2021-01-01 12:45,29,15,14,0,0,0
2021-01-01 13:00,24,14,10,0,0,0
2021-01-01 13:15,23,12,11,0,0,0
2021-01-01 13:30,21,15,6,0,0,0
2021-01-01 13:45,27,15,12,0,0,0
2021-01-01 14:00,29,12,17,0,0,0
2021-01-01 14:15,31,18,13,0,0,0
2021-01-01 14:30,44,20,24,0,0,0
2021-01-01 14:45,35,15,20,0,0,0
2021-01-01 15:00,30,22,8,0,0,0
2021-01-01 15:15,29,9,20,0,0,0
2021-01-01 15:30,25,11,14,0,0,0
2021-01-01 15:45,39,15,24,0,0,0
2021-01-01 16:00,22,6,16,0,0,0
2021-01-01 16:15,29,9,20,0,0,0
2021-01-01 16:30,36,15,21,0,0,0
2021-01-01 16:45,29,14,15,0,0,0
2021-01-01 17:00,24,7,17,0,0,0
2021-01-01 17:15,29,16,13,0,0,0
2021-01-01 17:30,33,10,23,0,0,0
2021-01-01 17:45,35,14,21,0,0,0
2021-01-01 18:00,27,14,13,0,0,0
2021-01-01 18:15,18,7,11,0,0,0
2021-01-01 18:30,25,13,12,0,0,0
2021-01-01 18:45,21,12,9,0,0,0
2021-01-01 19:00,23,12,11,0,0,0
2021-01-01 19:15,12,5,7,0,0,0
2021-01-01 19:30,14,6,8,0,0,0
2021-01-01 19:45,16,7,9,0,0,0
2021-01-01 20:00,21,11,10,0,0,0
2021-01-01 20:15,21,5,16,0,0,0
2021-01-01 20:30,8,2,6,0,0,0
2021-01-01 20:45,15,6,9,0,0,0
2021-01-01 21:00,9,5,4,0,0,0
2021-01-01 21:15,6,2,4,0,0,0
2021-01-01 21:30,15,3,12,0,0,0
2021-01-01 21:45,7,4,3,0,0,0
2021-01-01 22:00,7,3,4,0,0,0
2021-01-01 22:15,6,3,3,0,0,0
2021-01-01 22:30,4,1,3,0,0,0
2021-01-01 22:45,5,2,3,0,0,0
2021-01-01 23:00,3,1,2,0,0,0
2021-01-01 23:15,4,3,1,0,0,0
2021-01-01 23:30,3,0,3,0,0,0
2021-01-01 23:45,3,0,3,0,0,0
2021-01-02 00:00,1,0,1,0,0,0
2021-01-02 00:15,1,1,0,0,0,0
2021-01-02 00:30,3,1,2,0,0,0
2021-01-02 00:45,3,2,1,0,0,0
2021-01-02 01:00,1,0,1,0,0,0
2021-01-02 01:15,1,0,1,0,0,0
2021-01-02 01:30,2,1,1,0,0,0
2021-01-02 01:45,0,0,0,0,0,0
2021-01-02 02:00,0,0,0,0,0,0
2021-01-02 02:15,1,0,1,0,0,0
2021-01-02 02:30,0,0,0,0,0,0
2021-01-02 02:45,0,0,0,0,0,0
2021-01-02 03:00,0,0,0,0,0,0
2021-01-02 03:15,0,0,0,0,0,0
2021-01-02 03:30,1,0,1,0,0,0
2021-01-02 03:45,0,0,0,0,0,0
2021-01-02 04:00,0,0,0,0,0,0
2021-01-02 04:15,0,0,0,0,0,0
2021-01-02 04:30,0,0,0,0,0,0
2021-01-02 04:45,0,0,0,0,0,0
2021-01-02 05:00,1,1,0,0,0,0
2021-01-02 05:15,5,3,2,0,0,0
2021-01-02 05:30,4,3,1,0,0,0
2021-01-02 05:45,1,1,0,0,0,0
2021-01-02 06:00,6,4,2,0,0,0
2021-01-02 06:15,3,2,1,0,0,0
2021-01-02 06:30,6,3,3,0,0,0
2021-01-02 06:45,4,2,2,0,0,0
2021-01-02 07:00,4,2,2,0,0,0
2021-01-02 07:15,7,2,5,0,0,0
2021-01-02 07:30,7,4,3,0,0,0
2021-01-02 07:45,10,4,6,0,0,0
2021-01-02 08:00,8,3,5,0,0,0
2021-01-02 08:15,4,3,1,0,0,0
2021-01-02 08:30,8,3,5,0,0,0
2021-01-02 08:45,16,8,8,0,0,0
2021-01-02 09:00,22,10,12,0,0,0
2021-01-02 09:15,26,20,6,0,0,0
2021-01-02 09:30,25,12,13,0,0,0
2021-01-02 09:45,35,26,9,0,0,0
2021-01-02 10:00,36,21,15,0,0,0
2021-01-02 10:15,36,13,23,0,0,0
2021-01-02 10:30,41,22,19,0,0,0
2021-01-02 10:45,53,21,32,0,0,0
2021-01-02 11:00,53,26,27,0,0,0
2021-01-02 11:15,56,33,23,0,0,0
2021-01-02 11:30,81,32,49,0,0,0
2021-01-02 11:45,79,39,40,0,0,0
2021-01-02 12:00,61,28,33,0,0,0
2021-01-02 12:15,74,42,32,0,0,0
2021-01-02 12:30,94,47,47,0,0,0
2021-01-02 12:45,76,35,41,0,0,0
2021-01-02 13:00,93,27,66,0,0,0
2021-01-02 13:15,68,32,36,0,0,0
2021-01-02 13:30,74,23,51,0,0,0
2021-01-02 13:45,64,31,33,0,0,0
2021-01-02 14:00,90,37,53,0,0,0
2021-01-02 14:15,59,26,33,0,0,0
2021-01-02 14:30,55,32,23,0,0,0
2021-01-02 14:45,59,30,29,0,0,0
2021-01-02 15:00,53,19,34,0,0,0
2021-01-02 15:15,74,31,43,0,0,0
2021-01-02 15:30,55,23,32,0,0,0
2021-01-02 15:45,60,28,32,0,0,0
2021-01-02 16:00,63,23,40,0,0,0
2021-01-02 16:15,46,14,32,0,0,0
2021-01-02 16:30,52,23,29,0,0,0
2021-01-02 16:45,40,12,28,0,0,0
2021-01-02 17:00,50,17,33,0,0,0
2021-01-02 17:15,34,23,11,0,0,0
2021-01-02 17:30,49,22,27,0,0,0
