Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2020-03-01 00:00,32,15,17,0,0,0
2020-03-01 00:15,46,16,30,0,0,0
2020-03-01 00:30,29,4,25,0,0,0
2020-03-01 00:45,26,11,15,0,0,0
2020-03-01 01:00,26,7,19,0,0,0
2020-03-01 01:15,31,23,8,0,0,0
2020-03-01 01:30,24,13,11,0,0,0
2020-03-01 01:45,16,5,11,0,0,0
2020-03-01 02:00,18,6,12,0,0,0
2020-03-01 02:15,7,3,4,0,0,0
2020-03-01 02:30,7,2,5,0,0,0
2020-03-01 02:45,12,2,10,0,0,0
2020-03-01 03:00,9,7,2,0,0,0
2020-03-01 03:15,4,1,3,0,0,0
2020-03-01 03:30,5,4,1,0,0,0
2020-03-01 03:45,10,4,6,0,0,0
2020-03-01 04:00,7,0,7,0,0,0
2020-03-01 04:15,1,0,1,0,0,0
2020-03-01 04:30,3,0,3,0,0,0
2020-03-01 04:45,2,0,2,0,0,0
2020-03-01 05:00,0,0,0,0,0,0
2020-03-01 05:15,5,3,2,0,0,0
2020-03-01 05:30,6,3,3,0,0,0
2020-03-01 05:45,3,3,0,0,0,0
2020-03-01 06:00,5,4,1,0,0,0
2020-03-01 06:15,3,2,1,0,0,0
2020-03-01 06:30,7,4,3,0,0,0
2020-03-01 06:45,1,0,1,0,0,0
2020-03-01 07:00,2,1,1,0,0,0
2020-03-01 07:15,5,3,2,0,0,0
2020-03-01 07:30,2,1,1,0,0,0
2020-03-01 07:45,6,5,1,0,0,0
2020-03-01 08:00,8,7,1,0,0,0
2020-03-01 08:15,9,5,4,0,0,0
2020-03-01 08:30,3,3,0,0,0,0
2020-03-01 08:45,22,10,12,0,0,0
2020-03-01 09:00,14,9,5,0,0,0
2020-03-01 09:15,26,19,7,0,0,0
2020-03-01 09:30,22,8,14,0,0,0
2020-03-01 09:45,41,24,17,0,0,0
2020-03-01 10:00,34,22,12,0,0,0
2020-03-01 10:15,33,25,8,0,0,0
2020-03-01 10:30,29,18,11,0,0,0
2020-03-01 10:45,33,24,9,0,0,0
2020-03-01 11:00,32,14,18,0,0,0
2020-03-01 11:15,31,17,14,0,0,0
2020-03-01 11:30,48,22,26,0,0,0
2020-03-01 11:45,37,23,14,0,0,0
2020-03-01 12:00,42,17,25,0,0,0
2020-03-01 12:15,35,15,20,0,0,0
2020-03-01 12:30,45,27,18,0,0,0
2020-03-01 12:45,43,25,18,0,0,0
2020-03-01 13:00,70,43,27,0,0,0
2020-03-01 13:15,47,15,32,0,0,0
2020-03-01 13:30,49,28,21,0,0,0
2020-03-01 13:45,64,24,40,0,0,0
2020-03-01 14:00,43,21,22,0,0,0
2020-03-01 14:15,51,25,26,0,0,0
2020-03-01 14:30,58,30,28,0,0,0
2020-03-01 14:45,55,31,24,0,0,0
2020-03-01 15:00,53,20,33,0,0,0
2020-03-01 15:15,70,31,39,0,0,0
2020-03-01 15:30,44,26,18,0,0,0
2020-03-01 15:45,43,24,19,0,0,0
2020-03-01 16:00,46,21,25,0,0,0
2020-03-01 16:15,82,50,32,0,0,0
2020-03-01 16:30,71,48,23,0,0,0
2020-03-01 16:45,60,21,39,0,0,0
2020-03-01 17:00,52,23,29,0,0,0
2020-03-01 17:15,58,17,41,0,0,0
2020-03-01 17:30,59,32,27,0,0,0
2020-03-01 17:45,78,39,39,0,0,0
2020-03-01 18:00,74,35,39,0,0,0
2020-03-01 18:15,66,29,37,0,0,0
2020-03-01 18:30,31,9,22,0,0,0
2020-03-01 18:45,46,26,20,0,0,0
2020-03-01 19:00,56,22,34,0,0,0
2020-03-01 19:15,40,25,15,0,0,0
2020-03-01 19:30,38,14,24,0,0,0
2020-03-01 19:45,38,18,20,0,0,0
2020-03-01 20:00,27,10,17,0,0,0
2020-03-01 20:15,36,9,27,0,0,0
2020-03-01 20:30,32,15,17,0,0,0
2020-03-01 20:45,29,10,19,0,0,0
