Datetime,100034978 (Gartenstraße),101034978 (Gartenstraße einwärts),102034978 (Gartenstraße auswärts),100034978-status,101034978-status,102034978-status
2021-01-01 00:00,0,0,0,0,0,0
2021-01-01 00:15,4,3,1,0,0,0
2021-01-01 00:30,2,1,1,0,0,0
2021-01-01 00:45,9,3,6,0,0,0
2021-01-01 01:00,4,3,1,0,0,0
2021-01-01 01:15,2,0,2,0,0,0
2021-01-01 01:30,4,2,2,0,0,0
2021-01-01 01:45,6,5,1,0,0,0
2021-01-01 02:00,15,9,6,0,0,0
2021-01-01 02:15,7,3,4,0,0,0
2021-01-01 02:30,14,7,7,0,0,0
2021-01-01 02:45,8,3,5,0,0,0
2021-01-01 03:00,6,2,4,0,0,0
2021-01-01 03:15,4,1,3,0,0,0
2021-01-01 03:30,8,3,5,0,0,0
2021-01-01 03:45,1,0,1,0,0,0
2021-01-01 04:00,3,3,0,0,0,0
2021-01-01 04:15,0,0,0,0,0,0
2021-01-01 04:30,8,6,2,0,0,0
2021-01-01 04:45,2,0,2,0,0,0
2021-01-01 05:00,1,0,1,0,0,0
2021-01-01 05:15,1,1,0,0,0,0
2021-01-01 05:30,1,1,0,0,0,0
2021-01-01 05:45,8,5,3,0,0,0
2021-01-01 06:00,1,1,0,0,0,0
2021-01-01 06:15,1,0,1,0,0,0
2021-01-01 06:30,5,4,1,0,0,0
2021-01-01 06:45,1,1,0,0,0,0
2021-01-01 07:00,1,1,0,0,0,0
2021-01-01 07:15,0,0,0,0,0,0
2021-01-01 07:30,3,0,3,0,0,0
2021-01-01 07:45,4,1,3,0,0,0
2021-01-01 08:00,0,0,0,0,0,0
2021-01-01 08:15,1,0,1,0,0,0
2021-01-01 08:30,4,3,1,0,0,0
2021-01-01 08:45,0,0,0,0,0,0
2021-01-01 09:00,0,0,0,0,0,0
2021-01-01 09:15,3,1,2,0,0,0
2021-01-01 09:30,2,1,1,0,0,0
2021-01-01 09:45,2,2,0,0,0,0
2021-01-01 10:00,4,2,2,0,0,0
2021-01-01 10:15,4,3,1,0,0,0
2021-01-01 10:30,4,4,0,0,0,0
2021-01-01 10:45,5,3,2,0,0,0
2021-01-01 11:00,6,2,4,0,0,0
2021-01-01 11:15,2,0,2,0,0,0
2021-01-01 11:30,6,3,3,0,0,0
2021-01-01 11:45,6,2,4,0,0,0
2021-01-01 12:00,10,6,4,0,0,0
2021-01-01 12:15,7,3,4,0,0,0
2021-01-01 12:30,5,2,3,0,0,0
2021-01-01 12:45,10,4,6,0,0,0
2021-01-01 13:00,15,9,6,0,0,0
2021-01-01 13:15,9,3,6,0,0,0
2021-01-01 13:30,17,10,7,0,0,0
2021-01-01 13:45,18,13,5,0,0,0
2021-01-01 14:00,16,11,5,0,0,0
2021-01-01 14:15,10,4,6,0,0,0
2021-01-01 14:30,12,6,6,0,0,0
2021-01-01 14:45,16,7,9,0,0,0
2021-01-01 15:00,16,8,8,0,0,0
2021-01-01 15:15,21,10,11,0,0,0
2021-01-01 15:30,18,7,11,0,0,0
2021-01-01 15:45,19,7,12,0,0,0
2021-01-01 16:00,18,9,9,0,0,0
