Datetime,100034978 (Gartenstraße),101034978 (Gartenstraße einwärts),102034978 (Gartenstraße auswärts),100034978-status,101034978-status,102034978-status
2023-05-01 00:00,9,6,3,0,0,0
2023-05-01 00:15,7,0,7,0,0,0
2023-05-01 00:30,5,2,3,0,0,0
2023-05-01 00:45,8,1,7,0,0,0
2023-05-01 01:00,11,4,7,0,0,0
2023-05-01 01:15,8,4,4,0,0,0
2023-05-01 01:30,10,2,8,0,0,0
2023-05-01 01:45,9,1,8,0,0,0
2023-05-01 02:00,3,1,2,0,0,0
2023-05-01 02:15,7,1,6,0,0,0
2023-05-01 02:30,8,5,3,0,0,0
2023-05-01 02:45,5,2,3,0,0,0
2023-05-01 03:00,3,1,2,0,0,0
2023-05-01 03:15,3,0,3,0,0,0
2023-05-01 03:30,4,1,3,0,0,0
2023-05-01 03:45,10,0,10,0,0,0
2023-05-01 04:00,4,1,3,0,0,0
2023-05-01 04:15,1,1,0,0,0,0
2023-05-01 04:30,5,0,5,0,0,0
2023-05-01 04:45,3,1,2,0,0,0
2023-05-01 05:00,3,2,1,0,0,0
2023-05-01 05:15,5,3,2,0,0,0
2023-05-01 05:30,0,0,0,0,0,0
2023-05-01 05:45,3,2,1,0,0,0
2023-05-01 06:00,1,1,0,0,0,0
2023-05-01 06:15,2,2,0,0,0,0
2023-05-01 06:30,4,1,3,0,0,0
2023-05-01 06:45,3,1,2,0,0,0
2023-05-01 07:00,0,0,0,0,0,0
2023-05-01 07:15,1,1,0,0,0,0
2023-05-01 07:30,2,1,1,0,0,0
2023-05-01 07:45,3,2,1,0,0,0
2023-05-01 08:00,4,1,3,0,0,0
2023-05-01 08:15,3,2,1,0,0,0
2023-05-01 08:30,3,2,1,0,0,0
2023-05-01 08:45,8,3,5,0,0,0
2023-05-01 09:00,9,5,4,0,0,0
2023-05-01 09:15,12,5,7,0,0,0
2023-05-01 09:30,12,7,5,0,0,0
2023-05-01 09:45,19,10,9,0,0,0
2023-05-01 10:00,12,5,7,0,0,0
2023-05-01 10:15,19,11,8,0,0,0
2023-05-01 10:30,36,7,29,0,0,0
2023-05-01 10:45,38,18,20,0,0,0
2023-05-01 11:00,27,13,14,0,0,0
2023-05-01 11:15,25,7,18,0,0,0
2023-05-01 11:30,26,6,20,0,0,0
2023-05-01 11:45,41,20,21,0,0,0
2023-05-01 12:00,36,17,19,0,0,0
2023-05-01 12:15,23,7,16,0,0,0
2023-05-01 12:30,37,16,21,0,0,0
2023-05-01 12:45,38,24,14,0,0,0
2023-05-01 13:00,55,17,38,0,0,0
2023-05-01 13:15,60,38,22,0,0,0
2023-05-01 13:30,48,40,8,0,0,0
2023-05-01 13:45,59,39,20,0,0,0
2023-05-01 14:00,50,27,23,0,0,0
2023-05-01 14:15,46,31,15,0,0,0
2023-05-01 14:30,54,26,28,0,0,0
2023-05-01 14:45,72,55,17,0,0,0
2023-05-01 15:00,44,21,23,0,0,0
2023-05-01 15:15,38,21,17,0,0,0
2023-05-01 15:30,62,38,24,0,0,0
2023-05-01 15:45,74,33,41,0,0,0
2023-05-01 16:00,46,21,25,0,0,0
2023-05-01 16:15,44,21,23,0,0,0
2023-05-01 16:30,32,23,9,0,0,0
2023-05-01 16:45,44,34,10,0,0,0
2023-05-01 17:00,33,15,18,0,0,0
2023-05-01 17:15,59,35,24,0,0,0
2023-05-01 17:30,63,33,30,0,0,0
2023-05-01 17:45,49,29,20,0,0,0
2023-05-01 18:00,38,19,19,0,0,0
2023-05-01 18:15,43,18,25,0,0,0
2023-05-01 18:30,60,27,33,0,0,0
2023-05-01 18:45,49,31,18,0,0,0
2023-05-01 19:00,16,8,8,0,0,0
2023-05-01 19:15,7,2,5,0,0,0
2023-05-01 19:30,16,9,7,0,0,0
2023-05-01 19:45,16,3,13,0,0,0
2023-05-01 20:00,25,16,9,0,0,0
2023-05-01 20:15,19,12,7,0,0,0
2023-05-01 20:30,17,7,10,0,0,0
2023-05-01 20:45,18,9,9,0,0,0
2023-05-01 21:00,8,1,7,0,0,0
2023-05-01 21:15,14,5,9,0,0,0
2023-05-01 21:30,10,2,8,0,0,0
2023-05-01 21:45,8,6,2,0,0,0
2023-05-01 22:00,7,2,5,0,0,0
2023-05-01 22:15,5,2,3,0,0,0
2023-05-01 22:30,2,0,2,0,0,0
2023-05-01 22:45,7,1,6,0,0,0
2023-05-01 23:00,4,2,2,0,0,0
2023-05-01 23:15,3,0,3,0,0,0
2023-05-01 23:30,2,0,2,0,0,0
2023-05-01 23:45,3,0,3,0,0,0
