Datetime,100034978 (Gartenstraße),101034978 (Gartenstraße einwärts),102034978 (Gartenstraße auswärts),100034978-status,101034978-status,102034978-status
2020-07-01 00:00,10,2,8,0,0,0
2020-07-01 00:15,2,0,2,0,0,0
2020-07-01 00:30,4,4,0,0,0,0
2020-07-01 00:45,4,2,2,0,0,0
2020-07-01 01:00,3,0,3,0,0,0
2020-07-01 01:15,1,1,0,0,0,0
2020-07-01 01:30,3,0,3,0,0,0
2020-07-01 01:45,2,0,2,0,0,0
2020-07-01 02:00,0,0,0,0,0,0
2020-07-01 02:15,1,0,1,0,0,0
2020-07-01 02:30,1,1,0,0,0,0
2020-07-01 02:45,2,0,2,0,0,0
2020-07-01 03:00,2,0,2,0,0,0
2020-07-01 03:15,2,0,2,0,0,0
2020-07-01 03:30,2,1,1,0,0,0
2020-07-01 03:45,1,1,0,0,0,0
2020-07-01 04:00,1,1,0,0,0,0
2020-07-01 04:15,0,0,0,0,0,0
2020-07-01 04:30,1,1,0,0,0,0
2020-07-01 04:45,2,1,1,0,0,0
2020-07-01 05:00,2,1,1,0,0,0
2020-07-01 05:15,4,3,1,0,0,0
2020-07-01 05:30,15,6,9,0,0,0
2020-07-01 05:45,13,3,10,0,0,0
2020-07-01 06:00,10,5,5,0,0,0
2020-07-01 06:15,14,6,8,0,0,0
2020-07-01 06:30,24,10,14,0,0,0
2020-07-01 06:45,25,11,14,0,0,0
2020-07-01 07:00,29,8,21,0,0,0
2020-07-01 07:15,31,20,11,0,0,0
2020-07-01 07:30,23,12,11,0,0,0
2020-07-01 07:45,36,21,15,0,0,0
2020-07-01 08:00,34,19,15,0,0,0
2020-07-01 08:15,37,21,16,0,0,0
2020-07-01 08:30,40,29,11,0,0,0
2020-07-01 08:45,40,24,16,0,0,0
2020-07-01 09:00,19,14,5,0,0,0
2020-07-01 09:15,34,21,13,0,0,0
2020-07-01 09:30,27,15,12,0,0,0
2020-07-01 09:45,26,23,3,0,0,0
2020-07-01 10:00,29,18,11,0,0,0
2020-07-01 10:15,18,12,6,0,0,0
2020-07-01 10:30,24,12,12,0,0,0
2020-07-01 10:45,28,21,7,0,0,0
2020-07-01 11:00,13,6,7,0,0,0
2020-07-01 11:15,27,16,11,0,0,0
2020-07-01 11:30,31,15,16,0,0,0
2020-07-01 11:45,22,14,8,0,0,0
2020-07-01 12:00,36,18,18,0,0,0
2020-07-01 12:15,27,12,15,0,0,0
2020-07-01 12:30,24,11,13,0,0,0
