Datetime,100034978 (Gartenstraße),101034978 (Gartenstraße einwärts),102034978 (Gartenstraße auswärts),100034978-status,101034978-status,102034978-status
2020-01-01 00:00,2,1,1,0,0,0
2020-01-01 00:15,3,1,2,0,0,0
2020-01-01 00:30,10,3,7,0,0,0
2020-01-01 00:45,3,1,2,0,0,0
2020-01-01 01:00,6,1,5,0,0,0
2020-01-01 01:15,14,4,10,0,0,0
2020-01-01 01:30,18,6,12,0,0,0
2020-01-01 01:45,15,6,9,0,0,0
2020-01-01 02:00,16,3,13,0,0,0
2020-01-01 02:15,17,6,11,0,0,0
2020-01-01 02:30,18,10,8,0,0,0
2020-01-01 02:45,21,7,14,0,0,0
2020-01-01 03:00,13,7,6,0,0,0
2020-01-01 03:15,22,6,16,0,0,0
2020-01-01 03:30,12,4,8,0,0,0
2020-01-01 03:45,10,5,5,0,0,0
2020-01-01 04:00,15,5,10,0,0,0
2020-01-01 04:15,9,4,5,0,0,0
2020-01-01 04:30,10,8,2,0,0,0
2020-01-01 04:45,12,5,7,0,0,0
2020-01-01 05:00,7,2,5,0,0,0
2020-01-01 05:15,3,1,2,0,0,0
2020-01-01 05:30,10,6,4,0,0,0
2020-01-01 05:45,4,4,0,0,0,0
2020-01-01 06:00,4,3,1,0,0,0
2020-01-01 06:15,2,1,1,0,0,0
2020-01-01 06:30,1,0,1,0,0,0
2020-01-01 06:45,2,0,2,0,0,0
2020-01-01 07:00,1,0,1,0,0,0
2020-01-01 07:15,1,0,1,0,0,0
2020-01-01 07:30,3,2,1,0,0,0
2020-01-01 07:45,1,0,1,0,0,0
2020-01-01 08:00,1,1,0,0,0,0
2020-01-01 08:15,2,1,1,0,0,0
2020-01-01 08:30,0,0,0,0,0,0
2020-01-01 08:45,1,1,0,0,0,0
2020-01-01 09:00,3,2,1,0,0,0
2020-01-01 09:15,3,0,3,0,0,0
2020-01-01 09:30,3,2,1,0,0,0
2020-01-01 09:45,5,4,1,0,0,0
2020-01-01 10:00,4,3,1,0,0,0
2020-01-01 10:15,2,1,1,0,0,0
2020-01-01 10:30,5,3,2,0,0,0
2020-01-01 10:45,4,2,2,0,0,0
2020-01-01 11:00,4,3,1,0,0,0
2020-01-01 11:15,10,7,3,0,0,0
2020-01-01 11:30,4,3,1,0,0,0
2020-01-01 11:45,2,2,0,0,0,0
2020-01-01 12:00,9,8,1,0,0,0
2020-01-01 12:15,7,3,4,0,0,0
2020-01-01 12:30,8,3,5,0,0,0
2020-01-01 12:45,8,3,5,0,0,0
2020-01-01 13:00,9,5,4,0,0,0
2020-01-01 13:15,5,2,3,0,0,0
2020-01-01 13:30,11,7,4,0,0,0
2020-01-01 13:45,17,10,7,0,0,0
2020-01-01 14:00,10,7,3,0,0,0
2020-01-01 14:15,9,4,5,0,0,0
2020-01-01 14:30,13,9,4,0,0,0
2020-01-01 14:45,12,5,7,0,0,0
2020-01-01 15:00,14,3,11,0,0,0
2020-01-01 15:15,5,2,3,0,0,0
2020-01-01 15:30,16,12,4,0,0,0
2020-01-01 15:45,14,9,5,0,0,0
2020-01-01 16:00,17,13,4,0,0,0
2020-01-01 16:15,9,4,5,0,0,0
2020-01-01 16:30,10,2,8,0,0,0
2020-01-01 16:45,7,3,4,0,0,0
2020-01-01 17:00,8,5,3,0,0,0
2020-01-01 17:15,11,6,5,0,0,0
2020-01-01 17:30,9,5,4,0,0,0
2020-01-01 17:45,7,5,2,0,0,0
2020-01-01 18:00,8,7,1,0,0,0
2020-01-01 18:15,8,2,6,0,0,0
2020-01-01 18:30,3,1,2,0,0,0
