Datetime,100034978 (Gartenstraße),101034978 (Gartenstraße einwärts),102034978 (Gartenstraße auswärts),100034978-status,101034978-status,102034978-status
2019-10-01 00:00,2,1,1,0,0,0
2019-10-01 00:15,4,0,4,0,0,0
2019-10-01 00:30,6,0,6,0,0,0
2019-10-01 00:45,4,1,3,0,0,0
2019-10-01 01:00,1,0,1,0,0,0
2019-10-01 01:15,9,2,7,0,0,0
2019-10-01 01:30,1,0,1,0,0,0
2019-10-01 01:45,0,0,0,0,0,0
2019-10-01 02:00,2,0,2,0,0,0
2019-10-01 02:15,3,0,3,0,0,0
2019-10-01 02:30,0,0,0,0,0,0
2019-10-01 02:45,2,0,2,0,0,0
2019-10-01 03:00,0,0,0,0,0,0
2019-10-01 03:15,0,0,0,0,0,0
2019-10-01 03:30,0,0,0,0,0,0
2019-10-01 03:45,0,0,0,0,0,0
2019-10-01 04:00,2,2,0,0,0,0
2019-10-01 04:15,0,0,0,0,0,0
2019-10-01 04:30,0,0,0,0,0,0
2019-10-01 04:45,4,3,1,0,0,0
2019-10-01 05:00,0,0,0,0,0,0
2019-10-01 05:15,5,3,2,0,0,0
2019-10-01 05:30,4,3,1,0,0,0
2019-10-01 05:45,8,5,3,0,0,0
2019-10-01 06:00,5,4,1,0,0,0
2019-10-01 06:15,18,4,14,0,0,0
2019-10-01 06:30,36,17,19,0,0,0
2019-10-01 06:45,12,6,6,0,0,0
2019-10-01 07:00,41,17,24,0,0,0
2019-10-01 07:15,74,50,24,0,0,0
2019-10-01 07:30,126,90,36,0,0,0
2019-10-01 07:45,76,49,27,0,0,0
2019-10-01 08:00,54,29,25,0,0,0
2019-10-01 08:15,48,30,18,0,0,0
2019-10-01 08:30,55,43,12,0,0,0
2019-10-01 08:45,39,24,15,0,0,0
2019-10-01 09:00,26,16,10,0,0,0
2019-10-01 09:15,18,6,12,0,0,0
2019-10-01 09:30,33,25,8,0,0,0
2019-10-01 09:45,46,26,20,0,0,0
2019-10-01 10:00,14,12,2,0,0,0
2019-10-01 10:15,23,15,8,0,0,0
2019-10-01 10:30,20,14,6,0,0,0
2019-10-01 10:45,22,18,4,0,0,0
2019-10-01 11:00,17,9,8,0,0,0
2019-10-01 11:15,25,14,11,0,0,0
2019-10-01 11:30,14,11,3,0,0,0
2019-10-01 11:45,28,17,11,0,0,0
2019-10-01 12:00,21,14,7,0,0,0
2019-10-01 12:15,34,17,17,0,0,0
2019-10-01 12:30,30,14,16,0,0,0
2019-10-01 12:45,27,13,14,0,0,0
2019-10-01 13:00,55,29,26,0,0,0
2019-10-01 13:15,43,14,29,0,0,0
2019-10-01 13:30,41,27,14,0,0,0
2019-10-01 13:45,42,24,18,0,0,0
2019-10-01 14:00,53,14,39,0,0,0
2019-10-01 14:15,37,17,20,0,0,0
2019-10-01 14:30,32,14,18,0,0,0
2019-10-01 14:45,48,30,18,0,0,0
2019-10-01 15:00,42,22,20,0,0,0
2019-10-01 15:15,50,29,21,0,0,0
2019-10-01 15:30,62,41,21,0,0,0
2019-10-01 15:45,78,47,31,0,0,0
2019-10-01 16:00,61,33,28,0,0,0
2019-10-01 16:15,70,40,30,0,0,0
2019-10-01 16:30,60,34,26,0,0,0
2019-10-01 16:45,72,46,26,0,0,0
2019-10-01 17:00,65,44,21,0,0,0
2019-10-01 17:15,62,34,28,0,0,0
2019-10-01 17:30,66,31,35,0,0,0
2019-10-01 17:45,68,37,31,0,0,0
2019-10-01 18:00,59,35,24,0,0,0
2019-10-01 18:15,50,26,24,0,0,0
2019-10-01 18:30,55,29,26,0,0,0
2019-10-01 18:45,34,21,13,0,0,0
2019-10-01 19:00,33,14,19,0,0,0
2019-10-01 19:15,48,34,14,0,0,0
2019-10-01 19:30,35,16,19,0,0,0
2019-10-01 19:45,41,22,19,0,0,0
2019-10-01 20:00,22,13,9,0,0,0
2019-10-01 20:15,43,22,21,0,0,0
2019-10-01 20:30,16,7,9,0,0,0
2019-10-01 20:45,35,16,19,0,0,0
2019-10-01 21:00,13,9,4,0,0,0
2019-10-01 21:15,21,9,12,0,0,0
2019-10-01 21:30,25,7,18,0,0,0
2019-10-01 21:45,17,5,12,0,0,0
2019-10-01 22:00,15,4,11,0,0,0
2019-10-01 22:15,16,5,11,0,0,0
2019-10-01 22:30,12,2,10,0,0,0
2019-10-01 22:45,10,1,9,0,0,0
2019-10-01 23:00,18,7,11,0,0,0
2019-10-01 23:15,16,6,10,0,0,0
2019-10-01 23:30,9,5,4,0,0,0
2019-10-01 23:45,4,0,4,0,0,0
2019-10-02 00:00,1,0,1,0,0,0
2019-10-02 00:15,4,0,4,0,0,0
2019-10-02 00:30,8,2,6,0,0,0
2019-10-02 00:45,3,1,2,0,0,0
2019-10-02 01:00,3,0,3,0,0,0
2019-10-02 01:15,5,0,5,0,0,0
2019-10-02 01:30,2,0,2,0,0,0
2019-10-02 01:45,2,0,2,0,0,0
2019-10-02 02:00,3,1,2,0,0,0
2019-10-02 02:15,2,0,2,0,0,0
2019-10-02 02:30,3,0,3,0,0,0
2019-10-02 02:45,4,0,4,0,0,0
2019-10-02 03:00,3,0,3,0,0,0
2019-10-02 03:15,1,0,1,0,0,0
2019-10-02 03:30,1,0,1,0,0,0
2019-10-02 03:45,0,0,0,0,0,0
2019-10-02 04:00,0,0,0,0,0,0
2019-10-02 04:15,0,0,0,0,0,0
2019-10-02 04:30,5,2,3,0,0,0
2019-10-02 04:45,4,3,1,0,0,0
2019-10-02 05:00,2,2,0,0,0,0
2019-10-02 05:15,4,4,0,0,0,0
2019-10-02 05:30,5,4,1,0,0,0
2019-10-02 05:45,10,5,5,0,0,0
2019-10-02 06:00,14,10,4,0,0,0
2019-10-02 06:15,27,8,19,0,0,0
2019-10-02 06:30,32,16,16,0,0,0
2019-10-02 06:45,30,15,15,0,0,0
2019-10-02 07:00,39,17,22,0,0,0
2019-10-02 07:15,70,42,28,0,0,0
2019-10-02 07:30,122,93,29,0,0,0
2019-10-02 07:45,90,52,38,0,0,0
2019-10-02 08:00,58,33,25,0,0,0
2019-10-02 08:15,82,53,29,0,0,0
2019-10-02 08:30,49,34,15,0,0,0
2019-10-02 08:45,66,43,23,0,0,0
2019-10-02 09:00,46,33,13,0,0,0
2019-10-02 09:15,43,33,10,0,0,0
2019-10-02 09:30,54,34,20,0,0,0
2019-10-02 09:45,58,43,15,0,0,0
2019-10-02 10:00,38,25,13,0,0,0
2019-10-02 10:15,41,27,14,0,0,0
2019-10-02 10:30,45,26,19,0,0,0
2019-10-02 10:45,49,36,13,0,0,0
2019-10-02 11:00,38,21,17,0,0,0
2019-10-02 11:15,48,28,20,0,0,0
2019-10-02 11:30,37,23,14,0,0,0
2019-10-02 11:45,61,42,19,0,0,0
2019-10-02 12:00,40,14,26,0,0,0
2019-10-02 12:15,49,28,21,0,0,0
2019-10-02 12:30,44,15,29,0,0,0
2019-10-02 12:45,70,35,35,0,0,0
2019-10-02 13:00,56,27,29,0,0,0
2019-10-02 13:15,91,40,51,0,0,0
2019-10-02 13:30,54,30,24,0,0,0
2019-10-02 13:45,48,31,17,0,0,0
2019-10-02 14:00,65,28,37,0,0,0
2019-10-02 14:15,56,23,33,0,0,0
2019-10-02 14:30,30,17,13,0,0,0
2019-10-02 14:45,57,20,37,0,0,0
2019-10-02 15:00,74,39,35,0,0,0
2019-10-02 15:15,81,52,29,0,0,0
2019-10-02 15:30,87,43,44,0,0,0
2019-10-02 15:45,78,41,37,0,0,0
2019-10-02 16:00,67,38,29,0,0,0
2019-10-02 16:15,95,51,44,0,0,0
2019-10-02 16:30,80,55,25,0,0,0
2019-10-02 16:45,95,53,42,0,0,0
2019-10-02 17:00,72,45,27,0,0,0
2019-10-02 17:15,70,40,30,0,0,0
2019-10-02 17:30,72,42,30,0,0,0
2019-10-02 17:45,77,46,31,0,0,0
2019-10-02 18:00,74,38,36,0,0,0
2019-10-02 18:15,69,35,34,0,0,0
2019-10-02 18:30,50,24,26,0,0,0
2019-10-02 18:45,60,36,24,0,0,0
2019-10-02 19:00,47,20,27,0,0,0
2019-10-02 19:15,57,33,24,0,0,0
2019-10-02 19:30,34,15,19,0,0,0
2019-10-02 19:45,48,23,25,0,0,0
2019-10-02 20:00,39,21,18,0,0,0
2019-10-02 20:15,24,13,11,0,0,0
2019-10-02 20:30,28,12,16,0,0,0
2019-10-02 20:45,24,10,14,0,0,0
2019-10-02 21:00,25,20,5,0,0,0
2019-10-02 21:15,13,7,6,0,0,0
2019-10-02 21:30,39,18,21,0,0,0
2019-10-02 21:45,24,10,14,0,0,0
2019-10-02 22:00,15,4,11,0,0,0
2019-10-02 22:15,23,10,13,0,0,0
2019-10-02 22:30,19,2,17,0,0,0
2019-10-02 22:45,8,1,7,0,0,0
2019-10-02 23:00,19,5,14,0,0,0
2019-10-02 23:15,20,4,16,0,0,0
2019-10-02 23:30,5,1,4,0,0,0
2019-10-02 23:45,15,6,9,0,0,0
2019-10-03 00:00,9,3,6,0,0,0
2019-10-03 00:15,12,5,7,0,0,0
2019-10-03 00:30,12,2,10,0,0,0
2019-10-03 00:45,18,5,13,0,0,0
2019-10-03 01:00,7,0,7,0,0,0
2019-10-03 01:15,6,0,6,0,0,0
2019-10-03 01:30,10,3,7,0,0,0
2019-10-03 01:45,11,5,6,0,0,0
2019-10-03 02:00,10,3,7,0,0,0
2019-10-03 02:15,5,2,3,0,0,0
2019-10-03 02:30,4,0,4,0,0,0
2019-10-03 02:45,3,2,1,0,0,0
2019-10-03 03:00,6,0,6,0,0,0
2019-10-03 03:15,1,0,1,0,0,0
2019-10-03 03:30,5,0,5,0,0,0
2019-10-03 03:45,6,0,6,0,0,0
2019-10-03 04:00,4,0,4,0,0,0
2019-10-03 04:15,3,1,2,0,0,0
2019-10-03 04:30,4,1,3,0,0,0
2019-10-03 04:45,3,1,2,0,0,0
2019-10-03 05:00,2,0,2,0,0,0
2019-10-03 05:15,4,2,2,0,0,0
2019-10-03 05:30,3,1,2,0,0,0
2019-10-03 05:45,2,1,1,0,0,0
2019-10-03 06:00,4,2,2,0,0,0
2019-10-03 06:15,7,2,5,0,0,0
2019-10-03 06:30,4,1,3,0,0,0
2019-10-03 06:45,4,1,3,0,0,0
2019-10-03 07:00,3,2,1,0,0,0
2019-10-03 07:15,4,3,1,0,0,0
2019-10-03 07:30,2,1,1,0,0,0
2019-10-03 07:45,5,4,1,0,0,0
2019-10-03 08:00,5,2,3,0,0,0
2019-10-03 08:15,11,5,6,0,0,0
2019-10-03 08:30,14,8,6,0,0,0
2019-10-03 08:45,14,5,9,0,0,0
2019-10-03 09:00,7,2,5,0,0,0
2019-10-03 09:15,10,5,5,0,0,0
2019-10-03 09:30,20,13,7,0,0,0
2019-10-03 09:45,15,10,5,0,0,0
2019-10-03 10:00,28,24,4,0,0,0
