Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2019-12-01 00:00,17,6,11,0,0,0
2019-12-01 00:15,30,5,25,0,0,0
2019-12-01 00:30,27,3,24,0,0,0
2019-12-01 00:45,18,4,14,0,0,0
2019-12-01 01:00,16,3,13,0,0,0
2019-12-01 01:15,20,2,18,0,0,0
2019-12-01 01:30,28,9,19,0,0,0
2019-12-01 01:45,12,4,8,0,0,0
2019-12-01 02:00,8,3,5,0,0,0
2019-12-01 02:15,11,4,7,0,0,0
2019-12-01 02:30,9,2,7,0,0,0
2019-12-01 02:45,9,2,7,0,0,0
2019-12-01 03:00,8,2,6,0,0,0
2019-12-01 03:15,18,2,16,0,0,0
2019-12-01 03:30,6,2,4,0,0,0
2019-12-01 03:45,4,0,4,0,0,0
2019-12-01 04:00,4,0,4,0,0,0
2019-12-01 04:15,2,1,1,0,0,0
2019-12-01 04:30,4,3,1,0,0,0
2019-12-01 04:45,8,0,8,0,0,0
2019-12-01 05:00,5,1,4,0,0,0
2019-12-01 05:15,3,1,2,0,0,0
2019-12-01 05:30,7,3,4,0,0,0
2019-12-01 05:45,6,0,6,0,0,0
2019-12-01 06:00,4,1,3,0,0,0
2019-12-01 06:15,1,0,1,0,0,0
2019-12-01 06:30,1,0,1,0,0,0
2019-12-01 06:45,7,5,2,0,0,0
2019-12-01 07:00,2,0,2,0,0,0
2019-12-01 07:15,0,0,0,0,0,0
2019-12-01 07:30,8,3,5,0,0,0
2019-12-01 07:45,7,2,5,0,0,0
2019-12-01 08:00,2,1,1,0,0,0
2019-12-01 08:15,12,7,5,0,0,0
2019-12-01 08:30,7,5,2,0,0,0
2019-12-01 08:45,6,5,1,0,0,0
2019-12-01 09:00,9,7,2,0,0,0
2019-12-01 09:15,11,4,7,0,0,0
2019-12-01 09:30,20,13,7,0,0,0
2019-12-01 09:45,16,9,7,0,0,0
2019-12-01 10:00,22,13,9,0,0,0
2019-12-01 10:15,14,9,5,0,0,0
2019-12-01 10:30,24,16,8,0,0,0
2019-12-01 10:45,26,16,10,0,0,0
2019-12-01 11:00,17,13,4,0,0,0
2019-12-01 11:15,22,15,7,0,0,0
2019-12-01 11:30,10,3,7,0,0,0
2019-12-01 11:45,33,11,22,0,0,0
2019-12-01 12:00,27,15,12,0,0,0
2019-12-01 12:15,43,14,29,0,0,0
2019-12-01 12:30,45,12,33,0,0,0
2019-12-01 12:45,34,13,21,0,0,0
2019-12-01 13:00,25,13,12,0,0,0
2019-12-01 13:15,50,14,36,0,0,0
2019-12-01 13:30,42,13,29,0,0,0
2019-12-01 13:45,46,18,28,0,0,0
2019-12-01 14:00,54,31,23,0,0,0
2019-12-01 14:15,41,20,21,0,0,0
2019-12-01 14:30,31,17,14,0,0,0
2019-12-01 14:45,64,32,32,0,0,0
2019-12-01 15:00,46,29,17,0,0,0
2019-12-01 15:15,59,29,30,0,0,0
2019-12-01 15:30,35,18,17,0,0,0
2019-12-01 15:45,42,20,22,0,0,0
2019-12-01 16:00,54,33,21,0,0,0
2019-12-01 16:15,37,13,24,0,0,0
2019-12-01 16:30,44,18,26,0,0,0
2019-12-01 16:45,50,26,24,0,0,0
2019-12-01 17:00,42,23,19,0,0,0
2019-12-01 17:15,48,23,25,0,0,0
2019-12-01 17:30,47,15,32,0,0,0
2019-12-01 17:45,65,32,33,0,0,0
2019-12-01 18:00,37,10,27,0,0,0
2019-12-01 18:15,60,16,44,0,0,0
2019-12-01 18:30,27,15,12,0,0,0
2019-12-01 18:45,34,12,22,0,0,0
2019-12-01 19:00,29,13,16,0,0,0
2019-12-01 19:15,32,7,25,0,0,0
2019-12-01 19:30,42,13,29,0,0,0
2019-12-01 19:45,33,8,25,0,0,0
2019-12-01 20:00,49,4,45,0,0,0
2019-12-01 20:15,41,2,39,0,0,0
2019-12-01 20:30,24,8,16,0,0,0
2019-12-01 20:45,17,4,13,0,0,0
2019-12-01 21:00,19,5,14,0,0,0
2019-12-01 21:15,16,4,12,0,0,0
2019-12-01 21:30,13,4,9,0,0,0
2019-12-01 21:45,9,4,5,0,0,0
2019-12-01 22:00,8,4,4,0,0,0
2019-12-01 22:15,10,2,8,0,0,0
2019-12-01 22:30,12,0,12,0,0,0
2019-12-01 22:45,10,5,5,0,0,0
2019-12-01 23:00,5,0,5,0,0,0
2019-12-01 23:15,4,2,2,0,0,0
2019-12-01 23:30,4,0,4,0,0,0
2019-12-01 23:45,6,4,2,0,0,0
2019-12-02 00:00,6,3,3,0,0,0
2019-12-02 00:15,2,0,2,0,0,0
2019-12-02 00:30,1,0,1,0,0,0
2019-12-02 00:45,0,0,0,0,0,0
2019-12-02 01:00,1,1,0,0,0,0
2019-12-02 01:15,3,0,3,0,0,0
2019-12-02 01:30,1,1,0,0,0,0
2019-12-02 01:45,1,1,0,0,0,0
2019-12-02 02:00,1,0,1,0,0,0
2019-12-02 02:15,0,0,0,0,0,0
2019-12-02 02:30,0,0,0,0,0,0
2019-12-02 02:45,1,0,1,0,0,0
2019-12-02 03:00,2,0,2,0,0,0
2019-12-02 03:15,1,1,0,0,0,0
2019-12-02 03:30,0,0,0,0,0,0
2019-12-02 03:45,0,0,0,0,0,0
2019-12-02 04:00,2,2,0,0,0,0
2019-12-02 04:15,2,0,2,0,0,0
2019-12-02 04:30,0,0,0,0,0,0
2019-12-02 04:45,1,1,0,0,0,0
2019-12-02 05:00,0,0,0,0,0,0
2019-12-02 05:15,1,0,1,0,0,0
2019-12-02 05:30,8,4,4,0,0,0
2019-12-02 05:45,15,6,9,0,0,0
2019-12-02 06:00,7,1,6,0,0,0
2019-12-02 06:15,19,8,11,0,0,0
2019-12-02 06:30,38,12,26,0,0,0
2019-12-02 06:45,42,17,25,0,0,0
2019-12-02 07:00,47,21,26,0,0,0
2019-12-02 07:15,114,40,74,0,0,0
2019-12-02 07:30,213,157,56,0,0,0
2019-12-02 07:45,223,80,143,0,0,0
2019-12-02 08:00,216,78,138,0,0,0
2019-12-02 08:15,160,51,109,0,0,0
2019-12-02 08:30,90,33,57,0,0,0
2019-12-02 08:45,160,60,100,0,0,0
2019-12-02 09:00,120,42,78,0,0,0
2019-12-02 09:15,67,31,36,0,0,0
2019-12-02 09:30,97,55,42,0,0,0
2019-12-02 09:45,175,64,111,0,0,0
2019-12-02 10:00,241,103,138,0,0,0
2019-12-02 10:15,90,51,39,0,0,0
2019-12-02 10:30,59,25,34,0,0,0
2019-12-02 10:45,68,31,37,0,0,0
2019-12-02 11:00,81,34,47,0,0,0
2019-12-02 11:15,78,39,39,0,0,0
2019-12-02 11:30,73,29,44,0,0,0
2019-12-02 11:45,200,80,120,0,0,0
2019-12-02 12:00,143,67,76,0,0,0
2019-12-02 12:15,115,46,69,0,0,0
2019-12-02 12:30,94,29,65,0,0,0
2019-12-02 12:45,119,39,80,0,0,0
2019-12-02 13:00,129,62,67,0,0,0
2019-12-02 13:15,122,42,80,0,0,0
2019-12-02 13:30,90,33,57,0,0,0
2019-12-02 13:45,216,92,124,0,0,0
2019-12-02 14:00,216,75,141,0,0,0
2019-12-02 14:15,111,55,56,0,0,0
2019-12-02 14:30,113,61,52,0,0,0
2019-12-02 14:45,137,62,75,0,0,0
2019-12-02 15:00,110,43,67,0,0,0
2019-12-02 15:15,127,73,54,0,0,0
2019-12-02 15:30,172,82,90,0,0,0
2019-12-02 15:45,242,118,124,0,0,0
2019-12-02 16:00,270,154,116,0,0,0
2019-12-02 16:15,145,73,72,0,0,0
2019-12-02 16:30,130,69,61,0,0,0
2019-12-02 16:45,155,90,65,0,0,0
2019-12-02 17:00,122,66,56,0,0,0
2019-12-02 17:15,149,89,60,0,0,0
2019-12-02 17:30,175,93,82,0,0,0
2019-12-02 17:45,248,169,79,0,0,0
2019-12-02 18:00,154,78,76,0,0,0
2019-12-02 18:15,133,66,67,0,0,0
2019-12-02 18:30,92,41,51,0,0,0
2019-12-02 18:45,88,34,54,0,0,0
2019-12-02 19:00,80,28,52,0,0,0
2019-12-02 19:15,74,33,41,0,0,0
2019-12-02 19:30,97,27,70,0,0,0
2019-12-02 19:45,104,36,68,0,0,0
2019-12-02 20:00,86,21,65,0,0,0
2019-12-02 20:15,69,14,55,0,0,0
2019-12-02 20:30,48,7,41,0,0,0
2019-12-02 20:45,35,8,27,0,0,0
2019-12-02 21:00,40,16,24,0,0,0
2019-12-02 21:15,56,12,44,0,0,0
2019-12-02 21:30,32,2,30,0,0,0
2019-12-02 21:45,32,9,23,0,0,0
2019-12-02 22:00,27,6,21,0,0,0
2019-12-02 22:15,32,10,22,0,0,0
2019-12-02 22:30,14,2,12,0,0,0
2019-12-02 22:45,24,0,24,0,0,0
2019-12-02 23:00,11,2,9,0,0,0
2019-12-02 23:15,18,7,11,0,0,0
2019-12-02 23:30,17,7,10,0,0,0
2019-12-02 23:45,5,1,4,0,0,0
2019-12-03 00:00,1,0,1,0,0,0
2019-12-03 00:15,5,2,3,0,0,0
2019-12-03 00:30,3,3,0,0,0,0
2019-12-03 00:45,5,3,2,0,0,0
2019-12-03 01:00,2,2,0,0,0,0
2019-12-03 01:15,0,0,0,0,0,0
2019-12-03 01:30,1,1,0,0,0,0
2019-12-03 01:45,4,4,0,0,0,0
2019-12-03 02:00,1,1,0,0,0,0
2019-12-03 02:15,1,0,1,0,0,0
