Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2019-04-01 00:00,4,1,3,0,0,0
2019-04-01 00:15,3,0,3,0,0,0
2019-04-01 00:30,6,1,5,0,0,0
2019-04-01 00:45,3,0,3,0,0,0
2019-04-01 01:00,5,0,5,0,0,0
2019-04-01 01:15,7,2,5,0,0,0
2019-04-01 01:30,1,0,1,0,0,0
2019-04-01 01:45,0,0,0,0,0,0
2019-04-01 02:00,0,0,0,0,0,0
2019-04-01 02:15,0,0,0,0,0,0
2019-04-01 02:30,0,0,0,0,0,0
2019-04-01 02:45,0,0,0,0,0,0
2019-04-01 03:00,2,2,0,0,0,0
2019-04-01 03:15,0,0,0,0,0,0
2019-04-01 03:30,2,0,2,0,0,0
2019-04-01 03:45,0,0,0,0,0,0
2019-04-01 04:00,0,0,0,0,0,0
2019-04-01 04:15,0,0,0,0,0,0
2019-04-01 04:30,1,0,1,0,0,0
2019-04-01 04:45,2,0,2,0,0,0
2019-04-01 05:00,1,1,0,0,0,0
2019-04-01 05:15,3,1,2,0,0,0
2019-04-01 05:30,11,2,9,0,0,0
2019-04-01 05:45,8,4,4,0,0,0
2019-04-01 06:00,8,6,2,0,0,0
2019-04-01 06:15,32,15,17,0,0,0
2019-04-01 06:30,41,13,28,0,0,0
2019-04-01 06:45,51,17,34,0,0,0
2019-04-01 07:00,69,24,45,0,0,0
2019-04-01 07:15,112,48,64,0,0,0
2019-04-01 07:30,229,144,85,0,0,0
2019-04-01 07:45,263,87,176,0,0,0
2019-04-01 08:00,204,44,160,0,0,0
2019-04-01 08:15,196,61,135,0,0,0
2019-04-01 08:30,122,60,62,0,0,0
2019-04-01 08:45,188,74,114,0,0,0
2019-04-01 09:00,154,74,80,0,0,0
2019-04-01 09:15,95,64,31,0,0,0
2019-04-01 09:30,130,69,61,0,0,0
2019-04-01 09:45,190,72,118,0,0,0
2019-04-01 10:00,160,52,108,0,0,0
2019-04-01 10:15,97,52,45,0,0,0
2019-04-01 10:30,75,38,37,0,0,0
2019-04-01 10:45,79,40,39,0,0,0
2019-04-01 11:00,87,40,47,0,0,0
2019-04-01 11:15,71,39,32,0,0,0
2019-04-01 11:30,121,52,69,0,0,0
2019-04-01 11:45,173,89,84,0,0,0
2019-04-01 12:00,142,78,64,0,0,0
2019-04-01 12:15,93,48,45,0,0,0
2019-04-01 12:30,102,50,52,0,0,0
2019-04-01 12:45,144,69,75,0,0,0
2019-04-01 13:00,175,93,82,0,0,0
2019-04-01 13:15,146,64,82,0,0,0
2019-04-01 13:30,138,56,82,0,0,0
2019-04-01 13:45,180,86,94,0,0,0
2019-04-01 14:00,199,75,124,0,0,0
2019-04-01 14:15,125,54,71,0,0,0
2019-04-01 14:30,100,42,58,0,0,0
2019-04-01 14:45,146,74,72,0,0,0
2019-04-01 15:00,119,63,56,0,0,0
2019-04-01 15:15,128,80,48,0,0,0
2019-04-01 15:30,135,55,80,0,0,0
2019-04-01 15:45,233,122,111,0,0,0
2019-04-01 16:00,205,108,97,0,0,0
2019-04-01 16:15,184,93,91,0,0,0
2019-04-01 16:30,169,86,83,0,0,0
2019-04-01 16:45,175,101,74,0,0,0
2019-04-01 17:00,159,99,60,0,0,0
2019-04-01 17:15,194,91,103,0,0,0
2019-04-01 17:30,169,97,72,0,0,0
2019-04-01 17:45,185,80,105,0,0,0
2019-04-01 18:00,158,75,83,0,0,0
2019-04-01 18:15,133,46,87,0,0,0
2019-04-01 18:30,90,22,68,0,0,0
2019-04-01 18:45,132,69,63,0,0,0
2019-04-01 19:00,97,45,52,0,0,0
2019-04-01 19:15,87,35,52,0,0,0
2019-04-01 19:30,77,29,48,0,0,0
2019-04-01 19:45,108,41,67,0,0,0
2019-04-01 20:00,95,45,50,0,0,0
2019-04-01 20:15,55,19,36,0,0,0
2019-04-01 20:30,46,15,31,0,0,0
2019-04-01 20:45,38,6,32,0,0,0
2019-04-01 21:00,43,12,31,0,0,0
2019-04-01 21:15,30,5,25,0,0,0
2019-04-01 21:30,30,8,22,0,0,0
2019-04-01 21:45,30,5,25,0,0,0
2019-04-01 22:00,42,10,32,0,0,0
2019-04-01 22:15,31,15,16,0,0,0
2019-04-01 22:30,26,8,18,0,0,0
2019-04-01 22:45,24,6,18,0,0,0
2019-04-01 23:00,22,1,21,0,0,0
2019-04-01 23:15,16,6,10,0,0,0
2019-04-01 23:30,9,3,6,0,0,0
2019-04-01 23:45,10,4,6,0,0,0
2019-04-02 00:00,4,0,4,0,0,0
2019-04-02 00:15,9,4,5,0,0,0
2019-04-02 00:30,7,4,3,0,0,0
2019-04-02 00:45,4,2,2,0,0,0
2019-04-02 01:00,1,0,1,0,0,0
2019-04-02 01:15,0,0,0,0,0,0
2019-04-02 01:30,1,1,0,0,0,0
2019-04-02 01:45,2,0,2,0,0,0
2019-04-02 02:00,5,1,4,0,0,0
2019-04-02 02:15,2,0,2,0,0,0
2019-04-02 02:30,3,1,2,0,0,0
2019-04-02 02:45,6,0,6,0,0,0
2019-04-02 03:00,2,0,2,0,0,0
2019-04-02 03:15,6,1,5,0,0,0
2019-04-02 03:30,5,0,5,0,0,0
2019-04-02 03:45,3,0,3,0,0,0
2019-04-02 04:00,6,0,6,0,0,0
2019-04-02 04:15,2,0,2,0,0,0
2019-04-02 04:30,2,1,1,0,0,0
2019-04-02 04:45,5,1,4,0,0,0
2019-04-02 05:00,2,1,1,0,0,0
2019-04-02 05:15,2,0,2,0,0,0
2019-04-02 05:30,19,4,15,0,0,0
2019-04-02 05:45,18,1,17,0,0,0
2019-04-02 06:00,13,8,5,0,0,0
2019-04-02 06:15,24,15,9,0,0,0
2019-04-02 06:30,21,12,9,0,0,0
2019-04-02 06:45,60,22,38,0,0,0
2019-04-02 07:00,80,22,58,0,0,0
2019-04-02 07:15,115,42,73,0,0,0
