Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2019-01-01 00:00,0,0,0,0,0,0
2019-01-01 00:15,6,0,6,0,0,0
2019-01-01 00:30,16,1,15,0,0,0
2019-01-01 00:45,16,3,13,0,0,0
2019-01-01 01:00,18,3,15,0,0,0
2019-01-01 01:15,11,1,10,0,0,0
2019-01-01 01:30,15,3,12,0,0,0
2019-01-01 01:45,19,9,10,0,0,0
2019-01-01 02:00,7,4,3,0,0,0
2019-01-01 02:15,16,0,16,0,0,0
2019-01-01 02:30,19,5,14,0,0,0
2019-01-01 02:45,5,1,4,0,0,0
2019-01-01 03:00,18,8,10,0,0,0
2019-01-01 03:15,37,5,32,0,0,0
2019-01-01 03:30,10,2,8,0,0,0
2019-01-01 03:45,16,3,13,0,0,0
2019-01-01 04:00,17,7,10,0,0,0
2019-01-01 04:15,9,1,8,0,0,0
2019-01-01 04:30,16,3,13,0,0,0
2019-01-01 04:45,11,1,10,0,0,0
2019-01-01 05:00,6,0,6,0,0,0
2019-01-01 05:15,4,0,4,0,0,0
2019-01-01 05:30,4,0,4,0,0,0
2019-01-01 05:45,3,0,3,0,0,0
2019-01-01 06:00,4,0,4,0,0,0
2019-01-01 06:15,5,2,3,0,0,0
2019-01-01 06:30,8,1,7,0,0,0
2019-01-01 06:45,2,2,0,0,0,0
2019-01-01 07:00,0,0,0,0,0,0
2019-01-01 07:15,2,0,2,0,0,0
2019-01-01 07:30,1,1,0,0,0,0
2019-01-01 07:45,8,1,7,0,0,0
2019-01-01 08:00,1,1,0,0,0,0
2019-01-01 08:15,2,0,2,0,0,0
2019-01-01 08:30,0,0,0,0,0,0
2019-01-01 08:45,5,2,3,0,0,0
2019-01-01 09:00,1,0,1,0,0,0
2019-01-01 09:15,1,1,0,0,0,0
2019-01-01 09:30,8,7,1,0,0,0
2019-01-01 09:45,9,5,4,0,0,0
2019-01-01 10:00,2,1,1,0,0,0
2019-01-01 10:15,3,2,1,0,0,0
2019-01-01 10:30,5,4,1,0,0,0
2019-01-01 10:45,2,0,2,0,0,0
2019-01-01 11:00,2,0,2,0,0,0
2019-01-01 11:15,4,1,3,0,0,0
2019-01-01 11:30,9,9,0,0,0,0
2019-01-01 11:45,16,10,6,0,0,0
2019-01-01 12:00,6,1,5,0,0,0
2019-01-01 12:15,4,1,3,0,0,0
2019-01-01 12:30,8,1,7,0,0,0
2019-01-01 12:45,10,5,5,0,0,0
2019-01-01 13:00,3,1,2,0,0,0
2019-01-01 13:15,8,3,5,0,0,0
2019-01-01 13:30,13,7,6,0,0,0
2019-01-01 13:45,22,11,11,0,0,0
2019-01-01 14:00,19,5,14,0,0,0
2019-01-01 14:15,19,9,10,0,0,0
2019-01-01 14:30,13,7,6,0,0,0
2019-01-01 14:45,18,10,8,0,0,0
2019-01-01 15:00,5,2,3,0,0,0
2019-01-01 15:15,21,13,8,0,0,0
2019-01-01 15:30,20,8,12,0,0,0
2019-01-01 15:45,22,13,9,0,0,0
2019-01-01 16:00,21,10,11,0,0,0
2019-01-01 16:15,12,2,10,0,0,0
2019-01-01 16:30,14,6,8,0,0,0
2019-01-01 16:45,20,12,8,0,0,0
2019-01-01 17:00,9,2,7,0,0,0
2019-01-01 17:15,14,3,11,0,0,0
2019-01-01 17:30,13,5,8,0,0,0
2019-01-01 17:45,7,1,6,0,0,0
2019-01-01 18:00,10,4,6,0,0,0
2019-01-01 18:15,9,6,3,0,0,0
2019-01-01 18:30,10,5,5,0,0,0
2019-01-01 18:45,15,7,8,0,0,0
2019-01-01 19:00,7,4,3,0,0,0
2019-01-01 19:15,7,5,2,0,0,0
2019-01-01 19:30,7,5,2,0,0,0
2019-01-01 19:45,13,3,10,0,0,0
2019-01-01 20:00,5,3,2,0,0,0
2019-01-01 20:15,5,1,4,0,0,0
2019-01-01 20:30,6,0,6,0,0,0
2019-01-01 20:45,2,1,1,0,0,0
2019-01-01 21:00,5,3,2,0,0,0
2019-01-01 21:15,4,2,2,0,0,0
2019-01-01 21:30,7,2,5,0,0,0
2019-01-01 21:45,2,0,2,0,0,0
2019-01-01 22:00,5,0,5,0,0,0
2019-01-01 22:15,3,0,3,0,0,0
2019-01-01 22:30,3,2,1,0,0,0
2019-01-01 22:45,6,2,4,0,0,0
2019-01-01 23:00,0,0,0,0,0,0
2019-01-01 23:15,2,2,0,0,0,0
2019-01-01 23:30,3,1,2,0,0,0
2019-01-01 23:45,2,0,2,0,0,0
2019-01-02 00:00,1,1,0,0,0,0
2019-01-02 00:15,4,1,3,0,0,0
2019-01-02 00:30,3,0,3,0,0,0
2019-01-02 00:45,0,0,0,0,0,0
2019-01-02 01:00,5,1,4,0,0,0
2019-01-02 01:15,1,0,1,0,0,0
2019-01-02 01:30,0,0,0,0,0,0
2019-01-02 01:45,0,0,0,0,0,0
2019-01-02 02:00,0,0,0,0,0,0
2019-01-02 02:15,0,0,0,0,0,0
2019-01-02 02:30,0,0,0,0,0,0
2019-01-02 02:45,0,0,0,0,0,0
2019-01-02 03:00,0,0,0,0,0,0
2019-01-02 03:15,2,2,0,0,0,0
2019-01-02 03:30,0,0,0,0,0,0
2019-01-02 03:45,0,0,0,0,0,0
2019-01-02 04:00,2,0,2,0,0,0
2019-01-02 04:15,0,0,0,0,0,0
2019-01-02 04:30,1,1,0,0,0,0
2019-01-02 04:45,1,0,1,0,0,0
2019-01-02 05:00,2,0,2,0,0,0
2019-01-02 05:15,6,4,2,0,0,0
2019-01-02 05:30,10,4,6,0,0,0
2019-01-02 05:45,6,0,6,0,0,0
2019-01-02 06:00,5,4,1,0,0,0
2019-01-02 06:15,17,6,11,0,0,0
2019-01-02 06:30,19,5,14,0,0,0
2019-01-02 06:45,39,13,26,0,0,0
2019-01-02 07:00,38,15,23,0,0,0
2019-01-02 07:15,53,10,43,0,0,0
2019-01-02 07:30,44,18,26,0,0,0
2019-01-02 07:45,77,21,56,0,0,0
