Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2020-02-01 00:00,30,1,29,0,0,0
2020-02-01 00:15,31,10,21,0,0,0
2020-02-01 00:30,32,13,19,0,0,0
2020-02-01 00:45,8,2,6,0,0,0
2020-02-01 01:00,15,5,10,0,0,0
2020-02-01 01:15,9,0,9,0,0,0
2020-02-01 01:30,5,3,2,0,0,0
2020-02-01 01:45,8,1,7,0,0,0
2020-02-01 02:00,5,2,3,0,0,0
2020-02-01 02:15,11,3,8,0,0,0
2020-02-01 02:30,4,1,3,0,0,0
2020-02-01 02:45,14,2,12,0,0,0
2020-02-01 03:00,2,1,1,0,0,0
2020-02-01 03:15,11,0,11,0,0,0
2020-02-01 03:30,10,1,9,0,0,0
2020-02-01 03:45,2,1,1,0,0,0
2020-02-01 04:00,5,1,4,0,0,0
2020-02-01 04:15,9,2,7,0,0,0
2020-02-01 04:30,0,0,0,0,0,0
2020-02-01 04:45,2,0,2,0,0,0
2020-02-01 05:00,3,3,0,0,0,0
2020-02-01 05:15,3,1,2,0,0,0
2020-02-01 05:30,5,0,5,0,0,0
2020-02-01 05:45,6,1,5,0,0,0
2020-02-01 06:00,5,2,3,0,0,0
2020-02-01 06:15,2,0,2,0,0,0
2020-02-01 06:30,4,3,1,0,0,0
2020-02-01 06:45,7,4,3,0,0,0
2020-02-01 07:00,2,0,2,0,0,0
2020-02-01 07:15,3,3,0,0,0,0
2020-02-01 07:30,15,8,7,0,0,0
2020-02-01 07:45,32,19,13,0,0,0
2020-02-01 08:00,13,6,7,0,0,0
2020-02-01 08:15,19,14,5,0,0,0
2020-02-01 08:30,20,9,11,0,0,0
2020-02-01 08:45,39,30,9,0,0,0
2020-02-01 09:00,14,6,8,0,0,0
2020-02-01 09:15,30,17,13,0,0,0
2020-02-01 09:30,33,24,9,0,0,0
2020-02-01 09:45,42,25,17,0,0,0
2020-02-01 10:00,38,24,14,0,0,0
2020-02-01 10:15,50,33,17,0,0,0
2020-02-01 10:30,39,29,10,0,0,0
2020-02-01 10:45,54,37,17,0,0,0
2020-02-01 11:00,51,27,24,0,0,0
2020-02-01 11:15,35,20,15,0,0,0
2020-02-01 11:30,44,28,16,0,0,0
2020-02-01 11:45,52,39,13,0,0,0
2020-02-01 12:00,39,24,15,0,0,0
2020-02-01 12:15,67,44,23,0,0,0
2020-02-01 12:30,71,37,34,0,0,0
2020-02-01 12:45,92,52,40,0,0,0
2020-02-01 13:00,62,35,27,0,0,0
2020-02-01 13:15,101,47,54,0,0,0
