Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2020-07-01 00:00,7,2,5,0,0,0
2020-07-01 00:15,5,0,5,0,0,0
2020-07-01 00:30,8,1,7,0,0,0
2020-07-01 00:45,3,1,2,0,0,0
2020-07-01 01:00,8,2,6,0,0,0
2020-07-01 01:15,8,3,5,0,0,0
2020-07-01 01:30,2,1,1,0,0,0
2020-07-01 01:45,1,1,0,0,0,0
2020-07-01 02:00,7,5,2,0,0,0
2020-07-01 02:15,0,0,0,0,0,0
2020-07-01 02:30,0,0,0,0,0,0
2020-07-01 02:45,0,0,0,0,0,0
2020-07-01 03:00,6,6,0,0,0,0
2020-07-01 03:15,1,1,0,0,0,0
2020-07-01 03:30,1,0,1,0,0,0
2020-07-01 03:45,3,1,2,0,0,0
2020-07-01 04:00,1,0,1,0,0,0
2020-07-01 04:15,1,0,1,0,0,0
2020-07-01 04:30,0,0,0,0,0,0
2020-07-01 04:45,5,2,3,0,0,0
2020-07-01 05:00,1,0,1,0,0,0
2020-07-01 05:15,4,2,2,0,0,0
2020-07-01 05:30,15,3,12,0,0,0
2020-07-01 05:45,14,4,10,0,0,0
2020-07-01 06:00,6,2,4,0,0,0
2020-07-01 06:15,10,5,5,0,0,0
2020-07-01 06:30,23,8,15,0,0,0
2020-07-01 06:45,44,17,27,0,0,0
2020-07-01 07:00,45,12,33,0,0,0
2020-07-01 07:15,46,21,25,0,0,0
2020-07-01 07:30,82,22,60,0,0,0
2020-07-01 07:45,73,25,48,0,0,0
2020-07-01 08:00,64,25,39,0,0,0
2020-07-01 08:15,63,36,27,0,0,0
2020-07-01 08:30,69,28,41,0,0,0
2020-07-01 08:45,63,32,31,0,0,0
2020-07-01 09:00,49,17,32,0,0,0
2020-07-01 09:15,61,40,21,0,0,0
2020-07-01 09:30,38,20,18,0,0,0
2020-07-01 09:45,47,23,24,0,0,0
2020-07-01 10:00,41,24,17,0,0,0
2020-07-01 10:15,39,24,15,0,0,0
2020-07-01 10:30,39,19,20,0,0,0
2020-07-01 10:45,48,16,32,0,0,0
2020-07-01 11:00,39,21,18,0,0,0
2020-07-01 11:15,57,26,31,0,0,0
2020-07-01 11:30,49,32,17,0,0,0
2020-07-01 11:45,69,39,30,0,0,0
2020-07-01 12:00,49,25,24,0,0,0
2020-07-01 12:15,75,33,42,0,0,0
2020-07-01 12:30,64,27,37,0,0,0
2020-07-01 12:45,46,21,25,0,0,0
2020-07-01 13:00,55,18,37,0,0,0
2020-07-01 13:15,52,18,34,0,0,0
2020-07-01 13:30,55,19,36,0,0,0
2020-07-01 13:45,67,25,42,0,0,0
2020-07-01 14:00,57,17,40,0,0,0
2020-07-01 14:15,42,17,25,0,0,0
2020-07-01 14:30,37,14,23,0,0,0
2020-07-01 14:45,43,19,24,0,0,0
2020-07-01 15:00,26,12,14,0,0,0
2020-07-01 15:15,52,29,23,0,0,0
2020-07-01 15:30,27,10,17,0,0,0
2020-07-01 15:45,50,29,21,0,0,0
2020-07-01 16:00,69,38,31,0,0,0
2020-07-01 16:15,51,25,26,0,0,0
2020-07-01 16:30,49,27,22,0,0,0
2020-07-01 16:45,60,33,27,0,0,0
