Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2019-02-01 00:00,10,3,7,0,0,0
2019-02-01 00:15,5,3,2,0,0,0
2019-02-01 00:30,1,1,0,0,0,0
2019-02-01 00:45,7,4,3,0,0,0
2019-02-01 01:00,4,2,2,0,0,0
2019-02-01 01:15,7,1,6,0,0,0
2019-02-01 01:30,3,2,1,0,0,0
2019-02-01 01:45,0,0,0,0,0,0
2019-02-01 02:00,0,0,0,0,0,0
2019-02-01 02:15,2,0,2,0,0,0
2019-02-01 02:30,0,0,0,0,0,0
2019-02-01 02:45,1,0,1,0,0,0
2019-02-01 03:00,0,0,0,0,0,0
2019-02-01 03:15,0,0,0,0,0,0
2019-02-01 03:30,1,0,1,0,0,0
2019-02-01 03:45,4,2,2,0,0,0
2019-02-01 04:00,0,0,0,0,0,0
2019-02-01 04:15,0,0,0,0,0,0
2019-02-01 04:30,2,0,2,0,0,0
2019-02-01 04:45,1,1,0,0,0,0
2019-02-01 05:00,0,0,0,0,0,0
2019-02-01 05:15,1,0,1,0,0,0
2019-02-01 05:30,8,2,6,0,0,0
2019-02-01 05:45,11,2,9,0,0,0
2019-02-01 06:00,9,3,6,0,0,0
2019-02-01 06:15,18,9,9,0,0,0
2019-02-01 06:30,23,8,15,0,0,0
2019-02-01 06:45,31,10,21,0,0,0
2019-02-01 07:00,44,19,25,0,0,0
2019-02-01 07:15,80,31,49,0,0,0
2019-02-01 07:30,123,68,55,0,0,0
2019-02-01 07:45,160,60,100,0,0,0
2019-02-01 08:00,133,29,104,0,0,0
2019-02-01 08:15,111,40,71,0,0,0
2019-02-01 08:30,70,29,41,0,0,0
2019-02-01 08:45,105,42,63,0,0,0
2019-02-01 09:00,71,26,45,0,0,0
2019-02-01 09:15,64,24,40,0,0,0
2019-02-01 09:30,62,24,38,0,0,0
2019-02-01 09:45,106,55,51,0,0,0
2019-02-01 10:00,65,39,26,0,0,0
2019-02-01 10:15,69,36,33,0,0,0
2019-02-01 10:30,47,25,22,0,0,0
2019-02-01 10:45,64,35,29,0,0,0
2019-02-01 11:00,42,21,21,0,0,0
2019-02-01 11:15,52,29,23,0,0,0
2019-02-01 11:30,84,42,42,0,0,0
2019-02-01 11:45,85,42,43,0,0,0
2019-02-01 12:00,70,32,38,0,0,0
2019-02-01 12:15,85,38,47,0,0,0
2019-02-01 12:30,93,58,35,0,0,0
2019-02-01 12:45,106,52,54,0,0,0
2019-02-01 13:00,85,39,46,0,0,0
2019-02-01 13:15,101,35,66,0,0,0
2019-02-01 13:30,97,48,49,0,0,0
2019-02-01 13:45,90,46,44,0,0,0
2019-02-01 14:00,89,39,50,0,0,0
2019-02-01 14:15,79,42,37,0,0,0
2019-02-01 14:30,79,37,42,0,0,0
2019-02-01 14:45,86,41,45,0,0,0
2019-02-01 15:00,80,33,47,0,0,0
2019-02-01 15:15,79,51,28,0,0,0
2019-02-01 15:30,88,50,38,0,0,0
2019-02-01 15:45,96,58,38,0,0,0
2019-02-01 16:00,105,61,44,0,0,0
2019-02-01 16:15,100,64,36,0,0,0
2019-02-01 16:30,91,49,42,0,0,0
2019-02-01 16:45,78,42,36,0,0,0
2019-02-01 17:00,67,33,34,0,0,0
2019-02-01 17:15,80,47,33,0,0,0
2019-02-01 17:30,64,33,31,0,0,0
2019-02-01 17:45,83,49,34,0,0,0
2019-02-01 18:00,56,32,24,0,0,0
2019-02-01 18:15,60,24,36,0,0,0
2019-02-01 18:30,56,19,37,0,0,0
2019-02-01 18:45,70,42,28,0,0,0
2019-02-01 19:00,62,36,26,0,0,0
2019-02-01 19:15,45,28,17,0,0,0
2019-02-01 19:30,48,25,23,0,0,0
2019-02-01 19:45,45,23,22,0,0,0
2019-02-01 20:00,51,24,27,0,0,0
2019-02-01 20:15,26,11,15,0,0,0
2019-02-01 20:30,20,14,6,0,0,0
2019-02-01 20:45,24,12,12,0,0,0
2019-02-01 21:00,31,15,16,0,0,0
2019-02-01 21:15,29,14,15,0,0,0
2019-02-01 21:30,39,11,28,0,0,0
2019-02-01 21:45,22,7,15,0,0,0
2019-02-01 22:00,26,16,10,0,0,0
2019-02-01 22:15,13,3,10,0,0,0
2019-02-01 22:30,22,0,22,0,0,0
2019-02-01 22:45,43,3,40,0,0,0
2019-02-01 23:00,20,6,14,0,0,0
2019-02-01 23:15,25,8,17,0,0,0
2019-02-01 23:30,12,3,9,0,0,0
2019-02-01 23:45,5,3,2,0,0,0
2019-02-02 00:00,16,6,10,0,0,0
2019-02-02 00:15,7,3,4,0,0,0
2019-02-02 00:30,2,0,2,0,0,0
2019-02-02 00:45,7,2,5,0,0,0
2019-02-02 01:00,25,9,16,0,0,0
2019-02-02 01:15,10,4,6,0,0,0
2019-02-02 01:30,12,7,5,0,0,0
2019-02-02 01:45,5,1,4,0,0,0
2019-02-02 02:00,8,3,5,0,0,0
2019-02-02 02:15,11,1,10,0,0,0
2019-02-02 02:30,6,2,4,0,0,0
2019-02-02 02:45,6,1,5,0,0,0
2019-02-02 03:00,2,0,2,0,0,0
2019-02-02 03:15,2,0,2,0,0,0
2019-02-02 03:30,4,4,0,0,0,0
2019-02-02 03:45,4,2,2,0,0,0
2019-02-02 04:00,1,0,1,0,0,0
2019-02-02 04:15,1,0,1,0,0,0
2019-02-02 04:30,4,0,4,0,0,0
2019-02-02 04:45,1,0,1,0,0,0
2019-02-02 05:00,0,0,0,0,0,0
2019-02-02 05:15,0,0,0,0,0,0
2019-02-02 05:30,5,0,5,0,0,0
2019-02-02 05:45,8,4,4,0,0,0
2019-02-02 06:00,5,1,4,0,0,0
2019-02-02 06:15,4,2,2,0,0,0
2019-02-02 06:30,6,4,2,0,0,0
2019-02-02 06:45,7,5,2,0,0,0
2019-02-02 07:00,6,4,2,0,0,0
2019-02-02 07:15,8,3,5,0,0,0
2019-02-02 07:30,9,5,4,0,0,0
2019-02-02 07:45,31,20,11,0,0,0
2019-02-02 08:00,14,4,10,0,0,0
2019-02-02 08:15,16,12,4,0,0,0
2019-02-02 08:30,24,12,12,0,0,0
2019-02-02 08:45,42,29,13,0,0,0
2019-02-02 09:00,27,13,14,0,0,0
2019-02-02 09:15,49,22,27,0,0,0
2019-02-02 09:30,34,24,10,0,0,0
2019-02-02 09:45,37,25,12,0,0,0
2019-02-02 10:00,51,33,18,0,0,0
2019-02-02 10:15,41,26,15,0,0,0
2019-02-02 10:30,58,39,19,0,0,0
2019-02-02 10:45,49,28,21,0,0,0
2019-02-02 11:00,54,32,22,0,0,0
2019-02-02 11:15,47,28,19,0,0,0
2019-02-02 11:30,52,29,23,0,0,0
2019-02-02 11:45,61,40,21,0,0,0
2019-02-02 12:00,46,25,21,0,0,0
2019-02-02 12:15,62,23,39,0,0,0
2019-02-02 12:30,61,36,25,0,0,0
2019-02-02 12:45,87,55,32,0,0,0
2019-02-02 13:00,61,28,33,0,0,0
2019-02-02 13:15,68,27,41,0,0,0
2019-02-02 13:30,65,26,39,0,0,0
2019-02-02 13:45,57,18,39,0,0,0
2019-02-02 14:00,48,18,30,0,0,0
2019-02-02 14:15,60,25,35,0,0,0
2019-02-02 14:30,41,21,20,0,0,0
2019-02-02 14:45,27,14,13,0,0,0
2019-02-02 15:00,37,11,26,0,0,0
2019-02-02 15:15,35,11,24,0,0,0
2019-02-02 15:30,31,12,19,0,0,0
2019-02-02 15:45,49,27,22,0,0,0
2019-02-02 16:00,30,20,10,0,0,0
2019-02-02 16:15,52,28,24,0,0,0
2019-02-02 16:30,35,7,28,0,0,0
2019-02-02 16:45,32,15,17,0,0,0
2019-02-02 17:00,33,10,23,0,0,0
2019-02-02 17:15,38,14,24,0,0,0
2019-02-02 17:30,33,17,16,0,0,0
2019-02-02 17:45,30,12,18,0,0,0
2019-02-02 18:00,27,13,14,0,0,0
2019-02-02 18:15,26,9,17,0,0,0
2019-02-02 18:30,27,15,12,0,0,0
2019-02-02 18:45,33,15,18,0,0,0
2019-02-02 19:00,38,16,22,0,0,0
2019-02-02 19:15,35,25,10,0,0,0
2019-02-02 19:30,32,22,10,0,0,0
2019-02-02 19:45,18,9,9,0,0,0
2019-02-02 20:00,33,10,23,0,0,0
2019-02-02 20:15,20,5,15,0,0,0
2019-02-02 20:30,16,9,7,0,0,0
2019-02-02 20:45,16,6,10,0,0,0
2019-02-02 21:00,30,22,8,0,0,0
2019-02-02 21:15,19,4,15,0,0,0
2019-02-02 21:30,21,5,16,0,0,0
2019-02-02 21:45,18,10,8,0,0,0
2019-02-02 22:00,10,1,9,0,0,0
2019-02-02 22:15,8,1,7,0,0,0
2019-02-02 22:30,13,2,11,0,0,0
2019-02-02 22:45,15,6,9,0,0,0
2019-02-02 23:00,12,6,6,0,0,0
2019-02-02 23:15,14,4,10,0,0,0
2019-02-02 23:30,14,4,10,0,0,0
2019-02-02 23:45,12,5,7,0,0,0
