Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2022-09-01 00:00,5,3,2,0,0,0
2022-09-01 00:15,9,0,9,0,0,0
2022-09-01 00:30,6,1,5,0,0,0
2022-09-01 00:45,3,0,3,0,0,0
2022-09-01 01:00,6,4,2,0,0,0
2022-09-01 01:15,8,5,3,0,0,0
2022-09-01 01:30,7,1,6,0,0,0
2022-09-01 01:45,11,1,10,0,0,0
2022-09-01 02:00,7,0,7,0,0,0
2022-09-01 02:15,1,0,1,0,0,0
2022-09-01 02:30,5,0,5,0,0,0
2022-09-01 02:45,3,0,3,0,0,0
2022-09-01 03:00,6,0,6,0,0,0
2022-09-01 03:15,5,0,5,0,0,0
2022-09-01 03:30,0,0,0,0,0,0
2022-09-01 03:45,0,0,0,0,0,0
2022-09-01 04:00,2,0,2,0,0,0
2022-09-01 04:15,4,1,3,0,0,0
2022-09-01 04:30,1,0,1,0,0,0
2022-09-01 04:45,0,0,0,0,0,0
2022-09-01 05:00,0,0,0,0,0,0
2022-09-01 05:15,5,2,3,0,0,0
2022-09-01 05:30,13,2,11,0,0,0
2022-09-01 05:45,21,9,12,0,0,0
2022-09-01 06:00,13,3,10,0,0,0
2022-09-01 06:15,18,5,13,0,0,0
2022-09-01 06:30,44,18,26,0,0,0
2022-09-01 06:45,46,13,33,0,0,0
2022-09-01 07:00,63,22,41,0,0,0
2022-09-01 07:15,108,51,57,0,0,0
2022-09-01 07:30,303,233,70,0,0,0
2022-09-01 07:45,216,105,111,0,0,0
2022-09-01 08:00,165,87,78,0,0,0
2022-09-01 08:15,138,70,68,0,0,0
2022-09-01 08:30,116,58,58,0,0,0
2022-09-01 08:45,150,80,70,0,0,0
2022-09-01 09:00,91,55,36,0,0,0
2022-09-01 09:15,69,42,27,0,0,0
2022-09-01 09:30,73,45,28,0,0,0
2022-09-01 09:45,90,54,36,0,0,0
2022-09-01 10:00,58,34,24,0,0,0
