Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2020-01-01 00:00,1,1,0,0,0,0
2020-01-01 00:15,9,0,9,0,0,0
2020-01-01 00:30,4,2,2,0,0,0
2020-01-01 00:45,32,2,30,0,0,0
2020-01-01 01:00,18,9,9,0,0,0
2020-01-01 01:15,17,8,9,0,0,0
2020-01-01 01:30,9,4,5,0,0,0
2020-01-01 01:45,12,1,11,0,0,0
2020-01-01 02:00,13,7,6,0,0,0
2020-01-01 02:15,27,10,17,0,0,0
2020-01-01 02:30,12,2,10,0,0,0
2020-01-01 02:45,21,8,13,0,0,0
2020-01-01 03:00,14,5,9,0,0,0
2020-01-01 03:15,17,6,11,0,0,0
2020-01-01 03:30,19,8,11,0,0,0
2020-01-01 03:45,13,2,11,0,0,0
2020-01-01 04:00,17,6,11,0,0,0
2020-01-01 04:15,16,2,14,0,0,0
2020-01-01 04:30,11,4,7,0,0,0
2020-01-01 04:45,13,2,11,0,0,0
2020-01-01 05:00,13,0,13,0,0,0
2020-01-01 05:15,4,0,4,0,0,0
2020-01-01 05:30,22,8,14,0,0,0
2020-01-01 05:45,14,4,10,0,0,0
2020-01-01 06:00,11,3,8,0,0,0
2020-01-01 06:15,8,2,6,0,0,0
2020-01-01 06:30,3,3,0,0,0,0
2020-01-01 06:45,3,1,2,0,0,0
2020-01-01 07:00,5,1,4,0,0,0
2020-01-01 07:15,1,1,0,0,0,0
2020-01-01 07:30,0,0,0,0,0,0
2020-01-01 07:45,6,1,5,0,0,0
2020-01-01 08:00,1,0,1,0,0,0
2020-01-01 08:15,0,0,0,0,0,0
2020-01-01 08:30,6,2,4,0,0,0
2020-01-01 08:45,1,1,0,0,0,0
2020-01-01 09:00,2,1,1,0,0,0
2020-01-01 09:15,4,2,2,0,0,0
2020-01-01 09:30,3,1,2,0,0,0
2020-01-01 09:45,1,0,1,0,0,0
2020-01-01 10:00,6,2,4,0,0,0
2020-01-01 10:15,1,0,1,0,0,0
2020-01-01 10:30,2,1,1,0,0,0
2020-01-01 10:45,4,2,2,0,0,0
2020-01-01 11:00,4,3,1,0,0,0
2020-01-01 11:15,9,4,5,0,0,0
2020-01-01 11:30,11,9,2,0,0,0
2020-01-01 11:45,7,3,4,0,0,0
2020-01-01 12:00,5,2,3,0,0,0
2020-01-01 12:15,19,13,6,0,0,0
2020-01-01 12:30,25,12,13,0,0,0
2020-01-01 12:45,8,5,3,0,0,0
2020-01-01 13:00,8,6,2,0,0,0
2020-01-01 13:15,7,3,4,0,0,0
2020-01-01 13:30,9,5,4,0,0,0
2020-01-01 13:45,23,10,13,0,0,0
2020-01-01 14:00,15,9,6,0,0,0
2020-01-01 14:15,20,11,9,0,0,0
2020-01-01 14:30,20,9,11,0,0,0
2020-01-01 14:45,24,10,14,0,0,0
2020-01-01 15:00,14,4,10,0,0,0
2020-01-01 15:15,21,7,14,0,0,0
2020-01-01 15:30,9,2,7,0,0,0
2020-01-01 15:45,24,13,11,0,0,0
2020-01-01 16:00,22,7,15,0,0,0
2020-01-01 16:15,24,12,12,0,0,0
2020-01-01 16:30,21,7,14,0,0,0
2020-01-01 16:45,11,3,8,0,0,0
2020-01-01 17:00,17,5,12,0,0,0
2020-01-01 17:15,10,7,3,0,0,0
2020-01-01 17:30,15,1,14,0,0,0
2020-01-01 17:45,17,2,15,0,0,0
2020-01-01 18:00,8,6,2,0,0,0
2020-01-01 18:15,21,16,5,0,0,0
2020-01-01 18:30,8,2,6,0,0,0
2020-01-01 18:45,4,4,0,0,0,0
