Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2020-09-01 00:00,8,3,5,0,0,0
2020-09-01 00:15,7,1,6,0,0,0
2020-09-01 00:30,6,2,4,0,0,0
2020-09-01 00:45,1,0,1,0,0,0
2020-09-01 01:00,1,1,0,0,0,0
2020-09-01 01:15,1,0,1,0,0,0
2020-09-01 01:30,3,1,2,0,0,0
2020-09-01 01:45,0,0,0,0,0,0
2020-09-01 02:00,1,1,0,0,0,0
2020-09-01 02:15,0,0,0,0,0,0
2020-09-01 02:30,2,2,0,0,0,0
2020-09-01 02:45,1,0,1,0,0,0
2020-09-01 03:00,2,0,2,0,0,0
2020-09-01 03:15,0,0,0,0,0,0
2020-09-01 03:30,2,1,1,0,0,0
2020-09-01 03:45,1,0,1,0,0,0
2020-09-01 04:00,0,0,0,0,0,0
2020-09-01 04:15,0,0,0,0,0,0
2020-09-01 04:30,2,0,2,0,0,0
2020-09-01 04:45,1,0,1,0,0,0
2020-09-01 05:00,1,1,0,0,0,0
2020-09-01 05:15,0,0,0,0,0,0
2020-09-01 05:30,6,2,4,0,0,0
2020-09-01 05:45,14,2,12,0,0,0
2020-09-01 06:00,11,8,3,0,0,0
2020-09-01 06:15,15,7,8,0,0,0
2020-09-01 06:30,49,20,29,0,0,0
2020-09-01 06:45,55,26,29,0,0,0
2020-09-01 07:00,83,33,50,0,0,0
2020-09-01 07:15,101,54,47,0,0,0
2020-09-01 07:30,271,216,55,0,0,0
2020-09-01 07:45,150,71,79,0,0,0
2020-09-01 08:00,115,45,70,0,0,0
2020-09-01 08:15,106,59,47,0,0,0
2020-09-01 08:30,96,44,52,0,0,0
2020-09-01 08:45,110,52,58,0,0,0
2020-09-01 09:00,85,46,39,0,0,0
2020-09-01 09:15,59,36,23,0,0,0
2020-09-01 09:30,70,41,29,0,0,0
2020-09-01 09:45,87,44,43,0,0,0
2020-09-01 10:00,51,23,28,0,0,0
2020-09-01 10:15,55,27,28,0,0,0
2020-09-01 10:30,56,24,32,0,0,0
2020-09-01 10:45,63,34,29,0,0,0
2020-09-01 11:00,60,31,29,0,0,0
2020-09-01 11:15,56,34,22,0,0,0
2020-09-01 11:30,77,48,29,0,0,0
2020-09-01 11:45,84,44,40,0,0,0
2020-09-01 12:00,78,35,43,0,0,0
2020-09-01 12:15,90,39,51,0,0,0
2020-09-01 12:30,109,51,58,0,0,0
2020-09-01 12:45,86,37,49,0,0,0
2020-09-01 13:00,171,46,125,0,0,0
2020-09-01 13:15,133,38,95,0,0,0
2020-09-01 13:30,90,34,56,0,0,0
2020-09-01 13:45,117,43,74,0,0,0
2020-09-01 14:00,120,47,73,0,0,0
2020-09-01 14:15,90,48,42,0,0,0
2020-09-01 14:30,99,36,63,0,0,0
2020-09-01 14:45,106,56,50,0,0,0
2020-09-01 15:00,111,45,66,0,0,0
2020-09-01 15:15,96,67,29,0,0,0
2020-09-01 15:30,126,57,69,0,0,0
2020-09-01 15:45,106,41,65,0,0,0
2020-09-01 16:00,125,69,56,0,0,0
2020-09-01 16:15,129,72,57,0,0,0
2020-09-01 16:30,139,64,75,0,0,0
2020-09-01 16:45,152,77,75,0,0,0
2020-09-01 17:00,123,45,78,0,0,0
2020-09-01 17:15,103,55,48,0,0,0
2020-09-01 17:30,132,50,82,0,0,0
2020-09-01 17:45,127,62,65,0,0,0
2020-09-01 18:00,95,45,50,0,0,0
2020-09-01 18:15,123,50,73,0,0,0
2020-09-01 18:30,81,34,47,0,0,0
2020-09-01 18:45,99,41,58,0,0,0
2020-09-01 19:00,68,30,38,0,0,0
2020-09-01 19:15,66,30,36,0,0,0
2020-09-01 19:30,47,15,32,0,0,0
2020-09-01 19:45,71,20,51,0,0,0
2020-09-01 20:00,61,19,42,0,0,0
2020-09-01 20:15,37,16,21,0,0,0
2020-09-01 20:30,40,4,36,0,0,0
2020-09-01 20:45,34,12,22,0,0,0
2020-09-01 21:00,40,21,19,0,0,0
2020-09-01 21:15,39,24,15,0,0,0
2020-09-01 21:30,23,6,17,0,0,0
2020-09-01 21:45,23,9,14,0,0,0
2020-09-01 22:00,31,7,24,0,0,0
2020-09-01 22:15,16,2,14,0,0,0
2020-09-01 22:30,17,2,15,0,0,0
2020-09-01 22:45,16,4,12,0,0,0
2020-09-01 23:00,17,10,7,0,0,0
2020-09-01 23:15,11,0,11,0,0,0
2020-09-01 23:30,7,0,7,0,0,0
