Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2022-08-01 00:00,4,0,4,0,0,0
2022-08-01 00:15,1,0,1,0,0,0
2022-08-01 00:30,0,0,0,0,0,0
2022-08-01 00:45,7,1,6,0,0,0
2022-08-01 01:00,1,0,1,0,0,0
2022-08-01 01:15,2,0,2,0,0,0
2022-08-01 01:30,2,2,0,0,0,0
2022-08-01 01:45,3,1,2,0,0,0
2022-08-01 02:00,1,0,1,0,0,0
2022-08-01 02:15,0,0,0,0,0,0
2022-08-01 02:30,0,0,0,0,0,0
2022-08-01 02:45,0,0,0,0,0,0
2022-08-01 03:00,0,0,0,0,0,0
2022-08-01 03:15,0,0,0,0,0,0
2022-08-01 03:30,2,0,2,0,0,0
2022-08-01 03:45,0,0,0,0,0,0
2022-08-01 04:00,0,0,0,0,0,0
2022-08-01 04:15,0,0,0,0,0,0
2022-08-01 04:30,0,0,0,0,0,0
2022-08-01 04:45,2,2,0,0,0,0
2022-08-01 05:00,1,1,0,0,0,0
2022-08-01 05:15,2,2,0,0,0,0
2022-08-01 05:30,9,3,6,0,0,0
2022-08-01 05:45,13,2,11,0,0,0
2022-08-01 06:00,5,0,5,0,0,0
2022-08-01 06:15,16,5,11,0,0,0
2022-08-01 06:30,47,14,33,0,0,0
2022-08-01 06:45,47,10,37,0,0,0
2022-08-01 07:00,61,18,43,0,0,0
2022-08-01 07:15,64,10,54,0,0,0
2022-08-01 07:30,109,45,64,0,0,0
2022-08-01 07:45,111,31,80,0,0,0
2022-08-01 08:00,69,24,45,0,0,0
2022-08-01 08:15,68,18,50,0,0,0
2022-08-01 08:30,61,32,29,0,0,0
2022-08-01 08:45,61,27,34,0,0,0
2022-08-01 09:00,51,24,27,0,0,0
2022-08-01 09:15,68,34,34,0,0,0
2022-08-01 09:30,63,31,32,0,0,0
2022-08-01 09:45,60,36,24,0,0,0
2022-08-01 10:00,40,13,27,0,0,0
2022-08-01 10:15,36,18,18,0,0,0
2022-08-01 10:30,26,17,9,0,0,0
2022-08-01 10:45,34,21,13,0,0,0
2022-08-01 11:00,28,12,16,0,0,0
2022-08-01 11:15,33,15,18,0,0,0
2022-08-01 11:30,34,18,16,0,0,0
2022-08-01 11:45,29,12,17,0,0,0
2022-08-01 12:00,37,22,15,0,0,0
2022-08-01 12:15,38,15,23,0,0,0
2022-08-01 12:30,61,14,47,0,0,0
2022-08-01 12:45,53,29,24,0,0,0
2022-08-01 13:00,42,21,21,0,0,0
2022-08-01 13:15,37,17,20,0,0,0
2022-08-01 13:30,36,20,16,0,0,0
2022-08-01 13:45,54,23,31,0,0,0
2022-08-01 14:00,44,32,12,0,0,0
2022-08-01 14:15,47,22,25,0,0,0
2022-08-01 14:30,65,38,27,0,0,0
2022-08-01 14:45,66,44,22,0,0,0
2022-08-01 15:00,62,34,28,0,0,0
2022-08-01 15:15,84,53,31,0,0,0
2022-08-01 15:30,93,52,41,0,0,0
2022-08-01 15:45,99,58,41,0,0,0
2022-08-01 16:00,98,38,60,0,0,0
2022-08-01 16:15,103,67,36,0,0,0
2022-08-01 16:30,97,52,45,0,0,0
2022-08-01 16:45,113,54,59,0,0,0
2022-08-01 17:00,115,47,68,0,0,0
2022-08-01 17:15,87,40,47,0,0,0
2022-08-01 17:30,118,54,64,0,0,0
2022-08-01 17:45,84,39,45,0,0,0
2022-08-01 18:00,81,35,46,0,0,0
2022-08-01 18:15,73,28,45,0,0,0
2022-08-01 18:30,63,26,37,0,0,0
2022-08-01 18:45,82,30,52,0,0,0
2022-08-01 19:00,63,21,42,0,0,0
2022-08-01 19:15,56,32,24,0,0,0
2022-08-01 19:30,62,23,39,0,0,0
2022-08-01 19:45,47,18,29,0,0,0
2022-08-01 20:00,58,19,39,0,0,0
2022-08-01 20:15,43,16,27,0,0,0
2022-08-01 20:30,23,8,15,0,0,0
2022-08-01 20:45,38,15,23,0,0,0
2022-08-01 21:00,25,15,10,0,0,0
2022-08-01 21:15,27,15,12,0,0,0
2022-08-01 21:30,26,8,18,0,0,0
2022-08-01 21:45,36,17,19,0,0,0
2022-08-01 22:00,30,8,22,0,0,0
2022-08-01 22:15,13,4,9,0,0,0
2022-08-01 22:30,18,3,15,0,0,0
2022-08-01 22:45,14,3,11,0,0,0
2022-08-01 23:00,9,1,8,0,0,0
2022-08-01 23:15,13,2,11,0,0,0
2022-08-01 23:30,11,0,11,0,0,0
2022-08-01 23:45,11,4,7,0,0,0
2022-08-02 00:00,12,3,9,0,0,0
2022-08-02 00:15,13,1,12,0,0,0
2022-08-02 00:30,4,0,4,0,0,0
2022-08-02 00:45,3,1,2,0,0,0
2022-08-02 01:00,2,1,1,0,0,0
2022-08-02 01:15,3,1,2,0,0,0
2022-08-02 01:30,4,1,3,0,0,0
2022-08-02 01:45,5,1,4,0,0,0
2022-08-02 02:00,6,4,2,0,0,0
2022-08-02 02:15,1,0,1,0,0,0
2022-08-02 02:30,0,0,0,0,0,0
2022-08-02 02:45,2,1,1,0,0,0
2022-08-02 03:00,1,1,0,0,0,0
2022-08-02 03:15,0,0,0,0,0,0
2022-08-02 03:30,2,1,1,0,0,0
2022-08-02 03:45,2,0,2,0,0,0
2022-08-02 04:00,0,0,0,0,0,0
2022-08-02 04:15,1,0,1,0,0,0
2022-08-02 04:30,0,0,0,0,0,0
2022-08-02 04:45,0,0,0,0,0,0
2022-08-02 05:00,0,0,0,0,0,0
2022-08-02 05:15,3,3,0,0,0,0
2022-08-02 05:30,13,1,12,0,0,0
2022-08-02 05:45,10,3,7,0,0,0
2022-08-02 06:00,9,6,3,0,0,0
2022-08-02 06:15,26,10,16,0,0,0
2022-08-02 06:30,40,12,28,0,0,0
2022-08-02 06:45,58,16,42,0,0,0
2022-08-02 07:00,67,19,48,0,0,0
2022-08-02 07:15,76,25,51,0,0,0
2022-08-02 07:30,87,27,60,0,0,0
2022-08-02 07:45,131,38,93,0,0,0
2022-08-02 08:00,114,42,72,0,0,0
2022-08-02 08:15,105,44,61,0,0,0
2022-08-02 08:30,96,53,43,0,0,0
2022-08-02 08:45,96,47,49,0,0,0
2022-08-02 09:00,87,38,49,0,0,0
2022-08-02 09:15,65,32,33,0,0,0
2022-08-02 09:30,86,48,38,0,0,0
2022-08-02 09:45,71,42,29,0,0,0
2022-08-02 10:00,56,33,23,0,0,0
2022-08-02 10:15,60,30,30,0,0,0
2022-08-02 10:30,55,29,26,0,0,0
2022-08-02 10:45,53,27,26,0,0,0
