Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2022-07-01 00:00,8,3,5,0,0,0
2022-07-01 00:15,4,0,4,0,0,0
2022-07-01 00:30,7,0,7,0,0,0
2022-07-01 00:45,3,1,2,0,0,0
2022-07-01 01:00,10,4,6,0,0,0
2022-07-01 01:15,3,0,3,0,0,0
2022-07-01 01:30,2,0,2,0,0,0
2022-07-01 01:45,7,3,4,0,0,0
2022-07-01 02:00,1,1,0,0,0,0
2022-07-01 02:15,3,1,2,0,0,0
2022-07-01 02:30,0,0,0,0,0,0
2022-07-01 02:45,2,2,0,0,0,0
2022-07-01 03:00,3,0,3,0,0,0
2022-07-01 03:15,5,0,5,0,0,0
2022-07-01 03:30,2,1,1,0,0,0
2022-07-01 03:45,2,0,2,0,0,0
2022-07-01 04:00,2,0,2,0,0,0
2022-07-01 04:15,3,0,3,0,0,0
2022-07-01 04:30,3,0,3,0,0,0
2022-07-01 04:45,2,1,1,0,0,0
2022-07-01 05:00,5,1,4,0,0,0
2022-07-01 05:15,2,1,1,0,0,0
2022-07-01 05:30,27,4,23,0,0,0
2022-07-01 05:45,12,2,10,0,0,0
2022-07-01 06:00,5,2,3,0,0,0
2022-07-01 06:15,13,2,11,0,0,0
2022-07-01 06:30,29,9,20,0,0,0
2022-07-01 06:45,35,6,29,0,0,0
2022-07-01 07:00,59,17,42,0,0,0
2022-07-01 07:15,76,20,56,0,0,0
2022-07-01 07:30,85,36,49,0,0,0
2022-07-01 07:45,148,54,94,0,0,0
2022-07-01 08:00,172,53,119,0,0,0
2022-07-01 08:15,122,43,79,0,0,0
2022-07-01 08:30,96,46,50,0,0,0
2022-07-01 08:45,133,51,82,0,0,0
2022-07-01 09:00,108,50,58,0,0,0
2022-07-01 09:15,84,36,48,0,0,0
2022-07-01 09:30,79,37,42,0,0,0
2022-07-01 09:45,143,68,75,0,0,0
2022-07-01 10:00,168,80,88,0,0,0
2022-07-01 10:15,80,47,33,0,0,0
2022-07-01 10:30,79,40,39,0,0,0
2022-07-01 10:45,85,45,40,0,0,0
2022-07-01 11:00,75,38,37,0,0,0
2022-07-01 11:15,64,35,29,0,0,0
2022-07-01 11:30,75,26,49,0,0,0
2022-07-01 11:45,127,79,48,0,0,0
2022-07-01 12:00,130,71,59,0,0,0
2022-07-01 12:15,96,54,42,0,0,0
2022-07-01 12:30,94,35,59,0,0,0
2022-07-01 12:45,105,62,43,0,0,0
2022-07-01 13:00,98,39,59,0,0,0
2022-07-01 13:15,115,46,69,0,0,0
2022-07-01 13:30,94,54,40,0,0,0
2022-07-01 13:45,142,78,64,0,0,0
2022-07-01 14:00,134,62,72,0,0,0
2022-07-01 14:15,124,71,53,0,0,0
2022-07-01 14:30,97,42,55,0,0,0
2022-07-01 14:45,105,45,60,0,0,0
2022-07-01 15:00,122,73,49,0,0,0
2022-07-01 15:15,118,69,49,0,0,0
2022-07-01 15:30,94,43,51,0,0,0
2022-07-01 15:45,128,85,43,0,0,0
2022-07-01 16:00,144,84,60,0,0,0
2022-07-01 16:15,119,73,46,0,0,0
2022-07-01 16:30,107,53,54,0,0,0
2022-07-01 16:45,106,51,55,0,0,0
2022-07-01 17:00,107,63,44,0,0,0
2022-07-01 17:15,94,46,48,0,0,0
2022-07-01 17:30,103,57,46,0,0,0
2022-07-01 17:45,100,52,48,0,0,0
2022-07-01 18:00,82,38,44,0,0,0
2022-07-01 18:15,67,40,27,0,0,0
2022-07-01 18:30,73,34,39,0,0,0
2022-07-01 18:45,93,49,44,0,0,0
2022-07-01 19:00,98,57,41,0,0,0
2022-07-01 19:15,63,32,31,0,0,0
2022-07-01 19:30,67,34,33,0,0,0
2022-07-01 19:45,66,25,41,0,0,0
2022-07-01 20:00,71,31,40,0,0,0
2022-07-01 20:15,66,26,40,0,0,0
2022-07-01 20:30,47,13,34,0,0,0
2022-07-01 20:45,48,22,26,0,0,0
2022-07-01 21:00,51,28,23,0,0,0
2022-07-01 21:15,47,11,36,0,0,0
2022-07-01 21:30,34,12,22,0,0,0
2022-07-01 21:45,38,11,27,0,0,0
2022-07-01 22:00,41,18,23,0,0,0
2022-07-01 22:15,46,8,38,0,0,0
2022-07-01 22:30,24,2,22,0,0,0
2022-07-01 22:45,30,3,27,0,0,0
2022-07-01 23:00,41,9,32,0,0,0
2022-07-01 23:15,34,6,28,0,0,0
2022-07-01 23:30,37,7,30,0,0,0
2022-07-01 23:45,31,7,24,0,0,0
2022-07-02 00:00,16,4,12,0,0,0
2022-07-02 00:15,33,6,27,0,0,0
2022-07-02 00:30,22,8,14,0,0,0
2022-07-02 00:45,25,7,18,0,0,0
2022-07-02 01:00,12,2,10,0,0,0
2022-07-02 01:15,28,16,12,0,0,0
2022-07-02 01:30,14,5,9,0,0,0
2022-07-02 01:45,14,9,5,0,0,0
2022-07-02 02:00,9,5,4,0,0,0
2022-07-02 02:15,9,5,4,0,0,0
2022-07-02 02:30,15,11,4,0,0,0
2022-07-02 02:45,4,1,3,0,0,0
2022-07-02 03:00,8,2,6,0,0,0
2022-07-02 03:15,9,1,8,0,0,0
2022-07-02 03:30,7,1,6,0,0,0
2022-07-02 03:45,8,4,4,0,0,0
2022-07-02 04:00,2,1,1,0,0,0
2022-07-02 04:15,5,3,2,0,0,0
2022-07-02 04:30,2,0,2,0,0,0
2022-07-02 04:45,0,0,0,0,0,0
2022-07-02 05:00,4,2,2,0,0,0
2022-07-02 05:15,11,8,3,0,0,0
2022-07-02 05:30,12,0,12,0,0,0
2022-07-02 05:45,9,2,7,0,0,0
2022-07-02 06:00,10,8,2,0,0,0
2022-07-02 06:15,5,2,3,0,0,0
2022-07-02 06:30,7,3,4,0,0,0
2022-07-02 06:45,24,16,8,0,0,0
2022-07-02 07:00,13,10,3,0,0,0
2022-07-02 07:15,12,12,0,0,0,0
2022-07-02 07:30,20,11,9,0,0,0
2022-07-02 07:45,27,19,8,0,0,0
2022-07-02 08:00,20,12,8,0,0,0
2022-07-02 08:15,23,12,11,0,0,0
2022-07-02 08:30,53,34,19,0,0,0
2022-07-02 08:45,40,29,11,0,0,0
2022-07-02 09:00,36,23,13,0,0,0
2022-07-02 09:15,67,43,24,0,0,0
2022-07-02 09:30,59,44,15,0,0,0
2022-07-02 09:45,94,66,28,0,0,0
2022-07-02 10:00,44,25,19,0,0,0
2022-07-02 10:15,74,41,33,0,0,0
2022-07-02 10:30,76,56,20,0,0,0
2022-07-02 10:45,98,59,39,0,0,0
2022-07-02 11:00,74,50,24,0,0,0
2022-07-02 11:15,89,43,46,0,0,0
2022-07-02 11:30,114,73,41,0,0,0
2022-07-02 11:45,106,64,42,0,0,0
2022-07-02 12:00,102,65,37,0,0,0
2022-07-02 12:15,84,59,25,0,0,0
2022-07-02 12:30,85,46,39,0,0,0
2022-07-02 12:45,83,39,44,0,0,0
2022-07-02 13:00,113,52,61,0,0,0
2022-07-02 13:15,78,37,41,0,0,0
2022-07-02 13:30,117,50,67,0,0,0
2022-07-02 13:45,94,37,57,0,0,0
2022-07-02 14:00,107,38,69,0,0,0
2022-07-02 14:15,109,41,68,0,0,0
2022-07-02 14:30,83,34,49,0,0,0
2022-07-02 14:45,96,42,54,0,0,0
2022-07-02 15:00,69,21,48,0,0,0
2022-07-02 15:15,90,51,39,0,0,0
2022-07-02 15:30,74,33,41,0,0,0
2022-07-02 15:45,91,31,60,0,0,0
2022-07-02 16:00,81,33,48,0,0,0
2022-07-02 16:15,62,24,38,0,0,0
2022-07-02 16:30,67,30,37,0,0,0
2022-07-02 16:45,78,35,43,0,0,0
2022-07-02 17:00,84,35,49,0,0,0
2022-07-02 17:15,66,33,33,0,0,0
2022-07-02 17:30,75,28,47,0,0,0
2022-07-02 17:45,63,27,36,0,0,0
2022-07-02 18:00,68,31,37,0,0,0
2022-07-02 18:15,73,21,52,0,0,0
2022-07-02 18:30,56,30,26,0,0,0
2022-07-02 18:45,75,41,34,0,0,0
2022-07-02 19:00,49,26,23,0,0,0
2022-07-02 19:15,51,24,27,0,0,0
2022-07-02 19:30,66,29,37,0,0,0
2022-07-02 19:45,69,33,36,0,0,0
2022-07-02 20:00,61,34,27,0,0,0
2022-07-02 20:15,32,16,16,0,0,0
2022-07-02 20:30,42,20,22,0,0,0
2022-07-02 20:45,44,13,31,0,0,0
